ntp_code,ntp_formal_name,ntp_status,ntp_type,ntp_status_effective_time
"9004114","amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 80 mg oral tablet","ACTIVE",NA,"20051223"
"9004110","amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 80 mg oral tablet","ACTIVE",NA,"20051223"
"9004111","amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 10 mg oral tablet","ACTIVE",NA,"20051223"
"9004109","amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 40 mg oral tablet","ACTIVE",NA,"20051223"
"9004108","amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 20 mg oral tablet","ACTIVE",NA,"20051223"
"9004113","amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 40 mg oral tablet","ACTIVE",NA,"20051223"
"9001135","donepezil hydrochloride 10 mg orodispersible tablet","ACTIVE",NA,"20060102"
"9001136","donepezil hydrochloride 5 mg orodispersible tablet","ACTIVE",NA,"20060102"
"9001137","azithromycin (azithromycin hemiethanolate) 600 mg oral tablet","ACTIVE",NA,"20060104"
"9001138","bupropion hydrochloride 300 mg prolonged-release oral tablet","ACTIVE",NA,"20060202"
"9004128","chlorhexidine gluconate 2 % wipe","ACTIVE",NA,"20060214"
"9006480","alendronic acid (alendronate sodium) 70 mg and vitamin D3 (cholecalciferol) 2800 unit oral tablet","ACTIVE",NA,"20060313"
"9001139","pantoprazole (pantoprazole magnesium) 40 mg gastro-resistant tablet","ACTIVE",NA,"20060315"
"9004146","trospium chloride 20 mg oral tablet","ACTIVE",NA,"20060404"
"9004147","darifenacin (darifenacin hydrobromide) 15 mg prolonged-release oral tablet","ACTIVE",NA,"20060406"
"9004148","darifenacin (darifenacin hydrobromide) 7.5 mg prolonged-release oral tablet","ACTIVE",NA,"20060406"
"9004152","timolol (timolol maleate) 0.5 % and travoprost 0.004 % ophthalmic drops","ACTIVE",NA,"20060411"
"9004156","acetaminophen 325 mg and phenylephrine hydrochloride 5 mg oral tablet","ACTIVE",NA,"20060417"
NA,"ondansetron (ondansetron hydrochloride) 8 mg per 4 mL solution for injection vial","ACTIVE",NA,"20060419"
NA,"ondansetron (ondansetron hydrochloride) 4 mg per 2 mL solution for injection vial","ACTIVE",NA,"20060419"
"9006285","azithromycin (azithromycin hemiethanolate) 200 mg per 5 mL oral suspension","ACTIVE",NA,"20060419"
"9001142","fenofibrate 100 mg oral tablet","ACTIVE",NA,"20060421"
"9001143","insulin glargine 100 unit per mL solution for injection 3 mL cartridge","ACTIVE",NA,"20060504"
"9004162","phenylephrine hydrochloride 10 mg oral tablet","ACTIVE",NA,"20060510"
"9006481","clotrimazole 1 % cutaneous cream with clotrimazole 500 mg vaginal tablet","ACTIVE","Comb","20060512"
"9004163","benzalkonium chloride 0.12 % wipe","ACTIVE",NA,"20060515"
"9001339","hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet","ACTIVE",NA,"20060519"
"9006482","clotrimazole 1 % cutaneous cream with clotrimazole 200 mg vaginal tablet","ACTIVE","Comb","20060602"
"9001152","dexamethasone 2 mg oral tablet","ACTIVE",NA,"20060608"
"9004169","acetaminophen 325 mg and doxylamine succinate 6.25 mg and phenylephrine hydrochloride 5 mg oral capsule","ACTIVE",NA,"20060611"
"9004170","acetaminophen 325 mg and phenylephrine hydrochloride 5 mg oral capsule","ACTIVE",NA,"20060611"
"9001153","sildenafil (sildenafil citrate) 20 mg oral tablet","ACTIVE",NA,"20060612"
"9008749","desogestrel 100 mcg and estradiol 25 mcg oral tablet with desogestrel 125 mcg and estradiol 25 mcg oral tablet with  desogestrel 150 mcg and ethinyl estradiol 25 mcg oral tablet with lactose oral tablet","ACTIVE","Comb","20060613"
"9008750","desogestrel 100 mcg and estradiol 25 mcg oral tablet with desogestrel 125 mcg and estradiol 25 mcg oral tablet with desogestrel 150 mcg and ethinyl estradiol 25 mcg oral tablet","ACTIVE","Comb","20060613"
"9001156","digoxin 0.125 mg oral tablet","ACTIVE",NA,"20060622"
"9001155","digoxin 0.0625 mg oral tablet","ACTIVE",NA,"20060622"
"9001157","digoxin 0.25 mg oral tablet","ACTIVE",NA,"20060622"
"9001159","solifenacin succinate 10 mg oral tablet","ACTIVE",NA,"20060623"
"9001160","solifenacin succinate 5 mg oral tablet","ACTIVE",NA,"20060623"
"9001158","bupropion hydrochloride 100 mg prolonged-release oral tablet","ACTIVE",NA,"20060623"
"9001164","fentanyl 75 mcg per hour transdermal patch","ACTIVE",NA,"20060704"
"9001162","fentanyl 25 mcg per hour transdermal patch","ACTIVE",NA,"20060704"
"9001161","fentanyl 100 mcg per hour transdermal patch","ACTIVE",NA,"20060704"
"9001163","fentanyl 50 mcg per hour transdermal patch","ACTIVE",NA,"20060704"
"9004190","acetaminophen 500 mg and phenylephrine hydrochloride 5 mg oral tablet","ACTIVE",NA,"20060724"
"9001166","methylphenidate hydrochloride 15 mg prolonged-release oral capsule","ACTIVE",NA,"20060801"
"9001168","methylphenidate hydrochloride 30 mg prolonged-release oral capsule","ACTIVE",NA,"20060801"
"9001170","methylphenidate hydrochloride 50 mg prolonged-release oral capsule","ACTIVE",NA,"20060801"
"9001167","methylphenidate hydrochloride 20 mg prolonged-release oral capsule","ACTIVE",NA,"20060801"
"9001169","methylphenidate hydrochloride 40 mg prolonged-release oral capsule","ACTIVE",NA,"20060801"
"9001171","methylphenidate hydrochloride 60 mg prolonged-release oral capsule","ACTIVE",NA,"20060801"
"9001165","methylphenidate hydrochloride 10 mg prolonged-release oral capsule","ACTIVE",NA,"20060801"
"9001172","ramipril 15 mg oral capsule","ACTIVE",NA,"20060814"
"9004198","acetylsalicylic acid 81 mg oral tablet","ACTIVE",NA,"20060815"
"9001173","ciclesonide 100 mcg per actuation pressurised inhalation","ACTIVE",NA,"20060927"
"9001174","ciclesonide 200 mcg per actuation pressurised inhalation","ACTIVE",NA,"20060927"
"9001178","hydrochlorothiazide 12.5 mg and ramipril 5 mg oral tablet","ACTIVE",NA,"20061116"
"9001179","hydrochlorothiazide 25 mg and ramipril 10 mg oral tablet","ACTIVE",NA,"20061116"
"9001180","hydrochlorothiazide 25 mg and ramipril 5 mg oral tablet","ACTIVE",NA,"20061116"
"9001177","hydrochlorothiazide 12.5 mg and ramipril 2.5 mg oral tablet","ACTIVE",NA,"20061116"
"9001176","hydrochlorothiazide 12.5 mg and ramipril 10 mg oral tablet","ACTIVE",NA,"20061116"
"9001181","lansoprazole 15 mg gastro-resistant tablet","ACTIVE",NA,"20061124"
"9004235","acetaminophen 80 mg per 5 mL oral solution","ACTIVE",NA,"20061206"
"9001183","tramadol hydrochloride 200 mg prolonged-release oral tablet","ACTIVE",NA,"20061207"
"9001182","tramadol hydrochloride 150 mg prolonged-release oral tablet","ACTIVE",NA,"20061207"
"9001185","tramadol hydrochloride 400 mg prolonged-release oral tablet","ACTIVE",NA,"20061207"
"9001184","tramadol hydrochloride 300 mg prolonged-release oral tablet","ACTIVE",NA,"20061207"
"9001186","olanzapine 20 mg orodispersible tablet","ACTIVE",NA,"20070102"
"9001187","valsartan 320 mg oral tablet","ACTIVE",NA,"20070214"
"9004259","brompheniramine maleate 2 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL oral solution","ACTIVE",NA,"20070220"
"9001188","tamsulosin hydrochloride 0.4 mg prolonged-release oral capsule","ACTIVE",NA,"20070221"
"9001189","methylphenidate hydrochloride 80 mg prolonged-release oral capsule","ACTIVE",NA,"20070309"
"9001192","risperidone 1 mg orodispersible tablet","ACTIVE",NA,"20070313"
"9001193","risperidone 2 mg orodispersible tablet","ACTIVE",NA,"20070313"
"9001194","amiodarone hydrochloride 100 mg oral tablet","ACTIVE",NA,"20070403"
"9001198","varenicline (varenicline tartrate) 1 mg oral tablet","ACTIVE",NA,"20070411"
"9001197","varenicline (varenicline tartrate) 0.5 mg oral tablet","ACTIVE",NA,"20070411"
NA,"testosterone 1 % transdermal gel 5 g tube","ACTIVE",NA,"20070417"
"9001199","olanzapine 20 mg oral tablet","ACTIVE",NA,"20070430"
"9001200","paroxetine (paroxetine hydrochloride) 40 mg oral tablet","ACTIVE",NA,"20070503"
"9007800","benazepril hydrochloride 10 mg oral tablet","ACTIVE",NA,"20070515"
"9004306","benzoyl peroxide 2.5 % lotion","ACTIVE",NA,"20070703"
"9001202","ramipril 1.25 mg oral tablet","ACTIVE",NA,"20070705"
"9001203","ramipril 2.5 mg oral tablet","ACTIVE",NA,"20070705"
"9001204","ramipril 5 mg oral tablet","ACTIVE",NA,"20070705"
"9001201","ramipril 10 mg oral tablet","ACTIVE",NA,"20070705"
"9010494","mesalazine 1.2 g modified-release oral tablet","ACTIVE",NA,"20070727"
"9001207","tramadol hydrochloride 100 mg prolonged-release oral tablet","ACTIVE",NA,"20070814"
"9001208","hydrochlorothiazide 12.5 mg and losartan potassium 100 mg oral tablet","ACTIVE",NA,"20070910"
"9001209","omeprazole 10 mg gastro-resistant capsule","ACTIVE",NA,"20070914"
"9001210","insulin glargine 100 unit per mL solution for injection 3 mL pen","ACTIVE",NA,"20070924"
"9004334","benzalkonium chloride 0.13 % cutaneous solution","ACTIVE",NA,"20070925"
"9001211","quetiapine (quetiapine fumarate) 200 mg prolonged-release oral tablet","ACTIVE",NA,"20070927"
"9001213","quetiapine (quetiapine fumarate) 400 mg prolonged-release oral tablet","ACTIVE",NA,"20070927"
"9001212","quetiapine (quetiapine fumarate) 300 mg prolonged-release oral tablet","ACTIVE",NA,"20070927"
"9001214","quetiapine (quetiapine fumarate) 50 mg prolonged-release oral tablet","ACTIVE",NA,"20070927"
"9001216","varenicline (varenicline tartrate) 0.5 mg oral tablet with varenicline (varenicline tartrate) 1 mg oral tablet","ACTIVE","Comb","20071002"
"9001219","enalapril sodium (enalapril maleate) 2 mg oral tablet","ACTIVE",NA,"20071017"
"9001218","enalapril sodium (enalapril maleate) 16 mg oral tablet","ACTIVE",NA,"20071017"
"9001217","enalapril sodium 2 mg oral tablet","ACTIVE",NA,"20071017"
"9001220","enalapril sodium (enalapril maleate) 4 mg oral tablet","ACTIVE",NA,"20071017"
"9001221","enalapril sodium (enalapril maleate) 8 mg oral tablet","ACTIVE",NA,"20071017"
"9001222","fluticasone furoate 27.5 mcg per actuation nasal spray","ACTIVE",NA,"20071022"
"9006486","risperidone 12.5 mg per vial powder for prolonged-release suspension for injection with diluent solution","ACTIVE","NA","20071024"
"9001225","citalopram (citalopram hydrobromide) 30 mg oral tablet","ACTIVE",NA,"20071031"
"9001227","buprenorphine (buprenorphine hydrochloride) 8 mg and naloxone (naloxone hydrochloride) 2 mg sublingual tablet","ACTIVE",NA,"20071126"
"9007056","aliskiren (aliskiren fumarate) 150 mg oral tablet","ACTIVE",NA,"20071126"
"9001226","buprenorphine (buprenorphine hydrochloride) 2 mg and naloxone (naloxone hydrochloride) 0.5 mg sublingual tablet","ACTIVE",NA,"20071126"
"9007059","aliskiren (aliskiren fumarate) 300 mg oral tablet","ACTIVE",NA,"20071129"
"9011710","rivastigmine 4.6 mg per 24 hour transdermal patch","ACTIVE",NA,"20071212"
"9011711","rivastigmine 9.5 mg per 24 hour transdermal patch","ACTIVE",NA,"20071212"
"9006600","clobetasol propionate 0.05 % cutaneous spray","ACTIVE",NA,"20071219"
"9001230","metronidazole 1 % cutaneous gel","ACTIVE",NA,"20071220"
"9001232","sitagliptin (sitagliptin phosphate) 100 mg oral tablet","ACTIVE",NA,"20080102"
"9001231","esomeprazole (esomeprazole magnesium) 10 mg per pck gastro-resistant granules for oral suspension","ACTIVE",NA,"20080102"
"9001233","metformin hydrochloride 1000 mg prolonged-release oral tablet","ACTIVE",NA,"20080108"
"9001236","tadalafil 2.5 mg oral tablet","ACTIVE",NA,"20080118"
"9001237","tadalafil 5 mg oral tablet","ACTIVE",NA,"20080118"
"9001234","duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule","ACTIVE",NA,"20080118"
"9001235","duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule","ACTIVE",NA,"20080118"
"9001238","clozapine 200 mg oral tablet","ACTIVE",NA,"20080205"
"9001239","clozapine 50 mg oral tablet","ACTIVE",NA,"20080205"
NA,"ciprofloxacin 200 mg per 100 mL solution for injection bag","ACTIVE",NA,"20080327"
NA,"ciprofloxacin 400 mg per 200 mL solution for injection bag","ACTIVE",NA,"20080327"
"9001241","tacrolimus 0.5 mg prolonged-release oral capsule","ACTIVE",NA,"20080409"
"9001243","tacrolimus 5 mg prolonged-release oral capsule","ACTIVE",NA,"20080409"
"9001242","tacrolimus 1 mg prolonged-release oral capsule","ACTIVE",NA,"20080409"
"9001244","ciclesonide 50 mcg per actuation nasal spray","ACTIVE",NA,"20080410"
"9001245","hydrochlorothiazide 12.5 mg and valsartan 320 mg oral tablet","ACTIVE",NA,"20080512"
"9001246","hydrochlorothiazide 25 mg and valsartan 320 mg oral tablet","ACTIVE",NA,"20080512"
"9004423","estradiol 1 mg and norethindrone acetate 0.5 mg oral tablet","ACTIVE",NA,"20080516"
"9004422","estradiol 0.5 mg and norethindrone acetate 0.1 mg oral tablet","ACTIVE",NA,"20080516"
"9001248","topiramate 50 mg oral tablet","ACTIVE",NA,"20080617"
"9007108","ambrisentan 10 mg oral tablet","ACTIVE",NA,"20080624"
"9007109","ambrisentan 5 mg oral tablet","ACTIVE",NA,"20080624"
"9006601","estradiol 45 mcg per 24 hour and levonorgestrel 15 mcg per 24 hour transdermal patch","ACTIVE",NA,"20080625"
"9001249","fentanyl 12 mcg per hour transdermal patch","ACTIVE",NA,"20080627"
"9001251","dabigatran etexilate (dabigatran etexilate mesilate) 75 mg oral capsule","ACTIVE",NA,"20080703"
"9001250","dabigatran etexilate (dabigatran etexilate mesilate) 110 mg oral capsule","ACTIVE",NA,"20080703"
"9001252","pramipexole dihydrochloride 0.125 mg oral tablet","ACTIVE",NA,"20080709"
"9001253","candesartan cilexetil 32 mg oral tablet","ACTIVE",NA,"20080717"
"9001254","minocycline (minocycline hydrochloride) 1 mg per 4 mg prolonged-release periodontal powder","ACTIVE",NA,"20080727"
"9001255","diclofenac diethylamine 1.16 % cutaneous gel","ACTIVE",NA,"20080902"
"9001256","quetiapine (quetiapine fumarate) 150 mg oral tablet","ACTIVE",NA,"20080904"
"9009340","esmolol hydrochloride 10 mg per mL solution for injection 250 mL bag","ACTIVE",NA,"20080912"
"9004457","nabilone 0.25 mg oral capsule","ACTIVE",NA,"20080912"
"9001257","rivaroxaban 10 mg oral tablet","ACTIVE",NA,"20080916"
"9006487","alendronic acid (alendronate sodium) 70 mg and vitamin D3 (cholecalciferol) 5600 unit oral tablet","ACTIVE",NA,"20080917"
"9004467","drospirenone 1 mg and estradiol 1 mg oral tablet","ACTIVE",NA,"20081020"
"9004469","benzalkonium chloride 0.1 % cutaneous solution","ACTIVE",NA,"20081024"
"9001258","carbidopa 5 mg per mL and levodopa 20 mg per mL intestinal gel","ACTIVE",NA,"20081110"
"9001259","travoprost 0.004 % ophthalmic drops","ACTIVE",NA,"20081110"
"9001260","risedronate sodium 150 mg oral tablet","ACTIVE",NA,"20081201"
"9001261","hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet","ACTIVE",NA,"20081202"
"9001262","hydrochlorothiazide 12.5 mg and olmesartan medoxomil 20 mg oral tablet","ACTIVE",NA,"20081222"
"9001266","olmesartan medoxomil 40 mg oral tablet","ACTIVE",NA,"20081222"
"9001263","hydrochlorothiazide 12.5 mg and olmesartan medoxomil 40 mg oral tablet","ACTIVE",NA,"20081222"
"9001265","olmesartan medoxomil 20 mg oral tablet","ACTIVE",NA,"20081222"
"9001264","hydrochlorothiazide 25 mg and olmesartan medoxomil 40 mg oral tablet","ACTIVE",NA,"20081222"
"9006572","drospirenone 3 mg and ethinyl estradiol 20 mcg oral tablet with lactose oral tablet","ACTIVE","NA","20090106"
"9001269","methotrexate (methotrexate sodium) 15 mg per 1.5 mL solution for injection 1.5 mL syringe","ACTIVE",NA,"20090126"
"9006604","methotrexate (methotrexate sodium) 10 mg per mL solution for injection 1 mL syringe","ACTIVE",NA,"20090126"
"9001270","methotrexate (methotrexate sodium) 7.5 mg per 0.75 mL solution for injection 0.75 mL syringe","ACTIVE",NA,"20090126"
"9004515","granisetron (granisetron hydrochloride) 1 mg oral tablet","ACTIVE",NA,"20090220"
NA,"granisetron (granisetron hydrochloride) 4 mg per 4 mL solution for injection vial","ACTIVE",NA,"20090220"
NA,"granisetron (granisetron hydrochloride) 1 mg per 1 mL solution for injection vial","ACTIVE",NA,"20090220"
"9001271","desvenlafaxine (desvenlafaxine succinate) 50 mg prolonged-release oral tablet","ACTIVE",NA,"20090305"
"9001272","desvenlafaxine (desvenlafaxine succinate) 100 mg prolonged-release oral tablet","ACTIVE",NA,"20090306"
"9001273","quetiapine (quetiapine fumarate) 150 mg prolonged-release oral tablet","ACTIVE",NA,"20090414"
"9009288","eplerenone 50 mg oral tablet","ACTIVE",NA,"20090505"
"9001274","indapamide 2.5 mg and perindopril erbumine 8 mg oral tablet","ACTIVE",NA,"20090507"
"9009287","eplerenone 25 mg oral tablet","ACTIVE",NA,"20090508"
"9001275","naproxen sodium 220 mg oral tablet","ACTIVE",NA,"20090615"
"9001276","bimatoprost 0.01 % ophthalmic drops","ACTIVE",NA,"20090616"
"9004560","levofloxacin 750 mg oral tablet","ACTIVE",NA,"20090624"
"9001277","amlodipine (amlodipine besylate) 2.5 mg oral tablet","ACTIVE",NA,"20090715"
"9001279","lisdexamfetamine dimesylate 50 mg oral capsule","ACTIVE",NA,"20090804"
"9001278","lisdexamfetamine dimesylate 30 mg oral capsule","ACTIVE",NA,"20090804"
"9012375","brinzolamide 1 % and timolol (timolol maleate) 0.5 % ophthalmic drops","ACTIVE",NA,"20090825"
"9001282","candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet","ACTIVE",NA,"20090928"
"9001283","candesartan cilexetil 32 mg and hydrochlorothiazide 25 mg oral tablet","ACTIVE",NA,"20090928"
"9001290","clopidogrel (clopidogrel bisulfate) 300 mg oral tablet","ACTIVE",NA,"20090930"
"9001286","aripiprazole 20 mg oral tablet","ACTIVE",NA,"20090930"
"9001285","aripiprazole 15 mg oral tablet","ACTIVE",NA,"20090930"
"9001289","aripiprazole 5 mg oral tablet","ACTIVE",NA,"20090930"
"9001287","aripiprazole 2 mg oral tablet","ACTIVE",NA,"20090930"
"9001288","aripiprazole 30 mg oral tablet","ACTIVE",NA,"20090930"
"9001284","aripiprazole 10 mg oral tablet","ACTIVE",NA,"20090930"
"9001292","metformin hydrochloride 500 mg and sitagliptin (sitagliptin phosphate) 50 mg oral tablet","ACTIVE",NA,"20091008"
"9001291","metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate) 50 mg oral tablet","ACTIVE",NA,"20091008"
"9001293","metformin hydrochloride 850 mg and sitagliptin (sitagliptin phosphate) 50 mg oral tablet","ACTIVE",NA,"20091008"
"9001296","saxagliptin (saxagliptin hydrochloride) 5 mg oral tablet","ACTIVE",NA,"20091029"
"9001297","pregabalin 225 mg oral capsule","ACTIVE",NA,"20091118"
"9004603","aliskiren (aliskiren fumarate) 300 mg and hydrochlorothiazide 12.5 mg oral tablet","ACTIVE",NA,"20091124"
"9004602","aliskiren (aliskiren fumarate) 150 mg and hydrochlorothiazide 25 mg oral tablet","ACTIVE",NA,"20091124"
"9004601","aliskiren (aliskiren fumarate) 150 mg and hydrochlorothiazide 12.5 mg oral tablet","ACTIVE",NA,"20091124"
"9004604","aliskiren (aliskiren fumarate) 300 mg and hydrochlorothiazide 25 mg oral tablet","ACTIVE",NA,"20091124"
"9001300","progesterone 100 mg effervescent vaginal tablet","ACTIVE",NA,"20091130"
"9001302","atomoxetine (atomoxetine hydrochloride) 80 mg oral capsule","ACTIVE",NA,"20091216"
"9001303","atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule","ACTIVE",NA,"20100108"
"9004626","guaifenesin 100 mg per 5 mL oral liquid","ACTIVE",NA,"20100111"
