"ccdd","mp_code","drug_identification_number","product_status","product_status_effective_time","brand_name","company_name","mp_formal_name","en_display","fr_display"
FALSE,"02321696","02321696","MARKETED",2009-08-25,"LUBRICANT EYE DROPS/ ARTIFICIAL TEARS","BAUSCH & LOMB INC","LUBRICANT EYE DROPS/ ARTIFICIAL TEARS (glycerine 0.3 % and propylene glycol 1 % ophthalmic drops) BAUSCH & LOMB INC",NA,NA
TRUE,"02321858","02321858","MARKETED",2009-07-09,"RAN-AMLODIPINE","RANBAXY PHARMACEUTICALS CANADA INC.","RAN-AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA
TRUE,"02321866","02321866","MARKETED",2009-07-09,"RAN-AMLODIPINE","RANBAXY PHARMACEUTICALS CANADA INC.","RAN-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA
FALSE,"02321874","02321874","MARKETED",2009-06-02,"EMERGENCY ACNE VANISHING FACIAL CLEANSER","THE MENTHOLATUM COMPANY OF CANADA LTD","EMERGENCY ACNE VANISHING FACIAL CLEANSER (benzoyl peroxide 5 % lotion) THE MENTHOLATUM COMPANY OF CANADA LTD",NA,NA
FALSE,"02321947","02321947","MARKETED",2009-01-20,"T36 THE WIPE ANTISEPTIC HAND SANITIZER","PROTERRA MANAGEMENT GROUP INC","T36 THE WIPE ANTISEPTIC HAND SANITIZER (alcohol anhydrous 70 % per mL and benzalkonium chloride 0.15 % per mL wipe) PROTERRA MANAGEMENT GROUP INC",NA,NA
FALSE,"02322064","02322064","MARKETED",2009-07-08,"AVEENO ACTIVE NATURALS ULTRA-CALMING DAILY MOISTURIZER SPF 30","JOHNSON & JOHNSON INC","AVEENO ACTIVE NATURALS ULTRA-CALMING DAILY MOISTURIZER SPF 30 (homosalate 5 % and octinoxate 7.5 % and octisalate 5 % and titanium dioxide 2.3 % lotion) JOHNSON & JOHNSON INC",NA,NA
FALSE,"02322072","02322072","MARKETED",2009-08-03,"CLINIQUE EVEN BETTER SKIN TONE CORRECTING MOISTURIZER SPF 20","CLINIQUE LABORATORIES DIST","CLINIQUE EVEN BETTER SKIN TONE CORRECTING MOISTURIZER SPF 20 (avobenzone 3 % and octisalate 5 % and octocrylene 2.7 % cutaneous cream) CLINIQUE LABORATORIES DIST",NA,NA
FALSE,"02322153","02322153","MARKETED",2009-01-24,"T36 ANTISEPTIC HAND SANITIZER SPRAY","VANC PHARMACEUTICALS INC","T36 ANTISEPTIC HAND SANITIZER SPRAY (alcohol anhydrous 70 % per mL and benzalkonium chloride 0.15 % per mL cutaneous spray) VANC PHARMACEUTICALS INC",NA,NA
TRUE,"02322250","02322250","MARKETED",2009-02-05,"MEDROXYPROGESTERONE ACETATE INJECTABLE SUSPENSION USP","SANDOZ CANADA INCORPORATED","MEDROXYPROGESTERONE ACETATE INJECTABLE SUSPENSION USP (medroxyprogesterone acetate 150 mg per 1 mL suspension for injection vial) SANDOZ CANADA INCORPORATED",NA,NA
FALSE,"02322277","02322277","MARKETED",2010-01-29,"ELTAMD SKINCARE UV FACIAL SPF 30","SWISS AMERICAN PRODUCTS INC.","ELTAMD SKINCARE UV FACIAL SPF 30 (octinoxate 7.5 % and zinc oxide 7 % cutaneous cream) SWISS AMERICAN PRODUCTS INC.",NA,NA
FALSE,"02322285","02322285","MARKETED",2009-05-25,"SOLIRIS","ALEXION PHARMA GMBH","SOLIRIS (eculizumab 10 mg per mL solution for injection) ALEXION PHARMA GMBH",NA,NA
FALSE,"02322293","02322293","MARKETED",2009-10-21,"ELTAMD SKINCARE UV DEFENSE SPF 45","SWISS AMERICAN PRODUCTS INC.","ELTAMD SKINCARE UV DEFENSE SPF 45 (octinoxate 7.5 % and zinc oxide 9 % lotion) SWISS AMERICAN PRODUCTS INC.",NA,NA
FALSE,"02322307","02322307","MARKETED",2010-01-29,"ELTAMD SKINCARE UV DAILY SPF 40","SWISS AMERICAN PRODUCTS INC.","ELTAMD SKINCARE UV DAILY SPF 40 (octinoxate 7.5 % and zinc oxide 9 % lotion) SWISS AMERICAN PRODUCTS INC.",NA,NA
FALSE,"02322315","02322315","MARKETED",2010-04-28,"MED-LETROZOLE","GENERIC MEDICAL PARTNERS INC","MED-LETROZOLE (letrozole 2.5 mg oral tablet) GENERIC MEDICAL PARTNERS INC",NA,NA
FALSE,"02322323","02322323","MARKETED",2010-04-08,"SANDOZ NARATRIPTAN","SANDOZ CANADA INCORPORATED","SANDOZ NARATRIPTAN (naratriptan (naratriptan hydrochloride) 2.5 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA
TRUE,"02322331","02322331","MARKETED",2013-12-27,"PMS-DONEPEZIL","PHARMASCIENCE INC","PMS-DONEPEZIL (donepezil hydrochloride (donepezil hydrochloride monohydrate) 5 mg oral tablet) PHARMASCIENCE INC",NA,NA
TRUE,"02322358","02322358","MARKETED",2013-12-27,"PMS-DONEPEZIL","PHARMASCIENCE INC","PMS-DONEPEZIL (donepezil hydrochloride (donepezil hydrochloride monohydrate) 10 mg oral tablet) PHARMASCIENCE INC",NA,NA
TRUE,"02322374","02322374","MARKETED",2009-09-30,"ABILIFY","BRISTOL-MYERS SQUIBB CANADA","ABILIFY (aripiprazole 2 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA",NA,NA
TRUE,"02322382","02322382","MARKETED",2009-09-30,"ABILIFY","BRISTOL-MYERS SQUIBB CANADA","ABILIFY (aripiprazole 5 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA",NA,NA
TRUE,"02322390","02322390","MARKETED",2009-09-30,"ABILIFY","BRISTOL-MYERS SQUIBB CANADA","ABILIFY (aripiprazole 10 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA",NA,NA
TRUE,"02322404","02322404","MARKETED",2009-09-30,"ABILIFY","BRISTOL-MYERS SQUIBB CANADA","ABILIFY (aripiprazole 15 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA",NA,NA
TRUE,"02322412","02322412","MARKETED",2009-09-30,"ABILIFY","BRISTOL-MYERS SQUIBB CANADA","ABILIFY (aripiprazole 20 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA",NA,NA
TRUE,"02322455","02322455","MARKETED",2009-09-30,"ABILIFY","BRISTOL-MYERS SQUIBB CANADA","ABILIFY (aripiprazole 30 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA",NA,NA
FALSE,"02322471","02322471","MARKETED",2014-01-30,"CANCAP SIMETHICONE USP 180 MG SOFT CAPSULES","CANCAP PHARMACEUTICAL LTD","CANCAP SIMETHICONE USP 180 MG SOFT CAPSULES (simethicone 180 mg oral capsule) CANCAP PHARMACEUTICAL LTD",NA,NA
TRUE,"02322498","02322498","MARKETED",2009-10-08,"PMS-TESTOSTERONE","PHARMASCIENCE INC","PMS-TESTOSTERONE (testosterone undecanoate 40 mg oral capsule) PHARMASCIENCE INC",NA,NA
FALSE,"02322501","02322501","MARKETED",2009-02-04,"T36 MEDICATED CLEANSER","VANC PHARMACEUTICALS INC","T36 MEDICATED CLEANSER (triclosan 1 % cutaneous liquid) VANC PHARMACEUTICALS INC",NA,NA
FALSE,"02322560","02322560","MARKETED",2009-03-01,"TOPICAINE 5","ESBA LABORATORIES INC","TOPICAINE 5 (lidocaine 5 % cutaneous gel) ESBA LABORATORIES INC",NA,NA
TRUE,"02322579","02322579","MARKETED",2010-02-01,"SANDOZ FINASTERIDE","SANDOZ CANADA INCORPORATED","SANDOZ FINASTERIDE (finasteride 5 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA
FALSE,"02322765","02322765","MARKETED",2009-05-14,"GRANISETRON HYDROCHLORIDE INJECTION","OMEGA LABORATORIES LTD","GRANISETRON HYDROCHLORIDE INJECTION (granisetron (granisetron hydrochloride) 1 mg per mL solution for injection) OMEGA LABORATORIES LTD",NA,NA
FALSE,"02322854","02322854","MARKETED",2009-04-15,"NPLATE","AMGEN CANADA INC","NPLATE (romiplostim 250 mcg per 0.5 mL powder for solution for injection) AMGEN CANADA INC",NA,NA
FALSE,"02322862","02322862","MARKETED",2009-04-15,"NPLATE","AMGEN CANADA INC","NPLATE (romiplostim 500 mcg per mL powder for solution for injection) AMGEN CANADA INC",NA,NA
FALSE,"02322943","02322943","MARKETED",2011-06-05,"SPF 30 LIP BALM","EMPACK SPRAYTECH INC","SPF 30 LIP BALM (octinoxate 7.5 % and octisalate 5 % and octocrylene 7 % and oxybenzone 5 % cutaneous stick) EMPACK SPRAYTECH INC",NA,NA
TRUE,"02322951","02322951","MARKETED",2009-08-04,"VYVANSE","SHIRE PHARMA CANADA ULC","VYVANSE (lisdexamfetamine dimesylate 30 mg oral capsule) SHIRE PHARMA CANADA ULC",NA,NA
TRUE,"02322978","02322978","MARKETED",2009-08-04,"VYVANSE","SHIRE PHARMA CANADA ULC","VYVANSE (lisdexamfetamine dimesylate 50 mg oral capsule) SHIRE PHARMA CANADA ULC",NA,NA
FALSE,"02323052","02323052","MARKETED",2009-05-08,"INSPRA","PFIZER CANADA INC","INSPRA (eplerenone 25 mg oral tablet) PFIZER CANADA INC",NA,NA
FALSE,"02323060","02323060","MARKETED",2009-05-05,"INSPRA","PFIZER CANADA INC","INSPRA (eplerenone 50 mg oral tablet) PFIZER CANADA INC",NA,NA
FALSE,"02323087","02323087","MARKETED",2009-12-01,"ESTEE LAUDER HYDRATIONIST MAXIMUM MOISTURE CREME SPF 15","ESTEE LAUDER DIST","ESTEE LAUDER HYDRATIONIST MAXIMUM MOISTURE CREME SPF 15 (avobenzone 2 % and octinoxate 7.5 % and octisalate 5 % cutaneous cream) ESTEE LAUDER DIST",NA,NA
FALSE,"02323141","02323141","MARKETED",2009-06-22,"CERAMIDE LIFT AND FIRM DAY CREAM SPF 30","ELIZABETH ARDEN (CANADA) LIMITED","CERAMIDE LIFT AND FIRM DAY CREAM SPF 30 (avobenzone 2 % and octinoxate 7.5 % and octisalate 5 % and octocrylene 2.2 % and oxybenzone 5 % cutaneous cream) ELIZABETH ARDEN (CANADA) LIMITED",NA,NA
FALSE,"02323168","02323168","MARKETED",2009-06-22,"CERAMIDE LIFT AND FIRM DAY LOTION SPF 30","ELIZABETH ARDEN (CANADA) LIMITED","CERAMIDE LIFT AND FIRM DAY LOTION SPF 30 (avobenzone 2 % and octinoxate 7.5 % and octisalate 5 % and oxybenzone 5 % lotion) ELIZABETH ARDEN (CANADA) LIMITED",NA,NA
FALSE,"02323273","02323273","MARKETED",2009-06-16,"METVIX","GALDERMA CANADA INC","METVIX (methyl aminolevulinate (methyl aminolevulinate hydrochloride) 168 mg per g cutaneous cream) GALDERMA CANADA INC",NA,NA
FALSE,"02323338","02323338","MARKETED",2011-11-24,"ACETAMINOPHEN","EURO-PHARM INTERNATIONAL CANADA INC","ACETAMINOPHEN (acetaminophen 80 mg per 5 mL oral solution) EURO-PHARM INTERNATIONAL CANADA INC",NA,NA
FALSE,"02323346","02323346","MARKETED",2010-07-21,"ALLERGY FORMULA","TEVA CANADA LIMITED","ALLERGY FORMULA (diphenhydramine hydrochloride 25 mg oral tablet) TEVA CANADA LIMITED",NA,NA
FALSE,"02323354","02323354","MARKETED",2012-09-20,"ACETAMINOPHEN","EURO-PHARM INTERNATIONAL CANADA INC","ACETAMINOPHEN (acetaminophen 80 mg chewable tablet) EURO-PHARM INTERNATIONAL CANADA INC",NA,NA
FALSE,"02323362","02323362","MARKETED",2011-10-20,"ACETAMINOPHEN","EURO-PHARM INTERNATIONAL CANADA INC","ACETAMINOPHEN (acetaminophen 160 mg chewable tablet) EURO-PHARM INTERNATIONAL CANADA INC",NA,NA
FALSE,"02323419","02323419","MARKETED",2009-07-21,"CO FLUCONAZOLE-150","COBALT PHARMACEUTICALS COMPANY","CO FLUCONAZOLE-150 (fluconazole 150 mg oral capsule) COBALT PHARMACEUTICALS COMPANY",NA,NA
FALSE,"02323796","02323796","MARKETED",2010-01-11,"CHEST CONGESTION","ACCUDIAL PHARMACEUTICAL INC","CHEST CONGESTION (guaifenesin 100 mg per 5 mL oral liquid) ACCUDIAL PHARMACEUTICAL INC",NA,NA
FALSE,"02323885","02323885","MARKETED",2009-09-18,"VICKS DAYQUIL MUCUS CONTROL","PROCTER & GAMBLE INC","VICKS DAYQUIL MUCUS CONTROL (guaifenesin 200 mg per 15 mL oral liquid) PROCTER & GAMBLE INC",NA,NA
FALSE,"02323907","02323907","MARKETED",2009-09-18,"VICKS DAYQUIL COUGH COUGH & CONGESTION","PROCTER & GAMBLE INC","VICKS DAYQUIL COUGH COUGH & CONGESTION (dextromethorphan hydrobromide 10 mg per 15 mL and guaifenesin 200 mg per 15 mL oral liquid) PROCTER & GAMBLE INC",NA,NA
FALSE,"02323915","02323915","MARKETED",2010-01-11,"NITE TIME COLD AND COUGH","ACCUDIAL PHARMACEUTICAL INC","NITE TIME COLD AND COUGH (diphenhydramine hydrochloride 6.25 mg per 5 mL and phenylephrine hydrochloride 2.5 mg per 5 mL oral liquid) ACCUDIAL PHARMACEUTICAL INC",NA,NA
FALSE,"02324024","02324024","MARKETED",2009-03-17,"PREZISTA","JANSSEN INC","PREZISTA (darunavir (darunavir ethanolate) 600 mg oral tablet) JANSSEN INC",NA,NA
FALSE,"02324032","02324032","MARKETED",2009-07-21,"XEOMIN","MERZ PHARMACEUTICALS GMBH","XEOMIN (incobotulinumtoxina 100 unit per vial powder for solution for injection) MERZ PHARMACEUTICALS GMBH",NA,NA
FALSE,"02324067","02324067","MARKETED",2010-02-18,"ACT MEMANTINE","ACTAVIS PHARMA COMPANY","ACT MEMANTINE (memantine hydrochloride 10 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA
FALSE,"02324091","02324091","MARKETED",2009-09-14,"EPIRUBICIN FOR INJECTION","TEVA CANADA LIMITED","EPIRUBICIN FOR INJECTION (epirubicin hydrochloride 2 mg per mL solution for injection) TEVA CANADA LIMITED",NA,NA
FALSE,"02324113","02324113","MARKETED",2010-02-15,"ULTRAQUIN 4% HYDROQUINONE CREAM WITH SUNSCREENS","SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC","ULTRAQUIN 4% HYDROQUINONE CREAM WITH SUNSCREENS (homosalate 5 % and hydroquinone 4 % and octinoxate 7.5 % and octocrylene 2 % and oxybenzone 4 % cutaneous cream) SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC",NA,NA
TRUE,"02324156","02324156","MARKETED",2009-06-15,"PRO-VERAPAMIL SR","PRO DOC LIMITEE","PRO-VERAPAMIL SR (verapamil hydrochloride 120 mg prolonged-release oral tablet) PRO DOC LIMITEE",NA,NA
TRUE,"02324164","02324164","MARKETED",2009-06-15,"PRO-VERAPAMIL SR","PRO DOC LIMITEE","PRO-VERAPAMIL SR (verapamil hydrochloride 180 mg prolonged-release oral tablet) PRO DOC LIMITEE",NA,NA
FALSE,"02324199","02324199","MARKETED",2009-06-15,"NOVO-ETIDRONATECAL","TEVA CANADA LIMITED","NOVO-ETIDRONATECAL (calcium (calcium carbonate) 500 mg and etidronate disodium 400 mg NA) TEVA CANADA LIMITED",NA,NA
FALSE,"02324202","02324202","MARKETED",2011-08-31,"GEMCITABINE FOR INJECTION","ACCORD HEALTHCARE INC","GEMCITABINE FOR INJECTION (gemcitabine (gemcitabine hydrochloride) 200 mg per vial powder for solution for injection) ACCORD HEALTHCARE INC",NA,NA
FALSE,"02324210","02324210","MARKETED",2009-07-16,"GEMCITABINE FOR INJECTION","ACCORD HEALTHCARE INC","GEMCITABINE FOR INJECTION (gemcitabine (gemcitabine hydrochloride) 1 g per vial powder for solution for injection) ACCORD HEALTHCARE INC",NA,NA
FALSE,"02324229","02324229","MARKETED",2011-06-07,"PMS-ZOLMITRIPTAN","PHARMASCIENCE INC","PMS-ZOLMITRIPTAN (zolmitriptan 2.5 mg oral tablet) PHARMASCIENCE INC",NA,NA
TRUE,"02324253","02324253","MARKETED",2009-03-21,"PDP-HYDROCODONE","PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","PDP-HYDROCODONE (hydrocodone bitartrate 1 mg per mL syrup) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA
FALSE,"02324318","02324318","MARKETED",2010-01-01,"ESTEE LAUDER RESILIENCE LIFT EXTREME LIQUID MAKEUP SPF 15","ESTEE LAUDER DIST","ESTEE LAUDER RESILIENCE LIFT EXTREME LIQUID MAKEUP SPF 15 (octinoxate 4.2 % and titanium dioxide 1 % cutaneous liquid) ESTEE LAUDER DIST",NA,NA
TRUE,"02324326","02324326","MARKETED",2009-06-10,"MELOXICAM","PRO DOC LIMITEE","MELOXICAM (meloxicam 7.5 mg oral tablet) PRO DOC LIMITEE",NA,NA
TRUE,"02324334","02324334","MARKETED",2009-06-10,"MELOXICAM","PRO DOC LIMITEE","MELOXICAM (meloxicam 15 mg oral tablet) PRO DOC LIMITEE",NA,NA
FALSE,"02324393","02324393","MARKETED",2013-05-31,"ADDITIVE SOLUTION FORMULA 3 AS-3","TERUMO BCT, INC.","ADDITIVE SOLUTION FORMULA 3 AS-3 (adenine 0.03 g per 100 mL and citric acid monohydrate 0.042 g per 100 mL and dextrose 1.1 g per 100 mL and sodium chloride 0.41 g per 100 mL and sodium citrate dihydrate 0.588 g per 100 mL and sodium phosphate monobasic, monohydrate 0.276 g per 100 mL NA) TERUMO BCT, INC.",NA,NA
TRUE,"02324482","02324482","MARKETED",2009-10-08,"CLARITHROMYCIN","PRO DOC LIMITEE","CLARITHROMYCIN (clarithromycin 250 mg oral tablet) PRO DOC LIMITEE",NA,NA
TRUE,"02324490","02324490","MARKETED",2009-10-08,"CLARITHROMYCIN","PRO DOC LIMITEE","CLARITHROMYCIN (clarithromycin 500 mg oral tablet) PRO DOC LIMITEE",NA,NA
TRUE,"02324504","02324504","MARKETED",2009-06-12,"CARVEDILOL","PRO DOC LIMITEE","CARVEDILOL (carvedilol 3.125 mg oral tablet) PRO DOC LIMITEE",NA,NA
TRUE,"02324512","02324512","MARKETED",2009-06-12,"CARVEDILOL","PRO DOC LIMITEE","CARVEDILOL (carvedilol 6.25 mg oral tablet) PRO DOC LIMITEE",NA,NA
TRUE,"02324520","02324520","MARKETED",2009-06-12,"CARVEDILOL","PRO DOC LIMITEE","CARVEDILOL (carvedilol 12.5 mg oral tablet) PRO DOC LIMITEE",NA,NA
TRUE,"02324539","02324539","MARKETED",2009-06-12,"CARVEDILOL","PRO DOC LIMITEE","CARVEDILOL (carvedilol 25 mg oral tablet) PRO DOC LIMITEE",NA,NA
FALSE,"00074500","00074500","MARKETED",1957-12-31,"VIOFORM HYDROCORTISONE","PALADIN LABS INC","VIOFORM HYDROCORTISONE (clioquinol 3 % and hydrocortisone 1 % cutaneous cream) PALADIN LABS INC",NA,NA
TRUE,"02324563","02324563","MARKETED",2009-07-21,"SANDOZ RIVASTIGMINE","SANDOZ CANADA INCORPORATED","SANDOZ RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 1.5 mg oral capsule) SANDOZ CANADA INCORPORATED",NA,NA
TRUE,"02324571","02324571","MARKETED",2009-07-21,"SANDOZ RIVASTIGMINE","SANDOZ CANADA INCORPORATED","SANDOZ RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 3 mg oral capsule) SANDOZ CANADA INCORPORATED",NA,NA
TRUE,"02324598","02324598","MARKETED",2009-07-21,"SANDOZ RIVASTIGMINE","SANDOZ CANADA INCORPORATED","SANDOZ RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 4.5 mg oral capsule) SANDOZ CANADA INCORPORATED",NA,NA
TRUE,"02324601","02324601","MARKETED",2009-07-21,"SANDOZ RIVASTIGMINE","SANDOZ CANADA INCORPORATED","SANDOZ RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 6 mg oral capsule) SANDOZ CANADA INCORPORATED",NA,NA
TRUE,"02324628","02324628","MARKETED",2009-04-15,"APO-OXYCODONE/ACET","APOTEX INC","APO-OXYCODONE/ACET (acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet) APOTEX INC",NA,NA
FALSE,"02324636","02324636","MARKETED",2010-01-22,"DIORSKIN NUDE","PARFUMS CHRISTIAN DIOR","DIORSKIN NUDE (octinoxate 3 % and titanium dioxide 3.16 % cutaneous liquid) PARFUMS CHRISTIAN DIOR",NA,NA
TRUE,"02324652","02324652","MARKETED",2009-06-15,"SUMATRIPTAN","PRO DOC LIMITEE","SUMATRIPTAN (sumatriptan (sumatriptan succinate) 50 mg oral tablet) PRO DOC LIMITEE",NA,NA
TRUE,"02324660","02324660","MARKETED",2009-06-15,"SUMATRIPTAN","PRO DOC LIMITEE","SUMATRIPTAN (sumatriptan (sumatriptan succinate) 100 mg oral tablet) PRO DOC LIMITEE",NA,NA
FALSE,"02324768","02324768","MARKETED",2011-06-07,"PMS-ZOLMITRIPTAN ODT","PHARMASCIENCE INC","PMS-ZOLMITRIPTAN ODT (zolmitriptan 2.5 mg orodispersible tablet) PHARMASCIENCE INC",NA,NA
TRUE,"00670901","00670901","MARKETED",1987-12-31,"VASOTEC","MERCK CANADA INC","VASOTEC (enalapril sodium 8 mg oral tablet) MERCK CANADA INC",NA,NA
FALSE,"02324776","02324776","MARKETED",2009-06-22,"SIMPONI","JANSSEN INC","SIMPONI (golimumab 50 mg per 0.5 mL solution for injection) JANSSEN INC",NA,NA
FALSE,"02324784","02324784","MARKETED",2009-06-22,"SIMPONI","JANSSEN INC","SIMPONI (golimumab 50 mg per 0.5 mL solution for injection) JANSSEN INC",NA,NA
TRUE,"00670928","00670928","MARKETED",1987-12-31,"VASOTEC","MERCK CANADA INC","VASOTEC (enalapril sodium 16 mg oral tablet) MERCK CANADA INC",NA,NA
FALSE,"02324865","02324865","MARKETED",2009-10-16,"FAMCICLOVIR","PRO DOC LIMITEE","FAMCICLOVIR (famciclovir 125 mg oral tablet) PRO DOC LIMITEE",NA,NA
FALSE,"02324873","02324873","MARKETED",2009-10-16,"FAMCICLOVIR","PRO DOC LIMITEE","FAMCICLOVIR (famciclovir 250 mg oral tablet) PRO DOC LIMITEE",NA,NA
FALSE,"02324881","02324881","MARKETED",2009-10-16,"FAMCICLOVIR","PRO DOC LIMITEE","FAMCICLOVIR (famciclovir 500 mg oral tablet) PRO DOC LIMITEE",NA,NA
TRUE,"02324946","02324946","MARKETED",2010-05-19,"SANDOZ ATORVASTATIN","SANDOZ CANADA INCORPORATED","SANDOZ ATORVASTATIN (atorvastatin (atorvastatin calcium) 10 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA
TRUE,"02324954","02324954","MARKETED",2010-05-19,"SANDOZ ATORVASTATIN","SANDOZ CANADA INCORPORATED","SANDOZ ATORVASTATIN (atorvastatin (atorvastatin calcium) 20 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA
TRUE,"02324962","02324962","MARKETED",2010-05-19,"SANDOZ ATORVASTATIN","SANDOZ CANADA INCORPORATED","SANDOZ ATORVASTATIN (atorvastatin (atorvastatin calcium) 40 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA
TRUE,"02324970","02324970","MARKETED",2010-05-19,"SANDOZ ATORVASTATIN","SANDOZ CANADA INCORPORATED","SANDOZ ATORVASTATIN (atorvastatin (atorvastatin calcium) 80 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA
FALSE,"02324989","02324989","MARKETED",2010-11-05,"CLEARLAX","PERRIGO INTERNATIONAL","CLEARLAX (polyethylene glycol 3350 100 % powder for oral solution) PERRIGO INTERNATIONAL",NA,NA
TRUE,"02324997","02324997","MARKETED",2009-06-16,"LUMIGAN RC","ALLERGAN INC","LUMIGAN RC (bimatoprost 0.01 % ophthalmic drops) ALLERGAN INC",NA,NA
TRUE,"02325047","02325047","MARKETED",2009-06-25,"CITALOPRAM-10","PRO DOC LIMITEE","CITALOPRAM-10 (citalopram (citalopram hydrobromide) 10 mg oral tablet) PRO DOC LIMITEE",NA,NA
FALSE,"02325063","02325063","MARKETED",2009-04-20,"OMNITROPE","SANDOZ CANADA INCORPORATED","OMNITROPE (somatropin 5 mg per 1.5 mL solution for injection) SANDOZ CANADA INCORPORATED",NA,NA
FALSE,"02325071","02325071","MARKETED",2009-04-20,"OMNITROPE","SANDOZ CANADA INCORPORATED","OMNITROPE (somatropin 10 mg per 1.5 mL solution for injection) SANDOZ CANADA INCORPORATED",NA,NA
FALSE,"02325160","02325160","MARKETED",2009-06-25,"ONDANSETRON","PRO DOC LIMITEE","ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 8 mg oral tablet) PRO DOC LIMITEE",NA,NA
FALSE,"00740829","00740829","MARKETED",1987-12-31,"TRIMIPRAMINE","AA PHARMA INC","TRIMIPRAMINE (trimipramine (trimipramine maleate) 100 mg oral tablet) AA PHARMA INC",NA,NA
TRUE,"02325225","02325225","MARKETED",2010-10-01,"EPINEPHRINE INJECTION USP 1 MG/ML","ALVEDA PHARMACEUTICALS INC","EPINEPHRINE INJECTION USP 1 MG/ML (epinephrine 1 mg per 1 mL solution for injection ampoule) ALVEDA PHARMACEUTICALS INC",NA,NA
FALSE,"02325292","02325292","MARKETED",2010-05-13,"ULTRA SHEER DRY-TOUCH SUNSCREEN SPF 110","JOHNSON & JOHNSON INC","ULTRA SHEER DRY-TOUCH SUNSCREEN SPF 110 (avobenzone 3 % and homosalate 15 % and octisalate 5 % and octocrylene 10 % and oxybenzone 6 % lotion) JOHNSON & JOHNSON INC",NA,NA
TRUE,"02325306","02325306","MARKETED",2009-06-15,"DILTIAZEM TZ","PRO DOC LIMITEE","DILTIAZEM TZ (diltiazem hydrochloride 120 mg prolonged-release oral capsule) PRO DOC LIMITEE",NA,NA
TRUE,"02325314","02325314","MARKETED",2009-06-15,"DILTIAZEM TZ","PRO DOC LIMITEE","DILTIAZEM TZ (diltiazem hydrochloride 180 mg prolonged-release oral capsule) PRO DOC LIMITEE",NA,NA
TRUE,"02325322","02325322","MARKETED",2009-06-15,"DILTIAZEM TZ","PRO DOC LIMITEE","DILTIAZEM TZ (diltiazem hydrochloride 240 mg prolonged-release oral capsule) PRO DOC LIMITEE",NA,NA
TRUE,"02325330","02325330","MARKETED",2009-06-15,"DILTIAZEM TZ","PRO DOC LIMITEE","DILTIAZEM TZ (diltiazem hydrochloride 300 mg prolonged-release oral capsule) PRO DOC LIMITEE",NA,NA
TRUE,"02325349","02325349","MARKETED",2009-06-15,"DILTIAZEM TZ","PRO DOC LIMITEE","DILTIAZEM TZ (diltiazem hydrochloride 360 mg prolonged-release oral capsule) PRO DOC LIMITEE",NA,NA
TRUE,"02325357","02325357","MARKETED",2009-06-22,"BUPROPION SR","PRO DOC LIMITEE","BUPROPION SR (bupropion hydrochloride 150 mg prolonged-release oral tablet) PRO DOC LIMITEE",NA,NA
TRUE,"02325373","02325373","MARKETED",2009-05-11,"PMS-BUPROPION SR","PHARMASCIENCE INC","PMS-BUPROPION SR (bupropion hydrochloride 100 mg prolonged-release oral tablet) PHARMASCIENCE INC",NA,NA
TRUE,"02325381","02325381","MARKETED",2009-05-01,"APO-RAMIPRIL","APOTEX INC","APO-RAMIPRIL (ramipril 15 mg oral capsule) APOTEX INC",NA,NA
FALSE,"02325454","02325454","MARKETED",2009-07-30,"ALLERGENIC EXTRACT - STANDARDIZED JUNE GRASS POLLEN","ALK-ABELLO INC","ALLERGENIC EXTRACT - STANDARDIZED JUNE GRASS POLLEN (standardized kentucky blue/june grass pollen 100000 unit per mL solution for injection) ALK-ABELLO INC",NA,NA
