drug_code,drug_identification_number,mp_formal_name,ntp_formal_name,ntp_type,ntp_code,Entry.type,Change.Plan,mp_formal_name_fr,ntp_formal_name_fr
88667,2401797,GENOTROPIN (somatropin 1.2 mg powder for solution for injection with diluent solution per syringe) PFIZER CANADA ULC,somatropin 1.2 mg powder for solution for injection with diluent solution per syringe,NA,NA,Kit,,"GENOTROPIN (somatropine 1,2 mg poudre pour solution injectable avec solution diluante par seringue) PFIZER CANADA ULC","somatropine 1,2 mg poudre pour solution injectable avec solution diluante par seringue"
88668,2401800,GENOTROPIN (somatropin 1.4 mg powder for solution for injection with diluent solution per syringe) PFIZER CANADA ULC,somatropin 1.4 mg powder for solution for injection with diluent solution per syringe,NA,NA,Kit,,"GENOTROPIN (somatropine 1,4 mg poudre pour solution injectable avec solution diluante par seringue) PFIZER CANADA ULC","somatropine 1,4 mg poudre pour solution injectable avec solution diluante par seringue"
88669,2401819,GENOTROPIN (somatropin 1.6 mg powder for solution for injection with diluent solution per syringe) PFIZER CANADA ULC,somatropin 1.6 mg powder for solution for injection with diluent solution per syringe,NA,NA,Kit,,"GENOTROPIN (somatropine 1,6 mg poudre pour solution injectable avec solution diluante par seringue) PFIZER CANADA ULC","somatropine 1,6 mg poudre pour solution injectable avec solution diluante par seringue"
88670,2401827,GENOTROPIN (somatropin 1.8 mg powder for solution for injection with diluent solution per syringe) PFIZER CANADA ULC,somatropin 1.8 mg powder for solution for injection with diluent solution per syringe,NA,NA,Kit,,"GENOTROPIN (somatropine 1,8 mg poudre pour solution injectable avec solution diluante par seringue) PFIZER CANADA ULC","somatropine 1,8 mg poudre pour solution injectable avec solution diluante par seringue"
88671,2401835,GENOTROPIN (somatropin 2 mg powder for solution for injection with diluent solution per syringe) PFIZER CANADA ULC,somatropin 2 mg powder for solution for injection with diluent solution per syringe,NA,NA,Kit,,GENOTROPIN (somatropine 2 mg poudre pour solution injectable avec solution diluante par seringue) PFIZER CANADA ULC,somatropine 2 mg poudre pour solution injectable avec solution diluante par seringue
66943,2243077,HUMATROPE (somatropin 6 mg per cartridge powder for solution for injection with diluent solution syringe) ELI LILLY CANADA INC,somatropin 6 mg per cartridge powder for solution for injection with diluent solution syringe,NA,NA,Kit,,HUMATROPE (somatropine 6 mg par cartouche poudre pour solution injectable avec solution diluante seringue) ELI LILLY CANADA INC,somatropine 6 mg par cartouche poudre pour solution injectable avec solution diluante seringue
66944,2243078,HUMATROPE (somatropin 12 mg per cartridge powder for solution for injection with diluent solution syringe) ELI LILLY CANADA INC,somatropin 12 mg per cartridge powder for solution for injection with diluent solution syringe,NA,NA,Kit,,HUMATROPE (somatropine 12 mg par cartouche poudre pour solution injectable avec solution diluante seringue) ELI LILLY CANADA INC,somatropine 12 mg par cartouche poudre pour solution injectable avec solution diluante seringue
66945,2243079,HUMATROPE (somatropin 24 mg per cartridge powder for solution for injection with diluent solution syringe) ELI LILLY CANADA INC,somatropin 24 mg per cartridge powder for solution for injection with diluent solution syringe,NA,NA,Kit,,HUMATROPE (somatropine 24 mg par cartouche poudre pour solution injectable avec solution diluante seringue) ELI LILLY CANADA INC,somatropine 24 mg par cartouche poudre pour solution injectable avec solution diluante seringue
43151,2215136,SAIZEN (somatropin 3.3 mg per vial powder for solution for injection with diluent solution) EMD SERONO A DIVISION OF EMD INC CANADA,somatropin 3.3 mg per vial powder for solution for injection with diluent solution,NA,NA,Kit,,"SAIZEN (somatropine 3,3 mg par fiole poudre pour solution injectable avec solution diluante) EMD SERONO A DIVISION OF EMD INC CANADA","somatropine 3,3 mg par fiole poudre pour solution injectable avec solution diluante"
62499,2239046,SEROSTIM (somatropin 5 mg per vial powder for solution for injection with diluent solution) EMD SERONO A DIVISION OF EMD INC CANADA,somatropin 5 mg per vial powder for solution for injection with diluent solution,NA,NA,Kit,,SEROSTIM (somatropine 5 mg par fiole poudre pour solution injectable avec solution diluante) EMD SERONO A DIVISION OF EMD INC CANADA,somatropine 5 mg par fiole poudre pour solution injectable avec solution diluante
81603,2330288,TEVA-TELMISARTAN HCTZ (hydrochlorothiazide 12.5 mg and telmisartan 80 mg oral tablet) TEVA CANADA LIMITED,hydrochlorothiazide 12.5 mg and telmisartan 80 mg oral tablet,,9000950,Salt + Strength,,"TEVA-TELMISARTAN HCTZ (hydrochlorothiazide 12,5 mg et telmisartan 80 mg comprimé oral) TEVA CANADA LIMITED","hydrochlorothiazide 12,5 mg et telmisartan 80 mg comprimé oral"
87575,2390302,TELMISARTAN HCTZ (hydrochlorothiazide 12.5 mg and telmisartan 80 mg oral tablet) SIVEM PHARMACEUTICALS ULC,hydrochlorothiazide 12.5 mg and telmisartan 80 mg oral tablet,,9000950,Salt + Strength,,"TELMISARTAN HCTZ (hydrochlorothiazide 12,5 mg et telmisartan 80 mg comprimé oral) SIVEM PHARMACEUTICALS ULC","hydrochlorothiazide 12,5 mg et telmisartan 80 mg comprimé oral"
87576,2390310,TELMISARTAN HCTZ (hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet) SIVEM PHARMACEUTICALS ULC,hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet,,9001261,Salt + Strength,,TELMISARTAN HCTZ (hydrochlorothiazide 25 mg et telmisartan 80 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,hydrochlorothiazide 25 mg et telmisartan 80 mg comprimé oral
86513,2379252,TEVA-TELMISARTAN HCTZ (hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet) TEVA CANADA LIMITED,hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet,,9001261,Salt + Strength,,TEVA-TELMISARTAN HCTZ (hydrochlorothiazide 25 mg et telmisartan 80 mg comprimé oral) TEVA CANADA LIMITED,hydrochlorothiazide 25 mg et telmisartan 80 mg comprimé oral
37455,2226391,TEVA-PROCTOSONE (dibucaine hydrochloride 5 mg and esculin 10 mg and framycetin sulfate 10 mg and hydrocortisone 5 mg suppository) TEVA CANADA LIMITED,dibucaine hydrochloride 5 mg and esculin 10 mg and framycetin sulfate 10 mg and hydrocortisone 5 mg suppository,,9003053,Ingredient,Unlikely,TEVA-PROCTOSONE (chlorhydrate de dibucaïne 5 mg et esculine 10 mg et sulfate de framycétine 10 mg et hydrocortisone 5 mg suppositoire) TEVA CANADA LIMITED,chlorhydrate de dibucaïne 5 mg et esculine 10 mg et sulfate de framycétine 10 mg et hydrocortisone 5 mg suppositoire
37454,2226383,TEVA-PROCTOSONE (dibucaine hydrochloride 0.5 % and esculin 1 % and framycetin sulfate 1 % and hydrocortisone 0.5 % rectal ointment) TEVA CANADA LIMITED,dibucaine hydrochloride 0.5 % and esculin 1 % and framycetin sulfate 1 % and hydrocortisone 0.5 % rectal ointment,,9006369,Ingredient,Unlikely,"TEVA-PROCTOSONE (chlorhydrate de dibucaïne 0,5 % et esculine 1 % et sulfate de framycétine 1 % et hydrocortisone 0,5 % pommade rectale) TEVA CANADA LIMITED","chlorhydrate de dibucaïne 0,5 % et esculine 1 % et sulfate de framycétine 1 % et hydrocortisone 0,5 % pommade rectale"
95758,2468921,MELPHALAN FOR INJECTION (melphalan (melphalan hydrochloride) 50 mg per vial powder for solution for injection with diluent solution) APOTEX INC,melphalan (melphalan hydrochloride) 50 mg per vial powder for solution for injection with diluent solution,NA,NA,Kit,,MELPHALAN FOR INJECTION (melphalan (chlorhydrate de melphalan) 50 mg par fiole poudre pour solution injectable avec solution diluante) APOTEX INC,melphalan (chlorhydrate de melphalan) 50 mg par fiole poudre pour solution injectable avec solution diluante
91692,2432463,LODALIS (colesevelam hydrochloride 3.75 g per sachet powder for oral suspension) VALEANT CANADA LP/VALEANT CANADA S.E.C.,colesevelam hydrochloride 3.75 g per sachet powder for oral suspension,,NA,Dose form,,"LODALIS (colesevelam hydrochloride 3,75 g par sachet poudre pour suspension orale) VALEANT CANADA LP/VALEANT CANADA S,E,C,","colesevelam hydrochloride 3,75 g par sachet poudre pour suspension orale"
92881,2444038,MIFEGYMISO (mifepristone 200 mg oral tablet with misoprostol 200 mcg buccal tablet) LINEPHARMA INTERNATIONAL LIMITED,mifepristone 200 mg oral tablet with misoprostol 200 mcg buccal tablet,Comb,NA,MAI Comp,,MIFEGYMISO (mifépristone 200 mg comprimé oral avec misoprostol 200 mcg comprimé buccogingival) LINEPHARMA INTERNATIONAL LIMITED,mifépristone 200 mg comprimé oral avec misoprostol 200 mcg comprimé buccogingival
88388,2398974,DIACOMIT (stiripentol 250 mg per sachet powder for oral suspension) BIOCODEX SA,stiripentol 250 mg per sachet powder for oral suspension,,NA,Dose form,,DIACOMIT (stiripentol 250 mg par sachet poudre pour suspension orale) BIOCODEX SA,stiripentol 250 mg par sachet poudre pour suspension orale
79164,2306085,VALCYTE (valganciclovir (valganciclovir hydrochloride) 50 mg per mL oral solution) HOFFMANN-LA ROCHE LIMITED,valganciclovir (valganciclovir hydrochloride) 50 mg per mL oral solution,,NA,Dose form,,VALCYTE (valganciclovir (chlorhydrate de valganciclovir) 50 mg par mL solution orale) HOFFMANN-LA ROCHE LIMITED,valganciclovir (chlorhydrate de valganciclovir) 50 mg par mL solution orale
42395,2097079,PEPTO BISMOL LIQUID 17.6MG/ML (bismuth subsalicylate 17.5 mg per mL oral suspension) PROCTER & GAMBLE INC,bismuth subsalicylate 17.5 mg per mL oral suspension,,9013035,Str - Round,,"PEPTO BISMOL LIQUID 17.6MG/ML (subsalicylate de bismuth 17,5 mg par mL suspension orale) PROCTER & GAMBLE INC","subsalicylate de bismuth 17,5 mg par mL suspension orale"
33448,2220709,BISMUTH (bismuth subsalicylate 17.5 mg per mL oral suspension) PERRIGO INTERNATIONAL,bismuth subsalicylate 17.5 mg per mL oral suspension,,9013035,Str - Round,,"BISMUTH (subsalicylate de bismuth 17,5 mg par mL suspension orale) PERRIGO INTERNATIONAL","subsalicylate de bismuth 17,5 mg par mL suspension orale"
47656,2229668,PEPTO-BISMOL EXTRA (bismuth subsalicylate 35 mg per mL oral suspension) PROCTER & GAMBLE INC,bismuth subsalicylate 35 mg per mL oral suspension,,9003541,Str - Round,,PEPTO-BISMOL EXTRA (subsalicylate de bismuth 35 mg par mL suspension orale) PROCTER & GAMBLE INC,subsalicylate de bismuth 35 mg par mL suspension orale
6844,0690074,COUGH SYRUP (ammonium chloride 125 mg per 5 mL and codeine phosphate 3.3 mg per 5 mL and diphenhydramine hydrochloride 12.5 mg per 5 mL syrup) TEVA CANADA LIMITED,ammonium chloride 125 mg per 5 mL and codeine phosphate 3.3 mg per 5 mL and diphenhydramine hydrochloride 12.5 mg per 5 mL syrup,,9003752,Str - Round,,"COUGH SYRUP (chlorure d'ammonium 125 mg par 5 mL et phosphate de codéine 3,3 mg par 5 mL et chlorhydrate de diphenhydramine 12,5 mg par 5 mL sirop) TEVA CANADA LIMITED","chlorure d'ammonium 125 mg par 5 mL et phosphate de codéine 3,3 mg par 5 mL et chlorhydrate de diphenhydramine 12,5 mg par 5 mL sirop"
4469,0535230,CALMYLIN (ammonium chloride 125 mg per 5 mL and codeine phosphate 3.3 mg per 5 mL and diphenhydramine hydrochloride 12.5 mg per 5 mL syrup) TEVA CANADA LIMITED,ammonium chloride 125 mg per 5 mL and codeine phosphate 3.3 mg per 5 mL and diphenhydramine hydrochloride 12.5 mg per 5 mL syrup,,9003752,Str - Round,,"CALMYLIN (chlorure d'ammonium 125 mg par 5 mL et phosphate de codéine 3,3 mg par 5 mL et chlorhydrate de diphenhydramine 12,5 mg par 5 mL sirop) TEVA CANADA LIMITED","chlorure d'ammonium 125 mg par 5 mL et phosphate de codéine 3,3 mg par 5 mL et chlorhydrate de diphenhydramine 12,5 mg par 5 mL sirop"
94242,2455609,CHOLESTYRAMINE-ODAN (cholestyramine 4 g per sachet powder for oral suspension) ODAN LABORATORIES LTD,cholestyramine 4 g per sachet powder for oral suspension,,NA,Dose form,,CHOLESTYRAMINE-ODAN (cholestyramine 4 g par sachet poudre pour suspension orale) ODAN LABORATORIES LTD,cholestyramine 4 g par sachet poudre pour suspension orale
14332,0890960,OLESTYR LIGHT POWDER SUGAR FREE (cholestyramine 4 g per sachet powder for oral suspension) PHARMASCIENCE INC,cholestyramine 4 g per sachet powder for oral suspension,,NA,Dose form,,OLESTYR LIGHT POWDER SUGAR FREE (cholestyramine 4 g par sachet poudre pour suspension orale) PHARMASCIENCE INC,cholestyramine 4 g par sachet poudre pour suspension orale
19757,2210320,OLESTYR REGULAR POWDER (cholestyramine 4 g per sachet powder for oral suspension) PHARMASCIENCE INC,cholestyramine 4 g per sachet powder for oral suspension,,NA,Dose form,,OLESTYR REGULAR POWDER (cholestyramine 4 g par sachet poudre pour suspension orale) PHARMASCIENCE INC,cholestyramine 4 g par sachet poudre pour suspension orale
79063,2305135,VIVACAINE (bupivacaine hydrochloride 5 mg per mL and epinephrine bitartrate 0.009 mg per mL solution for injection 1.8 mL cartridge) SEPTODONT INC,bupivacaine hydrochloride 5 mg per mL and epinephrine bitartrate 0.009 mg per mL solution for injection 1.8 mL cartridge,NA,NA,Str - Round,,"VIVACAINE (chlorhydrate de bupivacaïne 5 mg par mL et épinéphrine (bitartrate d'épinéphrine) 0,009 mg par mL solution injectable 1,8 mL cartouche) SEPTODONT INC","chlorhydrate de bupivacaïne 5 mg par mL et épinéphrine (bitartrate d'épinéphrine) 0,009 mg par mL solution injectable 1,8 mL cartouche"
86769,2381850,"BUPIVACAINE HCL 0.5% AND EPINEPHRINE 1:200,000 INJECTION (bupivacaine hydrochloride 5 mg per mL and epinephrine bitartrate 0.009 mg per mL solution for injection 1.8 mL cartridge) NOVOCOL PHARMACEUTICAL OF CANADA INC",bupivacaine hydrochloride 5 mg per mL and epinephrine bitartrate 0.009 mg per mL solution for injection 1.8 mL cartridge,NA,NA,Str - Round,,"BUPIVACAINE HCL 0.5% et EPINEPHRINE 1:200,000 INJECTION (chlorhydrate de bupivacaïne 5 mg par mL et épinéphrine (bitartrate d'épinéphrine) 0,009 mg par mL solution injectable 1,8 mL cartouche) NOVOCOL PHARMACEUTICAL OF CANADA INC","chlorhydrate de bupivacaïne 5 mg par mL et épinéphrine (bitartrate d'épinéphrine) 0,009 mg par mL solution injectable 1,8 mL cartouche"
12411,1944738,BENYLIN EXTRA STRENGTH DRY COUGH (dextromethorphan hydrobromide 15 mg per 5 mL syrup) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,dextromethorphan hydrobromide 15 mg per 5 mL syrup,NA,9001832,Str - Desc,,BENYLIN EXTRA STRENGTH DRY COUGH (bromhydrate de dextrométhorphane 15 mg par 5 mL sirop) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,bromhydrate de dextrométhorphane 15 mg par 5 mL sirop
80467,2319209,BENYLIN TICKLY THROAT COUGH (dextromethorphan hydrobromide 15 mg per 5 mL syrup) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,dextromethorphan hydrobromide 15 mg per 5 mL syrup,NA,9001832,Str - Desc,,BENYLIN TICKLY THROAT COUGH (bromhydrate de dextrométhorphane 15 mg par 5 mL sirop) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,bromhydrate de dextrométhorphane 15 mg par 5 mL sirop
79940,2313863,SCANDONEST 2% WITH LEVONORDEFRIN (corbadrine 0.05 mg per mL and mepivacaine hydrochloride 20 mg per mL solution for injection 1.8 mL cartridge) NOVOCOL PHARMACEUTICAL OF CANADA INC,corbadrine 0.05 mg per mL and mepivacaine hydrochloride 20 mg per mL solution for injection 1.8 mL cartridge,NA,9013430,Str - Desc,,"SCANDONEST 2% WITH LEVONORDEFRIN (corbadrine 0,05 mg par mL et chlorhydrate de mépivacaïne 20 mg par mL solution injectable 1,8 mL cartouche) NOVOCOL PHARMACEUTICAL OF CANADA INC","corbadrine 0,05 mg par mL et chlorhydrate de mépivacaïne 20 mg par mL solution injectable 1,8 mL cartouche"
91639,2431920,RIXUBIS (nonacog gamma 250 unit per vial powder for solution for injection with diluent solution) SHIRE PHARMA CANADA ULC,nonacog gamma 250 unit per vial powder for solution for injection with diluent solution,NA,NA,Kit,,RIXUBIS (nonacog gamma 250 unité par fiole poudre pour solution injectable avec solution diluante) SHIRE PHARMA CANADA ULC,nonacog gamma 250 unité par fiole poudre pour solution injectable avec solution diluante
61949,2238526,CYSTADANE (betaine 100 % powder for oral solution) RECORDATI RARE DISEASES CANADA INC,betaine 100 % powder for oral solution,NA,NA,Str - Desc,,CYSTADANE (bétaïne 100 % poudre pour solution orale) RECORDATI RARE DISEASES CANADA INC,bétaïne 100 % poudre pour solution orale
26564,2028867,CETACAINE LIQUID (benzocaine 14 % and butamben 2 % and tetracaine hydrochloride 2 % oromucosal solution) CETYLITE INDUSTRIES INC.,benzocaine 14 % and butamben 2 % and tetracaine hydrochloride 2 % oromucosal solution,NA,NA,Dose form,,CETACAINE LIQUID (benzocaïne 14 % et butambène 2 % et chlorhydrate de tétracaïne 2 % solution buccale) CETYLITE INDUSTRIES INC.,benzocaïne 14 % et butambène 2 % et chlorhydrate de tétracaïne 2 % solution buccale
