"ccdd","tm_code","tm_formal_name","n_dins","n_ntps","status","tm_status_effective_time","en_display","fr_display"
FALSE,NA,"icatibant (icatibant acetate)",1,1,"active",2014-07-14,NA,NA
FALSE,NA,"efinaconazole",1,1,"active",2014-07-21,NA,NA
FALSE,NA,"eslicarbazepine acetate",4,1,"active",2014-08-07,NA,NA
FALSE,NA,"frovatriptan (frovatriptan succinate monohydrate)",1,1,"active",2014-08-11,NA,NA
FALSE,NA,"acetaminophen and dextromethorphan hydrobromide and doxylamine and phenylephrine",2,2,"active",2014-08-15,NA,NA
FALSE,NA,"elosulfase alfa",1,1,"active",2014-08-27,NA,NA
FALSE,NA,"cobicistat and darunavir (darunavir ethanolate)",1,1,"active",2014-08-28,NA,NA
FALSE,NA,"homosalate and octinoxate and oxybenzone and titanium dioxide",1,1,"active",2014-09-02,NA,NA
FALSE,NA,"taliglucerase alfa",1,1,"active",2014-09-08,NA,NA
FALSE,NA,"octinoxate and octisalate and octocrylene and titanium dioxide",1,1,"active",2014-09-17,NA,NA
FALSE,NA,"influenza virus type a (h1n1) and influenza virus type a (h3n2) and influenza virus type b (victoria) and influenza virus type b (yamagata)",1,1,"active",2014-10-10,NA,NA
FALSE,NA,"ledipasvir and sofosbuvir",1,1,"active",2014-10-16,NA,NA
FALSE,NA,"dolutegravir (dolutegravir sodium) and lamivudine and NA",1,1,"active",2014-10-22,NA,NA
FALSE,NA,"homosalate and octisalate and octocrylene and oxybenzone and titanium dioxide",1,1,"active",2014-10-27,NA,NA
FALSE,NA,"vortioxetine (vortioxetine hydrobromide)",3,1,"active",2014-10-28,NA,NA
FALSE,NA,"ibrutinib",1,1,"active",2014-11-19,NA,NA
FALSE,NA,"apremilast",2,2,"active",2014-11-27,NA,NA
FALSE,NA,"obinutuzumab",1,1,"active",2014-11-28,NA,NA
FALSE,NA,"acetaminophen and diphenhydramine hydrochloride and phenylephrine",3,1,"active",2014-12-04,NA,NA
FALSE,NA,"ensulizole and octinoxate and titanium dioxide",1,1,"active",2014-12-29,NA,NA
FALSE,NA,"octinoxate and octocrylene and zinc oxide",4,2,"active",2014-12-29,NA,NA
FALSE,NA,"dasabuvir (dasabuvir sodium monohydrate) and ombitasvir and paritaprevir and ritonavir",1,1,"active",2015-01-06,NA,NA
FALSE,NA,"dapagliflozin (dapagliflozin propanediol monohydrate)",2,1,"active",2015-01-16,NA,NA
FALSE,NA,"sodium phenylbutyrate",1,1,"active",2015-01-27,NA,NA
FALSE,NA,"avobenzone and homosalate and octocrylene and oxybenzone",2,1,"active",2015-02-01,NA,NA
FALSE,NA,"brimonidine tartrate and NA",1,1,"active",2015-02-17,NA,NA
FALSE,NA,"siltuximab",2,1,"active",2015-03-03,NA,NA
FALSE,NA,"avobenzone and homosalate and octinoxate and octisalate",6,3,"active",2015-03-16,NA,NA
FALSE,NA,"octinoxate and octocrylene and titanium dioxide and zinc oxide",3,3,"active",2015-03-16,NA,NA
FALSE,NA,"recombinant human papillomavirus type 11 l1 protein and recombinant human papillomavirus type 16 l1 protein and recombinant human papillomavirus type 18 l1 protein and recombinant human papillomavirus type 31 l1 protein and recombinant human papillomavirus type 33 l1 protein and recombinant human papillomavirus type 45 l1 protein and recombinant human papillomavirus type 52 l1 protein and recombinant human papillomavirus type 58 l1 protein and recombinant human papillomavirus type 6 l1 protein",1,1,"active",2015-03-18,NA,NA
FALSE,NA,"vancomycin hydrochloride",1,1,"inactive",2015-03-18,NA,NA
FALSE,NA,"azelastine hydrochloride and fluticasone",1,1,"active",2015-03-31,NA,NA
FALSE,NA,"avobenzone and bemotrizinol and bisoctrizole and octocrylene and titanium dioxide",4,2,"active",2015-04-07,NA,NA
FALSE,NA,"secukinumab",1,1,"active",2015-04-10,NA,NA
FALSE,NA,"idelalisib",2,1,"active",2015-04-21,NA,NA
FALSE,NA,"vedolizumab",1,1,"active",2015-04-21,NA,NA
FALSE,NA,"umeclidinium (umeclidinium bromide)",1,1,"active",2015-04-27,NA,NA
FALSE,NA,"deferiprone",3,2,"active",2015-04-28,NA,NA
FALSE,NA,"ceritinib",1,1,"active",2015-04-29,NA,NA
FALSE,NA,"ensulizole and octinoxate and oxybenzone and titanium dioxide and zinc oxide",1,1,"active",2015-05-06,NA,NA
FALSE,NA,"glycerine and sodium carboxymethyl cellulose",2,1,"active",2015-05-15,NA,NA
FALSE,NA,"ivermectin",1,1,"active",2015-05-25,NA,NA
FALSE,NA,"olodaterol (olodaterol hydrochloride) and tiotropium",1,1,"active",2015-05-29,NA,NA
FALSE,NA,"pembrolizumab",1,1,"active",2015-06-01,NA,NA
FALSE,NA,"modified vaccinia virus (ankara-bavarian nordic)",1,1,"active",2015-06-15,NA,NA
FALSE,NA,"tesamorelin (tesamorelin acetate)",1,1,"active",2015-06-23,NA,NA
FALSE,NA,"nintedanib (nintedanib esilate)",2,1,"active",2015-06-29,NA,NA
FALSE,NA,"aclidinium bromide and formoterol",1,1,"active",2015-07-09,NA,NA
FALSE,NA,"pasireotide (pasireotide pamoate)",3,1,"active",2015-08-04,NA,NA
FALSE,NA,"empagliflozin",2,1,"active",2015-08-11,NA,NA
FALSE,NA,"varicella zoster immune globulin human",1,1,"active",2015-08-14,NA,NA
FALSE,NA,"ponatinib (ponatinib hydrochloride)",2,1,"active",2015-08-21,NA,NA
FALSE,NA,"naloxegol (naloxegol oxalate)",2,1,"active",2015-08-27,NA,NA
FALSE,NA,"carglumic acid",1,1,"active",2015-09-08,NA,NA
FALSE,NA,"daclatasvir (daclatasvir dihydrochloride)",2,1,"active",2015-09-08,NA,NA
FALSE,NA,"ramucirumab",1,1,"active",2015-09-10,NA,NA
FALSE,NA,"haemagglutinin-strain a(h1n1) and haemagglutinin-strain a(h3n2) and haemagglutinin-strain b (victoria) and haemagglutinin-strain b (yamagata)",2,1,"active",2015-09-14,NA,NA
FALSE,NA,"alanine and arginine and calcium chloride and dextrose and fish oil and glycine and histidine and isoleucine and leucine and lysine (lysine acetate) and magnesium sulfate and medium chain triglycerides (mct) and methionine and nitrogen and olive oil and phenylalanine and potassium chloride and proline and serine and sodium acetate trihydrate and sodium glycerophosphate and soybean oil and taurine and threonine and tryptophan and tyrosine and valine and zinc sulfate heptahydrate",1,1,"active",2015-09-15,NA,NA
FALSE,NA,"alanine and arginine and dextrose and fish oil and glycine and histidine and isoleucine and leucine and lysine (lysine acetate) and medium chain triglycerides (mct) and methionine and nitrogen and olive oil and phenylalanine and proline and serine and soybean oil and taurine and threonine and tryptophan and tyrosine and valine",1,1,"active",2015-09-15,NA,NA
FALSE,NA,"collagen and fibrinogen (human) and thrombin (human)",1,1,"active",2015-09-18,NA,NA
FALSE,NA,"bromfenac (bromfenac sodium sesquihydrate)",1,1,"active",2015-09-25,NA,NA
FALSE,NA,"peginterferon beta-1a",2,2,"active",2015-09-25,NA,NA
FALSE,NA,"evolocumab",2,1,"active",2015-09-28,NA,NA
FALSE,NA,"lidocaine and tetracaine",1,1,"active",2015-09-28,NA,NA
FALSE,NA,"corynebacterium diphtheriae crm-197 protein and meningococcal group c oligosaccharide",1,1,"active",2015-10-07,NA,NA
FALSE,NA,"asfotase alfa",4,1,"active",2015-10-20,NA,NA
FALSE,NA,"follitropin alfa and lutropin alfa",1,1,"active",2015-10-22,NA,NA
FALSE,NA,"nivolumab",2,1,"active",2015-10-23,NA,NA
FALSE,NA,"levomilnacipran (levomilnacipran hydrochloride)",4,1,"active",2015-11-19,NA,NA
FALSE,NA,"dulaglutide",2,1,"active",2015-11-24,NA,NA
FALSE,NA,"ombitasvir and paritaprevir and ritonavir",1,1,"active",2015-11-24,NA,NA
FALSE,NA,"entecavir (entecavir monohydrate)",1,1,"active",2015-12-01,NA,NA
FALSE,NA,"hexaminolevulinate hydrochloride",1,1,"active",2015-12-14,NA,NA
FALSE,NA,"simoctocog alfa and water",4,1,"active",2015-12-22,NA,NA
FALSE,NA,"prilocaine hydrochloride",1,1,"active",2015-12-23,NA,NA
FALSE,NA,"acetic acid and calcium chloride and dextrose and magnesium chloride and potassium chloride",9,1,"active",2016-01-04,NA,NA
FALSE,NA,"telavancin (telavancin hydrochloride)",1,1,"active",2016-01-06,NA,NA
FALSE,NA,"dimethicone and white petrolatum",1,1,"active",2016-01-08,NA,NA
FALSE,NA,"ceftolozane (ceftolozane sulfate) and tazobactam (tazobactam sodium)",1,1,"active",2016-01-12,NA,NA
FALSE,NA,"elbasvir and grazoprevir",1,1,"active",2016-01-25,NA,NA
FALSE,NA,"deoxycholic acid",1,1,"active",2016-01-27,NA,NA
FALSE,NA,"ivacaftor and lumacaftor",2,1,"active",2016-01-27,NA,NA
FALSE,NA,"cobicistat and elvitegravir and emtricitabine and tenofovir alafenamide (tenofovir alafenamide hemifumarate)",1,1,"active",2016-02-03,NA,NA
FALSE,NA,"dapagliflozin (dapagliflozin propanediol monohydrate) and metformin",2,1,"active",2016-02-08,NA,NA
FALSE,NA,"atazanavir (atazanavir sulfate) and cobicistat",1,1,"active",2016-02-11,NA,NA
FALSE,NA,"carfilzomib",3,1,"active",2016-02-11,NA,NA
FALSE,NA,"homosalate and octocrylene and oxybenzone and titanium dioxide",2,1,"active",2016-02-15,NA,NA
FALSE,NA,"fluorouracil and salicylic acid",1,1,"active",2016-02-19,NA,NA
FALSE,NA,"sugammadex (sugammadex sodium)",1,1,"active",2016-02-19,NA,NA
FALSE,NA,"avobenzone and drometrizole trisiloxane and homosalate and octisalate and octocrylene and oxybenzone",3,1,"active",2016-02-22,NA,NA
FALSE,NA,"sodium bicarbonate and sodium chloride",1,1,"active",2016-02-22,NA,NA
FALSE,NA,"diphenhydramine hydrochloride and naproxen",1,1,"active",2016-02-24,NA,NA
FALSE,NA,"avobenzone and bemotrizinol and bisoctrizole and octisalate and octocrylene",1,1,"active",2016-03-01,NA,NA
FALSE,NA,"lanolin and mineral oil and white petrolatum",1,1,"active",2016-03-01,NA,NA
FALSE,NA,"avobenzone and homosalate and octisalate and octocrylene and terephthalylidene dicamphor sulfonic acid",1,1,"active",2016-03-07,NA,NA
FALSE,NA,"mepolizumab",1,1,"active",2016-03-14,NA,NA
FALSE,NA,"blinatumomab",1,1,"active",2016-03-17,NA,NA
FALSE,NA,"lenvatinib (lenvatinib mesylate)",4,1,"active",2016-03-31,NA,NA
FALSE,NA,"amlodipine and perindopril",3,1,"active",2016-04-05,NA,NA
FALSE,NA,"cobimetinib (cobimetinib fumarate)",1,1,"active",2016-04-06,NA,NA
FALSE,NA,"palbociclib",3,1,"active",2016-04-19,NA,NA
FALSE,NA,"selexipag",8,1,"active",2016-04-21,NA,NA
FALSE,NA,"asunaprevir",1,1,"active",2016-04-22,NA,NA
FALSE,NA,"alirocumab",4,1,"active",2016-04-29,NA,NA
FALSE,NA,"octinoxate and octocrylene and oxybenzone and zinc oxide",1,1,"active",2016-04-29,NA,NA
FALSE,NA,"brivaracetam",5,1,"active",2016-05-02,NA,NA
FALSE,NA,"avobenzone and homosalate and octinoxate",1,1,"active",2016-05-15,NA,NA
FALSE,NA,"olaparib",1,1,"active",2016-05-16,NA,NA
FALSE,NA,"cocoa butter and phenylephrine",1,1,"active",2016-05-20,NA,NA
FALSE,NA,"idarucizumab",1,1,"active",2016-05-24,NA,NA
FALSE,NA,"avobenzone and homosalate and octinoxate and octocrylene and oxybenzone",1,1,"active",2016-05-30,NA,NA
FALSE,NA,"emtricitabine and tenofovir alafenamide (tenofovir alafenamide hemifumarate)",2,1,"active",2016-06-03,NA,NA
FALSE,NA,"magnesium chloride and sodium bicarbonate and sodium chloride",1,1,"active",2016-06-18,NA,NA
FALSE,NA,"canagliflozin and metformin",6,1,"active",2016-06-28,NA,NA
FALSE,NA,"daratumumab",2,1,"active",2016-07-12,NA,NA
FALSE,NA,"beta-carotene and calcium (calcium carbonate) and copper (cupric oxide) and d-pantothenic acid (calcium d-pantothenate) and folic acid and iodine (potassium iodide) and iron (ferrous fumarate) and magnesium (magnesium oxide) and nicotinamide and vitamin B12 (cyanocobalamin) and vitamin B1 (thiamine mononitrate) and vitamin B2 (riboflavin) and vitamin B6 (pyridoxine hydrochloride) and vitamin C (ascorbic acid) and vitamin D3 (cholecalciferol) and vitamin E (dl-alpha tocopheryl acetate) and zinc (zinc oxide)",2,1,"active",2016-07-15,NA,NA
FALSE,NA,"osimertinib (osimertinib mesylate)",2,1,"active",2016-07-19,NA,NA
FALSE,NA,"sodium nitrite",1,1,"active",2016-07-20,NA,NA
FALSE,NA,"homosalate and octinoxate and octocrylene and titanium dioxide and zinc oxide",1,1,"active",2016-07-26,NA,NA
FALSE,NA,"sofosbuvir and velpatasvir",1,1,"active",2016-08-02,NA,NA
FALSE,NA,"empagliflozin and metformin",6,1,"active",2016-08-03,NA,NA
FALSE,NA,"ixekizumab",2,1,"active",2016-08-11,NA,NA
FALSE,NA,"adenine and dextrose and mannitol and sodium chloride",1,1,"active",2016-08-22,NA,NA
FALSE,NA,"citric acid and dextrose and sodium citrate dihydrate and sodium phosphate monobasic",1,1,"active",2016-08-22,NA,NA
FALSE,NA,"ixazomib (ixazomib citrate)",3,1,"active",2016-09-21,NA,NA
FALSE,NA,"sulfur hexafluoride",1,1,"active",2016-09-22,NA,NA
FALSE,NA,"avobenzone and homosalate and octisalate and octocrylene and titanium dioxide",3,1,"active",2016-09-30,NA,NA
FALSE,NA,"alectinib (alectinib hydrochloride)",1,1,"active",2016-10-14,NA,NA
FALSE,NA,"nitisinone",10,2,"active",2016-10-20,NA,NA
FALSE,NA,"venetoclax",4,2,"active",2016-10-31,NA,NA
FALSE,NA,"glycerol phenylbutyrate",1,1,"active",2016-11-03,NA,NA
FALSE,NA,"antihemophilic factor (recombinant) porcine sequence",1,1,"active",2016-11-30,NA,NA
FALSE,NA,"bilastine",1,1,"active",2016-12-02,NA,NA
FALSE,NA,"poractant alfa",1,1,"active",2016-12-19,NA,NA
FALSE,NA,"reslizumab",1,1,"active",2016-12-19,NA,NA
FALSE,NA,"bazedoxifene (bazedoxifene acetate) and conjugated estrogens",1,1,"active",2016-12-20,NA,NA
FALSE,NA,"empagliflozin and linagliptin",2,1,"active",2016-12-21,NA,NA
FALSE,NA,"mifepristone and misoprostol",1,1,"active",2017-01-10,NA,NA
FALSE,NA,"rupatadine (rupatadine fumarate)",2,2,"active",2017-01-16,NA,NA
FALSE,NA,"sarilumab",2,1,"active",2017-02-08,NA,NA
FALSE,NA,"alanine and arginine and calcium chloride and dextrose and fish oil and glycine and histidine and isoleucine and leucine and lysine (lysine acetate) and magnesium sulfate and medium chain triglycerides (mct) and methionine and olive oil and phenylalanine and potassium chloride and proline and serine and sodium acetate trihydrate and sodium glycerophosphate and soybean oil and taurine and threonine and tryptophan and tyrosine and valine and zinc sulfate heptahydrate",1,1,"active",2017-02-14,NA,NA
FALSE,NA,"ivabradine (ivabradine hydrochloride)",2,1,"active",2017-03-17,NA,NA
FALSE,NA,"emtricitabine and rilpivirine (rilpivirine hydrochloride) and tenofovir alafenamide (tenofovir alafenamide hemifumarate)",1,1,"active",2017-03-20,NA,NA
FALSE,NA,"octinoxate and octisalate and oxybenzone and zinc oxide",1,1,"active",2017-03-20,NA,NA
FALSE,NA,"bepotastine besilate",1,1,"active",2017-03-23,NA,NA
FALSE,NA,"daclizumab beta",1,1,"active",2017-03-30,NA,NA
FALSE,NA,"propiverine hydrochloride",3,2,"active",2017-04-13,NA,NA
FALSE,NA,"nonacog gamma",3,1,"active",2017-04-18,NA,NA
FALSE,NA,"brexpiprazole",6,1,"active",2017-04-19,NA,NA
FALSE,NA,"eluxadoline",2,1,"active",2017-04-24,NA,NA
FALSE,NA,"edoxaban (edoxaban tosylate)",3,1,"active",2017-04-25,NA,NA
FALSE,NA,"atezolizumab",1,1,"active",2017-05-02,NA,NA
FALSE,NA,"ciprofloxacin and fluocinolone acetonide",1,1,"active",2017-05-08,NA,NA
FALSE,NA,"homosalate and octinoxate and octisalate and zinc oxide",1,1,"active",2017-05-23,NA,NA
FALSE,NA,"obeticholic acid",2,1,"active",2017-05-26,NA,NA
FALSE,NA,"vitamin A (retinyl palmitate) and vitamin E (dl-alpha tocopheryl acetate)",2,1,"active",2017-05-26,NA,NA
FALSE,NA,"pegaspargase",1,1,"active",2017-06-01,NA,NA
FALSE,NA,"octinoxate and octisalate and octocrylene and titanium dioxide and zinc oxide",1,1,"active",2017-06-15,NA,NA
FALSE,NA,"tenofovir alafenamide (tenofovir alafenamide hemifumarate)",1,1,"active",2017-06-20,NA,NA
FALSE,NA,"benzalkonium and didecyl dimethyl ammonium chloride and dioctyl dimethyl ammonium chloride and octyl decyl dimethyl ammonium chloride",1,1,"active",2017-06-30,NA,NA
FALSE,NA,"acetaminophen",141,11,"active",NA,NA,NA
FALSE,NA,"camphor",1,1,"inactive",NA,NA,NA
FALSE,NA,"chlorpheniramine maleate and dextromethorphan hydrobromide and pseudoephedrine hydrochloride",1,1,"active",NA,NA,NA
FALSE,NA,"docusate sodium",46,5,"active",NA,NA,NA
