"DRUG_IDENTIFICATION_NUMBER","formal_description_ntp","ntp_code","formal_description_tm","tm_code"
"02239619","indapamide 1.25 mg oral tablet",9003737,"indapamide",9000941
"02239913","indapamide 1.25 mg oral tablet",9003737,"indapamide",9000941
"02240067","indapamide 1.25 mg oral tablet",9003737,"indapamide",9000941
"02240349","indapamide 1.25 mg oral tablet",9003737,"indapamide",9000941
"02245246","indapamide 1.25 mg oral tablet",9003737,"indapamide",9000941
"02247245","indapamide 1.25 mg oral tablet",9003737,"indapamide",9000941
"02312530","indapamide 1.25 mg oral tablet",9003737,"indapamide",9000941
"02373904","indapamide 1.25 mg oral tablet",9003737,"indapamide",9000941
"02445824","indapamide 1.25 mg oral tablet",9003737,"indapamide",9000941
"02153483","indapamide 2.5 mg oral tablet",9003739,"indapamide",9000941
"02223678","indapamide 2.5 mg oral tablet",9003739,"indapamide",9000941
"00564966","indapamide 2.5 mg oral tablet",9003739,"indapamide",9000941
"02231184","indapamide 2.5 mg oral tablet",9003739,"indapamide",9000941
"02239620","indapamide 2.5 mg oral tablet",9003739,"indapamide",9000941
"02239917","indapamide 2.5 mg oral tablet",9003739,"indapamide",9000941
"02240350","indapamide 2.5 mg oral tablet",9003739,"indapamide",9000941
"02242125","indapamide 2.5 mg oral tablet",9003739,"indapamide",9000941
"02312549","indapamide 2.5 mg oral tablet",9003739,"indapamide",9000941
"02373912","indapamide 2.5 mg oral tablet",9003739,"indapamide",9000941
"02445832","indapamide 2.5 mg oral tablet",9003739,"indapamide",9000941
"02246568","indapamide 0.625 mg and perindopril erbumine 2 mg oral tablet",9003735,"indapamide and perindopril",9000942
"02246569","indapamide 1.25 mg and perindopril erbumine 4 mg oral tablet",9003736,"indapamide and perindopril",9000942
"02321653","indapamide 2.5 mg and perindopril erbumine 8 mg oral tablet",9003738,"indapamide and perindopril",9000942
"00337420","indomethacin 25 mg oral capsule",9003744,"indomethacin",9000944
"00611158","indomethacin 25 mg oral capsule",9003744,"indomethacin",9000944
"00337439","indomethacin 50 mg oral capsule",9003745,"indomethacin",9000944
"00611166","indomethacin 50 mg oral capsule",9003745,"indomethacin",9000944
"02231800","indomethacin 100 mg per sup suppository",9003742,"indomethacin",9000944
"01934139","indomethacin 100 mg suppository",9003743,"indomethacin",9000944
"02231799","indomethacin 50 mg per sup suppository",9003746,"indomethacin",9000944
"02244353","insulin aspart 100 unit per ml solution for injection",NA,"insulin aspart",9000947
"02245397","insulin aspart 100 unit per ml solution for injection",NA,"insulin aspart",9000947
"02377209","insulin aspart 100 unit per ml solution for injection",NA,"insulin aspart",9000947
"02271842","insulin detemir 100 unit per ml solution for injection",NA,"insulin detemir",9000949
"02412829","insulin detemir 100 unit per ml solution for injection",NA,"insulin detemir",9000949
"02245689","insulin glargine 100 unit per ml solution for injection",NA,"insulin glargine",9000950
"02251930","insulin glargine 100 unit per ml solution for injection",NA,"insulin glargine",9000950
"02294338","insulin glargine 100 unit per ml solution for injection",NA,"insulin glargine",9000950
"02444844","insulin glargine 100 unit per ml solution for injection",NA,"insulin glargine",9000950
"02444852","insulin glargine 100 unit per ml solution for injection",NA,"insulin glargine",9000950
"02441829","insulin glargine 300 unit per ml solution for injection",NA,"insulin glargine",9000950
"02229704","insulin lispro 100 unit per ml solution for injection",NA,"insulin lispro",9000951
"02229705","insulin lispro 100 unit per ml solution for injection",NA,"insulin lispro",9000951
"02403412","insulin lispro 100 unit per ml solution for injection",NA,"insulin lispro",9000951
"02439611","insulin lispro 200 unit per ml solution for injection",NA,"insulin lispro",9000951
"02216221","ipratropium bromide 0.025 % inhalation solution",9003817,"ipratropium",9000968
"02231494","ipratropium bromide 0.025 % per % inhalation solution",9003818,"ipratropium",9000968
"02239131","ipratropium bromide 0.25 mg per ml inhalation solution",NA,"ipratropium",9000968
"02097176","ipratropium bromide 125 mcg per ml inhalation solution",NA,"ipratropium",9000968
"02231135","ipratropium bromide 125 mcg per ml inhalation solution",NA,"ipratropium",9000968
"02243827","ipratropium bromide 125 mcg per ml inhalation solution",NA,"ipratropium",9000968
"02126222","ipratropium bromide 250 mcg per ml inhalation solution",NA,"ipratropium",9000968
"02097168","ipratropium bromide 250 mcg per ml inhalation solution",NA,"ipratropium",9000968
"02231136","ipratropium bromide 250 mcg per ml inhalation solution",NA,"ipratropium",9000968
"02231244","ipratropium bromide 250 mcg per ml inhalation solution",NA,"ipratropium",9000968
"02231245","ipratropium bromide 250 mcg per ml inhalation solution",NA,"ipratropium",9000968
"02239627","ipratropium bromide 0.3 mg per ml inhalation vapour, liquid",NA,"ipratropium",9000968
"02240508","ipratropium bromide 0.3 mg per ml inhalation vapour, liquid",NA,"ipratropium",9000968
"02246083","ipratropium bromide 0.03 % nasal spray, solution",9003819,"ipratropium",9000968
"02246084","ipratropium bromide 0.06 % nasal spray, solution",9003820,"ipratropium",9000968
"02240508","ipratropium bromide 0.3 mg per ml nasal spray, solution",NA,"ipratropium",9000968
"02163705","ipratropium bromide 21 mcg per act nasal spray, solution",9003827,"ipratropium",9000968
"02163713","ipratropium bromide 42 mcg per act nasal spray, solution",9003830,"ipratropium",9000968
"02247686","ipratropium bromide 20 mcg per act pressurised inhalation",9003826,"ipratropium",9000968
"02163705","ipratropium bromide 21 mcg per act pressurised inhalation",9003828,"ipratropium",9000968
"02163713","ipratropium bromide 42 mcg per act pressurised inhalation",9003831,"ipratropium",9000968
"02237924","irbesartan 150 mg oral tablet",9003832,"irbesartan",9000970
"02315998","irbesartan 150 mg oral tablet",9003832,"irbesartan",9000970
"02316404","irbesartan 150 mg oral tablet",9003832,"irbesartan",9000970
"02317079","irbesartan 150 mg oral tablet",9003832,"irbesartan",9000970
"02328089","irbesartan 150 mg oral tablet",9003832,"irbesartan",9000970
"02328488","irbesartan 150 mg oral tablet",9003832,"irbesartan",9000970
"02347318","irbesartan 150 mg oral tablet",9003832,"irbesartan",9000970
"02365200","irbesartan 150 mg oral tablet",9003832,"irbesartan",9000970
"02372193","irbesartan 150 mg oral tablet",9003832,"irbesartan",9000970
"02372371","irbesartan 150 mg oral tablet",9003832,"irbesartan",9000970
"02385295","irbesartan 150 mg oral tablet",9003832,"irbesartan",9000970
"02386976","irbesartan 150 mg oral tablet",9003832,"irbesartan",9000970
"02406101","irbesartan 150 mg oral tablet",9003832,"irbesartan",9000970
"02406829","irbesartan 150 mg oral tablet",9003832,"irbesartan",9000970
"02418207","irbesartan 150 mg oral tablet",9003832,"irbesartan",9000970
"02422999","irbesartan 150 mg oral tablet",9003832,"irbesartan",9000970
"02425327","irbesartan 150 mg oral tablet",9003832,"irbesartan",9000970
"02427095","irbesartan 150 mg oral tablet",9003832,"irbesartan",9000970
"02446154","irbesartan 150 mg oral tablet",9003832,"irbesartan",9000970
"02446502","irbesartan 150 mg oral tablet",9003832,"irbesartan",9000970
"02237925","irbesartan 300 mg oral tablet",9003833,"irbesartan",9000970
"02316005","irbesartan 300 mg oral tablet",9003833,"irbesartan",9000970
"02316412","irbesartan 300 mg oral tablet",9003833,"irbesartan",9000970
"02317087","irbesartan 300 mg oral tablet",9003833,"irbesartan",9000970
"02328100","irbesartan 300 mg oral tablet",9003833,"irbesartan",9000970
"02328496","irbesartan 300 mg oral tablet",9003833,"irbesartan",9000970
"02347326","irbesartan 300 mg oral tablet",9003833,"irbesartan",9000970
"02365219","irbesartan 300 mg oral tablet",9003833,"irbesartan",9000970
"02372398","irbesartan 300 mg oral tablet",9003833,"irbesartan",9000970
"02385309","irbesartan 300 mg oral tablet",9003833,"irbesartan",9000970
"02386984","irbesartan 300 mg oral tablet",9003833,"irbesartan",9000970
"02406128","irbesartan 300 mg oral tablet",9003833,"irbesartan",9000970
"02406837","irbesartan 300 mg oral tablet",9003833,"irbesartan",9000970
"02418215","irbesartan 300 mg oral tablet",9003833,"irbesartan",9000970
"02423006","irbesartan 300 mg oral tablet",9003833,"irbesartan",9000970
"02425335","irbesartan 300 mg oral tablet",9003833,"irbesartan",9000970
"02427109","irbesartan 300 mg oral tablet",9003833,"irbesartan",9000970
"02446162","irbesartan 300 mg oral tablet",9003833,"irbesartan",9000970
"02446510","irbesartan 300 mg oral tablet",9003833,"irbesartan",9000970
"02237923","irbesartan 75 mg oral tablet",9003834,"irbesartan",9000970
"02315971","irbesartan 75 mg oral tablet",9003834,"irbesartan",9000970
"02316390","irbesartan 75 mg oral tablet",9003834,"irbesartan",9000970
"02317060","irbesartan 75 mg oral tablet",9003834,"irbesartan",9000970
"02328070","irbesartan 75 mg oral tablet",9003834,"irbesartan",9000970
"02328461","irbesartan 75 mg oral tablet",9003834,"irbesartan",9000970
"02347296","irbesartan 75 mg oral tablet",9003834,"irbesartan",9000970
"02365197","irbesartan 75 mg oral tablet",9003834,"irbesartan",9000970
"02372347","irbesartan 75 mg oral tablet",9003834,"irbesartan",9000970
"02385287","irbesartan 75 mg oral tablet",9003834,"irbesartan",9000970
"02386968","irbesartan 75 mg oral tablet",9003834,"irbesartan",9000970
"02406098","irbesartan 75 mg oral tablet",9003834,"irbesartan",9000970
"02406810","irbesartan 75 mg oral tablet",9003834,"irbesartan",9000970
"02418193","irbesartan 75 mg oral tablet",9003834,"irbesartan",9000970
"02422980","irbesartan 75 mg oral tablet",9003834,"irbesartan",9000970
"02425319","irbesartan 75 mg oral tablet",9003834,"irbesartan",9000970
"02427087","irbesartan 75 mg oral tablet",9003834,"irbesartan",9000970
"02446146","irbesartan 75 mg oral tablet",9003834,"irbesartan",9000970
"02446499","irbesartan 75 mg oral tablet",9003834,"irbesartan",9000970
"00786667","isosorbide dinitrate 10 mg oral tablet",9003853,"isosorbide-5-mononitrate",9000977
"00441686","isosorbide dinitrate 10 mg oral tablet",9003853,"isosorbide-5-mononitrate",9000977
"00786640","isosorbide dinitrate 30 mg oral tablet",9003854,"isosorbide-5-mononitrate",9000977
"00441694","isosorbide dinitrate 30 mg oral tablet",9003854,"isosorbide-5-mononitrate",9000977
"00670944","isosorbide dinitrate 5 mg oral tablet",9003855,"isosorbide-5-mononitrate",9000977
"02126559","isosorbide-5-mononitrate 60 mg prolonged release oral tablet",9003856,"isosorbide-5-mononitrate",9000977
"02272830","isosorbide-5-mononitrate 60 mg prolonged release oral tablet",9003856,"isosorbide-5-mononitrate",9000977
"02301288","isosorbide-5-mononitrate 60 mg prolonged release oral tablet",9003856,"isosorbide-5-mononitrate",9000977
"02311321","isosorbide-5-mononitrate 60 mg prolonged release oral tablet",9003856,"isosorbide-5-mononitrate",9000977
"02446073","isosorbide-5-mononitrate 60 mg prolonged release oral tablet",9003856,"isosorbide-5-mononitrate",9000977
"02248722","ketorolac tromethamine 0.4 % opthalmic drops, solution",9003885,"ketorolac",9000988
"02369362","ketorolac tromethamine 0.45 % per w/v opthalmic drops, solution",9003886,"ketorolac",9000988
"01968300","ketorolac tromethamine 0.5 % opthalmic drops, solution",9003887,"ketorolac",9000988
"02245821","ketorolac tromethamine 0.5 % opthalmic drops, solution",9003887,"ketorolac",9000988
"02162660","ketorolac tromethamine 10 mg oral tablet",9003888,"ketorolac",9000988
"02229080","ketorolac tromethamine 10 mg oral tablet",9003888,"ketorolac",9000988
"02162644","ketorolac tromethamine 10 mg per ml solution for injection",NA,"ketorolac",9000988
"02239944","ketorolac tromethamine 30 mg per ml solution for injection",NA,"ketorolac",9000988
"02243989","ketorolac tromethamine 30 mg per ml solution for injection",NA,"ketorolac",9000988
"02244947","ketorolac tromethamine 30 mg per ml solution for injection",NA,"ketorolac",9000988
"02390582","ketorolac tromethamine 30 mg per ml solution for injection",NA,"ketorolac",9000988
"02443376","ketorolac tromethamine 30 mg per ml solution for injection",NA,"ketorolac",9000988
"02142104","lamotrigine 100 mg oral tablet",9003914,"lamotrigine",9000996
"02245209","lamotrigine 100 mg oral tablet",9003914,"lamotrigine",9000996
"02246898","lamotrigine 100 mg oral tablet",9003914,"lamotrigine",9000996
"02248233","lamotrigine 100 mg oral tablet",9003914,"lamotrigine",9000996
"02265508","lamotrigine 100 mg oral tablet",9003914,"lamotrigine",9000996
"02302985","lamotrigine 100 mg oral tablet",9003914,"lamotrigine",9000996
"02343029","lamotrigine 100 mg oral tablet",9003914,"lamotrigine",9000996
"02381362","lamotrigine 100 mg oral tablet",9003914,"lamotrigine",9000996
"02428210","lamotrigine 100 mg oral tablet",9003914,"lamotrigine",9000996
"02142112","lamotrigine 150 mg oral tablet",9003915,"lamotrigine",9000996
"02245210","lamotrigine 150 mg oral tablet",9003915,"lamotrigine",9000996
"02246899","lamotrigine 150 mg oral tablet",9003915,"lamotrigine",9000996
"02248234","lamotrigine 150 mg oral tablet",9003915,"lamotrigine",9000996
"02265516","lamotrigine 150 mg oral tablet",9003915,"lamotrigine",9000996
"02302993","lamotrigine 150 mg oral tablet",9003915,"lamotrigine",9000996
"02343037","lamotrigine 150 mg oral tablet",9003915,"lamotrigine",9000996
"02381370","lamotrigine 150 mg oral tablet",9003915,"lamotrigine",9000996
"02428229","lamotrigine 150 mg oral tablet",9003915,"lamotrigine",9000996
"02243803","lamotrigine 2 mg oral tablet",9003916,"lamotrigine",9000996
"02142082","lamotrigine 25 mg oral tablet",9003917,"lamotrigine",9000996
"02245208","lamotrigine 25 mg oral tablet",9003917,"lamotrigine",9000996
"02246897","lamotrigine 25 mg oral tablet",9003917,"lamotrigine",9000996
"02248232","lamotrigine 25 mg oral tablet",9003917,"lamotrigine",9000996
"02265494","lamotrigine 25 mg oral tablet",9003917,"lamotrigine",9000996
"02302969","lamotrigine 25 mg oral tablet",9003917,"lamotrigine",9000996
"02343010","lamotrigine 25 mg oral tablet",9003917,"lamotrigine",9000996
"02381354","lamotrigine 25 mg oral tablet",9003917,"lamotrigine",9000996
"02428202","lamotrigine 25 mg oral tablet",9003917,"lamotrigine",9000996
"02240115","lamotrigine 5 mg oral tablet",9003918,"lamotrigine",9000996
"02165503","lansoprazole 15 mg modified release oral capsule",9003925,"lansoprazole",9001000
"02280515","lansoprazole 15 mg modified release oral capsule",9003925,"lansoprazole",9001000
"02293811","lansoprazole 15 mg modified release oral capsule",9003925,"lansoprazole",9001000
"02353830","lansoprazole 15 mg modified release oral capsule",9003925,"lansoprazole",9001000
"02357682","lansoprazole 15 mg modified release oral capsule",9003925,"lansoprazole",9001000
"02385643","lansoprazole 15 mg modified release oral capsule",9003925,"lansoprazole",9001000
"02385767","lansoprazole 15 mg modified release oral capsule",9003925,"lansoprazole",9001000
"02395258","lansoprazole 15 mg modified release oral capsule",9003925,"lansoprazole",9001000
"02402610","lansoprazole 15 mg modified release oral capsule",9003925,"lansoprazole",9001000
"02422808","lansoprazole 15 mg modified release oral capsule",9003925,"lansoprazole",9001000
"02433001","lansoprazole 15 mg modified release oral capsule",9003925,"lansoprazole",9001000
"02165511","lansoprazole 30 mg modified release oral capsule",9003927,"lansoprazole",9001000
"02280523","lansoprazole 30 mg modified release oral capsule",9003927,"lansoprazole",9001000
"02293838","lansoprazole 30 mg modified release oral capsule",9003927,"lansoprazole",9001000
"02353849","lansoprazole 30 mg modified release oral capsule",9003927,"lansoprazole",9001000
"02357690","lansoprazole 30 mg modified release oral capsule",9003927,"lansoprazole",9001000
"02366282","lansoprazole 30 mg modified release oral capsule",9003927,"lansoprazole",9001000
"02395266","lansoprazole 30 mg modified release oral capsule",9003927,"lansoprazole",9001000
"02402629","lansoprazole 30 mg modified release oral capsule",9003927,"lansoprazole",9001000
"02410389","lansoprazole 30 mg modified release oral capsule",9003927,"lansoprazole",9001000
"02414775","lansoprazole 30 mg modified release oral capsule",9003927,"lansoprazole",9001000
"02422816","lansoprazole 30 mg modified release oral capsule",9003927,"lansoprazole",9001000
"02433028","lansoprazole 30 mg modified release oral capsule",9003927,"lansoprazole",9001000
"02385651","lansoprazole 30 mg oral tablet",9003928,"lansoprazole",9001000
"02249464","lansoprazole 15 mg prolonged release oral tablet",9003926,"lansoprazole",9001000
"02249472","lansoprazole 30 mg prolonged release oral tablet",9003929,"lansoprazole",9001000
"02254786","latanoprost 0.05 mg per ml opthalmic drops, solution",NA,"latanoprost",9001002
"02231493","latanoprost 50 mcg per ml opthalmic drops, solution",NA,"latanoprost",9001002
"02296527","latanoprost 50 mcg per ml opthalmic drops, solution",NA,"latanoprost",9001002
"02317125","latanoprost 50 mcg per ml opthalmic drops, solution",NA,"latanoprost",9001002
