"ntp_formal_name","ccdd","n_mp","greater_than_5_AIs","ntp_status_effective_time","ntp_code","en_display","fr_display"
"acetic acid 10.81 g per l and calcium chloride 7.49 g per l and dextrose 49.5 g per l and magnesium chloride 2.12 g per l and potassium chloride 6.7 g per l and sodium chloride 263 g per l solution for haemodialysis",FALSE,1,TRUE,2006-04-28,9004158,NA,NA
"acetic acid 10.81 g per l and calcium chloride 7.49 g per l and dextrose 49.5 g per l and magnesium chloride 1.61 g per l and sodium chloride 263 g per l solution for haemodialysis",FALSE,1,FALSE,2006-05-01,9004159,NA,NA
"acetic acid 8.11 g per l and calcium chloride 6.24 g per l and dextrose 49.5 g per l and magnesium chloride 2.12 g per l and potassium chloride 6.7 g per l and sodium chloride 289.3 g per l solution for haemodialysis",FALSE,1,TRUE,2006-05-01,9004160,NA,NA
"acetic acid 10.81 g per l and calcium chloride 6.24 g per l and dextrose 74.25 g per l and magnesium chloride 2.14 g per l and potassium chloride 6.71 g per l and sodium chloride 263 g per l solution for haemodialysis",FALSE,1,TRUE,2006-05-09,9004161,NA,NA
"phenylephrine hydrochloride 10 mg oral tablet",FALSE,1,FALSE,2006-05-10,9004162,NA,NA
"benzalkonium chloride 0.12 % wipe",FALSE,2,FALSE,2006-05-15,9004163,NA,NA
"acetic acid 10.81 g per l and calcium chloride 7.49 g per l and dextrose 99 g per l and magnesium chloride 1.61 g per l and potassium chloride 5.02 g per l and sodium chloride 275 g per l solution for haemodialysis",FALSE,1,TRUE,2006-05-30,9004164,NA,NA
"acetic acid 8.11 g per l and calcium chloride 6.24 g per l and dextrose 99 g per l and magnesium chloride 1.61 g per l and potassium chloride 5.02 g per l and sodium chloride 275 g per l solution for haemodialysis",FALSE,1,TRUE,2006-05-30,9004165,NA,NA
"ensulizole 3 % and homosalate 10 % and octinoxate 7.5 % and octocrylene 7 % and zinc oxide 8 % cutaneous cream",FALSE,1,FALSE,2006-06-01,9004166,NA,NA
"octinoxate 7.5 % and octisalate 5 % and octocrylene 7 % and oxybenzone 4 % cutaneous stick",FALSE,1,FALSE,2006-06-01,9004167,NA,NA
"white petrolatum 100 % cutaneous gel",FALSE,2,FALSE,2006-06-06,9004168,NA,NA
"acetaminophen 325 mg and doxylamine succinate 6.25 mg and phenylephrine hydrochloride 5 mg oral capsule",FALSE,1,FALSE,2006-06-11,9004169,NA,NA
"acetaminophen 325 mg and phenylephrine hydrochloride 5 mg oral capsule",FALSE,1,FALSE,2006-06-11,9004170,NA,NA
"acetaminophen 1000 mg per 30 mL and dextromethorphan hydrobromide 30 mg per 30 mL and doxylamine succinate 12.5 mg per 30 mL oral liquid",FALSE,1,FALSE,2006-06-12,9004171,NA,NA
"midodrine hydrochloride 2.5 mg oral tablet",FALSE,1,FALSE,2006-06-13,9004172,NA,NA
"midodrine hydrochloride 5 mg oral tablet",FALSE,1,FALSE,2006-06-13,9004173,NA,NA
"acetic acid 10.81 g per l and calcium chloride 6.24 g per l and dextrose 74.25 g per l and magnesium chloride 3.21 g per l and potassium chloride 5.02 g per l and sodium chloride 275 g per l solution for haemodialysis",FALSE,1,TRUE,2006-06-20,9004174,NA,NA
"acetaminophen 500 mg and caffeine 60 mg and pyrilamine maleate 15 mg oral tablet",FALSE,2,FALSE,2006-06-22,9004175,NA,NA
"sunitinib (sunitinib malate) 12.5 mg oral capsule",FALSE,1,FALSE,2006-06-22,9004176,NA,NA
"sunitinib (sunitinib malate) 25 mg oral capsule",FALSE,1,FALSE,2006-06-22,9004177,NA,NA
"sunitinib (sunitinib malate) 50 mg oral capsule",FALSE,1,FALSE,2006-06-22,9004178,NA,NA
"acetaminophen 325 mg and dextromethorphan hydrobromide 10 mg and phenylephrine hydrochloride 5 mg oral capsule",FALSE,2,FALSE,2006-06-26,9004179,NA,NA
"acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and doxylamine succinate 6.25 mg oral capsule",FALSE,2,FALSE,2006-06-26,9004180,NA,NA
"octinoxate 5 % and titanium dioxide 2 % cutaneous emulsion",FALSE,1,FALSE,2006-07-01,9004181,NA,NA
"methacholine chloride 1600 mg per vial powder for nebuliser solution",FALSE,2,FALSE,2006-07-03,9004182,NA,NA
"sodium bicarbonate 6 kg per pck powder for concentrate for solution for haemodialysis",FALSE,1,FALSE,2006-07-03,9004183,NA,NA
"dextromethorphan hydrobromide 20 mg per 15 mL and phenylephrine hydrochloride 10 mg per 15 mL oral liquid",FALSE,1,FALSE,2006-07-10,9004184,NA,NA
"chlorpheniramine maleate 2 mg per 15 mL and dextromethorphan hydrobromide 15 mg per 15 mL oral liquid",FALSE,1,FALSE,2006-07-21,9004185,NA,NA
"acetaminophen 325 mg and chlorpheniramine maleate 2 mg and dextromethorphan hydrobromide 10 mg and phenylephrine hydrochloride 5 mg oral tablet",FALSE,1,FALSE,2006-07-24,9004186,NA,NA
"acetaminophen 325 mg and dextromethorphan hydrobromide 10 mg and phenylephrine hydrochloride 5 mg oral tablet",FALSE,1,FALSE,2006-07-24,9004187,NA,NA
"acetaminophen 500 mg and chlorpheniramine maleate 2 mg and dextromethorphan hydrobromide 10 mg and phenylephrine hydrochloride 5 mg oral tablet",FALSE,3,FALSE,2006-07-24,9004188,NA,NA
"acetaminophen 500 mg and dextromethorphan hydrobromide 10 mg and phenylephrine hydrochloride 5 mg oral tablet",FALSE,3,FALSE,2006-07-24,9004189,NA,NA
"acetaminophen 500 mg and phenylephrine hydrochloride 5 mg oral tablet",FALSE,3,FALSE,2006-07-24,9004190,NA,NA
"calcium chloride 0.1838 g per l and dextrose 16.5 g per l and magnesium chloride 0.1017 g per l and sodium chloride 5.64 g per l and sodium lactate 3.925 g per l solution for haemodialysis",FALSE,1,FALSE,2006-07-25,9004191,NA,NA
"simethicone 40 mg per mL oral suspension",FALSE,1,FALSE,2006-07-27,9004192,NA,NA
"acetaminophen 325 mg and caffeine 60 mg and pyrilamine maleate 15 mg oral tablet",FALSE,1,FALSE,2006-07-29,9004193,NA,NA
"sorafenib (sorafenib tosylate) 200 mg oral tablet",FALSE,1,FALSE,2006-07-31,9004194,NA,NA
"brompheniramine maleate 1 mg and phenylephrine hydrochloride 2.5 mg chewable tablet",FALSE,1,FALSE,2006-08-01,9004195,NA,NA
"abatacept 250 mg per vial powder for solution for injection",FALSE,1,FALSE,2006-08-08,9004196,NA,NA
"acetaminophen 325 mg per 5 mL and menthol 20 mg per 5 mL oral liquid",FALSE,1,FALSE,2006-08-09,9004197,NA,NA
"acetylsalicylic acid 81 mg oral tablet",FALSE,1,FALSE,2006-08-15,9004198,NA,NA
"recombinant human papillomavirus type 11 l1 protein 40 mcg per 0.5 mL and recombinant human papillomavirus type 16 l1 protein 40 mcg per 0.5 mL and recombinant human papillomavirus type 18 l1 protein 20 mcg per 0.5 mL and recombinant human papillomavirus type 6 l1 protein 20 mcg per 0.5 mL suspension for injection",FALSE,1,FALSE,2006-08-16,9004199,NA,NA
"dextromethorphan hydrobromide 5 mg and phenylephrine hydrochloride 2.5 mg orodispersible tablet",FALSE,1,FALSE,2006-08-18,9004200,NA,NA
"phenylephrine hydrochloride 2.5 mg orodispersible tablet",FALSE,1,FALSE,2006-08-18,9004201,NA,NA
"cilazapril (cilazapril monohydrate) 5 mg and hydrochlorothiazide 12.5 mg oral tablet",FALSE,2,FALSE,2006-08-23,9004202,NA,NA
"acetic acid 8.11 g per l and calcium chloride 6.24 g per l and dextrose 99 g per l and magnesium chloride 1.61 g per l and potassium chloride 10.1 g per l and sodium chloride 275 g per l solution for haemodialysis",FALSE,1,TRUE,2006-08-28,9004203,NA,NA
"acetaminophen 160 mg per 5 mL and dextromethorphan hydrobromide 5 mg per 5 mL and diphenhydramine hydrochloride 6.25 mg per 5 mL oral suspension",FALSE,3,FALSE,2006-08-31,9004204,NA,NA
"acetaminophen 250 mg and guaifenesin 100 mg and phenylephrine hydrochloride 5 mg oral tablet",FALSE,1,FALSE,2006-08-31,9004205,NA,NA
"acetaminophen 500 mg and chlorpheniramine maleate 2 mg and dextromethorphan hydrobromide 15 mg and phenylephrine hydrochloride 5 mg oral tablet",FALSE,1,FALSE,2006-08-31,9004206,NA,NA
"acetaminophen 500 mg and dextromethorphan hydrobromide 15 mg and phenylephrine hydrochloride 5 mg oral tablet",FALSE,1,FALSE,2006-08-31,9004207,NA,NA
"paclitaxel 100 mg per vial powder for suspension for injection",FALSE,1,FALSE,2006-08-31,9004208,NA,NA
"isopropyl myristate 50 % cutaneous solution",FALSE,1,FALSE,2006-09-01,9004209,NA,NA
"trypan blue 0.06 % solution for injection",FALSE,1,FALSE,2006-09-06,9004210,NA,NA
"lopinavir 200 mg and ritonavir 50 mg oral tablet",FALSE,1,FALSE,2006-09-08,9004211,NA,NA
"entecavir 0.5 mg oral tablet",FALSE,3,FALSE,2006-09-12,9004212,NA,NA
"rasagiline (rasagiline mesylate) 0.5 mg oral tablet",FALSE,3,FALSE,2006-09-14,9004213,NA,NA
"rasagiline (rasagiline mesylate) 1 mg oral tablet",FALSE,3,FALSE,2006-09-14,9004214,NA,NA
"hydroxyethyl starch 130/0.4 6 % solution for injection",FALSE,2,FALSE,2006-09-18,9004215,NA,NA
"acetic acid 10.81 g per l and calcium chloride 7.74 g per l and dextrose 99 g per l and magnesium chloride 3.21 g per l and potassium chloride 3.35 g per l and sodium chloride 268 g per l solution for haemodialysis",FALSE,1,TRUE,2006-09-28,9004216,NA,NA
"avobenzone 1.5 % and octinoxate 7 % and octisalate 5 % cutaneous cream",FALSE,1,FALSE,2006-10-02,9004217,NA,NA
"avobenzone 2 % and octinoxate 7.5 % and octisalate 5 % lotion",FALSE,1,FALSE,2006-10-02,9004218,NA,NA
"antihemophilic factor (recombinant) 1000 unit per vial powder for solution for injection",FALSE,4,FALSE,2006-10-06,9004219,NA,NA
"antihemophilic factor (recombinant) 1500 unit per vial powder for solution for injection",FALSE,1,FALSE,2006-10-06,9004220,NA,NA
"white petrolatum 71.5 % cutaneous ointment",FALSE,1,FALSE,2006-10-13,9004221,NA,NA
"human-bovine rotavirus reassortant type g1 2210000 unit and human-bovine rotavirus reassortant type g2 2840000 unit and human-bovine rotavirus reassortant type g3 2220000 unit and human-bovine rotavirus reassortant type g4 2040000 unit and human-bovine rotavirus reassortant type p1(8) 2290000 unit oral solution",FALSE,1,FALSE,2006-10-16,9004222,NA,NA
"meningococcal polysaccharide-diphtheria toxoid conjugate, group a 4 mcg per 0.5 mL and meningococcal polysaccharide-diphtheria toxoid conjugate, group c 4 mcg per 0.5 mL and meningococcal polysaccharide-diphtheria toxoid conjugate, group w 135 4 mcg per 0.5 mL and meningococcal polysaccharide-diphtheria toxoid conjugate, group y 4 mcg per 0.5 mL solution for injection",FALSE,1,FALSE,2006-10-20,9004223,NA,NA
"desmopressin (desmopressin acetate) 120 mcg orodispersible tablet",FALSE,1,FALSE,2006-11-02,9004224,NA,NA
"desmopressin (desmopressin acetate) 60 mcg orodispersible tablet",FALSE,1,FALSE,2006-11-02,9004225,NA,NA
"deferasirox 125 mg dispersible oral tablet",FALSE,3,FALSE,2006-11-10,9004226,NA,NA
"deferasirox 250 mg dispersible oral tablet",FALSE,3,FALSE,2006-11-10,9004227,NA,NA
"deferasirox 500 mg dispersible oral tablet",FALSE,3,FALSE,2006-11-10,9004228,NA,NA
"ensulizole 1.8 % and octinoxate 7.5 % cutaneous cream",FALSE,2,FALSE,2006-11-13,9004229,NA,NA
"natalizumab 300 mg per 15 mL solution for injection",FALSE,1,FALSE,2006-11-21,9004230,NA,NA
"idarubicin hydrochloride 1 mg per mL solution for injection",FALSE,3,FALSE,2006-11-25,9004231,NA,NA
"avobenzone 3 % and octinoxate 7.4 % and octisalate 5 % and oxybenzone 2 % cutaneous cream",FALSE,1,FALSE,2006-11-28,9004232,NA,NA
"tigecycline 50 mg per vial powder for solution for injection",FALSE,2,FALSE,2006-11-30,9004233,NA,NA
"fludarabine phosphate 25 mg per mL solution for injection",FALSE,2,FALSE,2006-12-04,9004234,NA,NA
"acetaminophen 80 mg per 5 mL oral solution",FALSE,2,FALSE,2006-12-06,9004235,NA,NA
"alglucosidase alfa 50 mg per vial powder for solution for injection",FALSE,1,FALSE,2006-12-06,9004236,NA,NA
"lanthanum (lanthanum carbonate hydrate) 1000 mg chewable tablet",FALSE,1,FALSE,2006-12-06,9004237,NA,NA
"lanthanum (lanthanum carbonate hydrate) 250 mg chewable tablet",FALSE,1,FALSE,2006-12-06,9004238,NA,NA
"lanthanum (lanthanum carbonate hydrate) 500 mg chewable tablet",FALSE,1,FALSE,2006-12-06,9004239,NA,NA
"lanthanum (lanthanum carbonate hydrate) 750 mg chewable tablet",FALSE,1,FALSE,2006-12-06,9004240,NA,NA
"telbivudine 600 mg oral tablet",FALSE,1,FALSE,2006-12-14,9004241,NA,NA
"brompheniramine maleate 2 mg per 5 mL and dextromethorphan hydrobromide 10 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL syrup",FALSE,1,FALSE,2006-12-18,9004242,NA,NA
"brompheniramine maleate 2 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL syrup",FALSE,1,FALSE,2006-12-18,9004243,NA,NA
"brompheniramine maleate 4 mg per 5 mL and dextromethorphan hydrobromide 20 mg per 5 mL and phenylephrine hydrochloride 10 mg per 5 mL syrup",FALSE,1,FALSE,2006-12-18,9004244,NA,NA
"brompheniramine maleate 4 mg per 5 mL and phenylephrine hydrochloride 10 mg per 5 mL syrup",FALSE,1,FALSE,2006-12-18,9004245,NA,NA
"erlotinib (erlotinib hydrochloride) 25 mg oral tablet",FALSE,2,FALSE,2007-01-05,9004246,NA,NA
"acetic acid 10.81 g per l and calcium chloride 7.47 g per l and dextrose 99 g per l and magnesium chloride 1.61 g per l and potassium chloride 3.35 g per l and sodium chloride 263 g per l solution for haemodialysis",FALSE,1,TRUE,2007-01-10,9004247,NA,NA
"insulin lispro 50 unit per mL and insulin lispro protamine suspension 50 unit per mL suspension for injection",FALSE,2,FALSE,2007-01-12,9004248,NA,NA
"avobenzone 3 % and octinoxate 7.5 % and oxybenzone 3 % cutaneous cream",FALSE,1,FALSE,2007-01-15,9004249,NA,NA
"acetic acid 10.81 g per l and calcium chloride 6.24 g per l and dextrose 49.5 g per l and magnesium chloride 2.12 g per l and sodium chloride 289.3 g per l solution for haemodialysis",FALSE,1,FALSE,2007-01-22,9004250,NA,NA
"avobenzone 3 % and octisalate 5 % and octocrylene 7 % cutaneous cream",FALSE,3,FALSE,2007-01-22,9004251,NA,NA
"avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 2.8 % and oxybenzone 6 % lotion",FALSE,4,FALSE,2007-01-29,9004252,NA,NA
"avobenzone 3 % and homosalate 12 % and octisalate 5 % and octocrylene 1.7 % and oxybenzone 3 % lotion",FALSE,4,FALSE,2007-01-29,9004253,NA,NA
"brompheniramine maleate 4 mg per 5 mL and dextromethorphan hydrobromide 20 mg per 5 mL and phenylephrine hydrochloride 10 mg per 5 mL oral solution",FALSE,1,FALSE,2007-02-05,9004254,NA,NA
"octinoxate 7.5 % and titanium dioxide 4 % lotion",FALSE,1,FALSE,2007-02-06,9004255,NA,NA
"homosalate 5 % and octinoxate 7.5 % and octisalate 5 % and oxybenzone 3 % cutaneous spray",FALSE,3,FALSE,2007-02-15,9004256,NA,NA
"homosalate 5 % and octinoxate 7.5 % and octisalate 5 % and oxybenzone 3 % spray (bag-on-valve)",FALSE,2,FALSE,2007-02-15,9004257,NA,NA
"brompheniramine maleate 2 mg per 5 mL and dextromethorphan hydrobromide 10 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL oral solution",FALSE,1,FALSE,2007-02-20,9004258,NA,NA
"brompheniramine maleate 2 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL oral solution",FALSE,1,FALSE,2007-02-20,9004259,NA,NA
"lanreotide (lanreotide acetate) 120 mg solution for injection",FALSE,1,FALSE,2007-02-22,9004260,NA,NA
"lanreotide (lanreotide acetate) 60 mg solution for injection",FALSE,1,FALSE,2007-02-22,9004261,NA,NA
"lanreotide (lanreotide acetate) 90 mg solution for injection",FALSE,1,FALSE,2007-02-22,9004262,NA,NA
"ceftriaxone (ceftriaxone sodium) 0.25 g per vial powder for solution for injection",FALSE,1,FALSE,2007-02-23,9004263,NA,NA
"ceftriaxone (ceftriaxone sodium) 10 g per vial powder for solution for injection",FALSE,5,FALSE,2007-02-23,9004264,NA,NA
"ceftriaxone (ceftriaxone sodium) 1 g per vial powder for solution for injection",FALSE,5,FALSE,2007-02-23,9004265,NA,NA
"ceftriaxone (ceftriaxone sodium) 2 g per vial powder for solution for injection",FALSE,4,FALSE,2007-02-23,9004266,NA,NA
"avobenzone 3.5 % and drometrizole trisiloxane 3 % and octocrylene 10 % and terephthalylidene dicamphor sulfonic acid 3 % and titanium dioxide 4.15 % cutaneous cream",FALSE,2,FALSE,2007-03-01,9004267,NA,NA
"avobenzone 3 % and drometrizole trisiloxane 2 % and octocrylene 10 % and titanium dioxide 6.25 % cutaneous stick",FALSE,3,FALSE,2007-03-01,9004268,NA,NA
"chloroxylenol 3 % cutaneous solution",FALSE,1,FALSE,2007-03-01,9004269,NA,NA
"octinoxate 7 % cutaneous emulsion",FALSE,1,FALSE,2007-03-01,9004270,NA,NA
"acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and guaifenesin 200 mg and phenylephrine hydrochloride 5 mg oral tablet",FALSE,2,FALSE,2007-03-06,9004271,NA,NA
"diphenhydramine hydrochloride 2 % and zinc acetate 0.1 % cutaneous liquid",FALSE,1,FALSE,2007-03-09,9004272,NA,NA
"diphenhydramine hydrochloride 2 % and zinc acetate 0.1 % cutaneous spray",FALSE,1,FALSE,2007-03-09,9004273,NA,NA
"avobenzone 2 % and homosalate 10 % and octinoxate 7.5 % and octisalate 5 % and oxybenzone 4 % lotion",FALSE,1,FALSE,2007-03-16,9004274,NA,NA
"acetaminophen 1000 mg per 30 mL and dextromethorphan hydrobromide 30 mg per 30 mL and guaifenesin 200 mg per 30 mL and pseudoephedrine hydrochloride 60 mg per 30 mL syrup",FALSE,2,FALSE,2007-03-19,9004275,NA,NA
"inactivated poliomyelitis vaccine (v.c.o.) type 1 mahoney 40 unit per 0.5 mL and inactivated poliomyelitis vaccine (v.c.o.) type 2 mef1 8 unit per 0.5 mL and inactivated poliomyelitis vaccine (v.c.o.) type 3 saukett 32 unit per 0.5 mL suspension for injection",FALSE,1,FALSE,2007-03-22,9004276,NA,NA
"hexylresorcinol 2.4 mg and l-menthol 4 mg lozenge",FALSE,1,FALSE,2007-03-23,9004277,NA,NA
"avobenzone 3 % and octisalate 5 % and octocrylene 10 % and oxybenzone 6 % cutaneous spray",FALSE,1,FALSE,2007-03-27,9004278,NA,NA
"octinoxate 2.5 % and titanium dioxide 6.62 % cutaneous cream",FALSE,1,FALSE,2007-03-29,9004279,NA,NA
"avobenzone 2 % and homosalate 4 % and octisalate 4 % and oxybenzone 4 % and titanium dioxide 2 % lotion",FALSE,1,FALSE,2007-03-30,9004280,NA,NA
"avobenzone 5 % and homosalate 15 % and octisalate 6 % and oxybenzone 6 % and titanium dioxide 2.3 % lotion",FALSE,2,FALSE,2007-03-30,9004281,NA,NA
"octinoxate 7.5 % and zinc oxide 16.1 % cutaneous cream",FALSE,1,FALSE,2007-04-05,9004282,NA,NA
"avobenzone 3 % and homosalate 15 % and octisalate 6 % and oxybenzone 6 % and titanium dioxide 2.3 % lotion",FALSE,1,FALSE,2007-04-09,9004283,NA,NA
"dasatinib (dasatinib monohydrate) 20 mg oral tablet",FALSE,1,FALSE,2007-04-13,9004284,NA,NA
"dasatinib (dasatinib monohydrate) 50 mg oral tablet",FALSE,1,FALSE,2007-04-13,9004285,NA,NA
"dasatinib (dasatinib monohydrate) 70 mg oral tablet",FALSE,1,FALSE,2007-04-13,9004286,NA,NA
"coagulation factor ix (recombinant) 1000 unit per vial powder for solution for injection",FALSE,1,FALSE,2007-04-14,9004287,NA,NA
"coagulation factor ix (recombinant) 250 unit per vial powder for solution for injection",FALSE,1,FALSE,2007-04-14,9004288,NA,NA
"coagulation factor ix (recombinant) 500 unit per vial powder for solution for injection",FALSE,1,FALSE,2007-04-14,9004289,NA,NA
"homosalate 9 % and octinoxate 7.5 % and octisalate 5 % and oxybenzone 4 % lotion",FALSE,1,FALSE,2007-04-16,9004290,NA,NA
"simethicone 20 mg per 0.3 mL oral liquid",FALSE,1,FALSE,2007-04-19,9004291,NA,NA
"avobenzone 3 % and drometrizole trisiloxane 3 % and octocrylene 10 % and terephthalylidene dicamphor sulfonic acid 2 % and titanium dioxide 4.15 % cutaneous cream",FALSE,1,FALSE,2007-04-20,9004292,NA,NA
"chloroxylenol 0.5 % and coal tar 2.4 % and menthol 1.5 % shampoo",FALSE,2,FALSE,2007-04-20,9004293,NA,NA
"ceftriaxone (ceftriaxone sodium) 250 mg per vial powder for solution for injection",FALSE,3,FALSE,2007-04-30,9004294,NA,NA
"octinoxate 6 % and titanium dioxide 2.92 % cutaneous emulsion",FALSE,1,FALSE,2007-05-05,9004295,NA,NA
"octinoxate 7.5 % and octocrylene 1 % and oxybenzone 2 % and sulisobenzone 0.5 % and titanium dioxide 1.83 % cutaneous emulsion",FALSE,2,FALSE,2007-05-05,9004296,NA,NA
"benzalkonium chloride 0.15 % cutaneous gel",FALSE,2,FALSE,2007-05-07,9004297,NA,NA
"benazepril hydrochloride 10 mg oral tablet",FALSE,1,FALSE,2007-05-15,9004298,NA,NA
"diphtheria toxoid 2 unit per 0.5 mL and filamentous haemagglutinin 8 mcg per 0.5 mL and pertactin 2.5 mcg per 0.5 mL and pertussis toxoid 8 mcg per 0.5 mL and tetanus toxoid 20 unit per 0.5 mL suspension for injection",FALSE,1,FALSE,2007-05-29,9004299,NA,NA
"atazanavir (atazanavir sulfate) 300 mg oral capsule",FALSE,3,FALSE,2007-05-31,9004300,NA,NA
"dextromethorphan hydrobromide 10 mg lozenge",FALSE,1,FALSE,2007-05-31,9004301,NA,NA
"dyclonine hydrochloride 3 mg and menthol 6 mg lozenge",FALSE,1,FALSE,2007-05-31,9004302,NA,NA
"dyclonine hydrochloride 3 mg lozenge",FALSE,1,FALSE,2007-05-31,9004303,NA,NA
"avobenzone 2 % and octinoxate 7.5 % cutaneous cream",FALSE,3,FALSE,2007-06-04,9004304,NA,NA
