"ccdd","tm_code","tm_formal_name","ntp_code","ntp_formal_name","mp_code","mp_formal_name"
TRUE,8000239,"ramipril",9000727,"ramipril 1.25 mg oral capsule","02295369","PMS-RAMIPRIL (ramipril 1.25 mg oral capsule) PHARMASCIENCE INC"
TRUE,8000131,"omeprazole",9000724,"omeprazole (omeprazole magnesium) 10 mg gastro-resistant tablet","02295407","TEVA-OMEPRAZOLE (omeprazole (omeprazole magnesium) 10 mg gastro-resistant tablet) TEVA CANADA LIMITED"
TRUE,8000131,"omeprazole",9000691,"omeprazole (omeprazole magnesium) 20 mg gastro-resistant tablet","02295415","TEVA-OMEPRAZOLE (omeprazole (omeprazole magnesium) 20 mg gastro-resistant tablet) TEVA CANADA LIMITED"
TRUE,8000239,"ramipril",9000727,"ramipril 1.25 mg oral capsule","02295482","ACT RAMIPRIL (ramipril 1.25 mg oral capsule) ACTAVIS PHARMA COMPANY"
TRUE,8000239,"ramipril",9000722,"ramipril 2.5 mg oral capsule","02295490","ACT RAMIPRIL (ramipril 2.5 mg oral capsule) ACTAVIS PHARMA COMPANY"
TRUE,8000239,"ramipril",9000723,"ramipril 5 mg oral capsule","02295504","ACT RAMIPRIL (ramipril 5 mg oral capsule) ACTAVIS PHARMA COMPANY"
TRUE,8000239,"ramipril",9000712,"ramipril 10 mg oral capsule","02295512","ACT RAMIPRIL (ramipril 10 mg oral capsule) ACTAVIS PHARMA COMPANY"
FALSE,NA,"acetylsalicylic acid",9003796,"acetylsalicylic acid 80 mg oral tablet","02295563","LOWPRIN 80MG (acetylsalicylic acid 80 mg oral tablet) EURO-PHARM INTERNATIONAL CANADA INC"
FALSE,NA,"octinoxate and titanium dioxide and zinc oxide",9004468,"octinoxate 7.5 % and titanium dioxide 7.8 % and zinc oxide 4.8 % cutaneous cream","02295601","SUN PROTECTION SPF 45 (octinoxate 7.5 % and titanium dioxide 7.8 % and zinc oxide 4.8 % cutaneous cream) VIVIER CANADA INCORPORATED"
FALSE,NA,"chlorhexidine",9003552,"chlorhexidine gluconate 2 % cutaneous solution","02295660","CHLORHEXIDINE 2% ANTISEPTIC HAND WASH (chlorhexidine gluconate 2 % cutaneous solution) PARTNAR ANIMAL HEALTH INC"
FALSE,NA,"chlorhexidine",9001683,"chlorhexidine gluconate 4 % cutaneous solution","02295679","CHLORHEXIDINE 4% ANTISEPTIC HAND WASH (chlorhexidine gluconate 4 % cutaneous solution) PARTNAR ANIMAL HEALTH INC"
TRUE,8000372,"buprenorphine and naloxone",9001226,"buprenorphine (buprenorphine hydrochloride) 2 mg and naloxone (naloxone hydrochloride) 0.5 mg sublingual tablet","02295695","SUBOXONE (buprenorphine (buprenorphine hydrochloride) 2 mg and naloxone (naloxone hydrochloride dihydrate) 0.5 mg sublingual tablet) INDIVIOR UK LIMITED"
TRUE,8000372,"buprenorphine and naloxone",9001227,"buprenorphine (buprenorphine hydrochloride) 8 mg and naloxone (naloxone hydrochloride) 2 mg sublingual tablet","02295709","SUBOXONE (buprenorphine (buprenorphine hydrochloride) 8 mg and naloxone (naloxone hydrochloride dihydrate) 2 mg sublingual tablet) INDIVIOR UK LIMITED"
FALSE,NA,"chlorhexidine",9002430,"chlorhexidine gluconate 0.05 % cutaneous solution","02295717","STERIXIN 0.05% (chlorhexidine gluconate 0.05 % cutaneous solution) LABORATOIRES STERIGEN INC"
FALSE,NA,"homosalate and octinoxate and octisalate and oxybenzone",9004256,"homosalate 5 % and octinoxate 7.5 % and octisalate 5 % and oxybenzone 3 % cutaneous spray","02295733","LIFE BRAND SUNSCREEN CONTINUOUS SPRAY SPF/FPS 15 (homosalate 5 % and octinoxate 7.5 % and octisalate 5 % and oxybenzone 3 % cutaneous spray) FRUIT OF THE EARTH, INC"
TRUE,8000233,"valacyclovir",9000694,"valacyclovir (valacyclovir hydrochloride) 500 mg oral tablet","02295822","APO-VALACYCLOVIR (valacyclovir (valacyclovir hydrochloride) 500 mg oral tablet) APOTEX INC"
FALSE,NA,"tolnaftate",9001617,"tolnaftate 1 % cutaneous cream","02295873","FLEXITOL MEDICATED ANTI-FUNGAL CREAM (tolnaftate 1 % cutaneous cream) LACORIUM HEALTH INTERNATIONAL PTY LTD."
FALSE,NA,"lactulose",9002072,"lactulose 667 mg per mL oral solution","02295881","JAMP-LACTULOSE (lactulose 667 mg per mL oral solution) JAMP PHARMA CORPORATION"
TRUE,8000119,"ethinyl estradiol and levonorgestrel",9001206,"ethinyl estradiol 0.03 mg and levonorgestrel 0.15 mg oral tablet","02295946","PORTIA 21 (ethinyl estradiol 0.03 mg and levonorgestrel 0.15 mg oral tablet) TEVA CANADA LIMITED"
TRUE,8000119,"ethinyl estradiol and levonorgestrel",9001206,"ethinyl estradiol 0.03 mg and levonorgestrel 0.15 mg oral tablet","02295954","PORTIA 28 (ethinyl estradiol 0.03 mg and levonorgestrel 0.15 mg oral tablet) TEVA CANADA LIMITED"
FALSE,NA,"acetylsalicylic acid",9002737,"acetylsalicylic acid 80 mg chewable tablet","02296004","LOWPRIN (acetylsalicylic acid 80 mg chewable tablet) SANDOZ CANADA INCORPORATED"
FALSE,NA,"thiamazole",9004367,"thiamazole 10 mg oral tablet","02296039","TAPAZOLE (thiamazole 10 mg oral tablet) PALADIN LABS INC"
FALSE,NA,"bicalutamide",9003010,"bicalutamide 50 mg oral tablet","02296063","APO-BICALUTAMIDE (bicalutamide 50 mg oral tablet) APOTEX INC"
TRUE,8000173,"fluticasone",9000452,"fluticasone propionate 50 mcg per actuation nasal spray","02296071","RATIO-FLUTICASONE (fluticasone propionate 50 mcg per actuation nasal spray) TEVA CANADA LIMITED"
FALSE,NA,"famotidine",9002571,"famotidine 20 mg oral tablet","02296098","ACID CONTROL (famotidine 20 mg oral tablet) APOTEX INC"
TRUE,8000328,"levetiracetam",9001035,"levetiracetam 250 mg oral tablet","02296101","PMS-LEVETIRACETAM (levetiracetam 250 mg oral tablet) PHARMASCIENCE INC"
TRUE,8000328,"levetiracetam",9001036,"levetiracetam 500 mg oral tablet","02296128","PMS-LEVETIRACETAM (levetiracetam 500 mg oral tablet) PHARMASCIENCE INC"
TRUE,8000328,"levetiracetam",9001037,"levetiracetam 750 mg oral tablet","02296136","PMS-LEVETIRACETAM (levetiracetam 750 mg oral tablet) PHARMASCIENCE INC"
FALSE,NA,"ergonovine maleate",9001908,"ergonovine maleate 0.25 mg per mL solution for injection","02296144","ERGONOVINE MALEATE INJECTION USP, 0.25MG/ML (ergonovine maleate 0.25 mg per mL solution for injection) ALVEDA PHARMACEUTICALS INC"
TRUE,8000267,"citalopram",9001225,"citalopram (citalopram hydrobromide) 30 mg oral tablet","02296152","CTP 30 (citalopram (citalopram hydrobromide) 30 mg oral tablet) SUNOVION PHARMACEUTICALS CANADA INC"
TRUE,8000120,"ranitidine",9000282,"ranitidine (ranitidine hydrochloride) 150 mg oral tablet","02296160","ACID REDUCER (ranitidine (ranitidine hydrochloride) 150 mg oral tablet) APOTEX INC"
FALSE,NA,"lidocaine hydrochloride",9004484,"lidocaine hydrochloride 2 % solution for injection","02296187","LIDOCAINE HYDROCHLORIDE INJECTION USP 2% (lidocaine hydrochloride 2 % solution for injection) ALVEDA PHARMACEUTICALS INC"
FALSE,NA,"lidocaine hydrochloride",9001545,"lidocaine hydrochloride 10 mg per mL solution for injection","02296195","LIDOCAINE HYDROCHLORIDE INJECTION, USP 1% (lidocaine hydrochloride 10 mg per mL solution for injection) ALVEDA PHARMACEUTICALS INC"
FALSE,NA,"octinoxate and oxybenzone",9003145,"octinoxate 7.5 % and oxybenzone 3.5 % cutaneous stick","02296225","LIP BALM SPF 15 (octinoxate 7.5 % and oxybenzone 3.5 % cutaneous stick) ORALABS INC"
FALSE,NA,"oxaliplatin",9004310,"oxaliplatin 5 mg per mL solution for injection","02296284","ELOXATIN (oxaliplatin 5 mg per mL solution for injection) SANOFI-AVENTIS CANADA INC"
FALSE,NA,"idursulfase",9004320,"idursulfase 2 mg per mL solution for injection","02296314","ELAPRASE (idursulfase 2 mg per mL solution for injection) SHIRE HUMAN GENETIC THERAPIES INC"
FALSE,NA,"ondansetron (ondansetron hydrochloride dihydrate)",9003241,"ondansetron (ondansetron hydrochloride dihydrate) 4 mg oral tablet","02296349","ACT ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 4 mg oral tablet) ACTAVIS PHARMA COMPANY"
FALSE,NA,"ondansetron (ondansetron hydrochloride dihydrate)",9003082,"ondansetron (ondansetron hydrochloride dihydrate) 8 mg oral tablet","02296357","ACT ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 8 mg oral tablet) ACTAVIS PHARMA COMPANY"
TRUE,8000369,"tramadol",9001207,"tramadol hydrochloride 100 mg prolonged-release oral tablet","02296381","TRIDURAL (tramadol hydrochloride 100 mg prolonged-release oral tablet) PALADIN LABS INC"
TRUE,8000369,"tramadol",9001183,"tramadol hydrochloride 200 mg prolonged-release oral tablet","02296403","TRIDURAL (tramadol hydrochloride 200 mg prolonged-release oral tablet) PALADIN LABS INC"
TRUE,8000369,"tramadol",9001184,"tramadol hydrochloride 300 mg prolonged-release oral tablet","02296411","TRIDURAL (tramadol hydrochloride 300 mg prolonged-release oral tablet) PALADIN LABS INC"
TRUE,8000131,"omeprazole",9001209,"omeprazole 10 mg gastro-resistant capsule","02296438","SANDOZ OMEPRAZOLE (omeprazole 10 mg gastro-resistant capsule) SANDOZ CANADA INCORPORATED"
TRUE,8000131,"omeprazole",9000336,"omeprazole 20 mg gastro-resistant capsule","02296446","SANDOZ OMEPRAZOLE (omeprazole 20 mg gastro-resistant capsule) SANDOZ CANADA INCORPORATED"
FALSE,NA,"hepatitis b surface antigen (recombinant)",9004445,"hepatitis b surface antigen (recombinant) 10 mcg per 0.5 mL suspension for injection","02296454","ENGERIX-B          (PEDIATRIC DOSE) (hepatitis b surface antigen (recombinant) 10 mcg per 0.5 mL suspension for injection) GLAXOSMITHKLINE INC"
TRUE,8000222,"tacrolimus",9001241,"tacrolimus 0.5 mg prolonged-release oral capsule","02296462","ADVAGRAF (tacrolimus 0.5 mg prolonged-release oral capsule) ASTELLAS PHARMA CANADA INC"
TRUE,8000222,"tacrolimus",9001242,"tacrolimus 1 mg prolonged-release oral capsule","02296470","ADVAGRAF (tacrolimus 1 mg prolonged-release oral capsule) ASTELLAS PHARMA CANADA INC"
TRUE,8000222,"tacrolimus",9001243,"tacrolimus 5 mg prolonged-release oral capsule","02296489","ADVAGRAF (tacrolimus 5 mg prolonged-release oral capsule) ASTELLAS PHARMA CANADA INC"
TRUE,8000244,"latanoprost",9000737,"latanoprost 50 mcg per mL ophthalmic drops","02296527","APO-LATANOPROST (latanoprost 50 mcg per mL ophthalmic drops) APOTEX INC"
TRUE,8000248,"quetiapine",9000769,"quetiapine (quetiapine fumarate) 25 mg oral tablet","02296551","PMS-QUETIAPINE (quetiapine (quetiapine fumarate) 25 mg oral tablet) PHARMASCIENCE INC"
TRUE,8000248,"quetiapine",9000767,"quetiapine (quetiapine fumarate) 100 mg oral tablet","02296578","PMS-QUETIAPINE (quetiapine (quetiapine fumarate) 100 mg oral tablet) PHARMASCIENCE INC"
TRUE,8000248,"quetiapine",9000768,"quetiapine (quetiapine fumarate) 200 mg oral tablet","02296594","PMS-QUETIAPINE (quetiapine (quetiapine fumarate) 200 mg oral tablet) PHARMASCIENCE INC"
TRUE,8000248,"quetiapine",9000954,"quetiapine (quetiapine fumarate) 300 mg oral tablet","02296608","PMS-QUETIAPINE (quetiapine (quetiapine fumarate) 300 mg oral tablet) PHARMASCIENCE INC"
TRUE,8000143,"zopiclone",9000779,"zopiclone 5 mg oral tablet","02296616","MYLAN-ZOPICLONE (zopiclone 5 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
FALSE,NA,"paclitaxel",9004012,"paclitaxel 6 mg per mL solution for injection","02296624","PACLITAXEL FOR INJECTION (paclitaxel 6 mg per mL solution for injection) HOSPIRA HEALTHCARE CORPORATION"
TRUE,8000314,"rabeprazole",9000980,"rabeprazole sodium 10 mg gastro-resistant tablet","02296632","TEVA-RABEPRAZOLE EC (rabeprazole sodium 10 mg gastro-resistant tablet) TEVA CANADA LIMITED"
TRUE,8000314,"rabeprazole",9000981,"rabeprazole sodium 20 mg gastro-resistant tablet","02296640","TEVA-RABEPRAZOLE EC (rabeprazole sodium 20 mg gastro-resistant tablet) TEVA CANADA LIMITED"
TRUE,8000119,"ethinyl estradiol and levonorgestrel",9001206,"ethinyl estradiol 0.03 mg and levonorgestrel 0.15 mg oral tablet","02296659","SEASONALE (ethinyl estradiol 0.03 mg and levonorgestrel 0.15 mg oral tablet) TEVA WOMEN'S HEALTH INC"
TRUE,8000063,"metoprolol",9001001,"metoprolol tartrate 25 mg oral tablet","02296713","METOPROLOL - 25 (metoprolol tartrate 25 mg oral tablet) PRO DOC LIMITEE"
FALSE,NA,"ranibizumab",9004318,"ranibizumab 10 mg per mL solution for injection","02296810","LUCENTIS (ranibizumab 10 mg per mL solution for injection) NOVARTIS PHARMACEUTICALS CANADA INC"
FALSE,NA,"avobenzone and drometrizole trisiloxane and octocrylene and terephthalylidene dicamphor sulfonic acid and titanium dioxide",9004388,"avobenzone 2 % and drometrizole trisiloxane 3 % and octocrylene 10 % and terephthalylidene dicamphor sulfonic acid 2 % and titanium dioxide 5 % cutaneous cream","02296853","FACE MULTI-PROTECTION SUN CREAM SPF 50 (avobenzone 2 % and drometrizole trisiloxane 3 % and octocrylene 10 % and terephthalylidene dicamphor sulfonic acid 2 % and titanium dioxide 5 % cutaneous cream) BIOTHERM CANADA"
TRUE,8000331,"tadalafil",9001236,"tadalafil 2.5 mg oral tablet","02296888","CIALIS (tadalafil 2.5 mg oral tablet) ELI LILLY CANADA INC"
TRUE,8000331,"tadalafil",9001237,"tadalafil 5 mg oral tablet","02296896","CIALIS (tadalafil 5 mg oral tablet) ELI LILLY CANADA INC"
FALSE,NA,"octinoxate and titanium dioxide",9004376,"octinoxate 2 % and titanium dioxide 13 % cutaneous powder","02297183","CLINIQUE ALMOST POWDER MAKEUP SPF 15 (octinoxate 2 % and titanium dioxide 13 % cutaneous powder) CLINIQUE LABORATORIES DIST"
FALSE,NA,"cefazolin (cefazolin sodium)",9002758,"cefazolin (cefazolin sodium) 1 g per vial powder for solution for injection","02297205","CEFAZOLIN FOR INJECTION (cefazolin (cefazolin sodium) 1 g per vial powder for solution for injection) HOSPIRA HEALTHCARE CORPORATION"
FALSE,NA,"cefazolin (cefazolin sodium)",9002757,"cefazolin (cefazolin sodium) 10 g per vial powder for solution for injection","02297213","CEFAZOLIN FOR INJECTION (cefazolin (cefazolin sodium) 10 g per vial powder for solution for injection) HOSPIRA HEALTHCARE CORPORATION"
FALSE,NA,"nitrogen",9004371,"nitrogen 100 % cutaneous liquid","02297248","LIQUID NITROGEN NF (nitrogen 100 % cutaneous liquid) VITALAIRE CANADA INC"
TRUE,8000253,"pramipexole",9001252,"pramipexole dihydrochloride 0.125 mg oral tablet","02297256","MIRAPEX (pramipexole dihydrochloride monohydrate 0.125 mg oral tablet) BOEHRINGER INGELHEIM (CANADA) LTD LTEE"
TRUE,8000253,"pramipexole",9000783,"pramipexole dihydrochloride 0.25 mg oral tablet","02297302","ACT PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 0.25 mg oral tablet) ACTAVIS PHARMA COMPANY"
TRUE,8000253,"pramipexole",9000889,"pramipexole dihydrochloride 0.5 mg oral tablet","02297310","ACT PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 0.5 mg oral tablet) ACTAVIS PHARMA COMPANY"
TRUE,8000253,"pramipexole",9000785,"pramipexole dihydrochloride 1 mg oral tablet","02297329","ACT PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 1 mg oral tablet) ACTAVIS PHARMA COMPANY"
TRUE,8000253,"pramipexole",9000784,"pramipexole dihydrochloride 1.5 mg oral tablet","02297337","ACT PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 1.5 mg oral tablet) ACTAVIS PHARMA COMPANY"
TRUE,8000328,"levetiracetam",9001035,"levetiracetam 250 mg oral tablet","02297353","PHL-LEVETIRACETAM (levetiracetam 250 mg oral tablet) PHARMEL INC"
TRUE,8000328,"levetiracetam",9001036,"levetiracetam 500 mg oral tablet","02297361","PHL-LEVETIRACETAM (levetiracetam 500 mg oral tablet) PHARMEL INC"
TRUE,8000328,"levetiracetam",9001037,"levetiracetam 750 mg oral tablet","02297388","PHL-LEVETIRACETAM (levetiracetam 750 mg oral tablet) PHARMEL INC"
TRUE,8000328,"levetiracetam",9001035,"levetiracetam 250 mg oral tablet","02297396","DOM-LEVETIRACETAM (levetiracetam 250 mg oral tablet) DOMINION PHARMACAL"
TRUE,8000328,"levetiracetam",9001036,"levetiracetam 500 mg oral tablet","02297418","DOM-LEVETIRACETAM (levetiracetam 500 mg oral tablet) DOMINION PHARMACAL"
TRUE,8000328,"levetiracetam",9001037,"levetiracetam 750 mg oral tablet","02297426","DOM-LEVETIRACETAM (levetiracetam 750 mg oral tablet) DOMINION PHARMACAL"
FALSE,NA,"chlorhexidine and isopropyl alcohol",9004518,"chlorhexidine gluconate 2 % and isopropyl alcohol 70 % swab","02297442","LORIS - I.V. (chlorhexidine gluconate 2 % and isopropyl alcohol 70 % swab) LERNAPHARM (LORIS) INC."
TRUE,8000153,"amlodipine",9001277,"amlodipine (amlodipine besylate) 2.5 mg oral tablet","02297477","ACT AMLODIPINE (amlodipine (amlodipine besylate) 2.5 mg oral tablet) ACTAVIS PHARMA COMPANY"
TRUE,8000153,"amlodipine",9000399,"amlodipine (amlodipine besylate) 5 mg oral tablet","02297485","ACT AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) ACTAVIS PHARMA COMPANY"
TRUE,8000153,"amlodipine",9000398,"amlodipine (amlodipine besylate) 10 mg oral tablet","02297493","ACT AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) ACTAVIS PHARMA COMPANY"
TRUE,8000183,"mesalazine",9001205,"mesalazine 1.2 g modified-release oral tablet","02297558","MEZAVANT (mesalazine 1.2 g modified-release oral tablet) SHIRE PHARMA CANADA ULC"
TRUE,8000224,"azithromycin",9001295,"azithromycin (azithromycin hydrogen citrate) 500 mg per vial powder for solution for injection","02297566","AZITHROMYCIN FOR INJECTION (azithromycin (azithromycin hydrogen citrate) 500 mg per vial powder for solution for injection) TEVA CANADA LIMITED"
TRUE,8000043,"ibuprofen",9000921,"ibuprofen 200 mg oral capsule","02297582","MOTRIN LIQUID GELS 200MG (ibuprofen 200 mg oral capsule) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC"
FALSE,NA,"octinoxate and oxybenzone",9004360,"octinoxate 7 % and oxybenzone 3 % cutaneous emulsion","02297663","PHOTO FINISH (octinoxate 7 % and oxybenzone 3 % cutaneous emulsion) SMASHBOX COSMETICS DIST"
FALSE,NA,"diphenhydramine hydrochloride",9002296,"diphenhydramine hydrochloride 25 mg oral capsule","02297701","NIGHTTIME SLEEP AID (diphenhydramine hydrochloride 25 mg oral capsule) APOTEX INC"
FALSE,NA,"avobenzone and octinoxate and octisalate and octocrylene",9004448,"avobenzone 2 % and octinoxate 7.5 % and octisalate 3 % and octocrylene 1.4 % lotion","02297760","SUNSCREEN LOTION SPF 15 (avobenzone 2 % and octinoxate 7.5 % and octisalate 3 % and octocrylene 1.4 % lotion) SMARTSHIELD SUNSCREENS"
FALSE,NA,"avobenzone and octinoxate and octisalate and octocrylene and padimate o",9004449,"avobenzone 2 % and octinoxate 7.5 % and octisalate 5 % and octocrylene 1.4 % and padimate o 8 % cutaneous spray","02297779","SUNSCREEN SPRAY SPF 30 (avobenzone 2 % and octinoxate 7.5 % and octisalate 5 % and octocrylene 1.4 % and padimate o 8 % cutaneous spray) SMARTSHIELD SUNSCREENS"
TRUE,8000139,"gliclazide",9000938,"gliclazide 30 mg prolonged-release oral tablet","02297795","APO-GLICLAZIDE MR (gliclazide 30 mg prolonged-release oral tablet) APOTEX INC"
TRUE,8000038,"metronidazole",9001230,"metronidazole 1 % cutaneous gel","02297809","METROGEL 1% (metronidazole 1 % cutaneous gel) GALDERMA CANADA INC"
TRUE,8000229,"hydrochlorothiazide and losartan",9001208,"hydrochlorothiazide 12.5 mg and losartan potassium 100 mg oral tablet","02297841","HYZAAR (hydrochlorothiazide 12.5 mg and losartan potassium 100 mg oral tablet) MERCK CANADA INC"
FALSE,NA,"ondansetron (ondansetron hydrochloride dihydrate)",9003241,"ondansetron (ondansetron hydrochloride dihydrate) 4 mg oral tablet","02297868","MYLAN-ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 4 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
FALSE,NA,"ondansetron (ondansetron hydrochloride dihydrate)",9003082,"ondansetron (ondansetron hydrochloride dihydrate) 8 mg oral tablet","02297876","MYLAN-ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 8 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
FALSE,NA,"pyrithione zinc",9002610,"pyrithione zinc 1 % shampoo","02297892","PERT ANTI-DANDRUFF (pyrithione zinc 1 % shampoo) IDELLE LABS LTD"
