mp_code,mp_fr_description,ntp_code,ntp_fr_description,tm_code,tm_fr_description
"02450976","RIVA-MOXIFLOXACIN (moxifloxacine (chlorhydrate de moxifloxacine) 400 mg comprimé oral) LABORATOIRE RIVA INC.","9000923","moxifloxacine (chlorhydrate de moxifloxacine) 400 mg comprimé oral","8000291","moxifloxacine"
"02103087","BENTYLOL TABLET 10MG (chlorhydrate de dicyclomine 10 mg comprimé oral) APTALIS PHARMA CANADA ULC","9002798","chlorhydrate de dicyclomine 10 mg comprimé oral","8001374","dicyclomine"
"01919466","CYTOMEL (liothyronine (liothyronine sodique) 25 mcg comprimé oral) PFIZER CANADA ULC","9002591","liothyronine (liothyronine sodique) 25 mcg comprimé oral","8001665","liothyronine"
"02108135","CEFAZOLIN FOR INJECTION (céfazoline (céfazoline sodique) 10 g par fiole poudre pour solution injectable) TEVA CANADA LIMITED","9002757","céfazoline (céfazoline sodique) 10 g par fiole poudre pour solution injectable","8001175","céfazoline"
"02310929","TEVA-ATORVASTATIN (atorvastatine (atorvastatine calcique) 80 mg comprimé oral) TEVA CANADA LIMITED","9000947","atorvastatine (atorvastatine calcique) 80 mg comprimé oral","8000235","atorvastatine"
"02485400","ADVIL MINI-GELS (ibuprofène 200 mg capsule orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","9000921","ibuprofène 200 mg capsule orale","8000043","ibuprofène"
"02494086","MAR-ACARBOSE (acarbose 100 mg comprimé oral) MARCAN PHARMACEUTICALS INC","9002885","acarbose 100 mg comprimé oral","8001316","acarbose"
"02247803","TEVA-FOSINOPRIL (fosinopril sodique 20 mg comprimé oral) TEVA CANADA LIMITED","9001058","fosinopril sodique 20 mg comprimé oral","8000332","fosinopril"
"02240562","MEDICAMENT POUR LES SINUS, REGULIER (acétaminophène 325 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) LABORATOIRE RIVA INC.","9002059","acétaminophène 325 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral","8001338","acétaminophène et pseudoéphédrine"
"02337444","SANDOZ IRBESARTAN HCT (hydrochlorothiazide 25 mg et irbésartan 300 mg comprimé oral) SANDOZ CANADA INCORPORATED","9001339","hydrochlorothiazide 25 mg et irbésartan 300 mg comprimé oral","8000284","hydrochlorothiazide et irbésartan"
"02042231","INDERAL-LA (chlorhydrate de propranolol 60 mg capsule orale à libération prolongée) PFIZER CANADA ULC","9000631","chlorhydrate de propranolol 60 mg capsule orale à libération prolongée","8000086","propranolol"
"02468778","MINT-HYDRALAZINE (chlorhydrate d'hydralazine 10 mg comprimé oral) MINT PHARMACEUTICALS INC","9002309","chlorhydrate d'hydralazine 10 mg comprimé oral","8000851","hydralazine"
"02474050","NUWIQ (simoctocog alfa 3000 unité par fiole poudre pour solution injectable avec solution diluante seringue) OCTAPHARMA PHARMAZEUTIKA PRODUKTIONSGES M B H","9013610","simoctocog alfa 3000 unité par fiole poudre pour solution injectable avec solution diluante seringue","8002248","simoctocog alfa"
"02317583","SILDENAFIL (sildénafil (citrate de sildénafil) 100 mg comprimé oral) PHARMASCIENCE INC","9000836","sildénafil (citrate de sildénafil) 100 mg comprimé oral","8000268","sildénafil"
"02171899","TIMOPTIC-XE (timolol (maléate de timolol) 0,5 % gouttes ophtalmiques à libération prolongée) ELVIUM LIFE SCIENCES","9000637","timolol (maléate de timolol) 0,5 % gouttes ophtalmiques à libération prolongée","8000081","timolol"
"02311925","TEVA-FENTANYL (fentanyl 12 mcg par heure timbre transdermique) TEVA CANADA LIMITED","9001249","fentanyl 12 mcg par heure timbre transdermique","8000127","fentanyl"
"02471302","M-VENLAFAXINE XR (venlafaxine (chlorhydrate de venlafaxine) 150 mg capsule orale à libération prolongée) MANTRA PHARMA INC","9000789","venlafaxine (chlorhydrate de venlafaxine) 150 mg capsule orale à libération prolongée","8000254","venlafaxine"
"02339765","ACT ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 5 mg comprimé oral) ACTAVIS PHARMA COMPANY","9001109","rosuvastatine (rosuvastatine calcique) 5 mg comprimé oral","8000322","rosuvastatine"
"02162806","MINITRAN (nitroglycérine 0,2 mg par heure timbre transdermique) VALEANT CANADA LP/VALEANT CANADA S.E.C.","9010873","nitroglycérine 0,2 mg par heure timbre transdermique","8000044","nitroglycérine"
"02285398","APO-MODAFINIL (modafinil 100 mg comprimé oral) APOTEX INC","9003367","modafinil 100 mg comprimé oral","8001863","modafinil"
"02386712","DOM-ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 10 mg comprimé oral) DOMINION PHARMACAL","9001015","rosuvastatine (rosuvastatine calcique) 10 mg comprimé oral","8000322","rosuvastatine"
"02358077","RAN-NABILONE (nabilone 0,25 mg capsule orale) RANBAXY PHARMACEUTICALS CANADA INC.","9004457","nabilone 0,25 mg capsule orale","8001093","nabilone"
"02442558","LEVETIRACETAM (lévétiracétam 500 mg comprimé oral) SIVEM PHARMACEUTICALS ULC","9001036","lévétiracétam 500 mg comprimé oral","8000328","lévétiracétam"
"02459841","VICKS SINEX PRESSURE & PAIN (acétaminophène 325 mg et chlorhydrate de phényléphrine 5 mg capsule orale) PROCTER & GAMBLE INC","9004170","acétaminophène 325 mg et chlorhydrate de phényléphrine 5 mg capsule orale","8000843","acétaminophène et phényléphrine"
"02496232","MAR-TRANEXAMIC ACID (acide tranexamique 500 mg comprimé oral) MARCAN PHARMACEUTICALS INC","9002881","acide tranexamique 500 mg comprimé oral","8001972","acide tranexamique"
"02290146","PMS-PRAMIPEXOLE (dichlorhydrate de pramipexole monohydraté 1 mg comprimé oral) PHARMASCIENCE INC","9000785","dichlorhydrate de pramipexole 1 mg comprimé oral","8000253","pramipexole"
"02468093","SUBOXONE (buprénorphine (chlorhydrate de buprénorphine) 16 mg et naloxone (chlorhydrate dihydraté de naloxone) 4 mg comprimé sublingual) INDIVIOR UK LIMITED","9012473","buprénorphine (chlorhydrate de buprénorphine) 16 mg et naloxone (chlorhydrate de naloxone) 4 mg comprimé sublingual","8000372","buprénorphine et naloxone"
"00779806","NIODAN 500 MG TIME RELEASE TABLETS (acide nicotinique 500 mg comprimé oral à libération prolongée) ODAN LABORATORIES LTD","9002382","acide nicotinique 500 mg comprimé oral à libération prolongée","8001296","acide nicotinique"
"02251515","APO-RAMIPRIL (ramipril 1,25 mg capsule orale) APOTEX INC","9000727","ramipril 1,25 mg capsule orale","8000239","ramipril"
"00010383","SINTROM (acénocoumarol 1 mg comprimé oral) PALADIN LABS INC.","9001587","acénocoumarol 1 mg comprimé oral","8001317","acénocoumarol"
"02421046","AURO-CANDESARTAN HCT (candésartan cilexétil 32 mg et hydrochlorothiazide 12,5 mg comprimé oral) AURO PHARMA INC","9001282","candésartan cilexétil 32 mg et hydrochlorothiazide 12,5 mg comprimé oral","8000300","candésartan et hydrochlorothiazide"
"02443066","OFEV (nintédanib (ésilate de nintédanib) 100 mg capsule orale) BOEHRINGER INGELHEIM (CANADA) LTD LTEE","9005736","nintédanib (ésilate de nintédanib) 100 mg capsule orale","8002035","nintédanib"
"02468050","APO-GEFITINIB (géfitinib 250 mg comprimé oral) APOTEX INC","9003851","géfitinib 250 mg comprimé oral","8001786","géfitinib"
"02479818","ACCEL-SILDENAFIL (sildénafil (citrate de sildénafil) 50 mg comprimé oral) ACCEL PHARMA INC","9000838","sildénafil (citrate de sildénafil) 50 mg comprimé oral","8000268","sildénafil"
"02237922","MYLAN-VERAPAMIL (chlorhydrate de vérapamil 120 mg comprimé oral) MYLAN PHARMACEUTICALS ULC","9012352","chlorhydrate de vérapamil 120 mg comprimé oral","8000124","vérapamil"
"02461463","ODEFSEY (emtricitabine 200 mg et rilpivirine (chlorhydrate de rilpivirine) 25 mg et ténofovir alafénamide (hémifumarate de ténofovir alafénamide) 25 mg comprimé oral) GILEAD SCIENCES CANADA INC","9006139","emtricitabine 200 mg et rilpivirine (chlorhydrate de rilpivirine) 25 mg et ténofovir alafénamide (hémifumarate de ténofovir alafénamide) 25 mg comprimé oral","8001195","emtricitabine et rilpivirine et ténofovir alafénamide"
"02242842","DIGISAN E FOAM HAND SANITIZER (chlorure de benzalkonium 0,1 % liquide cutané) ECOLAB CO","9001867","chlorure de benzalkonium 0,1 % liquide cutané","8000796","benzalkonium"
"02317478","MINT-PRAVASTATIN (pravastatine sodique 20 mg comprimé oral) MINT PHARMACEUTICALS INC","9000368","pravastatine sodique 20 mg comprimé oral","8000141","pravastatine"
"00779121","NYADERM ORAL SUS 100000UNIT/ML USP (nystatine 100000 unité par mL suspension orale) TARO PHARMACEUTICALS INC","9000335","nystatine 100000 unité par mL suspension orale","8000078","nystatine"
"02452707","APO-CINACALCET (cinacalcet (chlorhydrate de cinacalcet) 60 mg comprimé oral) APOTEX INC","9003935","cinacalcet (chlorhydrate de cinacalcet) 60 mg comprimé oral","8001616","cinacalcet"
"02362767","GD-AMLODIPINE/ATORVASTATIN (amlodipine (bésylate d'amlodipine) 5 mg et atorvastatine (atorvastatine calcique) 20 mg comprimé oral) UPJOHN CANADA ULC","9004112","amlodipine (bésylate d'amlodipine) 5 mg et atorvastatine (atorvastatine calcique) 20 mg comprimé oral","8000954","amlodipine et atorvastatine"
"02413612","TAMSULOSIN CR (chlorhydrate de tamsulosine 0,4 mg comprimé oral à libération prolongée) PRO DOC LIMITEE","9001127","chlorhydrate de tamsulosine 0,4 mg comprimé oral à libération prolongée","8000352","tamsulosine"
"02293951","APO-CEFPROZIL (cefprozil 250 mg par 5 mL suspension orale) APOTEX INC","9006240","cefprozil 250 mg par 5 mL suspension orale","8000210","cefprozil"
"02413280","NEOCITRAN TOTAL COLD NIGHT (acétaminophène 500 mg par sachet et chlorhydrate de diphenhydramine 25 mg par sachet et chlorhydrate de phényléphrine 10 mg par sachet poudre pour solution orale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","9013851","acétaminophène 500 mg par sachet et chlorhydrate de diphenhydramine 25 mg par sachet et chlorhydrate de phényléphrine 10 mg par sachet poudre pour solution orale","8001167","acétaminophène et diphenhydramine et phényléphrine"
"02247238","ELIDEL (pimécrolimus 1 % crème cutanée) BAUSCH HEALTH, CANADA INC.","9003789","pimécrolimus 1 % crème cutanée","8002067","pimécrolimus"
"02019736","BENADRYL ALLERGY LIQUID (chlorhydrate de diphenhydramine 12,5 mg par 5 mL solution orale) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","9002356","chlorhydrate de diphenhydramine 12,5 mg par 5 mL solution orale","8001187","diphenhydramine"
"02423286","MINT-GLICLAZIDE MR (gliclazide 30 mg comprimé oral à libération prolongée) MINT PHARMACEUTICALS INC","9000938","gliclazide 30 mg comprimé oral à libération prolongée","8000139","gliclazide"
"02491753","DOVATO (dolutégravir (dolutégravir sodique) 50 mg et lamivudine 300 mg comprimé oral) VIIV HEALTHCARE ULC","9014147","dolutégravir (dolutégravir sodique) 50 mg et lamivudine 300 mg comprimé oral","8002291","dolutégravir et lamivudine"
"02017431","ACETAMINOPHEN CHEWABLE TABLETS 160 MG FOR CHILDREN (acétaminophène 160 mg comprimé à croquer) LABORATOIRE RIVA INC.","9002508","acétaminophène 160 mg comprimé à croquer","8001044","acétaminophène"
"02300958","RIVA-LISINOPRIL (lisinopril (dihydrate de lisinopril) 5 mg comprimé oral) LABORATOIRE RIVA INC.","9000529","lisinopril 5 mg comprimé oral","8000140","lisinopril"
"00878618","HYDROCORTISONE SODIUM SUCCINATE FOR INJECTION (hydrocortisone (succinate sodique d'hydrocortisone) 500 mg par fiole poudre pour solution injectable) TEVA CANADA LIMITED","9000038","hydrocortisone (succinate sodique d'hydrocortisone) 500 mg par fiole poudre pour solution injectable","8000008","hydrocortisone"
"02420198","JAMP-OMEPRAZOLE DR (oméprazole (oméprazole magnésium) 20 mg comprimé gastrorésistant) JAMP PHARMA CORPORATION","9000691","oméprazole (oméprazole magnésium) 20 mg comprimé gastrorésistant","8000131","oméprazole"
"02242683","TARO-WARFARIN (warfarine sodique 3 mg comprimé oral) TARO PHARMACEUTICALS INC","9000861","warfarine sodique 3 mg comprimé oral","8000013","warfarine"
"02291908","ACT ENALAPRIL (maléate d'énalapril 20 mg comprimé oral) TEVA CANADA LIMITED","9000465","maléate d'énalapril 20 mg comprimé oral","8000118","énalapril"
"02423804","MINT-PREGABALIN (prégabaline 25 mg capsule orale) MINT PHARMACEUTICALS INC","9001116","prégabaline 25 mg capsule orale","8000348","prégabaline"
"02293579","TARO-CEFPROZIL (cefprozil (monohydrate de cefprozil) 250 mg par 5 mL suspension orale) SUN PHARMA CANADA INC","9006240","cefprozil 250 mg par 5 mL suspension orale","8000210","cefprozil"
"02289202","SANDOZ LISINOPRIL (lisinopril (dihydrate de lisinopril) 10 mg comprimé oral) SANDOZ CANADA INCORPORATED","9000358","lisinopril 10 mg comprimé oral","8000140","lisinopril"
"02179660","PMS-CLONAZEPAM- TAB 0.25MG (clonazépam 0,25 mg comprimé oral) PHARMASCIENCE INC","9000563","clonazépam 0,25 mg comprimé oral","8000061","clonazépam"
"02247607","DOM-CLONIDINE (chlorhydrate de clonidine 0,1 mg comprimé oral) DOMINION PHARMACAL","9000346","chlorhydrate de clonidine 0,1 mg comprimé oral","8000135","clonidine"
"00608882","TEVA-EMTEC-30 (acétaminophène 300 mg et phosphate de codéine 30 mg comprimé oral) TEVA CANADA LIMITED","9000194","acétaminophène 300 mg et phosphate de codéine 30 mg comprimé oral","8000065","acétaminophène et codéine"
"02248762","PMS-MIRTAZAPINE (mirtazapine 30 mg comprimé oral) PHARMASCIENCE INC","9000940","mirtazapine 30 mg comprimé oral","8000298","mirtazapine"
"02398443","MYLAN-ALMOTRIPTAN (almotriptan (malate d'almotriptan) 12,5 mg comprimé oral) MYLAN PHARMACEUTICALS ULC","9003846","almotriptan (malate d'almotriptan) 12,5 mg comprimé oral","8001110","almotriptan"
"02450232","LAXATIVE FOR WOMEN (bisacodyl 5 mg comprimé oral) TANTA PHARMACEUTICALS INC","9002344","bisacodyl 5 mg comprimé oral","8000800","bisacodyl"
"02194236","RATIO-NYSTATIN (nystatine 100000 unité par g crème cutanée) TEVA CANADA LIMITED","9000132","nystatine 100000 unité par g crème cutanée","8000078","nystatine"
"02194058","ARISTOCORT R (acétonide de triamcinolone 0,1 % crème cutanée) BAUSCH HEALTH, CANADA INC.","9000143","acétonide de triamcinolone 0,1 % crème cutanée","8000030","acétonide de triamcinolone"
"02472910","TEVA-LACOSAMIDE (lacosamide 100 mg comprimé oral) TEVA CANADA LIMITED","9004780","lacosamide 100 mg comprimé oral","8001825","lacosamide"
"02239601","MONISTAT 1 VAGINAL OVULE (nitrate de miconazole 1200 mg ovule) INSIGHT PHARMACEUTICALS, LLC","9003365","nitrate de miconazole 1200 mg ovule","8001401","miconazole"
"02369176","AG-ATENOLOL (aténolol 25 mg comprimé oral) ANGITA PHARMA INC.","9001004","aténolol 25 mg comprimé oral","8000121","aténolol"
"02445530","APO-AMPHETAMINE XR (sels mixtes d’amphétamine 25 mg capsule orale à libération prolongée) APOTEX INC","9013797","sels mixtes d’amphétamine 25 mg capsule orale à libération prolongée","8002225","sels mixtes d’amphétamine"
"00254142","DULCOLAX (bisacodyl 5 mg comprimé gastrorésistant) SANOFI CONSUMER HEALTH INC","9001564","bisacodyl 5 mg comprimé gastrorésistant","8000800","bisacodyl"
"01945157","CLARITIN ALLERGY + SINUS (loratadine 5 mg et sulfate de pseudoéphédrine 120 mg comprimé oral à libération modifiée) BAYER INC","9002379","loratadine 5 mg et sulfate de pseudoéphédrine 120 mg comprimé oral à libération modifiée","8001493","loratadine et pseudoéphédrine"
"02499371","PRIVA-CINACALCET (cinacalcet (chlorhydrate de cinacalcet) 90 mg comprimé oral) PHARMAPAR INC","9003936","cinacalcet (chlorhydrate de cinacalcet) 90 mg comprimé oral","8001616","cinacalcet"
"02480336","DYE FREE FRAGRANCE FREE ANTIBACTERIAL FOAMING HAND SOAP (chlorure de benzalkonium 0,13 % solution pour application cutanée) VI-JON, LLC","9004334","chlorure de benzalkonium 0,13 % solution pour application cutanée","8000796","benzalkonium"
"02237971","SAIZEN (somatropine 5 mg par fiole poudre pour solution injectable avec solution diluante) EMD SERONO, A DIVISION OF EMD INC., CANADA","9013750","somatropine 5 mg par fiole poudre pour solution injectable avec solution diluante","8001943","somatropine"
"02291789","PMS-RISPERIDONE ODT (rispéridone 1 mg comprimé orodispersible) PHARMASCIENCE INC","9001192","rispéridone 1 mg comprimé orodispersible","8000187","rispéridone"
"01913662","APO GLYBURIDE TAB 5MG (glyburide 5 mg comprimé oral) APOTEX INC","9000250","glyburide 5 mg comprimé oral","8000115","glyburide"
"02482894","PRIVA-ATORVASTATIN (atorvastatine (atorvastatine calcique) 20 mg comprimé oral) PHARMAPAR INC","9000704","atorvastatine (atorvastatine calcique) 20 mg comprimé oral","8000235","atorvastatine"
"02467992","NAT-BOSENTAN (bosentan (monohydrate de bosentan) 125 mg comprimé oral) NATCO PHARMA (CANADA) INC","9012364","bosentan 125 mg comprimé oral","8000929","bosentan"
"02310007","DOM-PANTOPRAZOLE (pantoprazole (pantoprazole sodique) 40 mg comprimé gastrorésistant) DOMINION PHARMACAL","9000706","pantoprazole (pantoprazole sodique) 40 mg comprimé gastrorésistant","8000236","pantoprazole"
"02481332","ORILISSA (élagolix (élagolix sodique) 150 mg comprimé oral) ABBVIE CORPORATION","9013436","élagolix (élagolix sodique) 150 mg comprimé oral","8002021","élagolix"
"02407612","TYLENOL LIQUID GELS (acétaminophène 325 mg capsule orale) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","9005981","acétaminophène 325 mg capsule orale","8001044","acétaminophène"
"02456613","SYNJARDY (empagliflozin 12,5 mg et chlorhydrate de metformine 850 mg comprimé oral) BOEHRINGER INGELHEIM (CANADA) LTD LTEE","9006020","empagliflozin 12,5 mg et chlorhydrate de metformine 850 mg comprimé oral","8001018","empagliflozin et metformine"
"02476266","MEN ADVANCED SERIES SWAGGER (pyrithione zincique 1 % shampoing) PROCTER & GAMBLE INC","9002610","pyrithione zincique 1 % shampoing","8002085","pyrithione zincique"
"02443538","TARO-TEMOZOLOMIDE (témozolomide 140 mg capsule orale) TARO PHARMACEUTICALS INC","9004517","témozolomide 140 mg capsule orale","8001953","témozolomide"
"02243341","SANDOZ DILTIAZEM CD (chlorhydrate de diltiazem 300 mg capsule orale à libération prolongée) SANDOZ CANADA INCORPORATED","9000572","chlorhydrate de diltiazem 300 mg capsule orale à libération prolongée","8000122","diltiazem"
"02403331","AURO-LOSARTAN (losartan potassique 50 mg comprimé oral) AURO PHARMA INC","9000598","losartan potassique 50 mg comprimé oral","8000216","losartan"
