"mp_code"|"formal_description_mp"|"formal_description_tm"|"tm_code"
"02049384"|"ZESTRIL TAB 20MG [lisinopril 20 mg oral tablet] ASTRAZENECA CANADA INC"|"lisinopril"|9001030
"02217481"|"APO-LISINOPRIL TABLET 5 MG [lisinopril 5 mg oral tablet] APOTEX INC"|"lisinopril"|9001030
"02217503"|"APO-LISINOPRIL TABLET 10 MG [lisinopril 10 mg oral tablet] APOTEX INC"|"lisinopril"|9001030
"02217511"|"APO-LISINOPRIL TABLET 20 MG [lisinopril 20 mg oral tablet] APOTEX INC"|"lisinopril"|9001030
"02217538"|"APO-LISINOPRIL TABLET 40 MG [lisinopril 40 mg oral tablet] APOTEX INC"|"lisinopril"|9001030
"02271443"|"ACT LISINOPRIL [lisinopril (lisinopril dihydrate) 5 mg oral tablet] ACTAVIS PHARMA COMPANY"|"lisinopril"|9001030
"02271451"|"ACT LISINOPRIL [lisinopril (lisinopril dihydrate) 10 mg oral tablet] ACTAVIS PHARMA COMPANY"|"lisinopril"|9001030
"02271478"|"ACT LISINOPRIL [lisinopril (lisinopril dihydrate) 20 mg oral tablet] ACTAVIS PHARMA COMPANY"|"lisinopril"|9001030
"02274833"|"MYLAN-LISINOPRIL [lisinopril (lisinopril dihydrate) 5 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"lisinopril"|9001030
"02274841"|"MYLAN-LISINOPRIL [lisinopril (lisinopril dihydrate) 10 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"lisinopril"|9001030
"02274868"|"MYLAN-LISINOPRIL [lisinopril (lisinopril dihydrate) 20 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"lisinopril"|9001030
"02285061"|"TEVA-LISINOPRIL (TYPE P) [lisinopril 5 mg oral tablet] TEVA CANADA LIMITED"|"lisinopril"|9001030
"02285088"|"TEVA-LISINOPRIL (TYPE P) [lisinopril 10 mg oral tablet] TEVA CANADA LIMITED"|"lisinopril"|9001030
"02285096"|"TEVA-LISINOPRIL (TYPE P) [lisinopril 20 mg oral tablet] TEVA CANADA LIMITED"|"lisinopril"|9001030
"02285118"|"TEVA-LISINOPRIL (TYPE Z) [lisinopril 5 mg oral tablet] TEVA CANADA LIMITED"|"lisinopril"|9001030
"02285126"|"TEVA-LISINOPRIL (TYPE Z) [lisinopril 10 mg oral tablet] TEVA CANADA LIMITED"|"lisinopril"|9001030
"02285134"|"TEVA-LISINOPRIL (TYPE Z) [lisinopril 20 mg oral tablet] TEVA CANADA LIMITED"|"lisinopril"|9001030
"02289199"|"SANDOZ LISINOPRIL [lisinopril (lisinopril dihydrate) 5 mg oral tablet] SANDOZ CANADA INCORPORATED"|"lisinopril"|9001030
"02289202"|"SANDOZ LISINOPRIL [lisinopril (lisinopril dihydrate) 10 mg oral tablet] SANDOZ CANADA INCORPORATED"|"lisinopril"|9001030
"02289229"|"SANDOZ LISINOPRIL [lisinopril (lisinopril dihydrate) 20 mg oral tablet] SANDOZ CANADA INCORPORATED"|"lisinopril"|9001030
"02292203"|"PMS-LISINOPRIL [lisinopril 5 mg oral tablet] PHARMASCIENCE INC"|"lisinopril"|9001030
"02292211"|"PMS-LISINOPRIL [lisinopril 10 mg oral tablet] PHARMASCIENCE INC"|"lisinopril"|9001030
"02292238"|"PMS-LISINOPRIL [lisinopril 20 mg oral tablet] PHARMASCIENCE INC"|"lisinopril"|9001030
"02294230"|"RAN-LISINOPRIL [lisinopril (lisinopril dihydrate) 5 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"lisinopril"|9001030
"02294249"|"RAN-LISINOPRIL [lisinopril (lisinopril dihydrate) 10 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"lisinopril"|9001030
"02294257"|"RAN-LISINOPRIL [lisinopril (lisinopril dihydrate) 20 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"lisinopril"|9001030
"02294613"|"DOM-LISINOPRIL [lisinopril 5 mg oral tablet] DOMINION PHARMACAL"|"lisinopril"|9001030
"02294621"|"DOM-LISINOPRIL [lisinopril 10 mg oral tablet] DOMINION PHARMACAL"|"lisinopril"|9001030
"02294648"|"DOM-LISINOPRIL [lisinopril 20 mg oral tablet] DOMINION PHARMACAL"|"lisinopril"|9001030
"02300958"|"RIVA-LISINOPRIL [lisinopril (lisinopril dihydrate) 5 mg oral tablet] LABORATOIRE RIVA INC"|"lisinopril"|9001030
"02300982"|"RIVA-LISINOPRIL [lisinopril (lisinopril dihydrate) 10 mg oral tablet] LABORATOIRE RIVA INC"|"lisinopril"|9001030
"02300990"|"RIVA-LISINOPRIL [lisinopril (lisinopril dihydrate) 20 mg oral tablet] LABORATOIRE RIVA INC"|"lisinopril"|9001030
"02310961"|"PRO-LISINOPRIL - 5 [lisinopril 5 mg oral tablet] PRO DOC LIMITEE"|"lisinopril"|9001030
"02310988"|"PRO-LISINOPRIL - 10 [lisinopril 10 mg oral tablet] PRO DOC LIMITEE"|"lisinopril"|9001030
"02310996"|"PRO-LISINOPRIL - 20 [lisinopril 20 mg oral tablet] PRO DOC LIMITEE"|"lisinopril"|9001030
"02361531"|"JAMP-LISINOPRIL [lisinopril (lisinopril dihydrate) 5 mg oral tablet] JAMP PHARMA CORPORATION"|"lisinopril"|9001030
"02361558"|"JAMP-LISINOPRIL [lisinopril (lisinopril dihydrate) 10 mg oral tablet] JAMP PHARMA CORPORATION"|"lisinopril"|9001030
"02361566"|"JAMP-LISINOPRIL [lisinopril (lisinopril dihydrate) 20 mg oral tablet] JAMP PHARMA CORPORATION"|"lisinopril"|9001030
"02386232"|"LISINOPRIL [lisinopril 5 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"lisinopril"|9001030
"02386240"|"LISINOPRIL [lisinopril 10 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"lisinopril"|9001030
"02386259"|"LISINOPRIL [lisinopril 20 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"lisinopril"|9001030
"02394472"|"AURO-LISINOPRIL [lisinopril (lisinopril dihydrate) 5 mg oral tablet] AURO PHARMA INC"|"lisinopril"|9001030
"02394480"|"AURO-LISINOPRIL [lisinopril (lisinopril dihydrate) 10 mg oral tablet] AURO PHARMA INC"|"lisinopril"|9001030
"02394499"|"AURO-LISINOPRIL [lisinopril (lisinopril dihydrate) 20 mg oral tablet] AURO PHARMA INC"|"lisinopril"|9001030
"00236683"|"CARBOLITH CAP 300MG [lithium carbonate 300 mg oral capsule] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"lithium"|9001031
"00406775"|"LITHANE [lithium carbonate 300 mg oral capsule] ERFA CANADA 2012 INC"|"lithium"|9001031
"00461733"|"CARBOLITH CAP 150MG [lithium carbonate 150 mg oral capsule] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"lithium"|9001031
"02011239"|"CARBOLITH CAPSULES 600MG [lithium carbonate 600 mg oral capsule] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"lithium"|9001031
"02013231"|"LITHANE [lithium carbonate 150 mg oral capsule] ERFA CANADA 2012 INC"|"lithium"|9001031
"02216132"|"PMS-LITHIUM CARBONATE - CAP 150MG [lithium carbonate 150 mg oral capsule] PHARMASCIENCE INC"|"lithium"|9001031
"02216140"|"PMS-LITHIUM CARBONATE - CAP 300MG [lithium carbonate 300 mg oral capsule] PHARMASCIENCE INC"|"lithium"|9001031
"02216159"|"PMS-LITHIUM CARBONATE - CAP 600MG [lithium carbonate 600 mg oral capsule] PHARMASCIENCE INC"|"lithium"|9001031
"02242837"|"APO-LITHIUM CARBONATE [lithium carbonate 150 mg oral capsule] APOTEX INC"|"lithium"|9001031
"02242838"|"APO-LITHIUM CARBONATE [lithium carbonate 300 mg oral capsule] APOTEX INC"|"lithium"|9001031
"02266695"|"LITHMAX [lithium carbonate 300 mg prolonged release oral tablet] AA PHARMA INC"|"lithium"|9001031
"02074834"|"PMS-LITHIUM CITRATE [lithium (lithium citrate) 8 mmol per 5 mL syrup] PHARMASCIENCE INC"|"lithium"|9001031
"00637742"|"TEVA-LORAZEPAM [lorazepam 1 mg oral tablet] TEVA CANADA LIMITED"|"lorazepam"|9001040
"00637750"|"TEVA-LORAZEPAM [lorazepam 2 mg oral tablet] TEVA CANADA LIMITED"|"lorazepam"|9001040
"00655643"|"PRO-LORAZEPAM TAB 0.5MG [lorazepam 0.5 mg oral tablet] PRO DOC LIMITEE"|"lorazepam"|9001040
"00655651"|"PRO-LORAZEPAM TAB 1.0MG [lorazepam 1 mg oral tablet] PRO DOC LIMITEE"|"lorazepam"|9001040
"00655678"|"PRO-LORAZEPAM TAB 2MG [lorazepam 2 mg oral tablet] PRO DOC LIMITEE"|"lorazepam"|9001040
"00655740"|"APO-LORAZEPAM TAB 0.5MG [lorazepam 0.5 mg oral tablet] APOTEX INC"|"lorazepam"|9001040
"00655759"|"APO-LORAZEPAM TAB 1MG [lorazepam 1 mg oral tablet] APOTEX INC"|"lorazepam"|9001040
"00655767"|"APO-LORAZEPAM TAB 2MG [lorazepam 2 mg oral tablet] APOTEX INC"|"lorazepam"|9001040
"00711101"|"TEVA-LORAZEPAM [lorazepam 0.5 mg oral tablet] TEVA CANADA LIMITED"|"lorazepam"|9001040
"00728187"|"PMS-LORAZEPAM TAB 0.5MG [lorazepam 0.5 mg oral tablet] PHARMASCIENCE INC"|"lorazepam"|9001040
"00728195"|"PMS-LORAZEPAM TAB 1MG [lorazepam 1 mg oral tablet] PHARMASCIENCE INC"|"lorazepam"|9001040
"00728209"|"PMS-LORAZEPAM TAB 2MG [lorazepam 2 mg oral tablet] PHARMASCIENCE INC"|"lorazepam"|9001040
"02041413"|"ATIVAN [lorazepam 0.5 mg oral tablet] PFIZER CANADA INC"|"lorazepam"|9001040
"02041421"|"ATIVAN [lorazepam 1 mg oral tablet] PFIZER CANADA INC"|"lorazepam"|9001040
"02041448"|"ATIVAN [lorazepam 2 mg oral tablet] PFIZER CANADA INC"|"lorazepam"|9001040
"02041456"|"ATIVAN [lorazepam 0.5 mg oral tablet] PFIZER CANADA INC"|"lorazepam"|9001040
"02041464"|"ATIVAN [lorazepam 1 mg oral tablet] PFIZER CANADA INC"|"lorazepam"|9001040
"02041472"|"ATIVAN [lorazepam 2 mg oral tablet] PFIZER CANADA INC"|"lorazepam"|9001040
"02245784"|"DOM-LORAZEPAM [lorazepam 0.5 mg oral tablet] DOMINION PHARMACAL"|"lorazepam"|9001040
"02245785"|"DOM-LORAZEPAM [lorazepam 1 mg oral tablet] DOMINION PHARMACAL"|"lorazepam"|9001040
"02245786"|"DOM-LORAZEPAM [lorazepam 2 mg oral tablet] DOMINION PHARMACAL"|"lorazepam"|9001040
"02298201"|"PHL-LORAZEPAM [lorazepam 0.5 mg oral tablet] PHARMEL INC"|"lorazepam"|9001040
"02298228"|"PHL-LORAZEPAM [lorazepam 1 mg oral tablet] PHARMEL INC"|"lorazepam"|9001040
"02298236"|"PHL-LORAZEPAM [lorazepam 2 mg oral tablet] PHARMEL INC"|"lorazepam"|9001040
"02351072"|"LORAZEPAM [lorazepam 0.5 mg oral tablet] SANIS HEALTH INC"|"lorazepam"|9001040
"02351080"|"LORAZEPAM [lorazepam 1 mg oral tablet] SANIS HEALTH INC"|"lorazepam"|9001040
"02351099"|"LORAZEPAM [lorazepam 2 mg oral tablet] SANIS HEALTH INC"|"lorazepam"|9001040
"02410745"|"APO-LORAZEPAM SUBLINGUAL [lorazepam 0.5 mg oral tablet] APOTEX INC"|"lorazepam"|9001040
"02410753"|"APO-LORAZEPAM SUBLINGUAL [lorazepam 1 mg oral tablet] APOTEX INC"|"lorazepam"|9001040
"02410761"|"APO-LORAZEPAM SUBLINGUAL [lorazepam 2 mg oral tablet] APOTEX INC"|"lorazepam"|9001040
"02429810"|"LORAZEPAM [lorazepam 1 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"lorazepam"|9001040
"02429829"|"LORAZEPAM [lorazepam 2 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"lorazepam"|9001040
"02243278"|"LORAZEPAM INJECTION USP [lorazepam 4 mg per mL solution for injection] SANDOZ CANADA INCORPORATED"|"lorazepam"|9001040
"02388669"|"LORAZEPAM INJECTION USP [lorazepam 4 mg per mL solution for injection] HOSPIRA HEALTHCARE CORPORATION"|"lorazepam"|9001040
"02438704"|"LORAZEPAM INJECTION USP [lorazepam 2 mg per mL solution for injection] SANDOZ CANADA INCORPORATED"|"lorazepam"|9001040
"02182815"|"COZAAR [losartan potassium 25 mg oral tablet] MERCK CANADA INC"|"losartan"|9001041
"02182874"|"COZAAR [losartan potassium 50 mg oral tablet] MERCK CANADA INC"|"losartan"|9001041
"02182882"|"COZAAR [losartan potassium 100 mg oral tablet] MERCK CANADA INC"|"losartan"|9001041
"02309750"|"PMS-LOSARTAN [losartan potassium 25 mg oral tablet] PHARMASCIENCE INC"|"losartan"|9001041
"02309769"|"PMS-LOSARTAN [losartan potassium 50 mg oral tablet] PHARMASCIENCE INC"|"losartan"|9001041
"02309777"|"PMS-LOSARTAN [losartan potassium 100 mg oral tablet] PHARMASCIENCE INC"|"losartan"|9001041
"02313332"|"SANDOZ LOSARTAN [losartan potassium 25 mg oral tablet] SANDOZ CANADA INCORPORATED"|"losartan"|9001041
"02313340"|"SANDOZ LOSARTAN [losartan potassium 50 mg oral tablet] SANDOZ CANADA INCORPORATED"|"losartan"|9001041
"02313359"|"SANDOZ LOSARTAN [losartan potassium 100 mg oral tablet] SANDOZ CANADA INCORPORATED"|"losartan"|9001041
"02353504"|"APO-LOSARTAN [losartan potassium 50 mg oral tablet] APOTEX INC"|"losartan"|9001041
"02353512"|"APO-LOSARTAN [losartan potassium 100 mg oral tablet] APOTEX INC"|"losartan"|9001041
"02354829"|"ACT LOSARTAN [losartan potassium 25 mg oral tablet] ACTAVIS PHARMA COMPANY"|"losartan"|9001041
"02354837"|"ACT LOSARTAN [losartan potassium 50 mg oral tablet] ACTAVIS PHARMA COMPANY"|"losartan"|9001041
"02354845"|"ACT LOSARTAN [losartan potassium 100 mg oral tablet] ACTAVIS PHARMA COMPANY"|"losartan"|9001041
"02357968"|"TEVA-LOSARTAN [losartan potassium 50 mg oral tablet] TEVA CANADA LIMITED"|"losartan"|9001041
"02357976"|"TEVA-LOSARTAN [losartan potassium 100 mg oral tablet] TEVA CANADA LIMITED"|"losartan"|9001041
"02368277"|"MYLAN-LOSARTAN [losartan potassium 25 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"losartan"|9001041
"02368285"|"MYLAN-LOSARTAN [losartan potassium 50 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"losartan"|9001041
"02368293"|"MYLAN-LOSARTAN [losartan potassium 100 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"losartan"|9001041
"02379058"|"APO-LOSARTAN [losartan potassium 25 mg oral tablet] APOTEX INC"|"losartan"|9001041
"02380838"|"TEVA-LOSARTAN [losartan potassium 25 mg oral tablet] TEVA CANADA LIMITED"|"losartan"|9001041
"02388790"|"LOSARTAN [losartan potassium 25 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"losartan"|9001041
"02388804"|"LOSARTAN [losartan potassium 50 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"losartan"|9001041
"02388812"|"LOSARTAN [losartan potassium 100 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"losartan"|9001041
"02388863"|"LOSARTAN [losartan potassium 25 mg oral tablet] SANIS HEALTH INC"|"losartan"|9001041
"02388871"|"LOSARTAN [losartan potassium 50 mg oral tablet] SANIS HEALTH INC"|"losartan"|9001041
"02388898"|"LOSARTAN [losartan potassium 100 mg oral tablet] SANIS HEALTH INC"|"losartan"|9001041
"02394367"|"LOSARTAN [losartan potassium 25 mg oral tablet] PRO DOC LIMITEE"|"losartan"|9001041
"02394375"|"LOSARTAN [losartan potassium 50 mg oral tablet] PRO DOC LIMITEE"|"losartan"|9001041
"02394383"|"LOSARTAN [losartan potassium 100 mg oral tablet] PRO DOC LIMITEE"|"losartan"|9001041
"02398834"|"JAMP-LOSARTAN [losartan potassium 25 mg oral tablet] JAMP PHARMA CORPORATION"|"losartan"|9001041
"02398842"|"JAMP-LOSARTAN [losartan potassium 50 mg oral tablet] JAMP PHARMA CORPORATION"|"losartan"|9001041
"02398850"|"JAMP-LOSARTAN [losartan potassium 100 mg oral tablet] JAMP PHARMA CORPORATION"|"losartan"|9001041
"02403323"|"AURO-LOSARTAN [losartan potassium 25 mg oral tablet] AURO PHARMA INC"|"losartan"|9001041
"02403331"|"AURO-LOSARTAN [losartan potassium 50 mg oral tablet] AURO PHARMA INC"|"losartan"|9001041
"02403358"|"AURO-LOSARTAN [losartan potassium 100 mg oral tablet] AURO PHARMA INC"|"losartan"|9001041
"02404451"|"RAN-LOSARTAN [losartan potassium 25 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"losartan"|9001041
"02404478"|"RAN-LOSARTAN [losartan potassium 50 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"losartan"|9001041
"02404486"|"RAN-LOSARTAN [losartan potassium 100 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"losartan"|9001041
"02405733"|"MINT-LOSARTAN [losartan potassium 25 mg oral tablet] MINT PHARMACEUTICALS INC"|"losartan"|9001041
"02405741"|"MINT-LOSARTAN [losartan potassium 50 mg oral tablet] MINT PHARMACEUTICALS INC"|"losartan"|9001041
"02405768"|"MINT-LOSARTAN [losartan potassium 100 mg oral tablet] MINT PHARMACEUTICALS INC"|"losartan"|9001041
"02424967"|"SEPTA-LOSARTAN [losartan potassium 25 mg oral tablet] SEPTA PHARMACEUTICALS INC"|"losartan"|9001041
"02424975"|"SEPTA-LOSARTAN [losartan potassium 50 mg oral tablet] SEPTA PHARMACEUTICALS INC"|"losartan"|9001041
"02424983"|"SEPTA-LOSARTAN [losartan potassium 100 mg oral tablet] SEPTA PHARMACEUTICALS INC"|"losartan"|9001041
"02426595"|"VAN-LOSARTAN [losartan potassium 25 mg oral tablet] VANC PHARMACEUTICALS INC"|"losartan"|9001041
"02426609"|"VAN-LOSARTAN [losartan potassium 50 mg oral tablet] VANC PHARMACEUTICALS INC"|"losartan"|9001041
"02426617"|"VAN-LOSARTAN [losartan potassium 100 mg oral tablet] VANC PHARMACEUTICALS INC"|"losartan"|9001041
"02445964"|"BIO-LOSARTAN [losartan potassium 25 mg oral tablet] BIOMED PHARMA"|"losartan"|9001041
"02445972"|"BIO-LOSARTAN [losartan potassium 50 mg oral tablet] BIOMED PHARMA"|"losartan"|9001041
"02445980"|"BIO-LOSARTAN [losartan potassium 100 mg oral tablet] BIOMED PHARMA"|"losartan"|9001041
"02446693"|"PRIVA-LOSARTAN [losartan potassium 25 mg oral tablet] PHARMAPAR INC"|"losartan"|9001041
"02446707"|"PRIVA-LOSARTAN [losartan potassium 50 mg oral tablet] PHARMAPAR INC"|"losartan"|9001041
"02446715"|"PRIVA-LOSARTAN [losartan potassium 100 mg oral tablet] PHARMAPAR INC"|"losartan"|9001041
"00030937"|"PROVERA 5MG TABLETS [medroxyprogesterone acetate 5 mg oral tablet] PFIZER CANADA INC"|"medroxyprogesterone"|9001056
"00708917"|"PROVERA 2.5MG TABLETS [medroxyprogesterone acetate 2.5 mg oral tablet] PFIZER CANADA INC"|"medroxyprogesterone"|9001056
"00729973"|"PROVERA 10MG TABLETS [medroxyprogesterone acetate 10 mg oral tablet] PFIZER CANADA INC"|"medroxyprogesterone"|9001056
"02221284"|"TEVA-MEDROXYPROGESTERONE [medroxyprogesterone acetate 2.5 mg oral tablet] TEVA CANADA LIMITED"|"medroxyprogesterone"|9001056
"02221292"|"TEVA-MEDROXYPROGESTERONE [medroxyprogesterone acetate 5 mg oral tablet] TEVA CANADA LIMITED"|"medroxyprogesterone"|9001056
"02221306"|"TEVA-MEDROXYPROGESTERONE [medroxyprogesterone acetate 10 mg oral tablet] TEVA CANADA LIMITED"|"medroxyprogesterone"|9001056
"02244726"|"APO-MEDROXY TABLETS [medroxyprogesterone acetate 2.5 mg oral tablet] APOTEX INC"|"medroxyprogesterone"|9001056
"02244727"|"APO-MEDROXY TABLETS [medroxyprogesterone acetate 5 mg oral tablet] APOTEX INC"|"medroxyprogesterone"|9001056
"02253550"|"MEDROXY-2.5 [medroxyprogesterone acetate 2.5 mg oral tablet] PRO DOC LIMITEE"|"medroxyprogesterone"|9001056
"02253577"|"MEDROXY-5 [medroxyprogesterone acetate 5 mg oral tablet] PRO DOC LIMITEE"|"medroxyprogesterone"|9001056
"02267640"|"APO-MEDROXY [medroxyprogesterone acetate 100 mg oral tablet] APOTEX INC"|"medroxyprogesterone"|9001056
"02277298"|"APO-MEDROXY [medroxyprogesterone acetate 10 mg oral tablet] APOTEX INC"|"medroxyprogesterone"|9001056
"00030848"|"DEPO-PROVERA STERILE AQUEOUS SUSPENSION 50 MG/ML [medroxyprogesterone acetate 50 mg per mL suspension for injection] PFIZER CANADA INC"|"medroxyprogesterone"|9001056
"00585092"|"DEPO-PROVERA STERILE AQUEOUS SUSPENSION 150 MG/ML [medroxyprogesterone acetate 150 mg per mL suspension for injection] PFIZER CANADA INC"|"medroxyprogesterone"|9001056
"02322250"|"MEDROXYPROGESTERONE ACETATE INJECTABLE SUSPENSION USP [medroxyprogesterone acetate 150 mg per mL suspension for injection] SANDOZ CANADA INCORPORATED"|"medroxyprogesterone"|9001056
"02242785"|"MOBICOX [meloxicam 7.5 mg oral tablet] BOEHRINGER INGELHEIM (CANADA) LTD LTEE"|"meloxicam"|9001060
"02242786"|"MOBICOX [meloxicam 15 mg oral tablet] BOEHRINGER INGELHEIM (CANADA) LTD LTEE"|"meloxicam"|9001060
"02248267"|"PMS-MELOXICAM [meloxicam 7.5 mg oral tablet] PHARMASCIENCE INC"|"meloxicam"|9001060
"02248268"|"PMS-MELOXICAM [meloxicam 15 mg oral tablet] PHARMASCIENCE INC"|"meloxicam"|9001060
"02248605"|"DOM-MELOXICAM [meloxicam 7.5 mg oral tablet] DOMINION PHARMACAL"|"meloxicam"|9001060
"02248606"|"DOM-MELOXICAM [meloxicam 15 mg oral tablet] DOMINION PHARMACAL"|"meloxicam"|9001060
"02248607"|"PHL-MELOXICAM [meloxicam 7.5 mg oral tablet] PHARMEL INC"|"meloxicam"|9001060
"02248608"|"PHL-MELOXICAM [meloxicam 15 mg oral tablet] PHARMEL INC"|"meloxicam"|9001060
"02248973"|"APO-MELOXICAM [meloxicam 7.5 mg oral tablet] APOTEX INC"|"meloxicam"|9001060
"02248974"|"APO-MELOXICAM [meloxicam 15 mg oral tablet] APOTEX INC"|"meloxicam"|9001060
"02250012"|"ACT MELOXICAM [meloxicam 7.5 mg oral tablet] ACTAVIS PHARMA COMPANY"|"meloxicam"|9001060
"02250020"|"ACT MELOXICAM [meloxicam 15 mg oral tablet] ACTAVIS PHARMA COMPANY"|"meloxicam"|9001060
"02255987"|"MYLAN-MELOXICAM [meloxicam 7.5 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"meloxicam"|9001060
"02255995"|"MYLAN-MELOXICAM [meloxicam 15 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"meloxicam"|9001060
"02258315"|"TEVA-MELOXICAM [meloxicam 7.5 mg oral tablet] TEVA CANADA LIMITED"|"meloxicam"|9001060
"02258323"|"TEVA-MELOXICAM [meloxicam 15 mg oral tablet] TEVA CANADA LIMITED"|"meloxicam"|9001060
"02324326"|"MELOXICAM [meloxicam 7.5 mg oral tablet] PRO DOC LIMITEE"|"meloxicam"|9001060
"02324334"|"MELOXICAM [meloxicam 15 mg oral tablet] PRO DOC LIMITEE"|"meloxicam"|9001060
"02353148"|"MELOXICAM [meloxicam 7.5 mg oral tablet] SANIS HEALTH INC"|"meloxicam"|9001060
"02353156"|"MELOXICAM [meloxicam 15 mg oral tablet] SANIS HEALTH INC"|"meloxicam"|9001060
"02390884"|"AURO-MELOXICAM [meloxicam 7.5 mg oral tablet] AURO PHARMA INC"|"meloxicam"|9001060
"02390892"|"AURO-MELOXICAM [meloxicam 15 mg oral tablet] AURO PHARMA INC"|"meloxicam"|9001060
"01914030"|"MESASAL [mesalazine 500 mg gastro-resistant tablet] GLAXOSMITHKLINE INC"|"mesalamine"|9001072
"01997580"|"ASACOL [mesalazine 400 mg gastro-resistant tablet] WARNER CHILCOTT CANADA CO"|"mesalamine"|9001072
"02112787"|"SALOFALK [mesalazine 500 mg gastro-resistant tablet] APTALIS PHARMA CANADA ULC"|"mesalamine"|9001072
"02171929"|"TEVA-5 ASA [mesalazine 400 mg gastro-resistant tablet] TEVA CANADA LIMITED"|"mesalamine"|9001072
"02297558"|"MEZAVANT [mesalazine 1.2 g modified release tablet] SHIRE PHARMA CANADA ULC"|"mesalamine"|9001072
"02099683"|"PENTASA EXTENDED-RELEASE TABLETS 500MG [mesalazine 500 mg per srt prolonged release oral tablet] FERRING INC"|"mesalamine"|9001072
"02267217"|"ASACOL 800 [mesalazine 800 mg prolonged release oral tablet] WARNER CHILCOTT CANADA CO"|"mesalamine"|9001072
"02399466"|"PENTASA [mesalazine 1 g prolonged release oral tablet] FERRING INC"|"mesalamine"|9001072
"02153521"|"PENTASA ENEMA 1G/100ML [mesalazine 1 g per 100 mL rectal liquid] FERRING INC"|"mesalamine"|9001072
"02153556"|"PENTASA ENEMA 4G/100ML [mesalazine 4 g per 100 mL rectal liquid] FERRING INC"|"mesalamine"|9001072
"02153521"|"PENTASA ENEMA 1G/100ML [mesalazine 1 g per 100 mL rectal solution] FERRING INC"|"mesalamine"|9001072
"02153556"|"PENTASA ENEMA 4G/100ML [mesalazine 4 g per 100 mL rectal solution] FERRING INC"|"mesalamine"|9001072
"02112795"|"SALOFALK [mesalazine 2 g per 60 g rectal suspension] APTALIS PHARMA CANADA ULC"|"mesalamine"|9001072
"02112809"|"SALOFALK [mesalazine 4 g per 60 g rectal suspension] APTALIS PHARMA CANADA ULC"|"mesalamine"|9001072
"02112760"|"SALOFALK [mesalazine 500 mg suppository] APTALIS PHARMA CANADA ULC"|"mesalamine"|9001072
"02153564"|"PENTASA SUPPOSITORY - 1G [mesalazine 1 g per sup suppository] FERRING INC"|"mesalamine"|9001072
"02242146"|"SALOFALK [mesalazine 1000 mg suppository] APTALIS PHARMA CANADA ULC"|"mesalamine"|9001072
"02045710"|"TEVA-METFORMIN [metformin hydrochloride 500 mg oral tablet] TEVA CANADA LIMITED"|"metformin"|9001073
"02099233"|"GLUCOPHAGE [metformin hydrochloride 500 mg oral tablet] SANOFI-AVENTIS CANADA INC"|"metformin"|9001073
