"mp_code","drug_identification_number","brand_name","company_name","mp_formal_name","mp_en_description","mp_fr_description","mp_status","mp_status_effective_time"
"02243722","02243722","OESCLIM","SEARCHLIGHT PHARMA INC","OESCLIM (estradiol 5 mg transdermal patch) SEARCHLIGHT PHARMA INC",NA,NA,"active",2002-03-22
"02243659","02243659","CLINDA-T","VALEANT CANADA LP/VALEANT CANADA S.E.C.","CLINDA-T (clindamycin (clindamycin phosphate) 1 % cutaneous solution) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"active",2007-07-25
"01911910","01911910","NITRO-DUR 0.2","MERCK CANADA INC","NITRO-DUR 0.2 (nitroglycerin 40 mg per 10 sq cm transdermal patch) MERCK CANADA INC",NA,NA,"active",1991-12-31
"700080","02243563","METOCLOPRAMIDE OMEGA","OMEGA LABORATORIES LTD","METOCLOPRAMIDE OMEGA (metoclopramide hydrochloride 50 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD",NA,NA,"active",2001-04-30
"02243562","02243562","HYDROMORPH CONTIN-CONTROLLED RELEASE CAP - 18MG","PURDUE PHARMA","HYDROMORPH CONTIN-CONTROLLED RELEASE CAP - 18MG (hydromorphone hydrochloride 18 mg prolonged-release oral capsule) PURDUE PHARMA",NA,NA,"active",2001-07-03
"02248756","02248756","SANDOZ CIPROFLOXACIN","SANDOZ CANADA INCORPORATED","SANDOZ CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active",2004-02-18
"02412640","02412640","RAMIPRIL-HCTZ","SANIS HEALTH INC","RAMIPRIL-HCTZ (hydrochlorothiazide 12.5 mg and ramipril 5 mg oral tablet) SANIS HEALTH INC",NA,NA,"inactive",2017-08-02
"02325667","02325667","ACT OLANZAPINE","ACTAVIS PHARMA COMPANY","ACT OLANZAPINE (olanzapine 5 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"active",2009-10-15
"02173360","02173360","TEVA-SALBUTAMOL STERINEBS P.F.","TEVA CANADA LIMITED","TEVA-SALBUTAMOL STERINEBS P.F. (salbutamol (salbutamol sulfate) 5 mg per 2.5 mL inhalation solution unit dose vial) TEVA CANADA LIMITED",NA,NA,"active",1995-12-31
"700150","00869325","MORPHINE EXTRA FORTE INJECTION 50MG/ML USP","HOSPIRA HEALTHCARE CORPORATION","MORPHINE EXTRA FORTE INJECTION 50MG/ML USP (morphine sulfate 50 mg per mL solution for injection 50 mL vial) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"inactive",2017-08-03
"02247099","02247099","ZYPREXA INTRAMUSCULAR","ELI LILLY CANADA INC","ZYPREXA INTRAMUSCULAR (olanzapine (olanzapine tartrate) 10 mg per vial powder for solution for injection) ELI LILLY CANADA INC",NA,NA,"active",2004-01-12
"02302853","02302853","EXELON PATCH 10","NOVARTIS PHARMACEUTICALS CANADA INC","EXELON PATCH 10 (rivastigmine 18 mg per 10 sq cm transdermal patch) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",2007-12-12
"02224755","02224755","LASIX SPECIAL","SANOFI-AVENTIS CANADA INC","LASIX SPECIAL (furosemide 500 mg oral tablet) SANOFI-AVENTIS CANADA INC",NA,NA,"active",1997-08-20
"02360640","02360640","APO-OLANZAPINE ODT","APOTEX INC","APO-OLANZAPINE ODT (olanzapine 20 mg orodispersible tablet) APOTEX INC",NA,NA,"active",2011-08-08
"02243115","02243115","VENTOLIN DISKUS","GLAXOSMITHKLINE INC","VENTOLIN DISKUS (salbutamol (salbutamol sulfate) 200 mcg inhalation powder) GLAXOSMITHKLINE INC",NA,NA,"active",2001-01-02
"02454807","02454807","SANDOZ DICLOFENAC OPHTHA","SANDOZ CANADA INCORPORATED","SANDOZ DICLOFENAC OPHTHA (diclofenac sodium 0.1 % ophthalmic drops) SANDOZ CANADA INCORPORATED",NA,NA,"active",2016-09-29
"02265826","02265826","SANDOZ AZITHROMYCIN","SANDOZ CANADA INCORPORATED","SANDOZ AZITHROMYCIN (azithromycin (azithromycin dihydrate) 250 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active",2005-11-11
"02274574","02274574","GD-AZITHROMYCIN","GENMED A DIVISION OF PFIZER CANADA INC","GD-AZITHROMYCIN (azithromycin 200 mg per 5 mL oral suspension) GENMED A DIVISION OF PFIZER CANADA INC",NA,NA,"active",2013-11-04
"02240978","02240978","DOXAZOSIN-1","PRO DOC LIMITEE","DOXAZOSIN-1 (doxazosin (doxazosin mesylate) 1 mg oral tablet) PRO DOC LIMITEE",NA,NA,"inactive",2017-07-17
"02243087","02243087","ZYPREXA ZYDIS","ELI LILLY CANADA INC","ZYPREXA ZYDIS (olanzapine 10 mg orodispersible tablet) ELI LILLY CANADA INC",NA,NA,"active",2001-03-15
"00808539","00808539","TEVA-DICLOFENAC EC","TEVA CANADA LIMITED","TEVA-DICLOFENAC EC (diclofenac sodium 25 mg gastro-resistant tablet) TEVA CANADA LIMITED",NA,NA,"active",1989-12-31
"02248570","02248570","ACT RANITIDINE","TEVA CANADA LIMITED","ACT RANITIDINE (ranitidine (ranitidine hydrochloride) 150 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",2004-04-19
"02243086","02243086","ZYPREXA ZYDIS","ELI LILLY CANADA INC","ZYPREXA ZYDIS (olanzapine 5 mg orodispersible tablet) ELI LILLY CANADA INC",NA,NA,"active",2001-03-06
"02261723","02261723","YASMIN 21","BAYER INC","YASMIN 21 (drospirenone 3 mg and ethinyl estradiol 30 mcg oral tablet) BAYER INC",NA,NA,"active",2004-12-22
"02248437","02248437","PMS-CIPROFLOXACIN","PHARMASCIENCE INC","PMS-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active",2004-02-18
"02182866","02182866","DALACIN C 300 MG","PFIZER CANADA INC","DALACIN C 300 MG (clindamycin (clindamycin hydrochloride) 300 mg oral capsule) PFIZER CANADA INC",NA,NA,"active",1995-12-31
"02403072","02403072","RAN-OLANZAPINE","RANBAXY PHARMACEUTICALS CANADA INC.","RAN-OLANZAPINE (olanzapine 5 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active",2013-06-11
"02427001","02427001","VAN-CIPROFLOXACIN","VANC PHARMACEUTICALS INC","VAN-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) VANC PHARMACEUTICALS INC",NA,NA,"active",2015-05-21
"02251914","02251914","ACETAMINOPHEN, CAFFEINE, AND 8MG OF CODEINE PHOSPHATE TABLETS","PHARMETICS (2011) INC","ACETAMINOPHEN, CAFFEINE, AND 8MG OF CODEINE PHOSPHATE TABLETS (acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet) PHARMETICS (2011) INC",NA,NA,"active",2004-07-16
"02300826","02300826","RIVA-ENALAPRIL","LABORATOIRE RIVA INC","RIVA-ENALAPRIL (enalapril sodium 8 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active",2007-10-20
"700078","02242325","AMIODARONE HYDROCHLORIDE FOR INJECTION","SANDOZ CANADA INCORPORATED","AMIODARONE HYDROCHLORIDE FOR INJECTION (amiodarone hydrochloride 900 mg per 18 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA,"active",2000-06-14
"02325691","02325691","ACT OLANZAPINE","ACTAVIS PHARMA COMPANY","ACT OLANZAPINE (olanzapine 15 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"active",2009-10-15
"700077","02242325","AMIODARONE HYDROCHLORIDE FOR INJECTION","SANDOZ CANADA INCORPORATED","AMIODARONE HYDROCHLORIDE FOR INJECTION (amiodarone hydrochloride 450 mg per 9 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA,"active",2000-06-14
"02256088","02256088","ACT AZITHROMYCIN","ACTAVIS PHARMA COMPANY","ACT AZITHROMYCIN (azithromycin (azithromycin monohydrate) 600 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"active",2005-11-02
"700138","00888346","FENTANYL CITRATE INJECTION","HOSPIRA HEALTHCARE CORPORATION","FENTANYL CITRATE INJECTION (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"inactive",2017-08-03
"02242146","02242146","SALOFALK","APTALIS PHARMA CANADA ULC","SALOFALK (mesalazine 1 g suppository) APTALIS PHARMA CANADA ULC",NA,NA,"active",2000-06-01
"02242116","02242116","EXELON","NOVARTIS PHARMACEUTICALS CANADA INC","EXELON (rivastigmine (rivastigmine hydrogen tartrate) 3 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",2000-05-15
"02242115","02242115","EXELON 1.5 MG","NOVARTIS PHARMACEUTICALS CANADA INC","EXELON 1.5 MG (rivastigmine (rivastigmine hydrogen tartrate) 1.5 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",2000-05-15
"02245240","02245240","EXELON","NOVARTIS PHARMACEUTICALS CANADA INC","EXELON (rivastigmine (rivastigmine hydrogen tartrate) 2 mg per mL oral solution) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",2002-12-05
"700068","02239131","MYLAN-IPRATROPIUM SOLUTION","MYLAN PHARMACEUTICALS ULC","MYLAN-IPRATROPIUM SOLUTION (ipratropium bromide 0.25 mg per mL inhalation solution 20 mL bottle) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",1998-12-04
"02240549","02240549","PMS-OXYBUTYNIN","PHARMASCIENCE INC","PMS-OXYBUTYNIN (oxybutynin chloride 2.5 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active",1999-11-22
"700075","02240434","FENTANYL CITRATE INJECTION USP","SANDOZ CANADA INCORPORATED","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 2500 mcg per 50 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA,"active",2000-02-10
"700072","02240434","FENTANYL CITRATE INJECTION USP","SANDOZ CANADA INCORPORATED","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 250 mcg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA,"active",2000-02-10
"02148587","02148587","ESTRACE","ACERUS PHARMACEUTICALS CORPORATION","ESTRACE (estradiol 1 mg oral tablet) ACERUS PHARMACEUTICALS CORPORATION",NA,NA,"active",1995-12-31
"700071","02240434","FENTANYL CITRATE INJECTION USP","SANDOZ CANADA INCORPORATED","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED",NA,NA,"active",2000-02-10
"00004596","00004596","IMURAN","ASPEN PHARMACARE CANADA INC.","IMURAN (azathioprine 50 mg oral tablet) ASPEN PHARMACARE CANADA INC.",NA,NA,"active",1966-12-31
"02410273","02410273","ACH-MONTELUKAST","ACCORD HEALTHCARE INC","ACH-MONTELUKAST (montelukast (montelukast sodium) 5 mg chewable tablet) ACCORD HEALTHCARE INC",NA,NA,"inactive",2017-08-18
"02237921","02237921","MYLAN-VERAPAMIL","MYLAN PHARMACEUTICALS ULC","MYLAN-VERAPAMIL (verapamil hydrochloride 80 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",1998-05-25
"02384094","02384094","FUROSEMIDE INJECTION USP","TELIGENT OU","FUROSEMIDE INJECTION USP (furosemide 40 mg per 2 mL solution for injection ampoule) TELIGENT OU",NA,NA,"active",2013-08-22
"700087","02245346","ANDROGEL","BGP PHARMA ULC","ANDROGEL (testosterone 1 % cutaneous gel 5 g sachet) BGP PHARMA ULC",NA,NA,"active",2002-05-06
"00786535","00786535","DILAUDID","PURDUE PHARMA","DILAUDID (hydromorphone hydrochloride 1 mg per mL oral liquid) PURDUE PHARMA",NA,NA,"active",1989-12-31
"02239952","02239952","ZITHROMAX FOR INTRAVENOUS INJECTION","PFIZER CANADA INC","ZITHROMAX FOR INTRAVENOUS INJECTION (azithromycin 500 mg per vial powder for solution for injection) PFIZER CANADA INC",NA,NA,"active",1999-08-27
"700176","02419173","JAMP-METHOTREXATE","JAMP PHARMA CORPORATION","JAMP-METHOTREXATE (methotrexate (methotrexate sodium) 1000 mg per 40 mL solution for injection vial) JAMP PHARMA CORPORATION",NA,NA,"inactive",2017-09-14
"00632724","00632724","VOLTAREN SUP 50MG","NOVARTIS PHARMACEUTICALS CANADA INC","VOLTAREN SUP 50MG (diclofenac sodium 50 mg suppository) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",1985-12-31
"00029246","00029246","DELATESTRYL","VALEANT CANADA LP/VALEANT CANADA S.E.C.","DELATESTRYL (testosterone enanthate 1000 mg per 5 mL solution for injection ampoule) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"active",1955-12-31
"02239627","02239627","PMS-IPRATROPIUM","PHARMASCIENCE INC","PMS-IPRATROPIUM (ipratropium bromide 0.3 mg per mL inhalation vapour (liquid)) PHARMASCIENCE INC",NA,NA,"active",1999-04-15
"02290375","02290375","VOLTAREN EMULGEL","GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","VOLTAREN EMULGEL (diclofenac diethylamine 1.16 % cutaneous gel) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.",NA,NA,"active",2008-09-02
"02239365","02239365","RATIO-SALBUTAMOL","TEVA CANADA LIMITED","RATIO-SALBUTAMOL (salbutamol (salbutamol sulfate) 1.25 mg per 2.5 mL inhalation solution unit dose vial) TEVA CANADA LIMITED",NA,NA,"active",2000-02-29
"700070","02239131","MYLAN-IPRATROPIUM SOLUTION","MYLAN PHARMACEUTICALS ULC","MYLAN-IPRATROPIUM SOLUTION (ipratropium bromide 0.5 mg per 2 mL inhalation solution unit dose vial) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",1998-12-04
"02403099","02403099","RAN-OLANZAPINE","RANBAXY PHARMACEUTICALS CANADA INC.","RAN-OLANZAPINE (olanzapine 10 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active",2013-06-11
"02261936","02261936","SANDOZ-DICLOFENAC","SANDOZ CANADA INCORPORATED","SANDOZ-DICLOFENAC (diclofenac sodium 100 mg suppository) SANDOZ CANADA INCORPORATED",NA,NA,"active",2008-10-01
"02244798","02244798","RATIO-METHOTREXATE SODIUM","TEVA CANADA LIMITED","RATIO-METHOTREXATE SODIUM (methotrexate (methotrexate sodium) 2.5 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",2001-11-14
"02242117","02242117","EXELON","NOVARTIS PHARMACEUTICALS CANADA INC","EXELON (rivastigmine (rivastigmine hydrogen tartrate) 4.5 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",2000-05-15
"02238998","02238998","RHO-NITRO PUMPSPRAY","SANDOZ CANADA INCORPORATED","RHO-NITRO PUMPSPRAY (nitroglycerin 0.4 mg per actuation sublingual spray) SANDOZ CANADA INCORPORATED",NA,NA,"active",2001-12-20
"02231663","02231663","DOM-DICLOFENAC","DOMINION PHARMACAL","DOM-DICLOFENAC (diclofenac sodium 50 mg gastro-resistant tablet) DOMINION PHARMACAL",NA,NA,"inactive",2017-08-21
"02224119","02224119","DICLOFENAC-SR","PRO DOC LIMITEE","DICLOFENAC-SR (diclofenac sodium 75 mg prolonged-release oral tablet) PRO DOC LIMITEE",NA,NA,"active",1997-08-06
"02238851","02238851","ZYPREXA 20MG","ELI LILLY CANADA INC","ZYPREXA 20MG (olanzapine 20 mg oral tablet) ELI LILLY CANADA INC",NA,NA,"active",2007-04-30
"02244791","02244791","SANDOZ MORPHINE SR","SANDOZ CANADA INCORPORATED","SANDOZ MORPHINE SR (morphine sulfate 30 mg prolonged-release oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active",2001-11-14
"02238370","02238370","APO-VALPROIC SYRUP","APOTEX INC","APO-VALPROIC SYRUP (valproic acid (sodium valproate) 50 mg per mL syrup) APOTEX INC",NA,NA,"active",1998-07-15
"02280213","02280213","AVALIDE","SANOFI-AVENTIS CANADA INC","AVALIDE (hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet) SANOFI-AVENTIS CANADA INC",NA,NA,"inactive",2017-08-15
"02238210","02238210","PHL-VALPROIC ACID","PHARMEL INC","PHL-VALPROIC ACID (valproic acid (sodium valproate) 250 mg per 5 mL syrup) PHARMEL INC",NA,NA,"inactive",2017-09-14
"00317047","00317047","ORTHO 0.5/35 TABLETS (21 DAY)","JANSSEN INC","ORTHO 0.5/35 TABLETS (21 DAY) (ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet) JANSSEN INC",NA,NA,"active",1974-12-31
"02239653","02239653","ANDRODERM","ALLERGAN PHARMA CO.","ANDRODERM (testosterone 12.2 mg transdermal patch) ALLERGAN PHARMA CO.",NA,NA,"active",2000-12-19
"02112809","02112809","SALOFALK","APTALIS PHARMA CANADA ULC","SALOFALK (mesalazine 4 g per 60 g rectal suspension) APTALIS PHARMA CANADA ULC",NA,NA,"active",1995-12-31
"700067","02238162","DIASTAT","VALEANT PHARMACEUTICALS NORTH AMERICA LLC","DIASTAT (diazepam 20 mg per 4 mL rectal gel tube) VALEANT PHARMACEUTICALS NORTH AMERICA LLC",NA,NA,"active",2000-01-28
"700066","02238162","DIASTAT","VALEANT PHARMACEUTICALS NORTH AMERICA LLC","DIASTAT (diazepam 15 mg per 3 mL rectal gel tube) VALEANT PHARMACEUTICALS NORTH AMERICA LLC",NA,NA,"active",2000-01-28
"700064","02238162","DIASTAT","VALEANT PHARMACEUTICALS NORTH AMERICA LLC","DIASTAT (diazepam 5 mg per 1 mL rectal gel tube) VALEANT PHARMACEUTICALS NORTH AMERICA LLC",NA,NA,"active",2000-01-28
"700017","02021056","MORPHINE LP EPIDURAL","SANDOZ CANADA INCORPORATED","MORPHINE LP EPIDURAL (morphine sulfate 5 mg per 10 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED",NA,NA,"active",1993-12-31
"02417006","02417006","RIVASTIGMINE","PRO DOC LIMITEE","RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 3 mg oral capsule) PRO DOC LIMITEE",NA,NA,"active",2013-12-05
"02372819","02372819","OLANZAPINE","SANIS HEALTH INC","OLANZAPINE (olanzapine 2.5 mg oral tablet) SANIS HEALTH INC",NA,NA,"active",2011-10-26
"02237922","02237922","MYLAN-VERAPAMIL","MYLAN PHARMACEUTICALS ULC","MYLAN-VERAPAMIL (verapamil hydrochloride 120 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",1998-05-11
"700151","00498335","TREMYTOINE INJ 50MG/ML","OMEGA LABORATORIES LTD","TREMYTOINE INJ 50MG/ML (phenytoin sodium 100 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LTD",NA,NA,"inactive",2017-08-11
"02258358","02258358","MYLAN-CLINDAMYCIN","MYLAN PHARMACEUTICALS ULC","MYLAN-CLINDAMYCIN (clindamycin (clindamycin hydrochloride) 300 mg oral capsule) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",2004-09-14
"02303205","02303205","PMS-OLANZAPINE ODT","PHARMASCIENCE INC","PMS-OLANZAPINE ODT (olanzapine 10 mg orodispersible tablet) PHARMASCIENCE INC",NA,NA,"active",2009-10-15
"02420813","02420813","RECLIPSEN 21","ACTAVIS PHARMA COMPANY","RECLIPSEN 21 (desogestrel 0.15 mg and ethinyl estradiol 0.03 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"active",2014-06-29
"02337150","02337150","RIVA-OLANZAPINE","LABORATOIRE RIVA INC","RIVA-OLANZAPINE (olanzapine 10 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active",2010-02-17
"02408406","02408406","MYLAN-RABEPRAZOLE","MYLAN PHARMACEUTICALS ULC","MYLAN-RABEPRAZOLE (rabeprazole sodium 20 mg gastro-resistant tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"inactive",2017-08-02
"700062","02236926","ACYCLOVIR SODIUM INJECTION","FRESENIUS KABI CANADA LTD","ACYCLOVIR SODIUM INJECTION (acyclovir (acyclovir sodium) 1000 mg per 20 mL solution for injection vial) FRESENIUS KABI CANADA LTD",NA,NA,"active",1998-05-08
"700061","02236926","ACYCLOVIR SODIUM INJECTION","FRESENIUS KABI CANADA LTD","ACYCLOVIR SODIUM INJECTION (acyclovir (acyclovir sodium) 500 mg per 10 mL solution for injection vial) FRESENIUS KABI CANADA LTD",NA,NA,"active",1998-05-08
"02247916","02247916","CIPRO XL","BAYER INC","CIPRO XL (ciprofloxacin (ciprofloxacin hydrochloride, ciprofloxacin) 500 mg prolonged-release oral tablet) BAYER INC",NA,NA,"active",2003-08-07
"02236807","02236807","PMS-VALPROIC ACID","PHARMASCIENCE INC","PMS-VALPROIC ACID (valproic acid (sodium valproate) 250 mg per 5 mL syrup) PHARMASCIENCE INC",NA,NA,"active",1997-11-20
"700076","02242325","AMIODARONE HYDROCHLORIDE FOR INJECTION","SANDOZ CANADA INCORPORATED","AMIODARONE HYDROCHLORIDE FOR INJECTION (amiodarone hydrochloride 150 mg per 3 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA,"active",2000-06-14
"02247341","02247341","ACT CIPROFLOXACIN","ACTAVIS PHARMA COMPANY","ACT CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"active",2004-02-18
"02448734","02448734","AURO-OLANZAPINE ODT","AURO PHARMA INC","AURO-OLANZAPINE ODT (olanzapine 10 mg orodispersible tablet) AURO PHARMA INC",NA,NA,"active",2015-12-01
"02233542","02233542","DIANE-35","BAYER INC","DIANE-35 (cyproterone acetate 2 mg and ethinyl estradiol 35 mcg oral tablet) BAYER INC",NA,NA,"active",1998-04-08
"02245648","02245648","MYLAN-CIPROFLOXACIN","MYLAN PHARMACEUTICALS ULC","MYLAN-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",2004-02-18
"02232570","02232570","AIROMIR","VALEANT CANADA LP/VALEANT CANADA S.E.C.","AIROMIR (salbutamol (salbutamol sulfate) 100 mcg pressurised inhalation) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"active",1998-08-13
"00639389","00639389","STATEX SUPPOSITORIES 30MG","PALADIN LABS INC","STATEX SUPPOSITORIES 30MG (morphine sulfate 30 mg suppository) PALADIN LABS INC",NA,NA,"active",1997-08-04
"02275821","02275821","DURAGESIC","JANSSEN INC","DURAGESIC (fentanyl 50 mcg per hour transdermal patch) JANSSEN INC",NA,NA,"active",2009-05-11
"02317427","02317427","MINT-CIPROFLOXACIN","MINT PHARMACEUTICALS INC","MINT-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet) MINT PHARMACEUTICALS INC",NA,NA,"active",2008-10-29
"02231510","02231510","CLIMARA 100","BAYER INC","CLIMARA 100 (estradiol (estradiol hemihydrate) 7.6 mg transdermal patch) BAYER INC",NA,NA,"active",1997-12-01
"02231509","02231509","CLIMARA 50","BAYER INC","CLIMARA 50 (estradiol (estradiol hemihydrate) 3.8 mg transdermal patch) BAYER INC",NA,NA,"active",1997-12-01
"02231506","02231506","PMS-DICLOFENAC","PHARMASCIENCE INC","PMS-DICLOFENAC (diclofenac sodium 50 mg suppository) PHARMASCIENCE INC",NA,NA,"active",1998-08-07
"02231505","02231505","PMS-DICLOFENAC-SR","PHARMASCIENCE INC","PMS-DICLOFENAC-SR (diclofenac sodium 100 mg prolonged-release oral tablet) PHARMASCIENCE INC",NA,NA,"active",1997-11-28
"02318806","02318806","SANDOZ SILDENAFIL","SANDOZ CANADA INCORPORATED","SANDOZ SILDENAFIL (sildenafil (sildenafil citrate) 25 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"inactive",2017-08-16
"02231491","02231491","MYLAN-AZATHIOPRINE","MYLAN PHARMACEUTICALS ULC","MYLAN-AZATHIOPRINE (azathioprine 50 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",1997-06-19
"02276739","02276739","TEVA-OLANZAPINE","TEVA CANADA LIMITED","TEVA-OLANZAPINE (olanzapine 7.5 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",2007-06-06
"02231441","02231441","NITROLINGUAL PUMPSPRAY","SANOFI-AVENTIS CANADA INC","NITROLINGUAL PUMPSPRAY (nitroglycerin 0.4 mg per actuation sublingual spray) SANOFI-AVENTIS CANADA INC",NA,NA,"active",1998-07-31
"02231245","02231245","PMS-IPRATROPIUM","PHARMASCIENCE INC","PMS-IPRATROPIUM (ipratropium bromide 500 mcg per 2 mL inhalation solution unit dose vial) PHARMASCIENCE INC",NA,NA,"active",1997-10-29
"02450488","02450488","MYLAN-VERAPAMIL SR","MYLAN PHARMACEUTICALS ULC","MYLAN-VERAPAMIL SR (verapamil hydrochloride 180 mg prolonged-release oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",2016-06-29
"02253186","02253186","NUVARING","MERCK CANADA INC","NUVARING (ethinyl estradiol 15 mcg per 24 hours and etonogestrel 120 mcg per 24 hours vaginal delivery system) MERCK CANADA INC",NA,NA,"active",2004-12-02
