"uuid","status","_name","_approvalIDDisplay","substance"
"dc2c46ec-50ad-4d25-afef-15f6d2989241","approved","DENOSUMAB","4EQZ6YO2HI","denosumab"
"8d6cc9ab-7aab-44c7-b370-84e08361b782","approved","SUMATRIPTAN SUCCINATE","J8BDZ68989","sumatriptan succinate"
"f669026f-6843-4bd6-ad0b-483e95204133","approved","TEDUGLUTIDE","7M19191IKG","teduglutide"
"f558cee4-1dec-49d1-8e72-e06d1d65ca89","approved","AMIKACIN SULFATE","N6M33094FD","amikacin sulfate"
"b2952f0e-6c98-4a57-8270-e616f068028e","approved","TENOFOVIR DISOPROXIL FUMARATE","OTT9J7900I","tenofovir disoproxil fumarate"
"38945d10-05c0-4cad-b7f6-e4a96e382e43","approved","OXAZEPAM","6GOW6DWN2A","oxazepam"
"1faa03c1-ad36-4b7a-964f-53f7ca49c0d6","approved","ATORVASTATIN CALCIUM PROPYLENE GLYCOL SOLVATE","YRZ789OWMI","atorvastatin calcium propylene glycol solvate"
"99c954df-339d-4c05-89a7-3336a78826ff","approved","TREPROSTINIL SODIUM","7JZ75N2NT6","treprostinil sodium"
"62236642-834e-4ee8-a20a-f7b028fadd2e","approved","STAVUDINE","BO9LE4QFZF","stavudine"
"00288430-905c-4ca1-aafb-58c6dc04b12a","approved","LOPINAVIR","2494G1JF75","lopinavir"
"55df7c67-1b17-4083-b24f-75ba92dd594e","approved","NALOXONE HYDROCHLORIDE DIHYDRATE","5Q187997EE","naloxone hydrochloride dihydrate"
"b6fb7739-c307-4293-a441-d6c558fca3cf","approved","DIMERCAPROL","0CPP32S55X","dimercaprol"
"55c2ab49-21c0-424c-b73a-8216b5f98c8a","approved","SALMETEROL XINAFOATE","6EW8Q962A5","salmeterol xinafoate"
"ceb70953-4e69-418f-a36c-451e0a517aad","approved","PENTADECETH-8","83UE28N12J","8"
"d7a3d323-200a-40bd-8278-d6d529980d61","approved","MYRETH-8","M1RH3I0YJX","8"
"04b7fd0b-56bb-471e-92ea-b5a3726edc6a","approved","CETETH-8","XZ19O8Z6FM","8"
"a897bda2-dd10-4a80-918a-a9b48eb169e6","non-approved","NONETH-8","GO51IA5SUT","8"
"1ae6ac71-a10a-491b-b6ba-82a64fe42a40","approved","8-UNDECENAL","1ACS7NF3ZQ","8"
"27a3aec4-409e-4418-88bd-d6bd556dad26","approved","8-BENZYLOXYQUINOLINE","O45JCJ3JLI","8"
"8eec6a24-577e-42d6-a9fa-6fd6226f753b","approved","8-ETHOXYQUINOLINE","16687500TQ","8"
"18d81aee-beac-4d1d-a494-d77d2fbae3f7","approved","8-PROPYLOXYCAFFEINE","P5V084Y5X1","8"
"ac973a5d-b173-4ce5-9eb8-02432d1c1994","approved","8-ALLYLOXYCAFFEINE","5LL9N7JP3P","8"
"52682f6b-e675-479f-a8c5-61fe52684ab3","approved","8-METHOXYCAFFEINE","3UR74I2980","8"
"c47483da-c5ae-4224-8531-300f97ac7800","approved","NAPROXEN SODIUM","9TN87S3A3C","naproxen sodium"
"dcf4be36-b819-4365-a011-dc5fe0b9b984","approved","NITROGEN","N762921K75","nitrogen"
"b6a6a225-c049-4212-a45f-313b39881917","approved","EPIRUBICIN HYDROCHLORIDE","22966TX7J5","epirubicin hydrochloride"
"dfc634ac-78aa-4d45-b3a4-921d07a4140f","approved","PETROLATUM","4T6H12BN9U","petrolatum"
"0ac48d02-cee2-4081-b25a-186d6aec7112","approved","SODIUM LAURYL SULFOACETATE","D0Y70F2B9J","sodium lauryl sulfoacetate"
"16c50d2d-2dff-4a5d-8fcb-4d00fb0c5b00","approved","MORPHINE HYDROCHLORIDE","J28GE0ROVX","morphine hydrochloride"
"e1fa4c65-91b4-43d6-8eee-7b879b0e7db9","approved","MORPHINE HYDROCHLORIDE TRIHYDRATE","Q5F3AS69LF","morphine hydrochloride"
"b64df213-b06e-4c62-87fa-475001575634","approved","DEXLANSOPRAZOLE","UYE4T5I70X","dexlansoprazole"
"57892a5c-087e-465c-a8a9-48c3599f9823","approved","DARATUMUMAB","4Z63YK6E0E","daratumumab"
"2e4f87dc-9375-4dd0-af65-f610c9d92ccc","approved","FLUORESCEIN SODIUM","93X55PE38X","fluorescein sodium"
"d39c78e6-5a18-4a6b-957b-ca552f844195","approved","FEBUXOSTAT","101V0R1N2E","febuxostat"
"b7035161-dac0-43ec-a44e-6e77e3e13527","approved","HALOPERIDOL DECANOATE","AC20PJ4101","haloperidol decanoate"
"981a011e-cfc8-40b6-92fb-86e6b5bf96ad","approved","LIOTHYRONINE SODIUM","GCA9VV7D2N","liothyronine sodium"
"f45d6326-b58e-4e51-8c8c-e9981d770f75","approved","DIPHENHYDRAMINE CITRATE","4OD433S209","diphenhydramine citrate"
"9c67cb4f-8ff3-4706-8289-8c3c519810c2","approved","VINORELBINE TARTRATE","253GQW851Q","vinorelbine tartrate"
"9f9cd87b-7ba6-4739-a105-422bd5658b2b","approved","GEFITINIB","S65743JHBS","gefitinib"
"e6221c27-9d2f-4669-bd23-daf5f9317ce0","approved","METHYLPREDNISOLONE SODIUM SUCCINATE","LEC9GKY20K","methylprednisolone sodium succinate"
"58d5bcd0-105b-468a-8a32-5683fbeb7948","approved","METHADONE HYDROCHLORIDE","229809935B","methadone hydrochloride"
"e8199248-22b8-4a18-ad3b-272a23979af0","approved","MERADIMATE","J9QGD60OUZ","meradimate"
"590b4892-fb2e-48d8-8fde-bef938572822","approved","IMIPRAMINE HYDROCHLORIDE","BKE5Q1J60U","imipramine hydrochloride"
"def08a29-3117-44ca-b5ea-0fd75aae359f","approved","WATER","059QF0KO0R","water"
"ae033c97-b16f-474a-b0de-e0c56f2ec2a8","approved","MAGNESIUM SULFATE ANHYDROUS","ML30MJ2U7I","magnesium sulfate"
"9bf6bb66-8b57-4dad-bcf6-ee0b2e7c9c24","approved","MAGNESIUM SULFATE, UNSPECIFIED FORM","DE08037SAB","magnesium sulfate"
"6a5c1223-a854-497d-9dbd-0496b0b23888","approved","AZITHROMYCIN ISOPROPANOLATE MONOHYDRATE","QKX96Y66IE","azithromycin isopropanolate monohydrate"
"d36358f0-a9f2-4262-a2e4-0395c7201d33","approved","CICLOPIROX OLAMINE","50MD4SB4AP","ciclopirox olamine"
"45b3a37f-72d8-4a22-93e8-5b3f1f9bf1e4","approved","ACENOCOUMAROL","I6WP63U32H","acenocoumarol"
"26fa16a2-1d4b-451b-bcec-6907c6ea399e","approved","TIGECYCLINE","70JE2N95KR","tigecycline"
"51662262-c2a1-4b77-936f-32e5e50ebb86","non-approved","MENINGOCOCCAL POLYSACCHARIDE VACCINE C","837RU6905N","meningococcal polysaccharide vaccine grp c"
"0f7232f7-692f-4faa-9253-bc68c87e380d","approved","SODIUM BISULFITE","TZX5469Z6I","sodium bisulfite"
"a773af75-4969-4172-bf6a-61bf35babea6","approved","DULAGLUTIDE","WTT295HSY5","dulaglutide"
"ee2165c3-9541-4400-a675-0ef47608fff2","approved","POLYMYXIN B SULFATE","19371312D4","polymyxin b sulfate"
"75abde35-0f63-4eb5-8909-f12f763396c1","approved","THYMOL","3J50XA376E","thymol"
"9ce5b7fe-6161-4209-bf56-84864b135613","approved","TALIGLUCERASE ALFA","0R4NLX88O4","taliglucerase alfa"
"78f6266f-c647-4ac2-8d47-b67e49f08f66","approved","PHENYLTOLOXAMINE","K65LB6598J","phenyltoloxamine"
"b7c4d12b-c9bd-465e-9ed5-1950347957ac","approved","SIMEPREVIR SODIUM","16U7H60184","simeprevir sodium"
"facab960-d681-4080-bad2-654bf13a5e17","approved","CARVEDILOL","0K47UL67F2","carvedilol"
"3784d0e4-c1f8-4237-bfc2-66b5b03b2ebc","approved","ASCORBIC ACID","PQ6CK8PD0R","ascorbic acid"
"85f9c7d3-4745-4321-965d-b16c39922aaf","approved","ESCITALOPRAM OXALATE","5U85DBW7LO","escitalopram oxalate"
"54ec40b2-ffc1-407a-97d6-fe1ce9aa409e","approved","FLUOCINOLONE ACETONIDE","0CD5FD6S2M","fluocinolone acetonide"
"ed5bb1be-cd90-4a84-8bb9-0733450e1750","approved","PHENOBARBITAL","YQE403BP4D","phenobarbital"
"41744ebe-4e5b-4d9f-99d9-4854cb40670b","non-approved","POLLEN","3729L8MA2C","pollen"
"b1ddf3c9-af49-4bf0-ae26-6b6eb07f7968","approved","NORELGESTROMIN","R0TAY3X631","norelgestromin"
"cb2dd7ac-6fcb-4535-8b03-a94dbb6ad6e3","approved","SAPROPTERIN DIHYDROCHLORIDE","RG277LF5B3","sapropterin dihydrochloride"
"8fa2ba26-cfa4-4bad-972a-e1fa42392120","approved","ANIDULAFUNGIN","9HLM53094I","anidulafungin"
"267bc5cd-4fcb-47b6-81dd-302016a7263e","approved","BEMOTRIZINOL","PWZ1720CBH","bemotrizinol"
"c8ff5bfd-0ea9-4d70-8889-8d534688ce73","approved",".ALPHA.-AMYLASE (ASPERGILLUS ORYZAE)","I909J9CFAT","amylase"
"f84d2fd3-df7f-426b-b5dc-69a57263c64a","approved","ALPRAZOLAM","YU55MQ3IZY","alprazolam"
"ce91e8fd-f2bf-4e16-ac61-5c7ad060d8c8","approved","LINEZOLID","ISQ9I6J12J","linezolid"
"d9d1af3c-022c-4b42-9784-55c8ff5f8125","approved","POTASSIUM PHOSPHATE, MONOBASIC","4J9FJ0HL51","potassium phosphate monobasic"
"faad3156-d835-4137-9d35-fa4deb3d7c21","approved","SODIUM NITROPRUSSIDE ANHYDROUS","XN654NKH9W","sodium nitroprusside"
"0a1974c3-2014-400d-816d-ccd2d068f17a","approved","SODIUM NITROPRUSSIDE","EAO03PE1TC","sodium nitroprusside"
"d6b4c6ba-b6dd-45cb-beaa-1de6b64bc43d","approved","POTASSIUM CHLORIDE","660YQ98I10","potassium chloride"
"dc899403-9242-4bc2-9fe3-d09efdec5fa6","approved","HYPROMELLOSES","3NXW29V3WO","hypromellose"
"2c5fe192-85c5-418e-b388-5ff9f8136b0b","approved","DOXEPIN HYDROCHLORIDE","3U9A0FE9N5","doxepin hydrochloride"
"f8381b55-6c3e-4722-a96c-77ba9ccb75be","approved","FONDAPARINUX SODIUM","X0Q6N9USOZ","fondaparinux sodium"
"402ede68-b4f2-4b5a-8d6b-ac2915770df6","approved","BUPRENORPHINE HYDROCHLORIDE","56W8MW3EN1","buprenorphine hydrochloride"
"ee43ae22-1fef-4422-8530-10696089dae3","approved","BENAZEPRIL HYDROCHLORIDE","N1SN99T69T","benazepril hydrochloride"
NA,NA,NA,NA,"allergenic extract non-pollen"
"56267ab8-cfbf-4b08-98c1-9f0759e08c3b","approved","ZUCLOPENTHIXOL HYDROCHLORIDE","7042692VYN","zuclopenthixol hydrochloride"
"45100a17-cf6c-44e9-9447-f6ad724fc423","approved","SODIUM PHOSPHATE, MONOBASIC, ANHYDROUS","KH7I04HPUU","sodium phosphate monobasic"
"77103e3e-0aaf-49b4-a84e-1bac0f73ae35","approved","SODIUM PHOSPHATE, MONOBASIC, UNSPECIFIED FORM","3980JIH2SW","sodium phosphate monobasic"
"af74b6ea-2741-4648-a444-8c5cdff25094","approved","TOPIRAMATE","0H73WJJ391","topiramate"
NA,NA,NA,NA,"methotrimeprazine maleate"
"04ef39f1-d37f-43e5-8271-d53a70075341","approved","NITISINONE","K5BN214699","nitisinone"
NA,NA,NA,NA,"recombinant bdd"
NA,NA,NA,NA,"standardized bermuda grass pollen"
"049e7db8-8a2f-4807-b21c-add065aa0921","approved","ACETAZOLAMIDE","O3FX965V0I","acetazolamide"
"1cb9a6da-5e7e-4784-9ee0-8d0e3fb6f7fb","approved","METHOTREXATE SODIUM","3IG1E710ZN","methotrexate sodium"
"6315262b-5ce8-43d0-902b-f8b614c82d9e","approved","FILGRASTIM, LICENSE HOLDER UNSPECIFIED","PVI5M0M1GW","r-methug-csf"
"8cf6b770-8842-473f-bedc-2cb3cab87257","approved","METRONIDAZOLE","140QMO216E","metronidazole"
"589ab301-890c-4f67-b70e-7364afdd2e83","approved","RASBURICASE","08GY9K1EUO","rasburicase"
"0313c757-ed54-40c9-98a5-0cd0cb8af1ca","approved","DRONEDARONE HYDROCHLORIDE","FA36DV299Q","dronedarone hydrochloride"
"941bb4b3-f547-4aae-90f2-3ddbdc85bebb","approved","IVABRADINE HYDROCHLORIDE","TP19837BZK","ivabradine hydrochloride"
"9d48a55d-5924-4709-81a9-ea3c484174f7","approved","POLYETHYLENE GLYCOL, UNSPECIFIED","3WJQ0SDW1A","macrogol"
"2e29d2f1-13df-4901-9800-c065b8a6e554","approved","MACITENTAN","Z9K9Y9WMVL","macitentan"
"6e72c781-24aa-42af-8f03-e99289d6a5f8","approved","RABBIT","O5V0F26RUW","rabbit"
"8a7eec49-aa8c-4111-8a1b-34e266f2ff91","approved","CYCLOPHOSPHAMIDE ANHYDROUS","6UXW23996M","cyclophosphamide"
"5e94a91c-8db2-4fce-8679-11138db605bb","approved","CYCLOPHOSPHAMIDE","8N3DW7272P","cyclophosphamide"
"b171d2c4-3917-47bd-a60a-6443ed0e38e1","approved","BUDESONIDE","Q3OKS62Q6X","budesonide"
"938ef195-9480-4251-b80d-02852dead3a5","approved","TIROFIBAN HYDROCHLORIDE ANHYDROUS","IKE1P4X57J","tirofiban hydrochloride"
"e7e405e3-3af7-4a5e-925b-db5014bd9585","approved","TIROFIBAN HYDROCHLORIDE","6H925F8O5J","tirofiban hydrochloride"
"e2e212c8-3813-47e8-90f7-571530fb03bc","approved","MESNA","NR7O1405Q9","mesna"
"1bf6fbfb-7b13-4425-be81-8b55e862c8e2","approved","CARBOPROST TROMETHAMINE","U4526F86FJ","carboprost tromethamine"
"84aa6f16-d89d-41e8-a140-d216528db5c6","approved","AMPICILLIN TRIHYDRATE","HXQ6A1N7R6","ampicillin trihydrate"
"4f578d86-bdf3-4ed4-827a-474285eccef5","approved","METHIONINE","AE28F7PNPL","methionine"
"ff459602-00bf-4cfb-8798-0eb1f11cfcc1","approved","DOLICHOVESPULA ARENARIA VENOM PROTEIN","7PI26E943G","dolichovespula arenaria venom protein extract"
"4b3aabcd-7e7e-4c05-b9a6-5699853682b5","approved","FINASTERIDE","57GNO57U7G","finasteride"
"8cb8bc8f-5069-4243-b05e-ed283755a1f1","approved","EPINEPHRINE","YKH834O4BH","epinephrine"
"39c1a006-1650-41cf-8281-5819b6f56c69","approved","PRAVASTATIN SODIUM","3M8608UQ61","pravastatin sodium"
"76afe88d-b7cf-4879-ab59-ab1c49d96c6d","approved","MIRTAZAPINE","A051Q2099Q","mirtazapine"
"503cca4c-c439-45db-8ebd-cb98c5091b4d","approved","METHIMAZOLE","554Z48XN5E","thiamazole"
"54a79dc6-cbe8-4a99-9630-bd956e3135c7","non-approved","DEXTRAN 70","7SA290YK68","dextran 70"
"dacce6ef-6f8d-4b04-953d-ef33f4828457","approved","FLURAZEPAM HYDROCHLORIDE","756RDM536M","flurazepam hydrochloride"
NA,NA,NA,NA,"inactivated poliovirus type iii"
"2b832d63-fca0-41b8-8556-198641d3b8bd","approved","PYRAZINAMIDE","2KNI5N06TI","pyrazinamide"
"9eddca72-cb89-4077-af6c-fe5871b48920","approved","IODIXANOL","HW8W27HTXX","iodixanol"
"93715df0-b8f3-4324-b322-cf721c964b98","approved","MEPERIDINE HYDROCHLORIDE","N8E7F7Q170","meperidine hydrochloride"
"9fabab58-39a4-4908-888b-931d46750e8e","approved","DIATRIZOATE SODIUM","V5403H8VG7","diatrizoate sodium"
"a42066a6-68b2-4b90-8fc8-2c44e7ae3f51","approved","ADEFOVIR DIPIVOXIL","U6Q8Z01514","adefovir dipivoxil"
"fa9158ba-7597-4f62-bef4-495b997ff01c","approved","SUNITINIB MALATE","LVX8N1UT73","sunitinib malate"
"ff25e76d-a534-4c39-974d-02227be8fcc0","approved","BETAMETHASONE DIPROPIONATE","826Y60901U","betamethasone dipropionate"
"468ac318-ae16-451c-b63c-f8dd9db2df4a","approved","TENOXICAM","Z1R9N0A399","tenoxicam"
"677b4cd0-1d2b-41e8-9c1f-fb210bf92e3a","approved","EFLORNITHINE HYDROCHLORIDE ANHYDROUS","UO07O10TCJ","eflornithine hydrochloride"
"d666a760-3408-4937-a743-05d2a67434e6","approved","EFLORNITHINE HYDROCHLORIDE","4NH22NDW9H","eflornithine hydrochloride"
"c8f405fa-9315-428a-9812-003e210265fe","approved","IOTHALAMATE MEGLUMINE","XUW72GOP7W","iothalamate meglumine"
"dc694d02-5f09-4c21-811a-d943db2ddc6f","approved","UREA","8W8T17847W","urea"
"6e495e4d-7ae8-43d1-b729-911c4a20a0fc","approved","THIOGUANINE ANHYDROUS","WIX31ZPX66","thioguanine"
"7791225c-d011-4515-895d-0f77fcea8b0b","approved","THIOGUANINE","FTK8U1GZNX","thioguanine"
"2a045818-3b68-4aca-ae39-001062c33af5","non-approved","COLESEVELAM HYDROCHLORIDE","P4SG24WI5Q","colesevelam hydrochloride"
"cf5abd98-df12-4a9b-a66c-6132ba87ca1c","approved","DIHYDROERGOTAMINE MESYLATE","81AXN7R2QT","dihydroergotamine mesylate"
"5e340bf0-7d05-421a-9521-9398581404ad","approved","SODIUM SALICYLATE","WIQ1H85SYP","sodium salicylate"
"103fd883-ad82-40e0-a63c-a18ddc799594","approved","DINOPROST TROMETHAMINE","CT6BBQ5A68","dinoprost tromethamine"
"a606baef-ca86-4820-814a-5f33431a83f4","approved","ESCULIN","1Y1L18LQAF","esculin"
"92a5884a-c0ae-4731-a20a-ac57cd80ace8","approved","GADOVERSETAMIDE","RLM74T3Z9D","gadoversetamide"
"aefa342c-742b-4aaa-a2de-addac6f05644","approved","NARATRIPTAN HYDROCHLORIDE","10X8X4P12Z","naratriptan hydrochloride"
"0f4321a0-2f8e-4f46-af84-1ee057074800","approved","BENSERAZIDE HYDROCHLORIDE","B66E5RK36Q","benserazide hydrochloride"
"3e0e8d07-e66e-440c-b5d6-e691a27b02dd","approved","ERYTHROMYCIN ESTOLATE","XRJ2P631HP","erythromycin estolate"
"46e2a3dd-f846-477c-8a6d-a0451d422ad3","approved","RIZATRIPTAN BENZOATE","WR978S7QHH","rizatriptan benzoate"
"25f9ab56-78c5-4efb-bde1-ea66ba769d66","approved","METHYLPHENIDATE HYDROCHLORIDE","4B3SC438HI","methylphenidate hydrochloride"
"c40556fb-1508-4963-b516-47fd7ac7a40e","approved","OMALIZUMAB","2P471X1Z11","omalizumab"
NA,NA,NA,NA,"human-bovine rotavirus reassortant type g3"
"b1f005f3-f3b3-43e6-8741-aaabe2eb0186","approved","QUINAGOLIDE HYDROCHLORIDE","33474X943Y","quinagolide hydrochloride"
"d97d86aa-03a4-4d63-83a6-ef9d88de6f72","approved","HYDROXYCHLOROQUINE SULFATE","8Q2869CNVH","hydroxychloroquine sulfate"
"b238792c-0623-4aee-93f6-bb721b8c171b","non-approved","ONABOTULINUMTOXINA","E211KPY694","onabotulinumtoxina"
"a4aade3e-bf73-4712-be6b-5fed26844357","approved","VESPULA GERMANICA VENOM PROTEIN","8SH7583MUK","wasp venom protein"
"bb217013-dbc9-408b-876e-9daf10bf0db4","approved","POLISTES FUSCATUS VENOM PROTEIN","AKT0E6058K","wasp venom protein"
"15e3963a-69cb-46cc-81b3-60f8a4103553","approved","POLISTES DOMINULUS VENOM PROTEIN","8693E4394O","wasp venom protein"
"0643d077-5373-4710-931a-fdaecf95ffdf","approved","VESPULA VULGARIS VENOM PROTEIN","S125N1F5X5","wasp venom protein"
"44404ace-edab-4bfd-89c6-6726c22cb019","approved","BUSERELIN ACETATE","13U86G7YSP","buserelin acetate"
"6dd21514-d975-449d-86c6-cbab67873219","approved","CITALOPRAM HYDROBROMIDE","I1E9D14F36","citalopram hydrobromide"
"f8c13026-a951-4009-b105-03ce1799ee00","approved","DOMPERIDONE MALEATE","899U5WF46A","domperidone maleate"
"5d695524-2f83-4aa7-bf93-657b2cbb23bd","approved","BUTALBITAL","KHS0AZ4JVK","butalbital"
"f0423c4c-5508-4073-a7bb-1ff1dcc6f1c7","approved","CLINDAMYCIN PHOSPHATE","EH6D7113I8","clindamycin phosphate"
"3d270dc9-81e3-49df-8b4f-e1c2d9083402","non-approved","VINEGAR","Q40Q9N063P","acetic acid"
"cf841553-39a9-4325-8034-67d3fdcbc063","approved","ACETIC ACID","Q40Q9N063P","acetic acid"
"30ee79d4-1b73-42fd-a2ee-a1a5008e6802","approved","PSEUDOEPHEDRINE SULFATE","Y9DL7QPE6B","pseudoephedrine sulfate"
"aaff4957-449b-43c3-a18e-66b5067df61f","non-approved","EPOETIN ALFA","64FS3BFH5W","epoetin alfa"
"8ad169b7-01f3-40ed-ae3b-d45ddd82ccc1","non-approved","STREPTOCOCCUS PNEUMONIAE TYPE 23F CAPSULAR POLYSACCHARIDE DIPHTHERIA CRM197 PROTEIN CONJUGATE ANTIGEN","25N8E57V6T","pneumococcal polysaccharide serotype 23f"
"4702a36d-3412-4b1e-94d7-4311371aa869","approved","PAMABROM","UA8U0KJM72","pamabrom"
"c773a180-5f8e-4e72-9cdb-03683431bdda","approved","BETAMETHASONE SODIUM PHOSPHATE","7BK02SCL3W","betamethasone sodium phosphate"
"bb650900-1758-46ac-96ac-372f6cb072cc","approved","CLOBETASOL PROPIONATE","779619577M","clobetasol propionate"
"4b02efd7-d5d7-4809-92af-3897540d8aad","non-approved","INSULIN DETEMIR","4FT78T86XV","insulin detemir"
"1561aa91-466e-49c7-bf11-274ad720a630","approved","CLONIDINE HYDROCHLORIDE","W76I6XXF06","clonidine hydrochloride"
"13d22ab7-ffdf-41b1-9305-09151419ad7f","approved","CALCITONIN SALMON","7SFC6U2VI5","salmon synthetic"
"73b5b0e4-b4ac-4af3-90ff-c6063f058e02","approved","MELPHALAN HYDROCHLORIDE","1VXP4V453T","melphalan hydrochloride"
"412de2c6-b07e-4843-b53d-cafa74476133","approved","MICAFUNGIN SODIUM","IS1UP79R56","micafungin sodium"
"c25a9216-24d6-4cde-b466-ccf2d68ce9cd","approved","BAZEDOXIFENE ACETATE","J70472UD3D","bazedoxifene acetate"
"5a2391a9-8b88-4432-be11-901b5e8e973d","approved","BETAXOLOL HYDROCHLORIDE","6X97D2XT0O","betaxolol hydrochloride"
"4a864a40-61b8-4148-90ad-c6ce50789956","non-approved","ALLERGENIC EXTRACT- SWEET VERNAL GRASS ANTHOXANTHUM ODORATUM","2KIK19R45Y","standardized sweet vernal grass pollen"
"337961d8-11ea-4985-aac5-f61c0a7d2660","approved","CALCIUM GLYCEROPHOSPHATE","XWV9Z12C1C","calcium glycerophosphate"
"cc0e9075-7eb0-4325-8685-072d5dfcd8d8","approved","COCOA BUTTER","512OYT1CRR","cocoa butter"
NA,NA,NA,NA,"tetanus protein"
"21d78a13-5007-4d08-adfc-b885fbbbbc3a","approved","DIBUCAINE HYDROCHLORIDE","Z97702A5DG","dibucaine hydrochloride"
"a212969f-e1f3-4fc3-9782-ba762a44d0b2","approved","ATRACURIUM BESYLATE","40AX66P76P","atracurium besylate"
"4d88c36c-befd-462f-98b6-40de3eb0661a","approved","METHOTREXATE","YL5FZ2Y5U1","methotrexate"
"bcf6731d-991f-4da0-bc40-402910e09b21","approved","MIDAZOLAM","R60L0SM5BC","midazolam"
"85378b01-0749-4e31-a641-d5dd658ce699","approved","DIPHENYLPYRALINE HYDROCHLORIDE","G9FU7F1E87","diphenylpyraline hydrochloride"
"901c4920-854f-4a02-8adc-34e68f9c0a1e","approved","METHYLDOPA","56LH93261Y","methyldopa"
"9fcc0024-bd05-4f1d-a85c-bb1febe92db6","approved","METHYLDOPA ANHYDROUS, (+/-)-","33TD13T99R","methyldopa"
"c87849e2-e7a4-4a60-b3c9-8dbcc222f718","approved","METHYLDOPA ANHYDROUS","M4R0H12F6M","methyldopa"
"e2a8d128-2a1c-4d3e-8327-727c14a7826a","approved","TIPRANAVIR","ZZT404XD09","tipranavir"
"1c4b77cc-1c93-4ae7-876e-fcc7db11dcb3","approved","BROMOCRIPTINE MESYLATE","FFP983J3OD","bromocriptine mesylate"
"d453d4af-7d72-4f46-a527-ace5b1738926","approved","MULLET, UNSPECIFIED","2SGI54470C","fish oil"
"af2cda72-fefd-4f26-8f41-eae82c91fe90","approved","FISH OIL","XGF7L72M0F","fish oil"
"acaa0f5f-2411-4883-938b-a996c3b6f9de","non-approved","PORACTANT ALFA","KE3U2023NP","poractant alfa"
"9145c7ce-7210-4b3f-88f7-cef3170a9976","approved","CARBAMAZEPINE","33CM23913M","carbamazepine"
"29577d58-2ddb-450f-bc3b-3553410b804e","approved","TOBRAMYCIN SULFATE","HJT0RXD7JK","tobramycin sulfate"
"33c86996-6a5b-40eb-8738-d69892b0fab0","approved","ETIDRONATE DISODIUM","M16PXG993G","etidronate disodium"
"2cf171e5-c95c-476f-a346-6f8001828911","approved","RIBOFLAVIN","TLM2976OFR","riboflavin"
"8f84f131-cba1-4ac4-a263-b9ed2ab95e69","approved","CALCIUM ACETATE","Y882YXF34X","calcium acetate"
NA,NA,NA,NA,"rituximab"
"2445d16d-76d4-46d7-8a36-3227a1a01ae5","approved","FLUPHENAZINE HYDROCHLORIDE","ZOU145W1XL","fluphenazine hydrochloride"
"654e3841-f409-406c-b456-ebb39b4ff8fb","approved","DIPYRIDAMOLE","64ALC7F90C","dipyridamole"
"ce752be4-40eb-4bc6-96df-52cbb6a14277","approved","BETAINE","3SCV180C9W","betaine"
"9f178d6f-c9ee-4ef0-af6e-f3bc4db7d59c","approved","MOCLOBEMIDE","PJ0Y7AZB63","moclobemide"
"9bef43f8-fae9-453a-8bc8-d5f77c56e1bc","approved","POVIDONES","FZ989GH94E","povidone"
"ef4a2fa4-e273-4199-90ba-e05dce33623e","approved","DALTEPARIN SODIUM","12M44VTJ7B","dalteparin sodium"
"9e80d69d-48bd-49fd-b8f4-9bef21e6cb4a","approved","GEMCITABINE HYDROCHLORIDE","U347PV74IL","gemcitabine hydrochloride"
"0748c184-5bb1-44f4-a259-532032dad753","approved","OSELTAMIVIR PHOSPHATE","4A3O49NGEZ","oseltamivir phosphate"
"872048ff-80c8-493c-a1ff-a96dd8bdc1c2","approved","ALFENTANIL HYDROCHLORIDE ANHYDROUS","333JTI7A2M","alfentanil hydrochloride"
"69663324-05a7-4c05-8497-9b36ec9677f6","approved","ALFENTANIL HYDROCHLORIDE","11S92G0TIW","alfentanil hydrochloride"
"3ca39fc2-70d9-46cf-bc47-7f447e93c88d","approved","IMATINIB MESYLATE","8A1O1M485B","imatinib mesylate"
"5b5aed05-3004-4dfb-99f9-cce898b4e4c3","approved","SUFENTANIL CITRATE","S9ZFX8403R","sufentanil citrate"
"208a3ac9-8ec8-49d6-b9c9-5db6c9591937","approved","TRETINOIN","5688UTC01R","tretinoin"
"72e5393d-b1b9-40ec-b777-e0b154267479","approved","MIGLUSTAT","ADN3S497AZ","miglustat"
"254d9f0d-c80e-4cd3-999f-fbcebdc70b6c","approved","TICAGRELOR","GLH0314RVC","ticagrelor"
"b47ea4e2-325b-41e8-afd5-09ac87571da0","approved","CINACALCET HYDROCHLORIDE","1K860WSG25","cinacalcet hydrochloride"
"93003c11-383c-41fa-a202-642eff0df391","approved","DOXAZOSIN MESYLATE","86P6PQK0MU","doxazosin mesylate"
"b818eed1-ddcf-4c85-a069-af247a58668d","approved","FENOFIBRATE","U202363UOS","fenofibrate"
NA,NA,NA,NA,"aluminum hydroxide-magnesium carbonate-co dried gel"
"a61c5f73-593f-4e97-bd15-526df488ae57","approved","ESOMEPRAZOLE MAGNESIUM DIHYDRATE","36H71644EQ","esomeprazole magnesium dihydrate"
"4ea3e0c1-97c3-4496-9612-db8f6b514f87","approved","SUCCINYLCHOLINE CHLORIDE DIHYDRATE","8L0S1G435E","succinylcholine chloride"
"fee746d9-b7fd-4977-8354-1d75b1855b66","approved","SUCCINYLCHOLINE CHLORIDE","I9L0DDD30I","succinylcholine chloride"
