"formal_description_ntp","ccdd","n_mp","greater_than_5_AIs","ntp_status_effective_time","ntp_code","en_display","fr_display"
"levetiracetam 500 mg oral tablet",TRUE,18,FALSE,2003-07-23,9001307,NA,NA
"levetiracetam 750 mg oral tablet",TRUE,17,FALSE,2003-07-23,9001308,NA,NA
"methylphenidate hydrochloride 18 mg prolonged-release oral tablet",TRUE,4,FALSE,2003-07-23,9001309,NA,NA
"methylphenidate hydrochloride 36 mg prolonged-release oral tablet",TRUE,4,FALSE,2003-07-23,9001310,NA,NA
"methylphenidate hydrochloride 54 mg prolonged-release oral tablet",TRUE,4,FALSE,2003-07-23,9001311,NA,NA
"methadone hydrochloride 10 mg oral tablet",TRUE,1,FALSE,2003-07-29,9001312,NA,NA
"methadone hydrochloride 1 mg oral tablet",TRUE,1,FALSE,2003-07-29,9001313,NA,NA
"methadone hydrochloride 25 mg oral tablet",TRUE,1,FALSE,2003-07-29,9001314,NA,NA
"methadone hydrochloride 5 mg oral tablet",TRUE,1,FALSE,2003-07-29,9001315,NA,NA
"carvedilol 12.5 mg oral tablet",TRUE,11,FALSE,2003-08-04,9001316,NA,NA
"carvedilol 25 mg oral tablet",TRUE,11,FALSE,2003-08-04,9001317,NA,NA
"carvedilol 3.125 mg oral tablet",TRUE,11,FALSE,2003-08-04,9001318,NA,NA
"carvedilol 6.25 mg oral tablet",TRUE,11,FALSE,2003-08-04,9001319,NA,NA
"ciprofloxacin (ciprofloxacin hydrochloride, ciprofloxacin) 500 mg prolonged-release oral tablet",TRUE,2,FALSE,2003-08-07,9001320,NA,NA
"doxycycline (doxycycline hyclate) 20 mg oral capsule",TRUE,1,FALSE,2003-09-03,9001321,NA,NA
"perindopril erbumine 8 mg oral tablet",TRUE,1,FALSE,2003-09-11,9001322,NA,NA
"paroxetine (paroxetine hydrochloride, isopropyl solvate) 10 mg oral tablet",TRUE,1,FALSE,2003-10-08,9001323,NA,NA
"paroxetine (paroxetine hydrochloride, isopropyl solvate) 20 mg oral tablet",TRUE,2,FALSE,2003-10-08,9001324,NA,NA
"paroxetine (paroxetine hydrochloride, isopropyl solvate) 30 mg oral tablet",TRUE,2,FALSE,2003-10-08,9001325,NA,NA
"levothyroxine sodium 137 mcg oral tablet",TRUE,1,FALSE,2003-11-01,9001326,NA,NA
"trandolapril 4 mg oral capsule",TRUE,1,FALSE,2003-11-01,9001327,NA,NA
"dutasteride 0.5 mg oral capsule",TRUE,12,FALSE,2003-11-14,9001328,NA,NA
"ciclopirox olamine 1.5 % shampoo",TRUE,1,FALSE,2003-11-17,9001329,NA,NA
"acetaminophen 650 mg and diphenhydramine hydrochloride 50 mg and pseudoephedrine hydrochloride 60 mg oral tablet",TRUE,1,FALSE,2003-11-21,9001330,NA,NA
"tadalafil 20 mg oral tablet",TRUE,16,FALSE,2003-11-25,9001331,NA,NA
"acetaminophen 650 mg and dextromethorphan hydrobromide 30 mg and pseudoephedrine hydrochloride 60 mg oral tablet",TRUE,1,FALSE,2003-11-26,9001332,NA,NA
"fosinopril sodium 10 mg oral tablet",TRUE,8,FALSE,2003-12-05,9001333,NA,NA
"fosinopril sodium 20 mg oral tablet",TRUE,8,FALSE,2003-12-05,9001334,NA,NA
"betahistine hydrochloride 24 mg oral tablet",TRUE,5,FALSE,2003-12-10,9001335,NA,NA
"brimonidine tartrate 0.2 % and timolol (timolol maleate) 0.5 % ophthalmic drops",TRUE,1,FALSE,2003-12-11,9001336,NA,NA
"tadalafil 10 mg oral tablet",TRUE,12,FALSE,2003-12-11,9001337,NA,NA
"mirtazapine 15 mg orodispersible tablet",TRUE,3,FALSE,2003-12-22,9001338,NA,NA
"mirtazapine 30 mg orodispersible tablet",TRUE,3,FALSE,2003-12-22,9001339,NA,NA
"mirtazapine 45 mg orodispersible tablet",TRUE,3,FALSE,2003-12-22,9001340,NA,NA
"alendronic acid (alendronate sodium) 5 mg oral tablet",TRUE,5,FALSE,2003-12-23,9001341,NA,NA
"ethinyl estradiol 0.6 mg and norelgestromin 6 mg transdermal patch",TRUE,1,FALSE,2003-12-24,9001342,NA,NA
"paroxetine (paroxetine hydrochloride) 12.5 mg prolonged-release oral tablet",TRUE,1,FALSE,2004-01-05,9001343,NA,NA
"paroxetine (paroxetine hydrochloride) 25 mg prolonged-release oral tablet",TRUE,1,FALSE,2004-01-05,9001344,NA,NA
"olanzapine 15 mg orodispersible tablet",TRUE,15,FALSE,2004-01-09,9001345,NA,NA
"acetaminophen 325 mg and chlorpheniramine maleate 2 mg oral tablet",TRUE,1,FALSE,2004-01-12,9001346,NA,NA
"acetaminophen 500 mg and chlorpheniramine maleate 2 mg and dextromethorphan hydrobromide 15 mg oral tablet",TRUE,2,FALSE,2004-01-12,9001347,NA,NA
"olanzapine (olanzapine tartrate) 10 mg per vial powder for solution for injection",TRUE,1,FALSE,2004-01-12,9001348,NA,NA
"hydrocortisone acetate 5 mg per g and zinc sulfate 5 mg per g cutaneous ointment",TRUE,1,FALSE,2004-01-14,9001349,NA,NA
"paroxetine (paroxetine hydrochloride acetone solvate) 10 mg oral tablet",TRUE,4,FALSE,2004-01-16,9001350,NA,NA
"paroxetine (paroxetine hydrochloride acetone solvate) 20 mg oral tablet",TRUE,3,FALSE,2004-01-16,9001351,NA,NA
"paroxetine (paroxetine hydrochloride acetone solvate) 30 mg oral tablet",TRUE,3,FALSE,2004-01-16,9001352,NA,NA
"hydrocortisone acetate 5 mg per g and pramoxine hydrochloride 10 mg per g and zinc sulfate 5 mg per g cutaneous ointment",TRUE,1,FALSE,2004-01-20,9001353,NA,NA
"hydrocortisone acetate 5 mg per g and pramoxine hydrochloride 10 mg per g and zinc sulfate 5 mg per g rectal ointment",TRUE,1,FALSE,2004-01-20,9001354,NA,NA
"amphetamine aspartate 1.25 mg and amphetamine sulfate 1.25 mg and dextroamphetamine saccharate 1.25 mg and dextroamphetamine sulfate 1.25 mg prolonged-release oral capsule",TRUE,4,FALSE,2004-01-30,9001355,NA,NA
"amphetamine aspartate 2.5 mg and amphetamine sulfate 2.5 mg and dextroamphetamine saccharate 2.5 mg and dextroamphetamine sulfate 2.5 mg prolonged-release oral capsule",TRUE,4,FALSE,2004-01-30,9001356,NA,NA
"amphetamine aspartate 3.75 mg and amphetamine sulfate 3.75 mg and dextroamphetamine saccharate 3.75 mg and dextroamphetamine sulfate 3.75 mg prolonged-release oral capsule",TRUE,4,FALSE,2004-01-30,9001357,NA,NA
"amphetamine aspartate 5 mg and amphetamine sulfate 5 mg and dextroamphetamine saccharate 5 mg and dextroamphetamine sulfate 5 mg prolonged-release oral capsule",TRUE,4,FALSE,2004-01-30,9001358,NA,NA
"amphetamine aspartate 6.25 mg and amphetamine sulfate 6.25 mg and dextroamphetamine saccharate 6.25 mg and dextroamphetamine sulfate 6.25 mg prolonged-release oral capsule",TRUE,4,FALSE,2004-01-30,9001359,NA,NA
"amphetamine aspartate 7.5 mg and amphetamine sulfate 7.5 mg and dextroamphetamine saccharate 7.5 mg and dextroamphetamine sulfate 7.5 mg prolonged-release oral capsule",TRUE,4,FALSE,2004-01-30,9001360,NA,NA
"acetaminophen 650 mg per 30 mL and dextromethorphan hydrobromide 30 mg per 30 mL and pseudoephedrine hydrochloride 60 mg per 30 mL oral liquid",TRUE,1,FALSE,2004-02-01,9001361,NA,NA
"acetaminophen 650 mg per 24 g and chlorpheniramine maleate 4 mg per 24 g and dextromethorphan hydrobromide 20 mg per 24 g and pseudoephedrine hydrochloride 60 mg per 24 g oral powder",TRUE,1,FALSE,2004-02-13,9001362,NA,NA
"montelukast (montelukast sodium) 4 mg per pck granules for oral suspension",TRUE,2,FALSE,2004-02-20,9001363,NA,NA
"ketorolac tromethamine 0.4 % ophthalmic drops",TRUE,1,FALSE,2004-03-08,9001364,NA,NA
"benzalkonium chloride 0.3 % cutaneous liquid",TRUE,1,FALSE,2004-03-09,9001365,NA,NA
"estradiol 2 mg transdermal patch",TRUE,1,FALSE,2004-03-12,9001366,NA,NA
"estradiol 5.7 mg transdermal patch",TRUE,1,FALSE,2004-03-12,9001367,NA,NA
"ipratropium bromide 20 mcg per actuation pressurised inhalation",TRUE,1,FALSE,2004-03-24,9001368,NA,NA
"mirtazapine 15 mg oral tablet",TRUE,8,FALSE,2004-03-31,9001369,NA,NA
"ciprofloxacin (ciprofloxacin hydrochloride, ciprofloxacin) 1000 mg prolonged-release oral tablet",TRUE,1,FALSE,2004-04-08,9001370,NA,NA
"methotrexate 10 mg oral tablet",TRUE,1,FALSE,2004-04-12,9001371,NA,NA
"moxifloxacin (moxifloxacin hydrochloride) 0.5 % ophthalmic drops",TRUE,5,FALSE,2004-05-12,9001372,NA,NA
"ciprofloxacin (ciprofloxacin hydrochloride) 0.3 % and dexamethasone 0.1 % otic drops",TRUE,1,FALSE,2004-05-13,9001373,NA,NA
"ibuprofen 400 mg oral capsule",TRUE,8,FALSE,2004-06-21,9001374,NA,NA
"eprosartan (eprosartan mesylate) 600 mg and hydrochlorothiazide 12.5 mg oral tablet",TRUE,1,FALSE,2004-07-06,9001375,NA,NA
"clonidine hydrochloride 0.025 mg oral tablet",TRUE,2,FALSE,2004-07-13,9001376,NA,NA
"ciclopirox 8 % cutaneous solution",TRUE,5,FALSE,2004-07-28,9001377,NA,NA
"chlorpheniramine maleate 2 mg and ibuprofen 200 mg and pseudoephedrine hydrochloride 30 mg oral tablet",TRUE,4,FALSE,2004-08-02,9001378,NA,NA
"ibuprofen 100 mg per 5 mL and pseudoephedrine hydrochloride 15 mg per 5 mL oral suspension",TRUE,1,FALSE,2004-08-09,9001379,NA,NA
"diltiazem hydrochloride 120 mg prolonged-release oral tablet",TRUE,1,FALSE,2004-08-13,9001380,NA,NA
"diltiazem hydrochloride 180 mg prolonged-release oral tablet",TRUE,1,FALSE,2004-08-13,9001381,NA,NA
"diltiazem hydrochloride 240 mg prolonged-release oral tablet",TRUE,1,FALSE,2004-08-13,9001382,NA,NA
"diltiazem hydrochloride 300 mg prolonged-release oral tablet",TRUE,1,FALSE,2004-08-13,9001383,NA,NA
"diltiazem hydrochloride 360 mg prolonged-release oral tablet",TRUE,1,FALSE,2004-08-13,9001384,NA,NA
"mirtazapine 45 mg oral tablet",TRUE,3,FALSE,2004-08-17,9001385,NA,NA
"ranitidine (ranitidine hydrochloride) 15 mg per mL oral solution",TRUE,2,FALSE,2004-09-08,9001386,NA,NA
"risperidone 25 mg per vial NA",TRUE,1,FALSE,2004-09-08,9001387,NA,NA
"risperidone 25 mg per vial powder for prolonged-release suspension for injection",TRUE,1,FALSE,2004-09-08,9001388,NA,NA
"risperidone 37.5 mg per vial NA",TRUE,1,FALSE,2004-09-08,9001389,NA,NA
"risperidone 37.5 mg per vial powder for prolonged-release suspension for injection",TRUE,1,FALSE,2004-09-08,9001390,NA,NA
"risperidone 50 mg per vial NA",TRUE,1,FALSE,2004-09-08,9001391,NA,NA
"risperidone 50 mg per vial powder for prolonged-release suspension for injection",TRUE,1,FALSE,2004-09-08,9001392,NA,NA
"alcohol anhydrous 65.87 % and benzalkonium chloride 0.1 % cutaneous spray",TRUE,1,FALSE,2004-11-20,9001393,NA,NA
"levofloxacin 250 mg oral tablet",TRUE,7,FALSE,2004-11-30,9001394,NA,NA
"levofloxacin 500 mg oral tablet",TRUE,8,FALSE,2004-11-30,9001395,NA,NA
"ethinyl estradiol 2.6 mg and etonogestrel 11.4 mg ring (slow release)",TRUE,1,FALSE,2004-12-02,9001396,NA,NA
"dexamethasone 0.5 mg per 5 mL oral solution",TRUE,1,FALSE,2004-12-06,9001397,NA,NA
"clobetasol propionate 0.05 % shampoo",TRUE,1,FALSE,2004-12-15,9001398,NA,NA
"acetaminophen 500 mg and pamabrom 25 mg oral tablet",TRUE,1,FALSE,2004-12-20,9001399,NA,NA
"drospirenone 3 mg and ethinyl estradiol 0.03 mg oral tablet",TRUE,6,FALSE,2004-12-22,9001400,NA,NA
"methylphenidate hydrochloride 27 mg prolonged-release oral tablet",TRUE,4,FALSE,2005-01-06,9001401,NA,NA
"acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and doxylamine succinate 6.25 mg and pseudoephedrine hydrochloride 30 mg oral capsule",TRUE,4,FALSE,2005-01-10,9001402,NA,NA
"acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral capsule",TRUE,2,FALSE,2005-01-10,9001403,NA,NA
"ethinyl estradiol 0.025 mg and ethinyl estradiol 0.025 mg and ethinyl estradiol 0.025 mg and norgestimate 0.18 mg and norgestimate 0.215 mg and norgestimate 0.25 mg oral tablet",TRUE,4,TRUE,2005-01-27,9001404,NA,NA
"escitalopram (escitalopram oxalate) 10 mg oral tablet",TRUE,19,FALSE,2005-02-14,9001405,NA,NA
"escitalopram (escitalopram oxalate) 20 mg oral tablet",TRUE,19,FALSE,2005-02-14,9001406,NA,NA
"atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule",TRUE,8,FALSE,2005-02-24,9001407,NA,NA
"atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule",TRUE,9,FALSE,2005-02-24,9001408,NA,NA
"atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule",TRUE,10,FALSE,2005-03-03,9001409,NA,NA
"atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule",TRUE,10,FALSE,2005-03-03,9001410,NA,NA
"atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule",TRUE,10,FALSE,2005-03-03,9001411,NA,NA
"acetaminophen 250 mg and dextromethorphan hydrobromide 10 mg and pseudoephedrine hydrochloride 30 mg oral capsule",TRUE,2,FALSE,2005-03-15,9001412,NA,NA
"rosuvastatin (rosuvastatin calcium) 5 mg oral tablet",TRUE,21,FALSE,2005-03-18,9001413,NA,NA
"lithium carbonate 300 mg prolonged-release oral tablet",TRUE,1,FALSE,2005-04-06,9001414,NA,NA
"vitamin d3 (cholecalciferol) 10000 unit oral capsule",TRUE,1,FALSE,2005-04-06,9001415,NA,NA
"benzalkonium chloride 0.15 % cutaneous spray",TRUE,2,FALSE,2005-05-01,9001416,NA,NA
"valacyclovir (valacyclovir hydrochloride) 1 g oral tablet",TRUE,1,FALSE,2005-05-09,9001417,NA,NA
"mesalazine 800 mg gastro-resistant tablet",TRUE,1,FALSE,2005-06-13,9001418,NA,NA
"candesartan cilexetil 4 mg oral tablet",TRUE,12,FALSE,2005-06-28,9001419,NA,NA
"ibuprofen 200 mg and pseudoephedrine hydrochloride 30 mg oral capsule",TRUE,2,FALSE,2005-07-09,9001420,NA,NA
"pregabalin 150 mg oral capsule",TRUE,16,FALSE,2005-07-18,9001421,NA,NA
"pregabalin 25 mg oral capsule",TRUE,16,FALSE,2005-07-18,9001422,NA,NA
"pregabalin 300 mg oral capsule",TRUE,12,FALSE,2005-07-18,9001423,NA,NA
"pregabalin 50 mg oral capsule",TRUE,16,FALSE,2005-07-18,9001424,NA,NA
"pregabalin 75 mg oral capsule",TRUE,16,FALSE,2005-07-18,9001425,NA,NA
"metoprolol tartrate 5 mg per 5 mL solution for injection vial",TRUE,1,FALSE,2005-07-20,9001426,NA,NA
"acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet",TRUE,14,FALSE,2005-07-22,9001427,NA,NA
"fenofibrate 145 mg oral tablet",TRUE,2,FALSE,2005-07-26,9001428,NA,NA
"fenofibrate 48 mg oral tablet",TRUE,2,FALSE,2005-07-26,9001429,NA,NA
"medroxyprogesterone acetate 100 mg oral tablet",TRUE,1,FALSE,2005-08-04,9001430,NA,NA
"sumatriptan (sumatriptan succinate) 25 mg oral tablet",TRUE,6,FALSE,2005-08-24,9001431,NA,NA
"citalopram (citalopram hydrobromide) 10 mg oral tablet",TRUE,20,FALSE,2005-09-10,9001432,NA,NA
"insulin aspart 30 % and insulin aspart protamine 70 % suspension for injection",TRUE,1,FALSE,2005-09-12,9001433,NA,NA
"acetaminophen 250 mg and dextromethorphan hydrobromide 10 mg and doxylamine succinate 6.25 mg and pseudoephedrine hydrochloride 30 mg oral capsule",TRUE,2,FALSE,2005-09-13,9001434,NA,NA
"acetaminophen 500 mg per 15 mL and chlorpheniramine maleate 2 mg per 15 mL and dextromethorphan hydrobromide 15 mg per 15 mL and guaifenesin 100 mg per 15 mL and pseudoephedrine hydrochloride 30 mg per 15 mL syrup",TRUE,2,FALSE,2005-09-23,9001435,NA,NA
"tamsulosin hydrochloride 0.4 mg prolonged-release oral tablet",TRUE,7,FALSE,2005-10-11,9001436,NA,NA
"benzalkonium chloride 0.15 % cutaneous liquid",TRUE,1,FALSE,2005-11-01,9001437,NA,NA
"valsartan 40 mg oral tablet",TRUE,13,FALSE,2005-11-01,9001438,NA,NA
"azithromycin (azithromycin isopropanolate) 250 mg oral tablet",TRUE,1,FALSE,2005-11-02,9001439,NA,NA
"metformin hydrochloride 500 mg prolonged-release oral tablet",TRUE,1,FALSE,2005-11-03,9001440,NA,NA
"insulin detemir 100 unit per mL solution for injection 3 mL cartridge",TRUE,1,FALSE,2005-11-14,9001441,NA,NA
"epinephrine bitartrate 0.01 mg per mL and lidocaine hydrochloride 20 mg per mL solution for injection",TRUE,1,FALSE,2005-11-15,9001442,NA,NA
"azithromycin (azithromycin monohydrate hemiethanolate) 250 mg oral tablet",TRUE,7,FALSE,2005-12-01,9001443,NA,NA
"lansoprazole 30 mg gastro-resistant tablet",TRUE,1,FALSE,2005-12-01,9001444,NA,NA
"hydrochlorothiazide 12.5 mg oral tablet",TRUE,3,FALSE,2005-12-22,9001445,NA,NA
"amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 10 mg oral tablet",TRUE,3,FALSE,2005-12-23,9001446,NA,NA
"amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 20 mg oral tablet",TRUE,3,FALSE,2005-12-23,9001447,NA,NA
"amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 40 mg oral tablet",TRUE,2,FALSE,2005-12-23,9001448,NA,NA
"amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 80 mg oral tablet",TRUE,2,FALSE,2005-12-23,9001449,NA,NA
"amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 10 mg oral tablet",TRUE,3,FALSE,2005-12-23,9001450,NA,NA
"amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 20 mg oral tablet",TRUE,3,FALSE,2005-12-23,9001451,NA,NA
"amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 40 mg oral tablet",TRUE,2,FALSE,2005-12-23,9001452,NA,NA
"amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 80 mg oral tablet",TRUE,2,FALSE,2005-12-23,9001453,NA,NA
"donepezil hydrochloride 10 mg orodispersible tablet",TRUE,3,FALSE,2006-01-02,9001454,NA,NA
"donepezil hydrochloride 5 mg orodispersible tablet",TRUE,3,FALSE,2006-01-02,9001455,NA,NA
"azithromycin (azithromycin monohydrate hemiethanolate) 600 mg oral tablet",TRUE,2,FALSE,2006-01-04,9001456,NA,NA
"epinephrine bitartrate 0.02 mg per mL and lidocaine hydrochloride 20 mg per mL solution for injection",TRUE,1,FALSE,2006-01-09,9001457,NA,NA
"bupropion hydrochloride 300 mg prolonged-release oral tablet",TRUE,3,FALSE,2006-02-02,9001458,NA,NA
"chlorhexidine gluconate 2 % wipe",TRUE,3,FALSE,2006-02-14,9001459,NA,NA
"vitamin d3 (cholecalciferol) 2800 unit and NA 70 mg oral tablet",TRUE,1,FALSE,2006-03-13,9001460,NA,NA
"pantoprazole (pantoprazole magnesium) 40 mg gastro-resistant tablet",TRUE,4,FALSE,2006-03-15,9001461,NA,NA
"timolol (timolol maleate) 0.5 % and travoprost 0.004 % ophthalmic drops",TRUE,1,FALSE,2006-04-11,9001462,NA,NA
"acetaminophen 325 mg and phenylephrine hydrochloride 5 mg oral tablet",TRUE,2,FALSE,2006-04-17,9001463,NA,NA
"azithromycin (azithromycin monohydrate hemiethanolate) 100 mg per 5 mL powder for oral suspension",TRUE,2,FALSE,2006-04-19,9001464,NA,NA
"azithromycin (azithromycin monohydrate hemiethanolate) 200 mg per 5 mL powder for oral suspension",TRUE,2,FALSE,2006-04-19,9001465,NA,NA
"fenofibrate 100 mg oral tablet",TRUE,5,FALSE,2006-04-21,9001466,NA,NA
"insulin glargine 100 unit per mL solution for injection 3 mL cartridge",TRUE,2,FALSE,2006-05-04,9001467,NA,NA
"benzalkonium chloride 0.12 % wipe",TRUE,2,FALSE,2006-05-15,9001468,NA,NA
"dexamethasone 2 mg oral tablet",TRUE,1,FALSE,2006-06-08,9001469,NA,NA
"acetaminophen 325 mg and doxylamine succinate 6.25 mg and phenylephrine hydrochloride 5 mg oral capsule",TRUE,1,FALSE,2006-06-11,9001470,NA,NA
"acetaminophen 325 mg and phenylephrine hydrochloride 5 mg oral capsule",TRUE,1,FALSE,2006-06-11,9001471,NA,NA
"acetaminophen 1000 mg per 30 mL and dextromethorphan hydrobromide 30 mg per 30 mL and doxylamine succinate 12.5 mg per 30 mL oral liquid",TRUE,1,FALSE,2006-06-12,9001472,NA,NA
"sildenafil (sildenafil citrate) 20 mg oral tablet",TRUE,4,FALSE,2006-06-12,9001473,NA,NA
"desogestrel 0.1 mg and desogestrel 0.125 mg and desogestrel 0.15 mg and ethinyl estradiol 0.025 mg and ethinyl estradiol 0.025 mg and ethinyl estradiol 0.025 mg oral tablet",TRUE,2,TRUE,2006-06-13,9001474,NA,NA
"acetaminophen 500 mg and caffeine 60 mg and pyrilamine maleate 15 mg oral tablet",TRUE,2,FALSE,2006-06-22,9001475,NA,NA
"digoxin 0.0625 mg oral tablet",TRUE,2,FALSE,2006-06-22,9001476,NA,NA
"digoxin 0.125 mg oral tablet",TRUE,2,FALSE,2006-06-22,9001477,NA,NA
"digoxin 0.25 mg oral tablet",TRUE,2,FALSE,2006-06-22,9001478,NA,NA
"bupropion hydrochloride 100 mg prolonged-release oral tablet",TRUE,5,FALSE,2006-06-23,9001479,NA,NA
"solifenacin succinate 10 mg oral tablet",TRUE,13,FALSE,2006-06-23,9001480,NA,NA
"solifenacin succinate 5 mg oral tablet",TRUE,13,FALSE,2006-06-23,9001481,NA,NA
"acetaminophen 325 mg and dextromethorphan hydrobromide 10 mg and phenylephrine hydrochloride 5 mg oral capsule",TRUE,2,FALSE,2006-06-26,9001482,NA,NA
"acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and doxylamine succinate 6.25 mg oral capsule",TRUE,2,FALSE,2006-06-26,9001483,NA,NA
"fentanyl 100 mcg per hour transdermal patch",TRUE,9,FALSE,2006-07-04,9001484,NA,NA
"fentanyl 25 mcg per hour transdermal patch",TRUE,9,FALSE,2006-07-04,9001485,NA,NA
"fentanyl 50 mcg per hour transdermal patch",TRUE,9,FALSE,2006-07-04,9001486,NA,NA
"fentanyl 75 mcg per hour transdermal patch",TRUE,9,FALSE,2006-07-04,9001487,NA,NA
"acetaminophen 325 mg and chlorpheniramine maleate 2 mg and dextromethorphan hydrobromide 10 mg and phenylephrine hydrochloride 5 mg oral tablet",TRUE,1,FALSE,2006-07-24,9001488,NA,NA
"acetaminophen 325 mg and dextromethorphan hydrobromide 10 mg and phenylephrine hydrochloride 5 mg oral tablet",TRUE,1,FALSE,2006-07-24,9001489,NA,NA
"acetaminophen 500 mg and chlorpheniramine maleate 2 mg and dextromethorphan hydrobromide 10 mg and phenylephrine hydrochloride 5 mg oral tablet",TRUE,3,FALSE,2006-07-24,9001490,NA,NA
"acetaminophen 500 mg and dextromethorphan hydrobromide 10 mg and phenylephrine hydrochloride 5 mg oral tablet",TRUE,3,FALSE,2006-07-24,9001491,NA,NA
"acetaminophen 500 mg and phenylephrine hydrochloride 5 mg oral tablet",TRUE,3,FALSE,2006-07-24,9001492,NA,NA
"acetaminophen 325 mg and caffeine 60 mg and pyrilamine maleate 15 mg oral tablet",TRUE,1,FALSE,2006-07-29,9001493,NA,NA
"methylphenidate hydrochloride 10 mg prolonged-release oral capsule",TRUE,1,FALSE,2006-08-01,9001494,NA,NA
"methylphenidate hydrochloride 15 mg prolonged-release oral capsule",TRUE,1,FALSE,2006-08-01,9001495,NA,NA
"methylphenidate hydrochloride 20 mg prolonged-release oral capsule",TRUE,1,FALSE,2006-08-01,9001496,NA,NA
"methylphenidate hydrochloride 30 mg prolonged-release oral capsule",TRUE,1,FALSE,2006-08-01,9001497,NA,NA
"methylphenidate hydrochloride 40 mg prolonged-release oral capsule",TRUE,1,FALSE,2006-08-01,9001498,NA,NA
"methylphenidate hydrochloride 50 mg prolonged-release oral capsule",TRUE,1,FALSE,2006-08-01,9001499,NA,NA
"methylphenidate hydrochloride 60 mg prolonged-release oral capsule",TRUE,1,FALSE,2006-08-01,9001500,NA,NA
"acetaminophen 325 mg per 5 mL and menthol 20 mg per 5 mL oral liquid",TRUE,1,FALSE,2006-08-09,9001501,NA,NA
"ramipril 15 mg oral capsule",TRUE,8,FALSE,2006-08-14,9001502,NA,NA
"cilazapril (cilazapril monohydrate) 5 mg and hydrochlorothiazide 12.5 mg oral tablet",TRUE,2,FALSE,2006-08-23,9001503,NA,NA
"acetaminophen 160 mg per 5 mL and dextromethorphan hydrobromide 5 mg per 5 mL and diphenhydramine hydrochloride 6.25 mg per 5 mL oral suspension",TRUE,3,FALSE,2006-08-31,9001504,NA,NA
