"","drug_code","ccdd","n_ing","ai_code_set","tm_set","str_set","precise_ing_set","ntp_ing_group","ntp_ing_formal_name"
"6249",75804,FALSE,5,"47, 51, 42, 49, 55","acetic acid, calcium chloride, dextrose, magnesium chloride, sodium chloride","10.81 G per L, 6.24 G per L, 49.5 G per L, 2.12 G per L, 289.3 G per L","ACETIC ACID, CALCIUM CHLORIDE, DEXTROSE, MAGNESIUM CHLORIDE, SODIUM CHLORIDE","acetic acid, calcium chloride, dextrose, magnesium chloride, sodium chloride","acetic acid 10.81 g per l and calcium chloride 6.24 g per l and dextrose 49.5 g per l and magnesium chloride 2.12 g per l and sodium chloride 289.3 g per l"
"6250",75805,FALSE,5,"47, 51, 42, 49, 55","acetic acid, calcium chloride, dextrose, magnesium chloride, sodium chloride","10.81 G per L, 7.49 G per L, 49.5 G per L, 1.61 G per L, 263 G per L","ACETIC ACID, CALCIUM CHLORIDE, DEXTROSE, MAGNESIUM CHLORIDE, SODIUM CHLORIDE","acetic acid, calcium chloride, dextrose, magnesium chloride, sodium chloride","acetic acid 10.81 g per l and calcium chloride 7.49 g per l and dextrose 49.5 g per l and magnesium chloride 1.61 g per l and sodium chloride 263 g per l"
"6251",75808,FALSE,6,"47, 51, 42, 49, 53, 55","acetic acid, calcium chloride, dextrose, magnesium chloride, potassium chloride, sodium chloride","10.81 G per L, 6.24 G per L, 49.5 G per L, 1.61 G per L, 5.03 G per L, 263 G per L","ACETIC ACID, CALCIUM CHLORIDE, DEXTROSE, MAGNESIUM CHLORIDE, POTASSIUM CHLORIDE, SODIUM CHLORIDE","acetic acid, calcium chloride, dextrose, magnesium chloride, potassium chloride, sodium chloride","acetic acid 10.81 g per l and calcium chloride 6.24 g per l and dextrose 49.5 g per l and magnesium chloride 1.61 g per l and potassium chloride 5.03 g per l and sodium chloride 263 g per l"
"6252",75810,FALSE,6,"47, 51, 42, 49, 53, 55","acetic acid, calcium chloride, dextrose, magnesium chloride, potassium chloride, sodium chloride","10.81 G per L, 6.24 G per L, 99 G per L, 1.61 G per L, 6.7 G per L, 263 G per L","ACETIC ACID, CALCIUM CHLORIDE, DEXTROSE, MAGNESIUM CHLORIDE, POTASSIUM CHLORIDE, SODIUM CHLORIDE","acetic acid, calcium chloride, dextrose, magnesium chloride, potassium chloride, sodium chloride","acetic acid 10.81 g per l and calcium chloride 6.24 g per l and dextrose 99 g per l and magnesium chloride 1.61 g per l and potassium chloride 6.7 g per l and sodium chloride 263 g per l"
"6253",75811,FALSE,6,"47, 51, 42, 49, 53, 55","acetic acid, calcium chloride, dextrose, magnesium chloride, potassium chloride, sodium chloride","8.11 G per L, 6.24 G per L, 49.5 G per L, 2.12 G per L, 6.7 G per L, 289.3 G per L","ACETIC ACID, CALCIUM CHLORIDE, DEXTROSE, MAGNESIUM CHLORIDE, POTASSIUM CHLORIDE, SODIUM CHLORIDE","acetic acid, calcium chloride, dextrose, magnesium chloride, potassium chloride, sodium chloride","acetic acid 8.11 g per l and calcium chloride 6.24 g per l and dextrose 49.5 g per l and magnesium chloride 2.12 g per l and potassium chloride 6.7 g per l and sodium chloride 289.3 g per l"
"6254",75812,FALSE,6,"47, 51, 42, 49, 53, 55","acetic acid, calcium chloride, dextrose, magnesium chloride, potassium chloride, sodium chloride","10.81 G per L, 7.49 G per L, 49.5 G per L, 2.12 G per L, 6.7 G per L, 263 G per L","ACETIC ACID, CALCIUM CHLORIDE, DEXTROSE, MAGNESIUM CHLORIDE, POTASSIUM CHLORIDE, SODIUM CHLORIDE","acetic acid, calcium chloride, dextrose, magnesium chloride, potassium chloride, sodium chloride","acetic acid 10.81 g per l and calcium chloride 7.49 g per l and dextrose 49.5 g per l and magnesium chloride 2.12 g per l and potassium chloride 6.7 g per l and sodium chloride 263 g per l"
"6255",75820,TRUE,2,"1945, 2585","ipratropium, salbutamol","0.5 MG per 2.5 ML, 2.5 MG per 2.5 ML","IPRATROPIUM BROMIDE MONOHYDRATE, SALBUTAMOL SULFATE","ipratropium bromide, salbutamol (salbutamol sulfate)","ipratropium bromide (ipratropium bromide monohydrate) 0.5 mg per 2.5 mL and salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL"
"6256",75821,FALSE,1,"10247","dextromethorphan hydrobromide","10 MG","DEXTROMETHORPHAN HYDROBROMIDE","dextromethorphan hydrobromide","dextromethorphan hydrobromide 10 mg"
"6257",75827,FALSE,2,"10247, 10258","dextromethorphan hydrobromide, phenylephrine hydrochloride","20 MG per 15 ML, 10 MG per 15 ML","DEXTROMETHORPHAN HYDROBROMIDE, PHENYLEPHRINE HYDROCHLORIDE","dextromethorphan hydrobromide, phenylephrine hydrochloride","dextromethorphan hydrobromide 20 mg per 15 mL and phenylephrine hydrochloride 10 mg per 15 mL"
"6258",75828,TRUE,3,"270, 10247, 10258","acetaminophen, dextromethorphan hydrobromide, phenylephrine hydrochloride","325 MG, 10 MG, 5 MG","ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, PHENYLEPHRINE HYDROCHLORIDE","acetaminophen, dextromethorphan hydrobromide, phenylephrine hydrochloride","acetaminophen 325 mg and dextromethorphan hydrobromide 10 mg and phenylephrine hydrochloride 5 mg"
"6259",75829,TRUE,3,"270, 10247, 10224","acetaminophen, dextromethorphan hydrobromide, doxylamine succinate","325 MG, 15 MG, 6.25 MG","ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, DOXYLAMINE SUCCINATE","acetaminophen, dextromethorphan hydrobromide, doxylamine succinate","acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and doxylamine succinate 6.25 mg"
"6260",75834,TRUE,1,"1298","isosorbide mononitrate","60 MG","ISOSORBIDE-5-MONONITRATE","isosorbide-5-mononitrate","isosorbide-5-mononitrate 60 mg"
"6261",75835,TRUE,1,"2609","ibuprofen","200 MG","IBUPROFEN","ibuprofen","ibuprofen 200 mg"
"6262",75836,TRUE,1,"2609","ibuprofen","200 MG","IBUPROFEN","ibuprofen","ibuprofen 200 mg"
"6263",75839,TRUE,2,"2370, 4068","carbidopa, levodopa","25 MG, 100 MG","CARBIDOPA, LEVODOPA","carbidopa, levodopa","carbidopa 25 mg and levodopa 100 mg"
"6264",75841,TRUE,2,"660, 660, 660, 7426, 7426, 7426","desogestrel, desogestrel, desogestrel, ethinyl estradiol, ethinyl estradiol, ethinyl estradiol","0.1 MG, 0.125 MG, 0.15 MG, 0.025 MG, 0.025 MG, 0.025 MG","DESOGESTREL, DESOGESTREL, DESOGESTREL, ETHINYL ESTRADIOL, ETHINYL ESTRADIOL, ETHINYL ESTRADIOL","desogestrel, desogestrel, desogestrel, ethinyl estradiol, ethinyl estradiol, ethinyl estradiol","desogestrel 0.1 mg and desogestrel 0.125 mg and desogestrel 0.15 mg and ethinyl estradiol 0.025 mg and ethinyl estradiol 0.025 mg and ethinyl estradiol 0.025 mg"
"6265",75847,FALSE,4,"12049, 12048, 2280, 33","octinoxate, octisalate, octocrylene, oxybenzone","7.5 %, 5 %, 7 %, 4 %","OCTINOXATE, OCTISALATE, OCTOCRYLENE, OXYBENZONE","octinoxate, octisalate, octocrylene, oxybenzone","octinoxate 7.5 % and octisalate 5 % and octocrylene 7 % and oxybenzone 4 %"
"6266",75853,TRUE,1,"2014","temazepam","15 MG","TEMAZEPAM","temazepam","temazepam 15 mg"
"6267",75854,TRUE,1,"2014","temazepam","30 MG","TEMAZEPAM","temazepam","temazepam 30 mg"
"6268",75855,TRUE,1,"11847","citalopram","10 MG","CITALOPRAM HYDROBROMIDE","citalopram (citalopram hydrobromide)","citalopram (citalopram hydrobromide) 10 mg"
"6269",75858,TRUE,3,"270, 10247, 10224","acetaminophen, dextromethorphan hydrobromide, doxylamine succinate","1000 MG per 30 ML, 30 MG per 30 ML, 12.5 MG per 30 ML","ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, DOXYLAMINE SUCCINATE","acetaminophen, dextromethorphan hydrobromide, doxylamine succinate","acetaminophen 1000 mg per 30 mL and dextromethorphan hydrobromide 30 mg per 30 mL and doxylamine succinate 12.5 mg per 30 mL"
"6270",75867,TRUE,1,"13353","alendronic acid","70 MG","ALENDRONATE SODIUM","alendronic acid (alendronate sodium)","alendronic acid (alendronate sodium) 70 mg"
"6271",75871,FALSE,1,"17051","darifenacin (darifenacin hydrobromide)","7.5 MG","DARIFENACIN HYDROBROMIDE","darifenacin (darifenacin hydrobromide)","darifenacin (darifenacin hydrobromide) 7.5 mg"
"6272",75872,FALSE,1,"17051","darifenacin (darifenacin hydrobromide)","15 MG","DARIFENACIN HYDROBROMIDE","darifenacin (darifenacin hydrobromide)","darifenacin (darifenacin hydrobromide) 15 mg"
"6273",75873,TRUE,2,"11344, 11366","amlodipine, atorvastatin","5 MG, 10 MG","AMLODIPINE BESYLATE, ATORVASTATIN CALCIUM","amlodipine (amlodipine besylate), atorvastatin (atorvastatin calcium)","amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 10 mg"
"6274",75874,TRUE,2,"11344, 11366","amlodipine, atorvastatin","5 MG, 20 MG","AMLODIPINE BESYLATE, ATORVASTATIN CALCIUM","amlodipine (amlodipine besylate), atorvastatin (atorvastatin calcium)","amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 20 mg"
"6275",75875,TRUE,2,"11344, 11366","amlodipine, atorvastatin","5 MG, 40 MG","AMLODIPINE BESYLATE, ATORVASTATIN CALCIUM","amlodipine (amlodipine besylate), atorvastatin (atorvastatin calcium)","amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 40 mg"
"6276",75876,TRUE,2,"11344, 11366","amlodipine, atorvastatin","5 MG, 80 MG","AMLODIPINE BESYLATE, ATORVASTATIN CALCIUM","amlodipine (amlodipine besylate), atorvastatin (atorvastatin calcium)","amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 80 mg"
"6277",75877,TRUE,2,"11344, 11366","amlodipine, atorvastatin","10 MG, 10 MG","AMLODIPINE BESYLATE, ATORVASTATIN CALCIUM","amlodipine (amlodipine besylate), atorvastatin (atorvastatin calcium)","amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 10 mg"
"6278",75878,TRUE,2,"11344, 11366","amlodipine, atorvastatin","10 MG, 20 MG","AMLODIPINE BESYLATE, ATORVASTATIN CALCIUM","amlodipine (amlodipine besylate), atorvastatin (atorvastatin calcium)","amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 20 mg"
"6279",75879,TRUE,2,"11344, 11366","amlodipine, atorvastatin","10 MG, 40 MG","AMLODIPINE BESYLATE, ATORVASTATIN CALCIUM","amlodipine (amlodipine besylate), atorvastatin (atorvastatin calcium)","amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 40 mg"
"6280",75880,TRUE,2,"11344, 11366","amlodipine, atorvastatin","10 MG, 80 MG","AMLODIPINE BESYLATE, ATORVASTATIN CALCIUM","amlodipine (amlodipine besylate), atorvastatin (atorvastatin calcium)","amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium) 80 mg"
"6281",75881,FALSE,1,"12684","tipranavir","250 MG","TIPRANAVIR","tipranavir","tipranavir 250 mg"
"6282",75882,FALSE,2,"10259, 10247","chlorpheniramine maleate, dextromethorphan hydrobromide","2 MG per 15 ML, 15 MG per 15 ML","CHLORPHENIRAMINE MALEATE, DEXTROMETHORPHAN HYDROBROMIDE","chlorpheniramine maleate, dextromethorphan hydrobromide","chlorpheniramine maleate 2 mg per 15 mL and dextromethorphan hydrobromide 15 mg per 15 mL"
"6283",75884,FALSE,1,"1395","famotidine","20 MG","FAMOTIDINE","famotidine","famotidine 20 mg"
"6284",75886,TRUE,1,"11344","amlodipine","5 MG","AMLODIPINE BESYLATE","amlodipine (amlodipine besylate)","amlodipine (amlodipine besylate) 5 mg"
"6285",75887,TRUE,1,"11344","amlodipine","10 MG","AMLODIPINE BESYLATE","amlodipine (amlodipine besylate)","amlodipine (amlodipine besylate) 10 mg"
"6286",75889,FALSE,1,"10193","bisacodyl","5 MG","BISACODYL","bisacodyl","bisacodyl 5 mg"
"6287",75893,FALSE,1,"6057","tetrahydrozoline hydrochloride","0.5 MG per ML","TETRAHYDROZOLINE HYDROCHLORIDE","tetrahydrozoline hydrochloride","tetrahydrozoline hydrochloride 0.5 mg per mL"
"6288",75894,TRUE,3,"270, 9358, 7155","acetaminophen, caffeine, pyrilamine maleate","325 MG, 60 MG, 15 MG","ACETAMINOPHEN, CAFFEINE, PYRILAMINE MALEATE","acetaminophen, caffeine, pyrilamine maleate","acetaminophen 325 mg and caffeine 60 mg and pyrilamine maleate 15 mg"
"6289",75895,TRUE,2,"270, 10258","acetaminophen, phenylephrine hydrochloride","500 MG, 5 MG","ACETAMINOPHEN, PHENYLEPHRINE HYDROCHLORIDE","acetaminophen, phenylephrine hydrochloride","acetaminophen 500 mg and phenylephrine hydrochloride 5 mg"
"6290",75896,TRUE,3,"270, 10259, 10258","acetaminophen, chlorpheniramine maleate, phenylephrine hydrochloride","500 MG, 2 MG, 5 MG","ACETAMINOPHEN, CHLORPHENIRAMINE MALEATE, PHENYLEPHRINE HYDROCHLORIDE","acetaminophen, chlorpheniramine maleate, phenylephrine hydrochloride","acetaminophen 500 mg and chlorpheniramine maleate 2 mg and phenylephrine hydrochloride 5 mg"
"6291",75898,FALSE,1,"952","ursodiol","250 MG","URSODIOL","ursodiol","ursodiol 250 mg"
"6292",75899,FALSE,1,"952","ursodiol","500 MG","URSODIOL","ursodiol","ursodiol 500 mg"
"6293",75901,FALSE,1,"774","chloroxylenol","0.3 %","CHLOROXYLENOL","chloroxylenol","chloroxylenol 0.3 %"
"6294",75903,TRUE,1,"11847","citalopram","10 MG","CITALOPRAM HYDROBROMIDE","citalopram (citalopram hydrobromide)","citalopram (citalopram hydrobromide) 10 mg"
"6295",75904,TRUE,1,"1381","fenofibrate","200 MG","FENOFIBRATE","fenofibrate","fenofibrate 200 mg"
"6296",75929,TRUE,3,"270, 10224, 10258","acetaminophen, doxylamine succinate, phenylephrine hydrochloride","325 MG, 6.25 MG, 5 MG","ACETAMINOPHEN, DOXYLAMINE SUCCINATE, PHENYLEPHRINE HYDROCHLORIDE","acetaminophen, doxylamine succinate, phenylephrine hydrochloride","acetaminophen 325 mg and doxylamine succinate 6.25 mg and phenylephrine hydrochloride 5 mg"
"6297",75930,TRUE,2,"270, 10258","acetaminophen, phenylephrine hydrochloride","325 MG, 5 MG","ACETAMINOPHEN, PHENYLEPHRINE HYDROCHLORIDE","acetaminophen, phenylephrine hydrochloride","acetaminophen 325 mg and phenylephrine hydrochloride 5 mg"
"6298",75937,FALSE,1,"1215","benazepril hydrochloride","20 MG","BENAZEPRIL HYDROCHLORIDE","benazepril hydrochloride","benazepril hydrochloride 20 mg"
"6299",75940,TRUE,1,"12209","mirtazapine","15 MG","MIRTAZAPINE","mirtazapine","mirtazapine 15 mg"
"6300",75941,TRUE,1,"6186","methylphenidate","5 MG","METHYLPHENIDATE HYDROCHLORIDE","methylphenidate hydrochloride","methylphenidate hydrochloride 5 mg"
"6301",75942,TRUE,1,"11336","venlafaxine","37.5 MG","VENLAFAXINE HYDROCHLORIDE","venlafaxine (venlafaxine hydrochloride)","venlafaxine (venlafaxine hydrochloride) 37.5 mg"
"6302",75943,TRUE,1,"11336","venlafaxine","75 MG","VENLAFAXINE HYDROCHLORIDE","venlafaxine (venlafaxine hydrochloride)","venlafaxine (venlafaxine hydrochloride) 75 mg"
"6303",75944,TRUE,1,"11336","venlafaxine","150 MG","VENLAFAXINE HYDROCHLORIDE","venlafaxine (venlafaxine hydrochloride)","venlafaxine (venlafaxine hydrochloride) 150 mg"
"6304",75946,FALSE,1,"224","adapalene","0.3 %","ADAPALENE","adapalene","adapalene 0.3 %"
"6305",75953,TRUE,1,"10234","hydrochlorothiazide","12.5 MG","HYDROCHLOROTHIAZIDE","hydrochlorothiazide","hydrochlorothiazide 12.5 mg"
"6306",75964,TRUE,1,"13107","levetiracetam","250 MG","LEVETIRACETAM","levetiracetam","levetiracetam 250 mg"
"6307",75965,TRUE,1,"13107","levetiracetam","500 MG","LEVETIRACETAM","levetiracetam","levetiracetam 500 mg"
"6308",75966,TRUE,1,"13107","levetiracetam","750 MG","LEVETIRACETAM","levetiracetam","levetiracetam 750 mg"
"6309",75976,FALSE,1,"11104","ondansetron (ondansetron hydrochloride dihydrate)","4 MG","ONDANSETRON HYDROCHLORIDE DIHYDRATE","ondansetron (ondansetron hydrochloride dihydrate)","ondansetron (ondansetron hydrochloride dihydrate) 4 mg"
"6310",75977,FALSE,1,"11104","ondansetron (ondansetron hydrochloride dihydrate)","8 MG","ONDANSETRON HYDROCHLORIDE DIHYDRATE","ondansetron (ondansetron hydrochloride dihydrate)","ondansetron (ondansetron hydrochloride dihydrate) 8 mg"
"6311",75978,FALSE,1,"141","bicalutamide","50 MG","BICALUTAMIDE","bicalutamide","bicalutamide 50 mg"
"6312",75980,FALSE,3,"755, 12049, 12048","avobenzone, octinoxate, octisalate","2.5 %, 7.5 %, 4 %","AVOBENZONE, OCTINOXATE, OCTISALATE","avobenzone, octinoxate, octisalate","avobenzone 2.5 % and octinoxate 7.5 % and octisalate 4 %"
"6313",75984,TRUE,1,"424","azithromycin","100 MG per 5 ML","AZITHROMYCIN MONOHYDRATE HEMIETHANOLATE","azithromycin (azithromycin monohydrate hemiethanolate)","azithromycin (azithromycin monohydrate hemiethanolate) 100 mg per 5 mL"
"6314",75985,TRUE,1,"424","azithromycin","200 MG per 5 ML","AZITHROMYCIN MONOHYDRATE HEMIETHANOLATE","azithromycin (azithromycin monohydrate hemiethanolate)","azithromycin (azithromycin monohydrate hemiethanolate) 200 mg per 5 mL"
"6315",75986,FALSE,1,"11104","ondansetron (ondansetron hydrochloride dihydrate)","2 MG per ML","ONDANSETRON HYDROCHLORIDE DIHYDRATE","ondansetron (ondansetron hydrochloride dihydrate)","ondansetron (ondansetron hydrochloride dihydrate) 2 mg per mL"
"6316",75987,FALSE,1,"11104","ondansetron (ondansetron hydrochloride dihydrate)","2 MG per ML","ONDANSETRON HYDROCHLORIDE DIHYDRATE","ondansetron (ondansetron hydrochloride dihydrate)","ondansetron (ondansetron hydrochloride dihydrate) 2 mg per mL"
"6317",75988,FALSE,1,"11104","ondansetron (ondansetron hydrochloride dihydrate)","2 MG per ML","ONDANSETRON HYDROCHLORIDE DIHYDRATE","ondansetron (ondansetron hydrochloride dihydrate)","ondansetron (ondansetron hydrochloride dihydrate) 2 mg per mL"
"6318",75998,TRUE,1,"424","azithromycin","250 MG","AZITHROMYCIN","azithromycin","azithromycin 250 mg"
"6319",76000,TRUE,1,"424","azithromycin","100 MG per 5 ML","AZITHROMYCIN","azithromycin","azithromycin 100 mg per 5 mL"
"6320",76001,TRUE,1,"424","azithromycin","200 MG per 5 ML","AZITHROMYCIN","azithromycin","azithromycin 200 mg per 5 mL"
"6321",76013,FALSE,1,"7867","albumin (human)","5 %","HUMAN","albumin (human)","albumin (human) 5 %"
"6322",76014,FALSE,1,"7867","albumin (human)","25 %","HUMAN","albumin (human)","albumin (human) 25 %"
"6323",76019,FALSE,1,"12032","etanercept","50 MG per ML","ETANERCEPT","etanercept","etanercept 50 mg per mL"
"6324",76021,TRUE,1,"8318","clarithromycin","250 MG","CLARITHROMYCIN","clarithromycin","clarithromycin 250 mg"
"6325",76022,TRUE,1,"8318","clarithromycin","500 MG","CLARITHROMYCIN","clarithromycin","clarithromycin 500 mg"
"6326",76037,TRUE,1,"1253","lisinopril","5 MG","LISINOPRIL DIHYDRATE","lisinopril","lisinopril (lisinopril dihydrate) 5 mg"
"6327",76038,TRUE,1,"1253","lisinopril","10 MG","LISINOPRIL DIHYDRATE","lisinopril","lisinopril (lisinopril dihydrate) 10 mg"
"6328",76039,TRUE,1,"1253","lisinopril","20 MG","LISINOPRIL DIHYDRATE","lisinopril","lisinopril (lisinopril dihydrate) 20 mg"
"6329",76040,FALSE,4,"3487, 49, 9197, 55","lactic acid, magnesium chloride, sodium bicarbonate, sodium chloride","0.284 G per 1000 ML, 0.108 G per 1000 ML, 58.8 G per 1000 ML, 6.449 G per 1000 ML","LACTIC ACID, MAGNESIUM CHLORIDE, SODIUM BICARBONATE, SODIUM CHLORIDE","lactic acid, magnesium chloride, sodium bicarbonate, sodium chloride","lactic acid 0.284 g per 1000 mL and magnesium chloride 0.108 g per 1000 mL and sodium bicarbonate 58.8 g per 1000 mL and sodium chloride 6.449 g per 1000 mL"
"6330",76043,FALSE,2,"16516, 12251","emtricitabine, tenofovir disoproxil fumarate","200 MG, 300 MG","EMTRICITABINE, TENOFOVIR DISOPROXIL FUMARATE","emtricitabine, tenofovir disoproxil fumarate","emtricitabine 200 mg and tenofovir disoproxil fumarate 300 mg"
"6331",76044,TRUE,1,"12012","pioglitazone","15 MG","PIOGLITAZONE HYDROCHLORIDE","pioglitazone (pioglitazone hydrochloride)","pioglitazone (pioglitazone hydrochloride) 15 mg"
"6332",76045,TRUE,1,"12012","pioglitazone","30 MG","PIOGLITAZONE HYDROCHLORIDE","pioglitazone (pioglitazone hydrochloride)","pioglitazone (pioglitazone hydrochloride) 30 mg"
"6333",76046,TRUE,1,"12012","pioglitazone","45 MG","PIOGLITAZONE HYDROCHLORIDE","pioglitazone (pioglitazone hydrochloride)","pioglitazone (pioglitazone hydrochloride) 45 mg"
"6334",76047,FALSE,1,"11707","anagrelide (anagrelide hydrochloride monohydrate)","0.5 MG","ANAGRELIDE HYDROCHLORIDE MONOHYDRATE","anagrelide (anagrelide hydrochloride monohydrate)","anagrelide (anagrelide hydrochloride monohydrate) 0.5 mg"
"6335",76054,TRUE,1,"11336","venlafaxine","37.5 MG","VENLAFAXINE HYDROCHLORIDE","venlafaxine (venlafaxine hydrochloride)","venlafaxine (venlafaxine hydrochloride) 37.5 mg"
"6336",76055,TRUE,1,"11336","venlafaxine","75 MG","VENLAFAXINE HYDROCHLORIDE","venlafaxine (venlafaxine hydrochloride)","venlafaxine (venlafaxine hydrochloride) 75 mg"
"6337",76056,TRUE,1,"11336","venlafaxine","150 MG","VENLAFAXINE HYDROCHLORIDE","venlafaxine (venlafaxine hydrochloride)","venlafaxine (venlafaxine hydrochloride) 150 mg"
"6338",76057,FALSE,1,"17368","trospium chloride","20 MG","TROSPIUM CHLORIDE","trospium chloride","trospium chloride 20 mg"
"6339",76058,TRUE,1,"11772","bupropion","100 MG","BUPROPION HYDROCHLORIDE","bupropion hydrochloride","bupropion hydrochloride 100 mg"
"6340",76059,TRUE,1,"11772","bupropion","150 MG","BUPROPION HYDROCHLORIDE","bupropion hydrochloride","bupropion hydrochloride 150 mg"
"6341",76060,TRUE,1,"11772","bupropion","150 MG","BUPROPION HYDROCHLORIDE","bupropion hydrochloride","bupropion hydrochloride 150 mg"
"6342",76061,TRUE,1,"11772","bupropion","300 MG","BUPROPION HYDROCHLORIDE","bupropion hydrochloride","bupropion hydrochloride 300 mg"
"6343",76086,TRUE,3,"270, 9358, 7155","acetaminophen, caffeine, pyrilamine maleate","500 MG, 60 MG, 15 MG","ACETAMINOPHEN, CAFFEINE, PYRILAMINE MALEATE","acetaminophen, caffeine, pyrilamine maleate","acetaminophen 500 mg and caffeine 60 mg and pyrilamine maleate 15 mg"
"6344",76087,TRUE,3,"270, 9437, 7155","acetaminophen, pamabrom, pyrilamine maleate","500 MG, 25 MG, 15 MG","ACETAMINOPHEN, PAMABROM, PYRILAMINE MALEATE","acetaminophen, pamabrom, pyrilamine maleate","acetaminophen 500 mg and pamabrom 25 mg and pyrilamine maleate 15 mg"
"6345",76094,TRUE,1,"424","azithromycin","250 MG","AZITHROMYCIN DIHYDRATE","azithromycin","azithromycin (azithromycin dihydrate) 250 mg"
"6346",76114,FALSE,2,"5669, 265","dyclonine hydrochloride, menthol","3 MG, 6 MG","DYCLONINE HYDROCHLORIDE, MENTHOL","dyclonine hydrochloride, menthol","dyclonine hydrochloride 3 mg and menthol 6 mg"
