"mp_code","mp_formal_name","mp_en_description","mp_fr_description","mp_status","mp_status_effective_time","mp_type","Health_Canada_identifier","Health_Canada_description"
"02327597","ACT OLANZAPINE ODT (olanzapine 20 mg orodispersible tablet) ACTAVIS PHARMA COMPANY",NA,NA,"active","20091016","DIN","02327597",""
"02327775","SANDOZ OLANZAPINE ODT (olanzapine 5 mg orodispersible tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20100226","DIN","02327775",""
"02327783","SANDOZ OLANZAPINE ODT (olanzapine 10 mg orodispersible tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20100226","DIN","02327783",""
"02327791","SANDOZ OLANZAPINE ODT (olanzapine 15 mg orodispersible tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20100226","DIN","02327791",""
"02327805","SANDOZ OLANZAPINE ODT (olanzapine 20 mg orodispersible tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20100226","DIN","02327805",""
"02327856","APO-HYDRO (hydrochlorothiazide 12.5 mg oral tablet) APOTEX INC",NA,NA,"active","20090702","DIN","02327856",""
"02327902","SANDOZ CANDESARTAN PLUS (candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20120924","DIN","02327902",""
"02328070","ACT IRBESARTAN (irbesartan 75 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"active","20110321","DIN","02328070",""
"02328089","ACT IRBESARTAN (irbesartan 150 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"active","20110321","DIN","02328089",""
"02328100","ACT IRBESARTAN (irbesartan 300 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"active","20110321","DIN","02328100",""
"02328305","RAN-RISPERIDONE (risperidone 0.25 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20091022","DIN","02328305",""
"02328313","RAN-RISPERIDONE (risperidone 0.5 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20091022","DIN","02328313",""
"02328321","RAN-RISPERIDONE (risperidone 1 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20091022","DIN","02328321",""
"02328348","RAN-RISPERIDONE (risperidone 2 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20091022","DIN","02328348",""
"02328364","RAN-RISPERIDONE (risperidone 3 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20091022","DIN","02328364",""
"02328372","RAN-RISPERIDONE (risperidone 4 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20091022","DIN","02328372",""
"02328429","JUNIOR STRENGTH ADVIL FEVER FROM COLDS OR FLU (ibuprofen 100 mg chewable tablet) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC",NA,NA,"active","20091105","DIN","02328429","FRUIT FLAVOUR"
"02328437","CHILDREN'S ADVIL FEVER FROM COLDS OR FLU (ibuprofen 100 mg per 5 mL oral suspension) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC",NA,NA,"active","20091105","DIN","02328437",""
"02328445","ADVIL PEDIATRIC DROPS FEVER FROM COLDS OR FLU (ibuprofen 40 mg per mL oral suspension) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC",NA,NA,"active","20100806","DIN","02328445",""
"02328461","SANDOZ IRBESARTAN (irbesartan 75 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20110321","DIN","02328461",""
"02328488","SANDOZ IRBESARTAN (irbesartan 150 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20110321","DIN","02328488",""
"02328496","SANDOZ IRBESARTAN (irbesartan 300 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20110321","DIN","02328496",""
"02328518","PMS-IRBESARTAN-HCTZ (hydrochlorothiazide 12.5 mg and irbesartan 150 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20110324","DIN","02328518",""
"02328526","PMS-IRBESARTAN-HCTZ (hydrochlorothiazide 12.5 mg and irbesartan 300 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20110324","DIN","02328526",""
"02328534","PMS-IRBESARTAN-HCTZ (hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20110324","DIN","02328534",""
"02328593","SANDOZ MONTELUKAST TABLET (montelukast (montelukast sodium) 10 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20111011","DIN","02328593",""
"02328666","SANDOZ DONEPEZIL (donepezil hydrochloride 5 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20131227","DIN","02328666",""
"02328682","SANDOZ DONEPEZIL (donepezil hydrochloride 10 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20131227","DIN","02328682",""
"02329131","RAN-SIMVASTATIN (simvastatin 5 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20090720","DIN","02329131",""
"02329158","RAN-SIMVASTATIN (simvastatin 10 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20090720","DIN","02329158",""
"02329166","RAN-SIMVASTATIN (simvastatin 20 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20090720","DIN","02329166",""
"02329174","RAN-SIMVASTATIN (simvastatin 40 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"inactive","20170718","DIN","02329174",""
"02329182","RAN-SIMVASTATIN (simvastatin 80 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20090720","DIN","02329182",""
"02329204","RAN-CEFPROZIL (cefprozil (cefprozil monohydrate) 125 mg per 5 mL oral suspension) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20100112","DIN","02329204",""
"02329425","MYLAN-OMEPRAZOLE (omeprazole 10 mg gastro-resistant capsule) MYLAN PHARMACEUTICALS ULC",NA,NA,"active","20090804","DIN","02329425",""
"02329433","MYLAN-OMEPRAZOLE (omeprazole 20 mg gastro-resistant capsule) MYLAN PHARMACEUTICALS ULC",NA,NA,"active","20090804","DIN","02329433",""
"02330083","RIVA-RABEPRAZOLE EC (rabeprazole sodium 10 mg gastro-resistant tablet) LABORATOIRE RIVA INC",NA,NA,"active","20090928","DIN","02330083",""
"02330091","RIVA-RABEPRAZOLE EC (rabeprazole sodium 20 mg gastro-resistant tablet) LABORATOIRE RIVA INC",NA,NA,"active","20090930","DIN","02330091",""
"02330105","RAN-FENTANYL MATRIX PATCH (fentanyl 12 mcg per hour transdermal patch) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20090928","DIN","02330105",""
"02330113","RAN-FENTANYL MATRIX PATCH (fentanyl 25 mcg per hour transdermal patch) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20090928","DIN","02330113",""
"02330121","RAN-FENTANYL MATRIX PATCH (fentanyl 50 mcg per hour transdermal patch) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20090928","DIN","02330121",""
"02330148","RAN-FENTANYL MATRIX PATCH (fentanyl 75 mcg per hour transdermal patch) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20090928","DIN","02330148",""
"02330156","RAN-FENTANYL MATRIX PATCH (fentanyl 100 mcg per hour transdermal patch) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20090928","DIN","02330156",""
"02330210","PMS-BETAHISTINE (betahistine hydrochloride 16 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20140116","DIN","02330210",""
"02330237","PMS-BETAHISTINE (betahistine hydrochloride 24 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20140116","DIN","02330237",""
"02330377","APO-METHYLPHENIDATE ER (methylphenidate hydrochloride 54 mg prolonged-release oral tablet) APOTEX INC",NA,NA,"active","20160722","DIN","02330377",""
"02330385","SANDOZ MONTELUKAST (montelukast (montelukast sodium) 4 mg chewable tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20111011","DIN","02330385",""
"02330393","SANDOZ MONTELUKAST (montelukast (montelukast sodium) 5 mg chewable tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20111011","DIN","02330393",""
"02330415","JAMP-QUETIAPINE (quetiapine (quetiapine fumarate) 25 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active","20100402","DIN","02330415",""
"02330423","JAMP-QUETIAPINE (quetiapine (quetiapine fumarate) 100 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active","20100402","DIN","02330423",""
"02330458","JAMP-QUETIAPINE (quetiapine (quetiapine fumarate) 200 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active","20100402","DIN","02330458",""
"02330466","JAMP-QUETIAPINE (quetiapine (quetiapine fumarate) 300 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active","20100618","DIN","02330466",""
"02330474","SANDOZ AMLODIPINE (amlodipine (amlodipine besylate) 2.5 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20090805","DIN","02330474",""
"02330512","RATIO-IRBESARTAN HCTZ (hydrochlorothiazide 12.5 mg and irbesartan 150 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","20110321","DIN","02330512",""
"02330520","RATIO-IRBESARTAN HCTZ (hydrochlorothiazide 12.5 mg and irbesartan 300 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","20110321","DIN","02330520",""
"02330539","RATIO-IRBESARTAN HCTZ (hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","20110321","DIN","02330539",""
"02330555","PLAVIX (clopidogrel (clopidogrel bisulfate) 300 mg oral tablet) SANOFI-AVENTIS CANADA INC",NA,NA,"active","20090930","DIN","02330555",""
"02330954","JAMP-PRAVASTATIN (pravastatin sodium 10 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active","20100401","DIN","02330954",""
"02330962","JAMP-PRAVASTATIN (pravastatin sodium 20 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active","20100401","DIN","02330962",""
"02330970","JAMP-PRAVASTATIN (pravastatin sodium 40 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active","20100401","DIN","02330970",""
"02331004","JAMP-FOSINOPRIL (fosinopril sodium 10 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"inactive","20170807","DIN","02331004",""
"02331012","JAMP-FOSINOPRIL (fosinopril sodium 20 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"inactive","20170807","DIN","02331012",""
"02331101","JAMP-RAMIPRIL (ramipril 1.25 mg oral capsule) JAMP PHARMA CORPORATION",NA,NA,"active","20100310","DIN","02331101",""
"02331128","JAMP-RAMIPRIL (ramipril 2.5 mg oral capsule) JAMP PHARMA CORPORATION",NA,NA,"active","20100310","DIN","02331128",""
"02331136","JAMP-RAMIPRIL (ramipril 5 mg oral capsule) JAMP PHARMA CORPORATION",NA,NA,"active","20100310","DIN","02331136",""
"02331144","JAMP-RAMIPRIL (ramipril 10 mg oral capsule) JAMP PHARMA CORPORATION",NA,NA,"active","20100310","DIN","02331144",""
"02331284","AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) SANIS HEALTH INC",NA,NA,"active","20091022","DIN","02331284",""
"02331292","AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) SANIS HEALTH INC",NA,NA,"active","20091022","DIN","02331292",""
"02331489","RIVA-AMLODIPINE (amlodipine (amlodipine besylate) 2.5 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active","20091013","DIN","02331489",""
"02331497","RIVA-AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active","20091007","DIN","02331497",""
"02331500","RIVA-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active","20091006","DIN","02331500",""
"02331551","TEVA-LACTULOSE (lactulose 667 mg per mL oral solution) TEVA CANADA LIMITED",NA,NA,"active","20101115","DIN","02331551",""
"02331616","BUPROPION SR (bupropion hydrochloride 100 mg prolonged-release oral tablet) PRO DOC LIMITEE",NA,NA,"active","20100203","DIN","02331616",""
"02331667","ADVAGRAF (tacrolimus 3 mg prolonged-release oral capsule) ASTELLAS PHARMA CANADA INC",NA,NA,"active","20100405","DIN","02331667",""
"02331683","APO-VENLAFAXINE XR (venlafaxine (venlafaxine hydrochloride) 37.5 mg prolonged-release oral capsule) APOTEX INC",NA,NA,"active","20130416","DIN","02331683",""
"02331691","APO-VENLAFAXINE XR (venlafaxine (venlafaxine hydrochloride) 75 mg prolonged-release oral capsule) APOTEX INC",NA,NA,"active","20130416","DIN","02331691",""
"02331705","APO-VENLAFAXINE XR (venlafaxine (venlafaxine hydrochloride) 150 mg prolonged-release oral capsule) APOTEX INC",NA,NA,"active","20130416","DIN","02331705",""
"02331748","CO VALACYCLOVIR (valacyclovir (valacyclovir hydrochloride) 500 mg oral tablet) COBALT PHARMACEUTICALS COMPANY",NA,NA,"active","20100727","DIN","02331748",""
"02332922","ATACAND PLUS (candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet) ASTRAZENECA CANADA INC",NA,NA,"active","20090928","DIN","02332922",""
"02332957","ATACAND PLUS (candesartan cilexetil 32 mg and hydrochlorothiazide 25 mg oral tablet) ASTRAZENECA CANADA INC",NA,NA,"active","20090928","DIN","02332957",""
"02332981","IBUPROFEN CAPSULES, 400MG (ibuprofen 400 mg oral capsule) BIONPHARMA INC",NA,NA,"inactive","20170717","DIN","02332981",""
"02333015","APO-OLANZAPINE (olanzapine 20 mg oral tablet) APOTEX INC",NA,NA,"active","20091009","DIN","02333015",""
"02333430","DOM-OMEPRAZOLE DR (omeprazole (omeprazole magnesium) 20 mg gastro-resistant tablet) DOMINION PHARMACAL",NA,NA,"active","20130123","DIN","02333430",""
"02333554","ONGLYZA (saxagliptin (saxagliptin hydrochloride) 5 mg oral tablet) ASTRAZENECA CANADA INC",NA,NA,"active","20091029","DIN","02333554","FILM-COATED"
"02333856","JANUMET (metformin hydrochloride 500 mg and sitagliptin (sitagliptin phosphate monohydrate) 50 mg oral tablet) MERCK CANADA INC",NA,NA,"active","20091008","DIN","02333856",""
"02333864","JANUMET (metformin hydrochloride 850 mg and sitagliptin (sitagliptin phosphate monohydrate) 50 mg oral tablet) MERCK CANADA INC",NA,NA,"active","20091008","DIN","02333864",""
"02333872","JANUMET (metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate monohydrate) 50 mg oral tablet) MERCK CANADA INC",NA,NA,"active","20091008","DIN","02333872",""
"02334186","DURAGESIC (fentanyl 12 mcg per hour transdermal patch) JANSSEN INC",NA,NA,"active","20100316","DIN","02334186","2.1 MG /PATCH"
"02334992","ENDOMETRIN (progesterone 100 mg effervescent vaginal tablet) FERRING INC",NA,NA,"active","20091130","DIN","02334992",""
"02335700","TOLOXIN (digoxin 0.0625 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA,"active","20091223","DIN","02335700",""
"02335719","TOLOXIN (digoxin 0.125 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA,"active","20091223","DIN","02335719",""
"02335727","TOLOXIN (digoxin 0.25 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA,"active","20091223","DIN","02335727",""
"02336308","PANTOPRAZOLE FOR INJECTION (pantoprazole (pantoprazole sodium sesquihydrate) 40 mg per vial powder for solution for injection) TEVA CANADA LIMITED",NA,NA,"inactive","20170901","DIN","02336308",""
"02336480","RAN-RANITIDINE (ranitidine (ranitidine hydrochloride) 150 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20091102","DIN","02336480",""
"02336502","RAN-RANITIDINE (ranitidine (ranitidine hydrochloride) 300 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20091102","DIN","02336502",""
"02336715","APO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 1.5 mg oral capsule) APOTEX INC",NA,NA,"active","20100407","DIN","02336715",""
"02336723","APO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 3 mg oral capsule) APOTEX INC",NA,NA,"active","20100407","DIN","02336723",""
"02336731","APO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 4.5 mg oral capsule) APOTEX INC",NA,NA,"active","20100407","DIN","02336731",""
"02336758","APO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 6 mg oral capsule) APOTEX INC",NA,NA,"active","20100407","DIN","02336758",""
"02336790","APO-TRAMADOL/ACET (acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet) APOTEX INC",NA,NA,"active","20091109","DIN","02336790",""
"02337126","RIVA-OLANZAPINE (olanzapine 2.5 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active","20100217","DIN","02337126",""
"02337134","RIVA-OLANZAPINE (olanzapine 5 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active","20100217","DIN","02337134",""
"02337142","RIVA-OLANZAPINE (olanzapine 7.5 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active","20100217","DIN","02337142",""
"02337150","RIVA-OLANZAPINE (olanzapine 10 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active","20100217","DIN","02337150",""
"02337169","RIVA-OLANZAPINE (olanzapine 15 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active","20100217","DIN","02337169",""
"02337428","SANDOZ IRBESARTAN HCT (hydrochlorothiazide 12.5 mg and irbesartan 150 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20110321","DIN","02337428",""
"02337436","SANDOZ IRBESARTAN HCT (hydrochlorothiazide 12.5 mg and irbesartan 300 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20110321","DIN","02337436",""
"02337444","SANDOZ IRBESARTAN HCT (hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20110321","DIN","02337444",""
"02337487","ACT VALSARTAN (valsartan 40 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"active","20110216","DIN","02337487",""
"02337495","ACT VALSARTAN (valsartan 80 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"active","20110216","DIN","02337495",""
"02337509","ACT VALSARTAN (valsartan 160 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"active","20110216","DIN","02337509",""
"02337517","ACT VALSARTAN (valsartan 320 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"active","20110216","DIN","02337517",""
"02337878","MYLAN-OLANZAPINE (olanzapine 2.5 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active","20100615","DIN","02337878",""
"02337886","MYLAN-OLANZAPINE (olanzapine 5 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active","20100615","DIN","02337886",""
"02337894","MYLAN-OLANZAPINE (olanzapine 7.5 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active","20100615","DIN","02337894",""
"02337908","MYLAN-OLANZAPINE (olanzapine 10 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active","20100516","DIN","02337908",""
"02337916","MYLAN-OLANZAPINE (olanzapine 15 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active","20100615","DIN","02337916",""
"02337975","APO-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 5 mg oral tablet) APOTEX INC",NA,NA,"active","20120402","DIN","02337975",""
"02337983","APO-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 10 mg oral tablet) APOTEX INC",NA,NA,"active","20120402","DIN","02337983",""
"02337991","APO-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 20 mg oral tablet) APOTEX INC",NA,NA,"active","20120402","DIN","02337991",""
"02338009","APO-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 40 mg oral tablet) APOTEX INC",NA,NA,"active","20120402","DIN","02338009",""
"02338327","ADCIRCA (tadalafil 20 mg oral tablet) ELI LILLY CANADA INC",NA,NA,"active","20100119","DIN","02338327",""
"02338572","SILKIS (calcitriol 3 mcg per g cutaneous ointment) GALDERMA CANADA INC",NA,NA,"active","20100409","DIN","02338572",""
"02338580","VOLTAREN EMULGEL JOINT PAIN REGULAR STRENGTH (diclofenac diethylamine 1.16 % cutaneous gel) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.",NA,NA,"active","20100621","DIN","02338580",""
"02338645","OLANZAPINE ODT (olanzapine 5 mg orodispersible tablet) PRO DOC LIMITEE",NA,NA,"active","20100201","DIN","02338645",""
"02338653","OLANZAPINE ODT (olanzapine 10 mg orodispersible tablet) PRO DOC LIMITEE",NA,NA,"active","20100201","DIN","02338653",""
"02338661","OLANZAPINE ODT (olanzapine 15 mg orodispersible tablet) PRO DOC LIMITEE",NA,NA,"active","20100201","DIN","02338661",""
"02338726","SANDOZ ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 5 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20120315","DIN","02338726",""
"02338734","SANDOZ ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 10 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20120315","DIN","02338734",""
"02338742","SANDOZ ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 20 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20120315","DIN","02338742",""
"02338750","SANDOZ ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 40 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20120315","DIN","02338750",""
"02339099","APO-ESOMEPRAZOLE (esomeprazole (esomeprazole magnesium) 20 mg gastro-resistant tablet) APOTEX INC",NA,NA,"active","20120302","DIN","02339099",""
"02339102","APO-ESOMEPRAZOLE (esomeprazole (esomeprazole magnesium) 40 mg gastro-resistant tablet) APOTEX INC",NA,NA,"active","20110307","DIN","02339102",""
"02339242","VENLAFAXINE XR (venlafaxine (venlafaxine hydrochloride) 37.5 mg prolonged-release oral capsule) PRO DOC LIMITEE",NA,NA,"active","20100203","DIN","02339242",""
