"mp_code"|"formal_description_mp"|"formal_description_ntp"|"ntp_code"
"02229269"|"ZYPREXA - 5MG [olanzapine 5 mg oral tablet] ELI LILLY CANADA INC"|"olanzapine 5 mg oral tablet"|9004823
"02229277"|"ZYPREXA [olanzapine 7.5 mg oral tablet] ELI LILLY CANADA INC"|"olanzapine 7.5 mg oral tablet"|9004825
"02229285"|"ZYPREXA - 10MG [olanzapine 10 mg oral tablet] ELI LILLY CANADA INC"|"olanzapine 10 mg oral tablet"|9004816
"02238850"|"ZYPREXA 15MG [olanzapine 15 mg oral tablet] ELI LILLY CANADA INC"|"olanzapine 15 mg oral tablet"|9004818
"02238851"|"ZYPREXA 20MG [olanzapine 20 mg oral tablet] ELI LILLY CANADA INC"|"olanzapine 20 mg oral tablet"|9004821
"02276712"|"TEVA-OLANZAPINE [olanzapine 2.5 mg oral tablet] TEVA CANADA LIMITED"|"olanzapine 2.5 mg oral tablet"|9004820
"02276720"|"TEVA-OLANZAPINE [olanzapine 5 mg oral tablet] TEVA CANADA LIMITED"|"olanzapine 5 mg oral tablet"|9004823
"02276739"|"TEVA-OLANZAPINE [olanzapine 7.5 mg oral tablet] TEVA CANADA LIMITED"|"olanzapine 7.5 mg oral tablet"|9004825
"02276747"|"TEVA-OLANZAPINE [olanzapine 10 mg oral tablet] TEVA CANADA LIMITED"|"olanzapine 10 mg oral tablet"|9004816
"02276755"|"TEVA-OLANZAPINE [olanzapine 15 mg oral tablet] TEVA CANADA LIMITED"|"olanzapine 15 mg oral tablet"|9004818
"02281791"|"APO-OLANZAPINE [olanzapine 2.5 mg oral tablet] APOTEX INC"|"olanzapine 2.5 mg oral tablet"|9004820
"02281805"|"APO-OLANZAPINE [olanzapine 5 mg oral tablet] APOTEX INC"|"olanzapine 5 mg oral tablet"|9004823
"02281813"|"APO-OLANZAPINE [olanzapine 7.5 mg oral tablet] APOTEX INC"|"olanzapine 7.5 mg oral tablet"|9004825
"02281821"|"APO-OLANZAPINE [olanzapine 10 mg oral tablet] APOTEX INC"|"olanzapine 10 mg oral tablet"|9004816
"02281848"|"APO-OLANZAPINE [olanzapine 15 mg oral tablet] APOTEX INC"|"olanzapine 15 mg oral tablet"|9004818
"02303116"|"PMS-OLANZAPINE [olanzapine 2.5 mg oral tablet] PHARMASCIENCE INC"|"olanzapine 2.5 mg oral tablet"|9004820
"02303159"|"PMS-OLANZAPINE [olanzapine 5 mg oral tablet] PHARMASCIENCE INC"|"olanzapine 5 mg oral tablet"|9004823
"02303167"|"PMS-OLANZAPINE [olanzapine 7.5 mg oral tablet] PHARMASCIENCE INC"|"olanzapine 7.5 mg oral tablet"|9004825
"02303175"|"PMS-OLANZAPINE [olanzapine 10 mg oral tablet] PHARMASCIENCE INC"|"olanzapine 10 mg oral tablet"|9004816
"02303183"|"PMS-OLANZAPINE [olanzapine 15 mg oral tablet] PHARMASCIENCE INC"|"olanzapine 15 mg oral tablet"|9004818
"02310341"|"SANDOZ OLANZAPINE [olanzapine 2.5 mg oral tablet] SANDOZ CANADA INCORPORATED"|"olanzapine 2.5 mg oral tablet"|9004820
"02310368"|"SANDOZ OLANZAPINE [olanzapine 5 mg oral tablet] SANDOZ CANADA INCORPORATED"|"olanzapine 5 mg oral tablet"|9004823
"02310376"|"SANDOZ OLANZAPINE [olanzapine 7.5 mg oral tablet] SANDOZ CANADA INCORPORATED"|"olanzapine 7.5 mg oral tablet"|9004825
"02310384"|"SANDOZ OLANZAPINE [olanzapine 10 mg oral tablet] SANDOZ CANADA INCORPORATED"|"olanzapine 10 mg oral tablet"|9004816
"02310392"|"SANDOZ OLANZAPINE [olanzapine 15 mg oral tablet] SANDOZ CANADA INCORPORATED"|"olanzapine 15 mg oral tablet"|9004818
"02311968"|"OLANZAPINE [olanzapine 2.5 mg oral tablet] PRO DOC LIMITEE"|"olanzapine 2.5 mg oral tablet"|9004820
"02311976"|"OLANZAPINE [olanzapine 5 mg oral tablet] PRO DOC LIMITEE"|"olanzapine 5 mg oral tablet"|9004823
"02311984"|"OLANZAPINE [olanzapine 7.5 mg oral tablet] PRO DOC LIMITEE"|"olanzapine 7.5 mg oral tablet"|9004825
"02311992"|"OLANZAPINE [olanzapine 10 mg oral tablet] PRO DOC LIMITEE"|"olanzapine 10 mg oral tablet"|9004816
"02312018"|"OLANZAPINE [olanzapine 15 mg oral tablet] PRO DOC LIMITEE"|"olanzapine 15 mg oral tablet"|9004818
"02325659"|"ACT OLANZAPINE [olanzapine 2.5 mg oral tablet] ACTAVIS PHARMA COMPANY"|"olanzapine 2.5 mg oral tablet"|9004820
"02325667"|"ACT OLANZAPINE [olanzapine 5 mg oral tablet] ACTAVIS PHARMA COMPANY"|"olanzapine 5 mg oral tablet"|9004823
"02325675"|"ACT OLANZAPINE [olanzapine 7.5 mg oral tablet] ACTAVIS PHARMA COMPANY"|"olanzapine 7.5 mg oral tablet"|9004825
"02325683"|"ACT OLANZAPINE [olanzapine 10 mg oral tablet] ACTAVIS PHARMA COMPANY"|"olanzapine 10 mg oral tablet"|9004816
"02325691"|"ACT OLANZAPINE [olanzapine 15 mg oral tablet] ACTAVIS PHARMA COMPANY"|"olanzapine 15 mg oral tablet"|9004818
"02325713"|"ACT OLANZAPINE [olanzapine 20 mg oral tablet] ACTAVIS PHARMA COMPANY"|"olanzapine 20 mg oral tablet"|9004821
"02333015"|"APO-OLANZAPINE [olanzapine 20 mg oral tablet] APOTEX INC"|"olanzapine 20 mg oral tablet"|9004821
"02337126"|"RIVA-OLANZAPINE [olanzapine 2.5 mg oral tablet] LABORATOIRE RIVA INC"|"olanzapine 2.5 mg oral tablet"|9004820
"02337134"|"RIVA-OLANZAPINE [olanzapine 5 mg oral tablet] LABORATOIRE RIVA INC"|"olanzapine 5 mg oral tablet"|9004823
"02337142"|"RIVA-OLANZAPINE [olanzapine 7.5 mg oral tablet] LABORATOIRE RIVA INC"|"olanzapine 7.5 mg oral tablet"|9004825
"02337150"|"RIVA-OLANZAPINE [olanzapine 10 mg oral tablet] LABORATOIRE RIVA INC"|"olanzapine 10 mg oral tablet"|9004816
"02337169"|"RIVA-OLANZAPINE [olanzapine 15 mg oral tablet] LABORATOIRE RIVA INC"|"olanzapine 15 mg oral tablet"|9004818
"02337878"|"MYLAN-OLANZAPINE [olanzapine 2.5 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"olanzapine 2.5 mg oral tablet"|9004820
"02337886"|"MYLAN-OLANZAPINE [olanzapine 5 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"olanzapine 5 mg oral tablet"|9004823
"02337894"|"MYLAN-OLANZAPINE [olanzapine 7.5 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"olanzapine 7.5 mg oral tablet"|9004825
"02337908"|"MYLAN-OLANZAPINE [olanzapine 10 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"olanzapine 10 mg oral tablet"|9004816
"02337916"|"MYLAN-OLANZAPINE [olanzapine 15 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"olanzapine 15 mg oral tablet"|9004818
"02337924"|"MYLAN-OLANZAPINE [olanzapine 20 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"olanzapine 20 mg oral tablet"|9004821
"02359707"|"TEVA-OLANZAPINE [olanzapine 20 mg oral tablet] TEVA CANADA LIMITED"|"olanzapine 20 mg oral tablet"|9004821
"02372819"|"OLANZAPINE [olanzapine 2.5 mg oral tablet] SANIS HEALTH INC"|"olanzapine 2.5 mg oral tablet"|9004820
"02372827"|"OLANZAPINE [olanzapine 5 mg oral tablet] SANIS HEALTH INC"|"olanzapine 5 mg oral tablet"|9004823
"02372835"|"OLANZAPINE [olanzapine 7.5 mg oral tablet] SANIS HEALTH INC"|"olanzapine 7.5 mg oral tablet"|9004825
"02372843"|"OLANZAPINE [olanzapine 10 mg oral tablet] SANIS HEALTH INC"|"olanzapine 10 mg oral tablet"|9004816
"02372851"|"OLANZAPINE [olanzapine 15 mg oral tablet] SANIS HEALTH INC"|"olanzapine 15 mg oral tablet"|9004818
"02385864"|"OLANZAPINE [olanzapine 2.5 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"olanzapine 2.5 mg oral tablet"|9004820
"02385872"|"OLANZAPINE [olanzapine 5 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"olanzapine 5 mg oral tablet"|9004823
"02385880"|"OLANZAPINE [olanzapine 7.5 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"olanzapine 7.5 mg oral tablet"|9004825
"02385899"|"OLANZAPINE [olanzapine 10 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"olanzapine 10 mg oral tablet"|9004816
"02385902"|"OLANZAPINE [olanzapine 15 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"olanzapine 15 mg oral tablet"|9004818
"02403064"|"RAN-OLANZAPINE [olanzapine 2.5 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"olanzapine 2.5 mg oral tablet"|9004820
"02403072"|"RAN-OLANZAPINE [olanzapine 5 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"olanzapine 5 mg oral tablet"|9004823
"02403080"|"RAN-OLANZAPINE [olanzapine 7.5 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"olanzapine 7.5 mg oral tablet"|9004825
"02403099"|"RAN-OLANZAPINE [olanzapine 10 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"olanzapine 10 mg oral tablet"|9004816
"02403102"|"RAN-OLANZAPINE [olanzapine 15 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"olanzapine 15 mg oral tablet"|9004818
"02417243"|"JAMP OLANZAPINE FC [olanzapine 2.5 mg oral tablet] JAMP PHARMA CORPORATION"|"olanzapine 2.5 mg oral tablet"|9004820
"02417251"|"JAMP OLANZAPINE FC [olanzapine 5 mg oral tablet] JAMP PHARMA CORPORATION"|"olanzapine 5 mg oral tablet"|9004823
"02417278"|"JAMP OLANZAPINE FC [olanzapine 7.5 mg oral tablet] JAMP PHARMA CORPORATION"|"olanzapine 7.5 mg oral tablet"|9004825
"02417286"|"JAMP OLANZAPINE FC [olanzapine 10 mg oral tablet] JAMP PHARMA CORPORATION"|"olanzapine 10 mg oral tablet"|9004816
"02417294"|"JAMP OLANZAPINE FC [olanzapine 15 mg oral tablet] JAMP PHARMA CORPORATION"|"olanzapine 15 mg oral tablet"|9004818
"02417308"|"JAMP OLANZAPINE FC [olanzapine 20 mg oral tablet] JAMP PHARMA CORPORATION"|"olanzapine 20 mg oral tablet"|9004821
"02421232"|"MAR-OLANZAPINE [olanzapine 2.5 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"olanzapine 2.5 mg oral tablet"|9004820
"02421240"|"MAR-OLANZAPINE [olanzapine 5 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"olanzapine 5 mg oral tablet"|9004823
"02421259"|"MAR-OLANZAPINE [olanzapine 7.5 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"olanzapine 7.5 mg oral tablet"|9004825
"02421267"|"MAR-OLANZAPINE [olanzapine 10 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"olanzapine 10 mg oral tablet"|9004816
"02421275"|"MAR-OLANZAPINE [olanzapine 15 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"olanzapine 15 mg oral tablet"|9004818
"02421704"|"OLANZAPINE [olanzapine 20 mg oral tablet] PRO DOC LIMITEE"|"olanzapine 20 mg oral tablet"|9004821
"02428008"|"VAN-OLANZAPINE [olanzapine 2.5 mg oral tablet] VANC PHARMACEUTICALS INC"|"olanzapine 2.5 mg oral tablet"|9004820
"02428016"|"VAN-OLANZAPINE [olanzapine 5 mg oral tablet] VANC PHARMACEUTICALS INC"|"olanzapine 5 mg oral tablet"|9004823
"02428024"|"VAN-OLANZAPINE [olanzapine 7.5 mg oral tablet] VANC PHARMACEUTICALS INC"|"olanzapine 7.5 mg oral tablet"|9004825
"02428032"|"VAN-OLANZAPINE [olanzapine 10 mg oral tablet] VANC PHARMACEUTICALS INC"|"olanzapine 10 mg oral tablet"|9004816
"02428040"|"VAN-OLANZAPINE [olanzapine 15 mg oral tablet] VANC PHARMACEUTICALS INC"|"olanzapine 15 mg oral tablet"|9004818
"02243086"|"ZYPREXA ZYDIS [olanzapine 5 mg orodispersible tablet] ELI LILLY CANADA INC"|"olanzapine 5 mg orodispersible tablet"|9004824
"02243087"|"ZYPREXA ZYDIS [olanzapine 10 mg orodispersible tablet] ELI LILLY CANADA INC"|"olanzapine 10 mg orodispersible tablet"|9004817
"02243088"|"ZYPREXA ZYDIS [olanzapine 15 mg orodispersible tablet] ELI LILLY CANADA INC"|"olanzapine 15 mg orodispersible tablet"|9004819
"02243089"|"ZYPREXA ZYDIS [olanzapine 20 mg orodispersible tablet] ELI LILLY CANADA INC"|"olanzapine 20 mg orodispersible tablet"|9004822
"02303191"|"PMS-OLANZAPINE ODT [olanzapine 5 mg orodispersible tablet] PHARMASCIENCE INC"|"olanzapine 5 mg orodispersible tablet"|9004824
"02303205"|"PMS-OLANZAPINE ODT [olanzapine 10 mg orodispersible tablet] PHARMASCIENCE INC"|"olanzapine 10 mg orodispersible tablet"|9004817
"02303213"|"PMS-OLANZAPINE ODT [olanzapine 15 mg orodispersible tablet] PHARMASCIENCE INC"|"olanzapine 15 mg orodispersible tablet"|9004819
"02321343"|"TEVA-OLANZAPINE ODT [olanzapine 5 mg orodispersible tablet] TEVA CANADA LIMITED"|"olanzapine 5 mg orodispersible tablet"|9004824
"02321351"|"TEVA-OLANZAPINE ODT [olanzapine 10 mg orodispersible tablet] TEVA CANADA LIMITED"|"olanzapine 10 mg orodispersible tablet"|9004817
"02327562"|"ACT OLANZAPINE ODT [olanzapine 5 mg orodispersible tablet] ACTAVIS PHARMA COMPANY"|"olanzapine 5 mg orodispersible tablet"|9004824
"02327570"|"ACT OLANZAPINE ODT [olanzapine 10 mg orodispersible tablet] ACTAVIS PHARMA COMPANY"|"olanzapine 10 mg orodispersible tablet"|9004817
"02327589"|"ACT OLANZAPINE ODT [olanzapine 15 mg orodispersible tablet] ACTAVIS PHARMA COMPANY"|"olanzapine 15 mg orodispersible tablet"|9004819
"02327597"|"ACT OLANZAPINE ODT [olanzapine 20 mg orodispersible tablet] ACTAVIS PHARMA COMPANY"|"olanzapine 20 mg orodispersible tablet"|9004822
"02327775"|"SANDOZ OLANZAPINE ODT [olanzapine 5 mg orodispersible tablet] SANDOZ CANADA INCORPORATED"|"olanzapine 5 mg orodispersible tablet"|9004824
"02327783"|"SANDOZ OLANZAPINE ODT [olanzapine 10 mg orodispersible tablet] SANDOZ CANADA INCORPORATED"|"olanzapine 10 mg orodispersible tablet"|9004817
"02327791"|"SANDOZ OLANZAPINE ODT [olanzapine 15 mg orodispersible tablet] SANDOZ CANADA INCORPORATED"|"olanzapine 15 mg orodispersible tablet"|9004819
"02327805"|"SANDOZ OLANZAPINE ODT [olanzapine 20 mg orodispersible tablet] SANDOZ CANADA INCORPORATED"|"olanzapine 20 mg orodispersible tablet"|9004822
"02338645"|"OLANZAPINE ODT [olanzapine 5 mg orodispersible tablet] PRO DOC LIMITEE"|"olanzapine 5 mg orodispersible tablet"|9004824
"02338653"|"OLANZAPINE ODT [olanzapine 10 mg orodispersible tablet] PRO DOC LIMITEE"|"olanzapine 10 mg orodispersible tablet"|9004817
"02338661"|"OLANZAPINE ODT [olanzapine 15 mg orodispersible tablet] PRO DOC LIMITEE"|"olanzapine 15 mg orodispersible tablet"|9004819
"02339811"|"RIVA-OLANZAPINE ODT [olanzapine 5 mg orodispersible tablet] LABORATOIRE RIVA INC"|"olanzapine 5 mg orodispersible tablet"|9004824
"02339838"|"RIVA-OLANZAPINE ODT [olanzapine 10 mg orodispersible tablet] LABORATOIRE RIVA INC"|"olanzapine 10 mg orodispersible tablet"|9004817
"02339846"|"RIVA-OLANZAPINE ODT [olanzapine 15 mg orodispersible tablet] LABORATOIRE RIVA INC"|"olanzapine 15 mg orodispersible tablet"|9004819
"02343665"|"OLANZAPINE ODT [olanzapine 5 mg orodispersible tablet] SIVEM PHARMACEUTICALS ULC"|"olanzapine 5 mg orodispersible tablet"|9004824
"02343673"|"OLANZAPINE ODT [olanzapine 10 mg orodispersible tablet] SIVEM PHARMACEUTICALS ULC"|"olanzapine 10 mg orodispersible tablet"|9004817
"02343681"|"OLANZAPINE ODT [olanzapine 15 mg orodispersible tablet] SIVEM PHARMACEUTICALS ULC"|"olanzapine 15 mg orodispersible tablet"|9004819
"02343703"|"OLANZAPINE ODT [olanzapine 20 mg orodispersible tablet] SIVEM PHARMACEUTICALS ULC"|"olanzapine 20 mg orodispersible tablet"|9004822
"02352974"|"OLANZAPINE ODT [olanzapine 5 mg orodispersible tablet] SANIS HEALTH INC"|"olanzapine 5 mg orodispersible tablet"|9004824
"02352982"|"OLANZAPINE ODT [olanzapine 10 mg orodispersible tablet] SANIS HEALTH INC"|"olanzapine 10 mg orodispersible tablet"|9004817
"02352990"|"OLANZAPINE ODT [olanzapine 15 mg orodispersible tablet] SANIS HEALTH INC"|"olanzapine 15 mg orodispersible tablet"|9004819
"02360616"|"APO-OLANZAPINE ODT [olanzapine 5 mg orodispersible tablet] APOTEX INC"|"olanzapine 5 mg orodispersible tablet"|9004824
"02360624"|"APO-OLANZAPINE ODT [olanzapine 10 mg orodispersible tablet] APOTEX INC"|"olanzapine 10 mg orodispersible tablet"|9004817
"02360632"|"APO-OLANZAPINE ODT [olanzapine 15 mg orodispersible tablet] APOTEX INC"|"olanzapine 15 mg orodispersible tablet"|9004819
"02360640"|"APO-OLANZAPINE ODT [olanzapine 20 mg orodispersible tablet] APOTEX INC"|"olanzapine 20 mg orodispersible tablet"|9004822
"02382709"|"MYLAN-OLANZAPINE ODT [olanzapine 5 mg orodispersible tablet] MYLAN PHARMACEUTICALS ULC"|"olanzapine 5 mg orodispersible tablet"|9004824
"02382717"|"MYLAN-OLANZAPINE ODT [olanzapine 10 mg orodispersible tablet] MYLAN PHARMACEUTICALS ULC"|"olanzapine 10 mg orodispersible tablet"|9004817
"02382725"|"MYLAN-OLANZAPINE ODT [olanzapine 15 mg orodispersible tablet] MYLAN PHARMACEUTICALS ULC"|"olanzapine 15 mg orodispersible tablet"|9004819
"02382733"|"MYLAN-OLANZAPINE ODT [olanzapine 20 mg orodispersible tablet] MYLAN PHARMACEUTICALS ULC"|"olanzapine 20 mg orodispersible tablet"|9004822
"02389088"|"MAR-OLANZAPINE ODT [olanzapine 5 mg orodispersible tablet] MARCAN PHARMACEUTICALS INC"|"olanzapine 5 mg orodispersible tablet"|9004824
"02389096"|"MAR-OLANZAPINE ODT [olanzapine 10 mg orodispersible tablet] MARCAN PHARMACEUTICALS INC"|"olanzapine 10 mg orodispersible tablet"|9004817
"02389118"|"MAR-OLANZAPINE ODT [olanzapine 15 mg orodispersible tablet] MARCAN PHARMACEUTICALS INC"|"olanzapine 15 mg orodispersible tablet"|9004819
"02389126"|"MAR-OLANZAPINE ODT [olanzapine 20 mg orodispersible tablet] MARCAN PHARMACEUTICALS INC"|"olanzapine 20 mg orodispersible tablet"|9004822
"02392399"|"RIVA-OLANZAPINE ODT [olanzapine 20 mg orodispersible tablet] LABORATOIRE RIVA INC"|"olanzapine 20 mg orodispersible tablet"|9004822
"02406624"|"JAMP OLANZAPINE ODT [olanzapine 5 mg orodispersible tablet] JAMP PHARMA CORPORATION"|"olanzapine 5 mg orodispersible tablet"|9004824
"02406632"|"JAMP OLANZAPINE ODT [olanzapine 10 mg orodispersible tablet] JAMP PHARMA CORPORATION"|"olanzapine 10 mg orodispersible tablet"|9004817
"02406640"|"JAMP OLANZAPINE ODT [olanzapine 15 mg orodispersible tablet] JAMP PHARMA CORPORATION"|"olanzapine 15 mg orodispersible tablet"|9004819
"02406659"|"JAMP OLANZAPINE ODT [olanzapine 20 mg orodispersible tablet] JAMP PHARMA CORPORATION"|"olanzapine 20 mg orodispersible tablet"|9004822
"02414090"|"RAN-OLANZAPINE ODT [olanzapine 5 mg orodispersible tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"olanzapine 5 mg orodispersible tablet"|9004824
"02414104"|"RAN-OLANZAPINE ODT [olanzapine 10 mg orodispersible tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"olanzapine 10 mg orodispersible tablet"|9004817
"02414112"|"RAN-OLANZAPINE ODT [olanzapine 15 mg orodispersible tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"olanzapine 15 mg orodispersible tablet"|9004819
"02414120"|"RAN-OLANZAPINE ODT [olanzapine 20 mg orodispersible tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"olanzapine 20 mg orodispersible tablet"|9004822
"02423944"|"PMS-OLANZAPINE ODT [olanzapine 20 mg orodispersible tablet] PHARMASCIENCE INC"|"olanzapine 20 mg orodispersible tablet"|9004822
"02425114"|"OLANZAPINE ODT [olanzapine 20 mg orodispersible tablet] PRO DOC LIMITEE"|"olanzapine 20 mg orodispersible tablet"|9004822
"02436965"|"MINT-OLANZAPINE ODT [olanzapine 5 mg orodispersible tablet] MINT PHARMACEUTICALS INC"|"olanzapine 5 mg orodispersible tablet"|9004824
"02436973"|"MINT-OLANZAPINE ODT [olanzapine 10 mg orodispersible tablet] MINT PHARMACEUTICALS INC"|"olanzapine 10 mg orodispersible tablet"|9004817
"02436981"|"MINT-OLANZAPINE ODT [olanzapine 15 mg orodispersible tablet] MINT PHARMACEUTICALS INC"|"olanzapine 15 mg orodispersible tablet"|9004819
"02437007"|"MINT-OLANZAPINE ODT [olanzapine 20 mg orodispersible tablet] MINT PHARMACEUTICALS INC"|"olanzapine 20 mg orodispersible tablet"|9004822
"02448726"|"AURO-OLANZAPINE ODT [olanzapine 5 mg orodispersible tablet] AURO PHARMA INC"|"olanzapine 5 mg orodispersible tablet"|9004824
"02448734"|"AURO-OLANZAPINE ODT [olanzapine 10 mg orodispersible tablet] AURO PHARMA INC"|"olanzapine 10 mg orodispersible tablet"|9004817
"02448742"|"AURO-OLANZAPINE ODT [olanzapine 15 mg orodispersible tablet] AURO PHARMA INC"|"olanzapine 15 mg orodispersible tablet"|9004819
"02448750"|"AURO-OLANZAPINE ODT [olanzapine 20 mg orodispersible tablet] AURO PHARMA INC"|"olanzapine 20 mg orodispersible tablet"|9004822
"02318660"|"OLMETEC [olmesartan medoxomil 20 mg oral tablet] MERCK CANADA INC"|"olmesartan medoxomil 20 mg oral tablet"|9004828
"02318679"|"OLMETEC [olmesartan medoxomil 40 mg oral tablet] MERCK CANADA INC"|"olmesartan medoxomil 40 mg oral tablet"|9004829
"02233143"|"PATANOL [olopatadine (olopatadine hydrochloride) 0.1 % opthalmic drops, solution] ALCON CANADA INC"|"olopatadine (olopatadine hydrochloride) 0.1 % opthalmic drops, solution"|9004831
"02305054"|"APO-OLOPATADINE [olopatadine (olopatadine hydrochloride) 0.1 % opthalmic drops, solution] APOTEX INC"|"olopatadine (olopatadine hydrochloride) 0.1 % opthalmic drops, solution"|9004831
"02358913"|"SANDOZ OLOPATADINE [olopatadine (olopatadine hydrochloride) 0.1 % opthalmic drops, solution] SANDOZ CANADA INCORPORATED"|"olopatadine (olopatadine hydrochloride) 0.1 % opthalmic drops, solution"|9004831
"02362171"|"PATADAY [olopatadine (olopatadine hydrochloride) 0.2 % opthalmic drops, solution] ALCON CANADA INC"|"olopatadine (olopatadine hydrochloride) 0.2 % opthalmic drops, solution"|9004832
"02402823"|"APO-OLOPATADINE [olopatadine (olopatadine hydrochloride) 0.2 % opthalmic drops, solution] APOTEX INC"|"olopatadine (olopatadine hydrochloride) 0.2 % opthalmic drops, solution"|9004832
"02403986"|"ACT OLOPATADINE 0.1% [olopatadine (olopatadine hydrochloride) 0.1 % opthalmic drops, solution] ACTAVIS PHARMA COMPANY"|"olopatadine (olopatadine hydrochloride) 0.1 % opthalmic drops, solution"|9004831
"02404095"|"ACT OLOPATADINE 0.2% [olopatadine (olopatadine hydrochloride) 0.2 % opthalmic drops, solution] ACTAVIS PHARMA COMPANY"|"olopatadine (olopatadine hydrochloride) 0.2 % opthalmic drops, solution"|9004832
"02420171"|"SANDOZ OLOPATADINE 0.2% [olopatadine (olopatadine hydrochloride) 0.2 % opthalmic drops, solution] SANDOZ CANADA INCORPORATED"|"olopatadine (olopatadine hydrochloride) 0.2 % opthalmic drops, solution"|9004832
"02422727"|"MINT-OLOPATADINE [olopatadine (olopatadine hydrochloride) 0.1 % opthalmic drops, solution] MINT PHARMACEUTICALS INC"|"olopatadine (olopatadine hydrochloride) 0.1 % opthalmic drops, solution"|9004831
"00846503"|"LOSEC CAPSULES 20MG [omeprazole 20 mg modified release oral capsule] ASTRAZENECA CANADA INC"|"omeprazole 20 mg modified release oral capsule"|9004839
"02245058"|"APO-OMEPRAZOLE [omeprazole 20 mg modified release oral capsule] APOTEX INC"|"omeprazole 20 mg modified release oral capsule"|9004839
"02296438"|"SANDOZ OMEPRAZOLE [omeprazole 10 mg modified release oral capsule] SANDOZ CANADA INCORPORATED"|"omeprazole 10 mg modified release oral capsule"|9004838
