"tm_code","tm_formal_name","ntp_code","ntp_formal_name","mp_code","mp_formal_name","Health_Canada_identifier","Health_Canada_description"
"8000849","enalapril and hydrochlorothiazide","9002301","enalapril sodium 8 mg and hydrochlorothiazide 25 mg oral tablet","00657298","VASERETIC (enalapril sodium 8 mg and hydrochlorothiazide 25 mg oral tablet) MERCK CANADA INC","00657298",""
"8000849","enalapril and hydrochlorothiazide","9004832","enalapril maleate 10 mg and hydrochlorothiazide 25 mg oral tablet","02352931","ENALAPRIL MALEATE/HCTZ (enalapril maleate 10 mg and hydrochlorothiazide 25 mg oral tablet) AA PHARMA INC","02352931",""
"8000849","enalapril and hydrochlorothiazide","9004833","enalapril maleate 5 mg and hydrochlorothiazide 12.5 mg oral tablet","02352923","ENALAPRIL MALEATE/HCTZ (enalapril maleate 5 mg and hydrochlorothiazide 12.5 mg oral tablet) AA PHARMA INC","02352923",""
"8000850","fluconazole","9002302","fluconazole 100 mg oral tablet","02236979","TEVA-FLUCONAZOLE (fluconazole 100 mg oral tablet) TEVA CANADA LIMITED","02236979",""
"8000850","fluconazole","9002302","fluconazole 100 mg oral tablet","02245293","MYLAN-FLUCONAZOLE (fluconazole 100 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02245293",""
"8000850","fluconazole","9002302","fluconazole 100 mg oral tablet","02245644","PMS-FLUCONAZOLE (fluconazole 100 mg oral tablet) PHARMASCIENCE INC","02245644",""
"8000850","fluconazole","9002302","fluconazole 100 mg oral tablet","02281279","ACT FLUCONAZOLE (fluconazole 100 mg oral tablet) ACTAVIS PHARMA COMPANY","02281279",""
"8000850","fluconazole","9002302","fluconazole 100 mg oral tablet","02310686","PRO-FLUCONAZOLE (fluconazole 100 mg oral tablet) PRO DOC LIMITEE","02310686",""
"8000850","fluconazole","9002304","fluconazole 50 mg oral tablet","02236978","TEVA-FLUCONAZOLE (fluconazole 50 mg oral tablet) TEVA CANADA LIMITED","02236978",""
"8000850","fluconazole","9002304","fluconazole 50 mg oral tablet","02245292","MYLAN-FLUCONAZOLE (fluconazole 50 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02245292",""
"8000850","fluconazole","9002304","fluconazole 50 mg oral tablet","02245643","PMS-FLUCONAZOLE (fluconazole 50 mg oral tablet) PHARMASCIENCE INC","02245643",""
"8000850","fluconazole","9002304","fluconazole 50 mg oral tablet","02281260","ACT FLUCONAZOLE (fluconazole 50 mg oral tablet) ACTAVIS PHARMA COMPANY","02281260",""
"8000850","fluconazole","9002809","fluconazole 150 mg oral capsule","02141442","DIFLUCAN ONE (fluconazole 150 mg oral capsule) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC","02141442",""
"8000850","fluconazole","9002809","fluconazole 150 mg oral capsule","02246620","PMS-FLUCONAZOLE-150 (fluconazole 150 mg oral capsule) PHARMASCIENCE INC","02246620",""
"8000850","fluconazole","9002809","fluconazole 150 mg oral capsule","02255510","RIVA-FLUCONAZOLE (fluconazole 150 mg oral capsule) LABORATOIRE RIVA INC","02255510",""
"8000850","fluconazole","9002809","fluconazole 150 mg oral capsule","02282348","PMS-FLUCONAZOLE (fluconazole 150 mg oral capsule) PHARMASCIENCE INC","02282348",""
"8000850","fluconazole","9002809","fluconazole 150 mg oral capsule","02311690","CANESORAL (fluconazole 150 mg oral capsule) BAYER INC","02311690",""
"8000850","fluconazole","9002809","fluconazole 150 mg oral capsule","02340046","FLUCONAZOLE-150 (fluconazole 150 mg oral capsule) PHARMASCIENCE INC","02340046",""
"8000850","fluconazole","9002809","fluconazole 150 mg oral capsule","02352133","FLUCONAZOLE 150 (fluconazole 150 mg oral capsule) APOTEX INC","02352133",""
"8000850","fluconazole","9002809","fluconazole 150 mg oral capsule","02378302","MONICURE (fluconazole 150 mg oral capsule) INSIGHT PHARMACEUTICALS LLC","02378302",""
"8000850","fluconazole","9002809","fluconazole 150 mg oral capsule","02428792","MAR-FLUCONAZOLE-150 (fluconazole 150 mg oral capsule) MARCAN PHARMACEUTICALS INC","02428792",""
"8000850","fluconazole","9002809","fluconazole 150 mg oral capsule","02432471","JAMP-FLUCONAZOLE (fluconazole 150 mg oral capsule) JAMP PHARMA CORPORATION","02432471",""
"8000850","fluconazole","9002809","fluconazole 150 mg oral capsule","02433702","PRIVA-FLUCONAZOLE (fluconazole 150 mg oral capsule) PHARMAPAR INC","02433702",""
"8000850","fluconazole","9002810","fluconazole 50 mg per 5 mL powder for oral solution","02024152","DIFLUCAN PWS 50MG/5ML (fluconazole 50 mg per 5 mL powder for oral solution) PFIZER CANADA INC","02024152",""
"8000850","fluconazole","9006552","fluconazole 200 mg per 100 mL solution for injection bottle","00891835","DIFLUCAN INJ 2MG/ML (fluconazole 200 mg per 100 mL solution for injection bottle) PFIZER CANADA INC","00891835",""
"8000850","fluconazole","9006552","fluconazole 200 mg per 100 mL solution for injection bottle","02388448","FLUCONAZOLE INJECTION SDZ (fluconazole 200 mg per 100 mL solution for injection bottle) SANDOZ CANADA INCORPORATED","02388448",""
"8000850","fluconazole","9006593","fluconazole 200 mg per 100 mL solution for injection bag","700565","FLUCONAZOLE  IN SODIUM CHLORIDE INJECTION USP (fluconazole 200 mg per 100 mL solution for injection bag) BAXTER CORPORATION","02261472",""
"8000850","fluconazole","9006594","fluconazole 400 mg per 200 mL solution for injection bag","700566","FLUCONAZOLE  IN SODIUM CHLORIDE INJECTION USP (fluconazole 400 mg per 200 mL solution for injection bag) BAXTER CORPORATION","02261472",""
"8000851","hydralazine","9002309","hydralazine hydrochloride 10 mg oral tablet","00441619","APO-HYDRALAZINE (hydralazine hydrochloride 10 mg oral tablet) APOTEX INC","00441619",""
"8000851","hydralazine","9002309","hydralazine hydrochloride 10 mg oral tablet","02457865","JAMP-HYDRALAZINE (hydralazine hydrochloride 10 mg oral tablet) JAMP PHARMA CORPORATION","02457865",""
"8000851","hydralazine","9002373","hydralazine hydrochloride 25 mg oral tablet","00441627","APO-HYDRALAZINE (hydralazine hydrochloride 25 mg oral tablet) APOTEX INC","00441627",""
"8000851","hydralazine","9002373","hydralazine hydrochloride 25 mg oral tablet","02457873","JAMP-HYDRALAZINE (hydralazine hydrochloride 25 mg oral tablet) JAMP PHARMA CORPORATION","02457873",""
"8000851","hydralazine","9002374","hydralazine hydrochloride 50 mg oral tablet","00441635","APO-HYDRALAZINE (hydralazine hydrochloride 50 mg oral tablet) APOTEX INC","00441635",""
"8000851","hydralazine","9002374","hydralazine hydrochloride 50 mg oral tablet","02457881","JAMP-HYDRALAZINE (hydralazine hydrochloride 50 mg oral tablet) JAMP PHARMA CORPORATION","02457881",""
"8000851","hydralazine","9012384","hydralazine hydrochloride 20 mg per 1 mL solution for injection vial","00723754","APRESOLINE (hydralazine hydrochloride 20 mg per 1 mL solution for injection vial) STERIMAX INC","00723754",""
"8000866","mupirocin","9002481","mupirocin 2 % cutaneous ointment","01916947","BACTROBAN (mupirocin 2 % cutaneous ointment) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","01916947",""
"8000866","mupirocin","9002481","mupirocin 2 % cutaneous ointment","02279983","TARO-MUPIROCIN (mupirocin 2 % cutaneous ointment) TARO PHARMACEUTICALS INC","02279983",""
"8000866","mupirocin","9003376","mupirocin (mupirocin calcium dihydrate) 2 % cutaneous cream","02239757","BACTROBAN CREAM (mupirocin (mupirocin calcium dihydrate) 2 % cutaneous cream) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","02239757",""
"8000870","acetylsalicylic acid and caffeine","9002514","acetylsalicylic acid 325 mg and caffeine 33 mg oral tablet","00800511","MADELON (acetylsalicylic acid 325 mg and caffeine 33 mg oral tablet) LES LABORATOIRES DU SAINT-LAURENT E.H. LTEE","00800511",""
"8000870","acetylsalicylic acid and caffeine","9004809","acetylsalicylic acid 325 mg and caffeine 32 mg oral tablet","02332450","ANACIN (acetylsalicylic acid 325 mg and caffeine 32 mg oral tablet) PALADIN LABS INC","02332450",""
"8000870","acetylsalicylic acid and caffeine","9004883","acetylsalicylic acid 500 mg and caffeine 32 mg oral tablet","02332469","ANACIN EXTRA STRENGTH (acetylsalicylic acid 500 mg and caffeine 32 mg oral tablet) PALADIN LABS INC","02332469",""
"8000891","naloxone","9002853","naloxone hydrochloride 0.4 mg per mL solution for injection","02148706","NALOXONE HCL INJECTION - 0.4MG/ML USP (naloxone hydrochloride 0.4 mg per mL solution for injection) SANDOZ CANADA INCORPORATED","02148706",""
"8000891","naloxone","9002853","naloxone hydrochloride 0.4 mg per mL solution for injection","02382482","NALOXONE HYDROCHLORIDE INJECTION USP (naloxone hydrochloride (naloxone hydrochloride dihydrate) 0.4 mg per mL solution for injection) TELIGENT OU","02382482",""
"8000891","naloxone","9002853","naloxone hydrochloride 0.4 mg per mL solution for injection","02382601","NALOXONE HYDROCHLORIDE INJECTION SDZ PRESERVATIVE FREE (naloxone hydrochloride (naloxone hydrochloride dihydrate) 0.4 mg per mL solution for injection) SANDOZ CANADA INCORPORATED","02382601","SINGLE USE 1 ML AMPOULE"
"8000891","naloxone","9002853","naloxone hydrochloride 0.4 mg per mL solution for injection","02393034","NALOXONE HYDROCHLORIDE INJECTION (naloxone hydrochloride (naloxone hydrochloride dihydrate) 0.4 mg per mL solution for injection) OMEGA LABORATORIES LTD","02393034","1ML & 10ML VIALS"
"8000891","naloxone","9002853","naloxone hydrochloride 0.4 mg per mL solution for injection","02453258","S.O.S. NALOXONE HYDROCHLORIDE INJECTION (naloxone hydrochloride 0.4 mg per mL solution for injection) SANDOZ CANADA INCORPORATED","02453258",""
"8000891","naloxone","9002853","naloxone hydrochloride 0.4 mg per mL solution for injection","02455935","INJECTABLE NALOXONE HYDROCHLORIDE (naloxone hydrochloride (naloxone hydrochloride dihydrate) 0.4 mg per mL solution for injection) OMEGA LABORATORIES LTD","02455935",""
"8000891","naloxone","9002854","naloxone hydrochloride 1 mg per mL solution for injection","02148714","NALOXONE HCL INJECTION - 1MG/ML USP (naloxone hydrochloride 1 mg per mL solution for injection) SANDOZ CANADA INCORPORATED","02148714",""
"8000891","naloxone","9002854","naloxone hydrochloride 1 mg per mL solution for injection","02393042","NALOXONE HYDROCHLORIDE INJECTION (naloxone hydrochloride (naloxone hydrochloride dihydrate) 1 mg per mL solution for injection) OMEGA LABORATORIES LTD","02393042","2ML VIALS"
"8000891","naloxone","9012393","naloxone hydrochloride 4 mg per 0.1 mL nasal spray","02458187","NARCAN NASAL SPRAY (naloxone hydrochloride 4 mg per 0.1 mL nasal spray) ADAPT PHARMA OPERATIONS LIMITED","02458187","SINGLE-DOSE"
"8000897","benzoyl peroxide and erythromycin","9002953","benzoyl peroxide 50 mg per g and erythromycin 30 mg per g cutaneous gel","02225271","BENZAMYCIN (benzoyl peroxide 50 mg per g and erythromycin 30 mg per g cutaneous gel) VALEANT CANADA LP/VALEANT CANADA S.E.C.","02225271",""
"8000898","dibucaine and esculin and framycetin and hydrocortisone","9002986","dibucaine hydrochloride 5 mg and esculin 10 mg and framycetin sulfate 10 mg and hydrocortisone (hydrocortisone acetate) 5 mg suppository","02226391","TEVA-PROCTOSONE (dibucaine hydrochloride 5 mg and esculin 10 mg and framycetin sulfate 10 mg and hydrocortisone (hydrocortisone acetate) 5 mg suppository) TEVA CANADA LIMITED","02226391",""
"8000898","dibucaine and esculin and framycetin and hydrocortisone","9003053","dibucaine hydrochloride 5 mg and esculin 10 mg and framycetin sulfate 10 mg and hydrocortisone 5 mg suppository","02242528","SANDOZ PROCTOMYXIN HC SUPPOSITORIES (dibucaine hydrochloride 5 mg and esculin 10 mg and framycetin sulfate 10 mg and hydrocortisone 5 mg suppository) SANDOZ CANADA INCORPORATED","02242528",""
"8000898","dibucaine and esculin and framycetin and hydrocortisone","9003053","dibucaine hydrochloride 5 mg and esculin 10 mg and framycetin sulfate 10 mg and hydrocortisone 5 mg suppository","02247882","PROCTOL SUPPOSITORIES (dibucaine hydrochloride 5 mg and esculin 10 mg and framycetin sulfate 10 mg and hydrocortisone 5 mg suppository) ODAN LABORATORIES LTD","02247882",""
"8000898","dibucaine and esculin and framycetin and hydrocortisone","9006354","dibucaine hydrochloride 0.5 % and esculin 1 % and framycetin sulfate 1 % and hydrocortisone (hydrocortisone acetate) 0.5 % rectal ointment","02226383","TEVA-PROCTOSONE (dibucaine hydrochloride 0.5 % and esculin 1 % and framycetin sulfate 1 % and hydrocortisone (hydrocortisone acetate) 0.5 % rectal ointment) TEVA CANADA LIMITED","02226383",""
"8000898","dibucaine and esculin and framycetin and hydrocortisone","9006369","dibucaine hydrochloride 0.5 % and esculin 1 % and framycetin sulfate 1 % and hydrocortisone 0.5 % rectal ointment","02223252","PROCTOSEDYL OINTMENT (dibucaine hydrochloride 0.5 % and esculin 1 % and framycetin sulfate 1 % and hydrocortisone 0.5 % rectal ointment) APTALIS PHARMA CANADA ULC","02223252",""
"8000898","dibucaine and esculin and framycetin and hydrocortisone","9006369","dibucaine hydrochloride 0.5 % and esculin 1 % and framycetin sulfate 1 % and hydrocortisone 0.5 % rectal ointment","02242527","SANDOZ PROCTOMYXIN HC (dibucaine hydrochloride 0.5 % and esculin 1 % and framycetin sulfate 1 % and hydrocortisone 0.5 % rectal ointment) SANDOZ CANADA INCORPORATED","02242527",""
"8000898","dibucaine and esculin and framycetin and hydrocortisone","9006369","dibucaine hydrochloride 0.5 % and esculin 1 % and framycetin sulfate 1 % and hydrocortisone 0.5 % rectal ointment","02247322","PROCTOL OINTMENT (dibucaine hydrochloride 0.5 % and esculin 1 % and framycetin sulfate 1 % and hydrocortisone 0.5 % rectal ointment) ODAN LABORATORIES LTD","02247322",""
"8000899","dorzolamide","9003026","dorzolamide (dorzolamide hydrochloride) 2 % ophthalmic drops","02216205","TRUSOPT (dorzolamide (dorzolamide hydrochloride) 2 % ophthalmic drops) PURDUE PHARMA","02216205","WITH PRESERVATIVE"
"8000899","dorzolamide","9003026","dorzolamide (dorzolamide hydrochloride) 2 % ophthalmic drops","02269090","TRUSOPT (dorzolamide (dorzolamide hydrochloride) 2 % ophthalmic drops) PURDUE PHARMA","02269090","PRESERVATIVE-FREE"
"8000899","dorzolamide","9003026","dorzolamide (dorzolamide hydrochloride) 2 % ophthalmic drops","02459345","RIVA-DORZOLAMIDE (dorzolamide (dorzolamide hydrochloride) 2 % ophthalmic drops) LABORATOIRE RIVA INC","02459345",""
"8000899","dorzolamide","9004785","dorzolamide (dorzolamide hydrochloride) 20 mg per mL ophthalmic drops","02316307","SANDOZ DORZOLAMIDE (dorzolamide (dorzolamide hydrochloride) 20 mg per mL ophthalmic drops) SANDOZ CANADA INCORPORATED","02316307",""
"8000902","formoterol","9003113","formoterol fumarate 12 mcg inhalation powder capsule","02230898","FORADIL DRY POWDER CAPSULES FOR INHALATION (formoterol fumarate 12 mcg inhalation powder capsule) NOVARTIS PHARMACEUTICALS CANADA INC","02230898",""
"8000902","formoterol","9012379","formoterol fumarate 12 mcg per actuation inhalation powder","02237224","OXEZE TURBUHALER (formoterol fumarate dihydrate 12 mcg per actuation inhalation powder) ASTRAZENECA CANADA INC","02237224","POWDER FOR INHALATION"
"8000902","formoterol","9012382","formoterol fumarate 6 mcg per actuation inhalation powder","02237225","OXEZE TURBUHALER (formoterol fumarate dihydrate 6 mcg per actuation inhalation powder) ASTRAZENECA CANADA INC","02237225","POWDER FOR INHALATION"
"8000903","ipratropium and salbutamol","9003120","ipratropium bromide 0.2 mg per mL and salbutamol (salbutamol sulfate) 1 mg per mL inhalation solution","02231675","COMBIVENT UDV (ipratropium bromide (ipratropium bromide monohydrate) 0.2 mg per mL and salbutamol (salbutamol sulfate) 1 mg per mL inhalation solution) BOEHRINGER INGELHEIM (CANADA) LTD LTEE","02231675",""
"8000903","ipratropium and salbutamol","9003717","ipratropium bromide 0.5 mg per 2.5 mL and salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL inhalation solution","02243789","RATIO-IPRA SAL UDV (ipratropium bromide 0.5 mg per 2.5 mL and salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL inhalation solution) TEVA CANADA LIMITED","02243789",""
"8000903","ipratropium and salbutamol","9003717","ipratropium bromide 0.5 mg per 2.5 mL and salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL inhalation solution","02272695","TEVA-COMBO STERINEBS (ipratropium bromide (ipratropium bromide monohydrate) 0.5 mg per 2.5 mL and salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL inhalation solution) TEVA CANADA LIMITED","02272695",""
"8000903","ipratropium and salbutamol","9005585","ipratropium bromide 20 mcg per actuation and salbutamol (salbutamol sulfate) 100 mcg per actuation inhalation solution","02419106","COMBIVENT RESPIMAT (ipratropium bromide (ipratropium bromide monohydrate) 20 mcg per actuation and salbutamol (salbutamol sulfate) 100 mcg per actuation inhalation solution) BOEHRINGER INGELHEIM (CANADA) LTD LTEE","02419106","FOR ORAL INHALATION. FOR USE ONLY WITH COMBIVENT RESPIMAT INHALER"
"8000905","salmeterol","9012368","salmeterol (salmeterol xinafoate) 50 mcg per actuation inhalation powder","02214261","SEREVENT DISKHALER DISK (50MCG/DOSE) (salmeterol (salmeterol xinafoate) 50 mcg per actuation inhalation powder) GLAXOSMITHKLINE INC","02214261",""
"8000905","salmeterol","9012368","salmeterol (salmeterol xinafoate) 50 mcg per actuation inhalation powder","02231129","SEREVENT DISKUS (50MCG/DOSE) (salmeterol (salmeterol xinafoate) 50 mcg per actuation inhalation powder) GLAXOSMITHKLINE INC","02231129",""
"8000907","amoxicillin and clarithromycin and lansoprazole","9006364","amoxicillin 500 mg and clarithromycin 500 mg and lansoprazole 30 mg NA","02238525","HP-PAC (amoxicillin 500 mg and clarithromycin 500 mg and lansoprazole 30 mg NA) TAKEDA PHARMACEUTICALS AMERICA INC","02238525",""
"8000908","fusidic acid and hydrocortisone","9003329","fusidic acid 2 % and hydrocortisone acetate 1 % cutaneous cream","02238578","FUCIDIN H (fusidic acid 2 % and hydrocortisone acetate 1 % cutaneous cream) LEO PHARMA INC","02238578",""
"8000912","alcohol anhydrous and chlorhexidine","9003429","alcohol anhydrous 70 % and chlorhexidine gluconate 0.5 % cutaneous liquid","02240800","STERIGEL PLUS (alcohol anhydrous 70 % and chlorhexidine gluconate 0.5 % cutaneous liquid) 3M CANADA COMPANY","02240800",""
"8000912","alcohol anhydrous and chlorhexidine","9003810","alcohol anhydrous 61 % and chlorhexidine gluconate 1 % lotion","02246888","AVAGARD CHG (alcohol anhydrous 61 % and chlorhexidine gluconate 1 % lotion) 3M CANADA COMPANY","02246888",""
"8000915","levonorgestrel","9003465","levonorgestrel 0.75 mg oral tablet","02241674","PLAN B (levonorgestrel 0.75 mg oral tablet) TEVA BRANDED PHARMACEUTICAL PRODUCTS R&D INC","02241674",""
"8000915","levonorgestrel","9003465","levonorgestrel 0.75 mg oral tablet","02364905","NEXT CHOICE (levonorgestrel 0.75 mg oral tablet) ACTAVIS PHARMA COMPANY","02364905",""
"8000915","levonorgestrel","9003465","levonorgestrel 0.75 mg oral tablet","02371189","OPTION 2 (levonorgestrel 0.75 mg oral tablet) PERRIGO INTERNATIONAL","02371189",""
"8000915","levonorgestrel","9003563","levonorgestrel 52 mg intrauterine delivery system","02243005","MIRENA (levonorgestrel 52 mg intrauterine delivery system) BAYER INC","02243005",""
"8000915","levonorgestrel","9005358","levonorgestrel 13.5 mg intrauterine delivery system","02408295","JAYDESS (levonorgestrel 13.5 mg intrauterine delivery system) BAYER INC","02408295",""
"8000915","levonorgestrel","9005743","levonorgestrel 1.5 mg oral tablet","02293854","PLAN B (levonorgestrel 1.5 mg oral tablet) TEVA BRANDED PHARMACEUTICAL PRODUCTS R&D INC","02293854",""
"8000915","levonorgestrel","9005743","levonorgestrel 1.5 mg oral tablet","02425009","CONTINGENCY ONE (levonorgestrel 1.5 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02425009",""
