"","ai_set_str","PHARMACEUTICAL_FORM","ROUTE_OF_ADMINISTRATION","num_ais","num_dins","ai_group","num_ai_groups","num_strengths","AI_GROUP_NO"
"3330","NEDOCROMIL SODIUM 2 %","LIQUID","OPHTHALMIC","1",1,"0119936",1,1,"0119936002"
"3331","MESNA 100 MG","SOLUTION","INTRAVENOUS","1",3,"0120705",1,1,"0120705001"
"3332","MESNA 100 MG","SOLUTION","ORAL","1",2,"0120705",1,1,"0120705001"
"3333","DACARBAZINE 600 MG","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0111126",1,1,"0111126003"
"3334","AMOXICILLIN 250 MG","POWDER FOR SOLUTION","ORAL","1",1,"0131314",1,1,"0131314003"
"3335","OSELTAMIVIR 75 MG","CAPSULE","ORAL","1",2,"0139501",1,1,"0139501001"
"3336","PYRITHIONE ZINC 1.8 %","SHAMPOO","TOPICAL","1",1,"0108628",1,1,"0108628009"
"3337","VITAMIN B12 100 MCG","LIQUID","INTRAMUSCULAR","1",1,"0108437",1,1,"0108437004"
"3338","VITAMIN B12 100 MCG","LIQUID","SUBCUTANEOUS","1",1,"0108437",1,1,"0108437004"
"3339","LORATADINE 1 MG","SYRUP","ORAL","1",1,"0120416",1,1,"0120416002"
"3340","VECURONIUM BROMIDE 10.00 MG","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0118000",1,1,"0118000001"
"3341","VECURONIUM BROMIDE 20.00 MG","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0118000",1,1,"0118000002"
"3342","CHLORHEXIDINE GLUCONATE 0.5 %|ISOPROPYL ALCOHOL 70 %","LIQUID","TOPICAL","2",1,"0213979",1,1,"0213979002"
"3343","OCTINOXATE 7.5 %","LOTION","TOPICAL","1",1,"0116791",1,1,"0116791006"
"3344","LEVOBUNOLOL HYDROCHLORIDE 0.5 %","LIQUID","OPHTHALMIC","1",2,"0116868",1,1,"0116868001"
"3345","PRAMIPEXOLE DIHYDROCHLORIDE MONOHYDRATE 0.5 MG","TABLET","ORAL","1",9,"0152169",1,1,"0152169002"
"3346","FENOFIBRATE 160 MG","TABLET","ORAL","1",6,"0118895",1,1,"0118895004"
"3347","AMPHOTERICIN B 50 MG","POWDER FOR SOLUTION","INTRAVENOUS","1",2,"0105864",1,1,"0105864001"
"3348","CEFUROXIME 750 MG","POWDER FOR SOLUTION","INTRAVENOUS","1",2,"0122448",1,1,"0122448004"
"3349","CEFUROXIME 1.5 G","POWDER FOR SOLUTION","INTRAVENOUS","1",2,"0122448",1,2,"0122448007, 0122448008"
"3350","CEFUROXIME 7.5 G","POWDER FOR SOLUTION","INTRAVENOUS","1",2,"0122448",1,2,"0122448003, 0122448009"
"3351","CHLOROXYLENOL 0.3 %","LIQUID","TOPICAL","1",4,"0106942",1,1,"0106942008"
"3352","LEVONORGESTREL 0.75 MG","TABLET","ORAL","1",4,"0125218",1,1,"0125218002"
"3353","POTASSIUM CHLORIDE 7.46 MG","LIQUID","INTRAVENOUS","1",1,"0100273",1,1,"0100273043"
"3354","POTASSIUM CHLORIDE 14.9 MG","LIQUID","INTRAVENOUS","1",1,"0100273",1,1,"0100273044"
"3355","POTASSIUM CHLORIDE 29.8 MG","LIQUID","INTRAVENOUS","1",1,"0100273",1,1,"0100273046"
"3356","ALPROSTADIL 500 MCG","LIQUID","INTRA-ARTERIAL","1",1,"0115288",1,1,"0115288001"
"3357","ALPROSTADIL 500 MCG","LIQUID","INTRAVENOUS","1",1,"0115288",1,1,"0115288001"
"3358","CLINDAMYCIN 150 MG","CAPSULE","ORAL","1",7,"0105830",1,1,"0105830002"
"3359","IMIGLUCERASE 400 UNIT","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0131511",1,1,"0131511002"
"3360","TOBRAMYCIN 0.3 %","SOLUTION","OPHTHALMIC","1",2,"0110230",1,1,"0110230005"
"3361","OCTINOXATE 7.5 %|OXYBENZONE 6 %|TITANIUM DIOXIDE 4 %","CREAM","TOPICAL","3",2,"0321685",1,1,"0321685051"
"3362","AVOBENZONE 2 %|OCTINOXATE 7.5 %|OCTISALATE 5 %","LIQUID","TOPICAL","3",1,"0331813",1,1,"0331813003"
"3363","IBUPROFEN 200 MG","CAPSULE","ORAL","1",4,"0108883",1,1,"0108883004"
"3364","CYCLOPHOSPHAMIDE 25 MG","TABLET","ORAL","1",1,"0107630",1,1,"0107630003"
"3365","CYCLOPHOSPHAMIDE 50 MG","TABLET","ORAL","1",1,"0107630",1,1,"0107630001"
"3366","CYCLOPHOSPHAMIDE 200 MG","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0107630",1,1,"0107630002"
"3367","CYCLOPHOSPHAMIDE 500 MG","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0107630",1,1,"0107630008"
"3368","CYCLOPHOSPHAMIDE 1000 MG","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0107630",1,1,"0107630007"
"3369","CYCLOPHOSPHAMIDE 2000 MG","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0107630",1,1,"0107630004"
"3370","PANTOPRAZOLE 20 MG","TABLET (ENTERIC-COATED)","ORAL","1",1,"0133229",1,1,"0133229002"
"3371","VANCOMYCIN 10 G","POWDER FOR SOLUTION","INTRAVENOUS","1",6,"0131315",1,2,"0131315004, 0131315008"
"3372","AVOBENZONE 2.50 %|OCTINOXATE 7.50 %|OXYBENZONE 6.00 %|TITANIUM DIOXIDE 2.00 %","LOTION","TOPICAL","4",1,"0423699",1,1,"0423699005"
"3373","HYDROCHLOROTHIAZIDE 12.5 MG|IRBESARTAN 150 MG","TABLET","ORAL","2",13,"0240086",1,1,"0240086001"
"3374","HYDROCHLOROTHIAZIDE 12.5 MG|IRBESARTAN 300 MG","TABLET","ORAL","2",13,"0240086",1,1,"0240086002"
"3375","VANCOMYCIN 1.0 G","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0131315",1,1,"0131315001"
"3376","ISOSORBIDE DINITRATE 5 MG","TABLET","SUBLINGUAL","1",1,"0103176",1,1,"0103176002"
"3377","ESTRADIOL 0.62 MG|NORETHINDRONE ACETATE 2.7 MG","PATCH","TRANSDERMAL","2",1,"0242942",1,1,"0242942001"
"3378","ESTRADIOL 0.51 MG|NORETHINDRONE ACETATE 4.8 MG","PATCH","TRANSDERMAL","2",1,"0242942",1,1,"0242942002"
"3379","LEFLUNOMIDE 10 MG","TABLET","ORAL","1",9,"0140182",1,1,"0140182001"
"3380","LEFLUNOMIDE 20 MG","TABLET","ORAL","1",9,"0140182",1,1,"0140182002"
"3381","LEFLUNOMIDE 100 MG","TABLET","ORAL","1",1,"0140182",1,1,"0140182003"
"3382","HYDROCHLOROTHIAZIDE 12.5 MG|VALSARTAN 80 MG","TABLET","ORAL","2",9,"0240204",1,1,"0240204001"
"3383","HYDROCHLOROTHIAZIDE 12.5 MG|VALSARTAN 160 MG","TABLET","ORAL","2",9,"0240204",1,1,"0240204002"
"3384","BUPIVACAINE HYDROCHLORIDE 7.5 MG","SOLUTION","INTRASPINAL","1",1,"0108896",1,1,"0108896002"
"3385","BUPIVACAINE HYDROCHLORIDE 2.5 MG|EPINEPHRINE BITARTRATE 9.1 MCG","SOLUTION","BLOCK/INFILTRATION","2",1,"0231290",1,1,"0231290001"
"3386","BUPIVACAINE HYDROCHLORIDE 2.5 MG|EPINEPHRINE BITARTRATE 9.1 MCG","SOLUTION","EPIDURAL","2",1,"0231290",1,1,"0231290001"
"3387","BUPIVACAINE HYDROCHLORIDE 5.0 MG|EPINEPHRINE BITARTRATE 9.1 MCG","SOLUTION","BLOCK/INFILTRATION","2",1,"0231290",1,1,"0231290002"
"3388","BUPIVACAINE HYDROCHLORIDE 5.0 MG|EPINEPHRINE BITARTRATE 9.1 MCG","SOLUTION","EPIDURAL","2",1,"0231290",1,1,"0231290002"
"3389","BUPIVACAINE HYDROCHLORIDE 7.5 MG","SOLUTION","RETROBULBAR","1",1,"0108896",1,1,"0108896002"
"3390","BUPIVACAINE HYDROCHLORIDE 7.5 MG","SOLUTION","EPIDURAL","1",1,"0108896",1,1,"0108896002"
"3391","BUPIVACAINE HYDROCHLORIDE 2.5 MG","SOLUTION","BLOCK/INFILTRATION","1",3,"0108896",1,1,"0108896001"
"3392","BUPIVACAINE HYDROCHLORIDE 2.5 MG","SOLUTION","EPIDURAL","1",2,"0108896",1,1,"0108896001"
"3393","BUPIVACAINE HYDROCHLORIDE 5.0 MG","SOLUTION","BLOCK/INFILTRATION","1",2,"0108896",1,1,"0108896004"
"3394","BUPIVACAINE HYDROCHLORIDE 5.0 MG","SOLUTION","EPIDURAL","1",1,"0108896",1,1,"0108896004"
"3395","RITUXIMAB 10 MG","SOLUTION","INTRAVENOUS","1",1,"0140241",1,1,"0140241001"
"3396","OCTINOXATE 7.5 %|OXYBENZONE 2.5 %","STICK","TOPICAL","2",13,"0216932",1,1,"0216932017"
"3397","AMYLASE 113400 UNIT|LIPASE 20880 UNIT|PROTEASE 112500 UNIT","TABLET","ORAL","3",1,"0302964",1,1,"0302964043"
"3398","BENZALKONIUM CHLORIDE 0.13 %|LIDOCAINE HYDROCHLORIDE 0.70 %","LOTION","TOPICAL","2",1,"0201287",1,1,"0201287003"
"3399","BENZALKONIUM CHLORIDE 0.13 %|LIDOCAINE HYDROCHLORIDE 0.70 %","LIQUID","TOPICAL","2",1,"0201287",1,1,"0201287003"
"3400","PENTAZOCINE 30 MG","SOLUTION","INTRAMUSCULAR","1",1,"0108852",1,1,"0108852001"
"3401","PENTAZOCINE 30 MG","SOLUTION","INTRAVENOUS","1",1,"0108852",1,1,"0108852001"
"3402","PENTAZOCINE 30 MG","SOLUTION","SUBCUTANEOUS","1",1,"0108852",1,1,"0108852001"
"3403","TETRACAINE HYDROCHLORIDE 0.5 %","SOLUTION","OPHTHALMIC","1",1,"0107246",1,1,"0107246001"
"3404","TETRACAINE HYDROCHLORIDE 20 MG","POWDER FOR SOLUTION","INTRASPINAL","1",1,"0107246",1,1,"0107246002"
"3405","PHENYLEPHRINE HYDROCHLORIDE 1 %","SOLUTION","INTRAMUSCULAR","1",1,"0100662",1,1,"0100662004"
"3406","PHENYLEPHRINE HYDROCHLORIDE 1 %","SOLUTION","INTRAVENOUS","1",1,"0100662",1,1,"0100662004"
"3407","PHENYLEPHRINE HYDROCHLORIDE 1 %","SOLUTION","SUBCUTANEOUS","1",1,"0100662",1,1,"0100662004"
"3408","NOREPINEPHRINE 1 MG","SOLUTION","INTRAVENOUS","1",1,"0131301",1,1,"0131301001"
"3409","ACETAMINOPHEN 500 MG|DIPHENHYDRAMINE HYDROCHLORIDE 12.5 MG|PSEUDOEPHEDRINE HYDROCHLORIDE 30 MG","TABLET","ORAL","3",1,"0327704",1,1,"0327704003"
"3410","MEPIVACAINE HYDROCHLORIDE 1 %","SOLUTION","INTRACAUDAL","1",1,"0100583",1,1,"0100583003"
"3411","MEPIVACAINE HYDROCHLORIDE 1 %","SOLUTION","EPIDURAL","1",1,"0100583",1,1,"0100583003"
"3412","MEPIVACAINE HYDROCHLORIDE 1 %","SOLUTION","BLOCK/INFILTRATION","1",1,"0100583",1,1,"0100583003"
"3413","MEPIVACAINE HYDROCHLORIDE 20 MG","SOLUTION","INTRACAUDAL","1",1,"0100583",1,1,"0100583002"
"3414","MEPIVACAINE HYDROCHLORIDE 20 MG","SOLUTION","EPIDURAL","1",1,"0100583",1,1,"0100583002"
"3415","MEPERIDINE HYDROCHLORIDE 50 MG","SOLUTION","INTRAMUSCULAR","1",1,"0104542",1,1,"0104542001"
"3416","MEPERIDINE HYDROCHLORIDE 50 MG","SOLUTION","INTRAVENOUS","1",1,"0104542",1,1,"0104542001"
"3417","MEPERIDINE HYDROCHLORIDE 50 MG","SOLUTION","SUBCUTANEOUS","1",1,"0104542",1,1,"0104542001"
"3418","MEPERIDINE HYDROCHLORIDE 75 MG","SOLUTION","INTRAMUSCULAR","1",1,"0104542",1,1,"0104542002"
"3419","MEPERIDINE HYDROCHLORIDE 75 MG","SOLUTION","INTRAVENOUS","1",1,"0104542",1,1,"0104542002"
"3420","MEPERIDINE HYDROCHLORIDE 75 MG","SOLUTION","SUBCUTANEOUS","1",1,"0104542",1,1,"0104542002"
"3421","MEPERIDINE HYDROCHLORIDE 100 MG","SOLUTION","INTRAMUSCULAR","1",2,"0104542",1,1,"0104542004"
"3422","MEPERIDINE HYDROCHLORIDE 100 MG","SOLUTION","INTRAVENOUS","1",1,"0104542",1,1,"0104542004"
"3423","MEPERIDINE HYDROCHLORIDE 100 MG","SOLUTION","SUBCUTANEOUS","1",2,"0104542",1,1,"0104542004"
"3424","BECLOMETHASONE DIPROPIONATE 50 MCG","METERED-DOSE AEROSOL","INHALATION","1",1,"0106320",1,1,"0106320002"
"3425","BECLOMETHASONE DIPROPIONATE 100 MCG","METERED-DOSE AEROSOL","INHALATION","1",1,"0106320",1,1,"0106320003"
"3426","OXCARBAZEPINE 150 MG","TABLET","ORAL","1",3,"0140461",1,1,"0140461001"
"3427","OXCARBAZEPINE 300 MG","TABLET","ORAL","1",3,"0140461",1,1,"0140461002"
"3428","OXCARBAZEPINE 600 MG","TABLET","ORAL","1",3,"0140461",1,1,"0140461003"
"3429","SODIUM CARBOXYMETHYL CELLULOSE 0.25 %","DROPS","OPHTHALMIC","1",1,"0107332",1,1,"0107332004"
"3430","RIVASTIGMINE 1.5 MG","CAPSULE","ORAL","1",11,"0140521",1,1,"0140521001"
"3431","RIVASTIGMINE 3 MG","CAPSULE","ORAL","1",10,"0140521",1,1,"0140521002"
"3432","RIVASTIGMINE 4.5 MG","CAPSULE","ORAL","1",11,"0140521",1,1,"0140521003"
"3433","RIVASTIGMINE 6 MG","CAPSULE","ORAL","1",10,"0140521",1,1,"0140521004"
"3434","ACETYLSALICYLIC ACID 25 MG|DIPYRIDAMOLE 200 MG","CAPSULE (EXTENDED RELEASE)","ORAL","2",1,"0215712",1,1,"0215712003"
"3435","ACETYLSALICYLIC ACID 25 MG|DIPYRIDAMOLE 200 MG","CAPSULE (IMMEDIATE RELEASE)","ORAL","2",1,"0215712",1,1,"0215712003"
"3436","MYCOPHENOLATE MOFETIL 200 MG","POWDER FOR SUSPENSION","ORAL","1",1,"0128158",1,1,"0128158003"
"3437","MESALAZINE 1000 MG","SUPPOSITORY","RECTAL","1",1,"0116808",1,1,"0116808009"
"3438","MORPHINE SULFATE 10 MG","CAPSULE (SUSTAINED-RELEASE)","ORAL","1",1,"0104545",1,1,"0104545001"
"3439","AVOBENZONE 2.5 %|OCTINOXATE 7.5 %|OCTISALATE 5 %|OXYBENZONE 3 %|TITANIUM DIOXIDE 0.8 %","CREAM","TOPICAL","5",1,"0527574",1,1,"0527574002"
"3440","DIPIVEFRIN HYDROCHLORIDE 0.1 %","LIQUID","OPHTHALMIC","1",1,"0122024",1,1,"0122024001"
"3441","DEXAMETHASONE PHOSPHATE 4 MG","SOLUTION","INTRAMUSCULAR","1",2,"0106305",1,1,"0106305003"
"3442","DEXAMETHASONE PHOSPHATE 4 MG","SOLUTION","INTRASYNOVIAL","1",1,"0106305",1,1,"0106305003"
"3443","DEXAMETHASONE PHOSPHATE 4 MG","SOLUTION","INTRAVENOUS","1",2,"0106305",1,1,"0106305003"
"3444","TRICLOSAN 0.19 %","LIQUID","TOPICAL","1",1,"0108865",1,1,"0108865014"
"3445","TRICLOSAN 0.10 %","LIQUID","TOPICAL","1",2,"0108865",1,1,"0108865005"
"3446","TIMOLOL 0.50 %","SOLUTION","OPHTHALMIC","1",1,"0131275",1,1,"0131275002"
"3447","ACETYLSALICYLIC ACID 81 MG","TABLET (DELAYED-RELEASE)","ORAL","1",10,"0101169",1,1,"0101169013"
"3448","DIGOXIN 0.05 MG","SOLUTION","ORAL","1",1,"0107281",1,1,"0107281001"
"3449","DIGOXIN 0.0625 MG","TABLET","ORAL","1",3,"0107281",1,1,"0107281004"
"3450","DIGOXIN 0.125 MG","TABLET","ORAL","1",3,"0107281",1,1,"0107281006"
"3451","DIGOXIN 0.25 MG","TABLET","ORAL","1",2,"0107281",1,1,"0107281002"
"3452","KETOTIFEN 0.25 MG","SOLUTION","OPHTHALMIC","1",2,"0115676",1,1,"0115676003"
"3453","AMIODARONE HYDROCHLORIDE 50 MG","LIQUID","INTRAVENOUS","1",1,"0118593",1,1,"0118593002"
"3454","VERTEPORFIN 15 MG","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0141121",1,1,"0141121001"
"3455","GLYCERINE 0.3 %|PROPYLENE GLYCOL 1.0 %","SOLUTION","OPHTHALMIC","2",1,"0201347",1,1,"0201347002"
"3456","PREDNISONE 1.0 MG","TABLET","ORAL","1",1,"0106321",1,1,"0106321003"
"3457","FOLLITROPIN BETA 50 UNIT","SOLUTION","INTRAMUSCULAR","1",1,"0141201",1,1,"0141201001"
"3458","FOLLITROPIN BETA 50 UNIT","SOLUTION","SUBCUTANEOUS","1",1,"0141201",1,1,"0141201001"
"3459","FOLLITROPIN BETA 100 UNIT","SOLUTION","INTRAMUSCULAR","1",1,"0141201",1,1,"0141201003"
"3460","FOLLITROPIN BETA 100 UNIT","SOLUTION","SUBCUTANEOUS","1",1,"0141201",1,1,"0141201003"
"3461","POLYETHYLENE GLYCOL 3350 857.69 MG|POTASSIUM CHLORIDE 10.65 MG|SODIUM BICARBONATE 24.02 MG|SODIUM CHLORIDE 20.87 MG|SODIUM SULFATE 81.2 MG","POWDER FOR SOLUTION","Nasogastric","5",1,"0524479",1,1,"0524479006"
"3462","POLYETHYLENE GLYCOL 3350 857.69 MG|POTASSIUM CHLORIDE 10.65 MG|SODIUM BICARBONATE 24.02 MG|SODIUM CHLORIDE 20.87 MG|SODIUM SULFATE 81.2 MG","POWDER FOR SOLUTION","ORAL","5",1,"0524479",1,1,"0524479006"
"3463","DESMOPRESSIN ACETATE 10 MCG","SPRAY, METERED DOSE","NASAL","1",1,"0112050",1,1,"0112050001"
"3464","VALRUBICIN 40 MG","SOLUTION","INTRAVESICAL","1",1,"0141241",1,1,"0141241001"
"3465","ACETAMINOPHEN 325 MG|OXYCODONE 5 MG","TABLET","ORAL","2",2,"0241262",1,1,"0241262001"
"3466","IBUTILIDE FUMARATE 0.1 MG","SOLUTION","INTRAVENOUS","1",1,"0141264",1,1,"0141264001"
"3467","DOXYCYCLINE 44 MG","GEL (CONTROLLED-RELEASE)","SUBGINGIVAL","1",1,"0105569",1,1,"0105569006"
"3468","CABERGOLINE 0.5 MG","TABLET","ORAL","1",2,"0141281",1,1,"0141281001"
"3469","ZOPICLONE 3.75 MG","TABLET","ORAL","1",1,"0122562",1,1,"0122562003"
"3470","MORPHINE SULFATE 2 MG","LIQUID","INTRAMUSCULAR","1",1,"0104545",1,1,"0104545008"
"3471","BACITRACIN 400 UNIT|HYDROCORTISONE 10 MG|NEOMYCIN 3.5 MG|POLYMYXIN B 10000 UNIT","OINTMENT","OPHTHALMIC","4",1,"0405634",1,1,"0405634002"
"3472","ALFACALCIDOL 2 MCG","LIQUID","INTRAVENOUS","1",1,"0135700",1,1,"0135700005"
"3473","BUTORPHANOL TARTRATE 10 MG","SOLUTION","NASAL","1",1,"0112394",1,1,"0112394002"
"3474","NAPROXEN 375 MG","TABLET (EXTENDED-RELEASE)","ORAL","1",1,"0109634",1,1,"0109634004"
"3475","NAPROXEN 500 MG","TABLET (EXTENDED-RELEASE)","ORAL","1",1,"0109634",1,1,"0109634003"
"3476","OXYGEN 99.2 %","GAS","INHALATION","1",1,"0110469",1,1,"0110469001"
"3477","CHLORHEXIDINE GLUCONATE 2 %","SOLUTION","TOPICAL","1",3,"0107629",1,1,"0107629004"
"3478","RISEDRONATE SODIUM 5 MG","TABLET","ORAL","1",2,"0135301",1,1,"0135301002"
"3479","BIOTIN 20 MCG|DEXPANTHENOL 5 MG|FOLIC ACID 140 MCG|NICOTINAMIDE 17 MG|PYRIDOXINE HYDROCHLORIDE 1 MG|VITAMIN A 2300 UNIT|VITAMIN B1 1.2 MG|VITAMIN B12 1 MCG|VITAMIN B2 1.4 MG|VITAMIN C 80 MG|VITAMIN D 400 UNIT|VITAMIN E 7 UNIT|VITAMIN K1 0.2 MG","LIQUID","INTRAVENOUS","13",1,"1341461",1,1,"1341461001"
"3480","BISMUTH SUBSALICYLATE 35 MG","SUSPENSION","ORAL","1",1,"0111864",1,1,"0111864004"
"3481","ACETIC ACID 10.8 G|CALCIUM CHLORIDE 6.24 G|DEXTROSE 90.0 G|MAGNESIUM CHLORIDE 1.61 G|POTASSIUM CHLORIDE 13.42 G|SODIUM CHLORIDE 263 G","SOLUTION","DIALYSIS","6",1,"0617386",1,1,"0617386420"
"3482","PIOGLITAZONE 15 MG","TABLET","ORAL","1",18,"0141541",1,1,"0141541001"
"3483","PIOGLITAZONE 30 MG","TABLET","ORAL","1",18,"0141541",1,1,"0141541002"
"3484","PIOGLITAZONE 45 MG","TABLET","ORAL","1",18,"0141541",1,1,"0141541003"
"3485","OCTINOXATE 2 %|PADIMATE O 1.4 %","SPRAY","TOPICAL","2",1,"0214945",1,1,"0214945008"
"3486","GENTAMICIN 40 MG","SOLUTION","INTRAMUSCULAR","1",1,"0105695",1,1,"0105695005"
"3487","GENTAMICIN 40 MG","SOLUTION","INTRAVENOUS","1",1,"0105695",1,1,"0105695005"
"3488","CAMPHOR 40 MG|EUCALYPTOL 370 MG|GUAIACOL 180 MG|GUAIACOL CARBONATE 200 MG","SUPPOSITORY","RECTAL","4",1,"0454530",1,1,"0454530002"
"3489","STANDARDIZED BERMUDA GRASS POLLEN 10000 UNIT","LIQUID","INTRACUTANEOUS","1",1,"0141641",1,1,"0141641001"
"3490","STANDARDIZED BERMUDA GRASS POLLEN 10000 UNIT","LIQUID","SUBCUTANEOUS","1",1,"0141641",1,1,"0141641001"
"3491","STANDARDIZED TIMOTHY GRASS POLLEN 100000 UNIT","LIQUID","INTRACUTANEOUS","1",1,"0134163",1,1,"0134163002"
"3492","STANDARDIZED TIMOTHY GRASS POLLEN 100000 UNIT","LIQUID","SUBCUTANEOUS","1",2,"0134163",1,1,"0134163002"
"3493","STANDARDIZED TIMOTHY GRASS POLLEN 10000 UNIT","LIQUID","INTRACUTANEOUS","1",1,"0134163",1,1,"0134163001"
"3494","STANDARDIZED TIMOTHY GRASS POLLEN 10000 UNIT","LIQUID","SUBCUTANEOUS","1",1,"0134163",1,1,"0134163001"
"3495","STANDARDIZED KENTUCKY BLUE/JUNE GRASS POLLEN 100000 UNIT","LIQUID","INTRACUTANEOUS","1",1,"0134144",1,1,"0134144001"
"3496","STANDARDIZED KENTUCKY BLUE/JUNE GRASS POLLEN 100000 UNIT","LIQUID","SUBCUTANEOUS","1",2,"0134144",1,1,"0134144001"
"3497","STANDARDIZED SWEET VERNAL GRASS POLLEN 100000 UNIT","LIQUID","INTRACUTANEOUS","1",1,"0152573",1,1,"0152573001"
"3498","STANDARDIZED SWEET VERNAL GRASS POLLEN 100000 UNIT","LIQUID","SUBCUTANEOUS","1",2,"0152573",1,1,"0152573001"
"3499","STANDARDIZED REDTOP GRASS POLLEN 100000 UNIT","LIQUID","INTRACUTANEOUS","1",1,"0134160",1,1,"0134160001"
"3500","STANDARDIZED REDTOP GRASS POLLEN 100000 UNIT","LIQUID","SUBCUTANEOUS","1",2,"0134160",1,1,"0134160001"
"3501","STANDARDIZED MEADOW FESCUE GRASS POLLEN 100000 UNIT","LIQUID","INTRACUTANEOUS","1",1,"0134143",1,1,"0134143001"
"3502","STANDARDIZED MEADOW FESCUE GRASS POLLEN 100000 UNIT","LIQUID","SUBCUTANEOUS","1",2,"0134143",1,1,"0134143001"
"3503","STANDARDIZED ORCHARD GRASS POLLEN 100000 UNIT","LIQUID","INTRACUTANEOUS","1",1,"0134145",1,1,"0134145001"
"3504","STANDARDIZED ORCHARD GRASS POLLEN 100000 UNIT","LIQUID","SUBCUTANEOUS","1",2,"0134145",1,1,"0134145001"
"3505","STANDARDIZED PERENNIAL RYE GRASS POLLEN 100000 UNIT","LIQUID","INTRACUTANEOUS","1",1,"0134164",1,1,"0134164001"
"3506","STANDARDIZED PERENNIAL RYE GRASS POLLEN 100000 UNIT","LIQUID","SUBCUTANEOUS","1",2,"0134164",1,1,"0134164001"
"3507","STANDARDIZED PERENNIAL RYE GRASS POLLEN 10000 UNIT","LIQUID","INTRACUTANEOUS","1",1,"0134164",1,1,"0134164002"
"3508","STANDARDIZED PERENNIAL RYE GRASS POLLEN 10000 UNIT","LIQUID","SUBCUTANEOUS","1",1,"0134164",1,1,"0134164002"
"3509","ENOXAPARIN SODIUM 120 MG","SOLUTION","SUBCUTANEOUS","1",1,"0131860",1,1,"0131860002"
"3510","WARFARIN SODIUM 7.5 MG","TABLET","ORAL","1",2,"0104597",1,1,"0104597009"
"3511","PYRITHIONE ZINC 0.2 %","SPRAY","TOPICAL","1",1,"0108628",1,1,"0108628012"
"3512","EXEMESTANE 25 MG","TABLET","ORAL","1",5,"0141702",1,1,"0141702001"
"3513","ALLERGEN EXTRACT - ALUM PRECIPITATED 10000 UNIT","LIQUID","SUBCUTANEOUS","1",1,"0141722",1,1,"0141722001"
"3514","ALLERGENIC EXTRACTS 0 UNIT","LIQUID","SUBCUTANEOUS","1",1,"0108749",1,1,"0108749002"
"3515","ALLERGEN EXTRACT - ALUM PRECIPITATED 1000 UNIT","LIQUID","SUBCUTANEOUS","1",1,"0141722",1,1,"0141722002"
"3516","ALLERGEN EXTRACT - ALUM PRECIPITATED 100 UNIT","LIQUID","SUBCUTANEOUS","1",1,"0141722",1,1,"0141722003"
"3517","ALLERGEN EXTRACT - DIAGNOSTIC 0 UNIT","LIQUID","INTRADERMAL","1",1,"0141724",1,1,"0141724001"
"3518","ALLERGEN EXTRACT - DIAGNOSTIC 0 UNIT","LIQUID","TOPICAL","1",1,"0141724",1,1,"0141724001"
"3519","SALMONELLA TYPHI VI CAPSULAR POLYSACCHARIDE VACCINE 25 MCG","LIQUID","INTRAMUSCULAR","1",1,"0144342",1,1,"0144342001"
"3520","RILUZOLE 50 MG","TABLET","ORAL","1",3,"0141861",1,1,"0141861001"
"3521","NAPHAZOLINE HYDROCHLORIDE 0.025 %|PHENIRAMINE MALEATE 0.3 %","DROPS","OPHTHALMIC","2",1,"0213722",1,1,"0213722002"
"3522","MELOXICAM 7.5 MG","TABLET","ORAL","1",11,"0131676",1,1,"0131676003"
"3523","MELOXICAM 15 MG","TABLET","ORAL","1",11,"0131676",1,1,"0131676004"
"3524","SCOPOLAMINE HYDROBROMIDE 0.4 MG","LIQUID","INTRAMUSCULAR","1",1,"0104674",1,1,"0104674001"
"3525","SCOPOLAMINE HYDROBROMIDE 0.4 MG","LIQUID","INTRAVENOUS","1",1,"0104674",1,1,"0104674001"
"3526","SCOPOLAMINE HYDROBROMIDE 0.4 MG","LIQUID","SUBCUTANEOUS","1",1,"0104674",1,1,"0104674001"
"3527","SCOPOLAMINE HYDROBROMIDE 0.6 MG","LIQUID","INTRAMUSCULAR","1",1,"0104674",1,1,"0104674004"
"3528","SCOPOLAMINE HYDROBROMIDE 0.6 MG","LIQUID","INTRAVENOUS","1",1,"0104674",1,1,"0104674004"
"3529","SCOPOLAMINE HYDROBROMIDE 0.6 MG","LIQUID","SUBCUTANEOUS","1",1,"0104674",1,1,"0104674004"
"3530","LACTULOSE 667 MG","LIQUID","ORAL","1",1,"0113020",1,1,"0113020001"
"3531","BASILIXIMAB 20 MG","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0141982",1,1,"0141982001"
"3532","FEXOFENADINE HYDROCHLORIDE 120 MG","TABLET","ORAL","1",1,"0131730",1,1,"0131730002"
"3533","LOXAPINE 2.5 MG","TABLET","ORAL","1",1,"0111557",1,1,"0111557005"
