mp_code,mp_formal_name,mp_en_description,mp_fr_description,mp_status,mp_status_effective_time,mp_type,Health_Canada_identifier,Health_Canada_product_name,
2425610,ACH-EZETIMIBE (ezetimibe 10 mg oral tablet) ACCORD HEALTHCARE INC,NA,NA,ACTIVE,20140917,DIN,2425610,ACH-EZETIMIBE,
2445050,BIO-SERTRALINE (sertraline (sertraline hydrochloride) 50 mg oral capsule) BIOMED PHARMA,NA,NA,ACTIVE,20161123,DIN,2445050,BIO-SERTRALINE,
2405806,APO-ALMOTRIPTAN (almotriptan (almotriptan malate) 12.5 mg oral tablet) APOTEX INC,NA,NA,INACTIVE,20170804,DIN,2405806,APO-ALMOTRIPTAN,
2384884,TEVA-NABILONE (nabilone 0.5 mg oral capsule) TEVA CANADA LIMITED,NA,NA,ACTIVE,20120523,DIN,2384884,TEVA-NABILONE,
2359812,MINT-RISPERIDON (risperidone 1 mg oral tablet) MINT PHARMACEUTICALS INC,NA,NA,ACTIVE,20110105,DIN,2359812,MINT-RISPERIDON,
2435632,ACCEL-CELECOXIB (celecoxib 100 mg oral capsule) ACCEL PHARMA INC,NA,NA,ACTIVE,20150326,DIN,2435632,ACCEL-CELECOXIB,
2247574,PMS-CLARITHROMYCIN (clarithromycin 500 mg oral tablet) PHARMASCIENCE INC,NA,NA,ACTIVE,20070810,DIN,2247574,PMS-CLARITHROMYCIN,
2166720,SANDOZ TIMOLOL (timolol (timolol maleate) 0.5 % ophthalmic drops) SANDOZ CANADA INCORPORATED,NA,NA,ACTIVE,19951231,DIN,2166720,SANDOZ TIMOLOL,
2430835,EURO-ASA EC (acetylsalicylic acid 80 mg gastro-resistant tablet) SANDOZ CANADA INCORPORATED,NA,NA,ACTIVE,20141001,DIN,2430835,EURO-ASA EC,
2078635,RATIO-ACYCLOVIR (acyclovir 400 mg oral tablet) TEVA CANADA LIMITED,NA,NA,ACTIVE,19941231,DIN,2078635,RATIO-ACYCLOVIR,
2469383,PREVYMIS (letermovir 480 mg oral tablet) MERCK CANADA INC,NA,NA,ACTIVE,20171220,DIN,2469383,PREVYMIS,
299405,PRED MILD 0.12% (prednisolone acetate 0.12 % ophthalmic drops) ALLERGAN INC,NA,NA,ACTIVE,19741231,DIN,299405,PRED MILD 0.12%,
2379279,ACH-CANDESARTAN (candesartan cilexetil 8 mg oral tablet) ACCORD HEALTHCARE INC,NA,NA,ACTIVE,20120216,DIN,2379279,ACH-CANDESARTAN,
1925202,SOLUPREP ANTISEPTIC SKIN CLEANSER (chlorhexidine gluconate 4 % medicated sponge) 3M CANADA COMPANY,NA,NA,ACTIVE,19961231,DIN,1925202,SOLUPREP ANTISEPTIC SKIN CLEANSER,
2388847,JANUVIA (sitagliptin (sitagliptin phosphate monohydrate) 50 mg oral tablet) MERCK CANADA INC,NA,NA,ACTIVE,20120917,DIN,2388847,JANUVIA,
2231152,TIAZAC (diltiazem hydrochloride 240 mg prolonged-release oral capsule) VALEANT CANADA LP/VALEANT CANADA S.E.C.,NA,NA,ACTIVE,19970609,DIN,2231152,TIAZAC,
884553,TEMPRA CHILDREN'S SYRUP (acetaminophen 80 mg per 5 mL syrup) PALADIN LABS INC,NA,NA,ACTIVE,19911231,DIN,884553,TEMPRA CHILDREN'S SYRUP,
2320053,METOJECT (methotrexate (methotrexate sodium) 25 mg per 2.5 mL solution for injection) MEDEXUS INC,NA,NA,INACTIVE,20170519,DIN,2320053,METOJECT,
2351218,ACH-ANASTROZOLE (anastrozole 1 mg oral tablet) ACCORD HEALTHCARE INC,NA,NA,ACTIVE,20121025,DIN,2351218,ACH-ANASTROZOLE,
2366967,VALSARTAN (valsartan 160 mg oral tablet) SANIS HEALTH INC,NA,NA,ACTIVE,20120720,DIN,2366967,VALSARTAN,
37435,NOVO-PHENYTOIN CAP 100MG (phenytoin sodium 100 mg oral capsule) NOVOPHARM LIMITED,NA,NA,INACTIVE,20170801,DIN,37435,NOVO-PHENYTOIN CAP 100MG,
2297485,ACT AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) ACTAVIS PHARMA COMPANY,NA,NA,ACTIVE,20090710,DIN,2297485,ACT AMLODIPINE,
2248438,PMS-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) PHARMASCIENCE INC,NA,NA,ACTIVE,20040218,DIN,2248438,PMS-CIPROFLOXACIN,
2248706,ALPRAZOLAM (alprazolam 1 mg oral tablet) PRO DOC LIMITEE,NA,NA,ACTIVE,20040401,DIN,2248706,ALPRAZOLAM,
2438909,VAN-RAMIPRIL (ramipril 15 mg oral capsule) VANC PHARMACEUTICALS INC,NA,NA,ACTIVE,20160127,DIN,2438909,VAN-RAMIPRIL,
2311453,PRO-CEFUROXIME - 500 (cefuroxime (cefuroxime axetil) 500 mg oral tablet) PRO DOC LIMITEE,NA,NA,ACTIVE,20080704,DIN,2311453,PRO-CEFUROXIME - 500,
2385449,RABEPRAZOLE (rabeprazole sodium 10 mg gastro-resistant tablet) SIVEM PHARMACEUTICALS ULC,NA,NA,ACTIVE,20120610,DIN,2385449,RABEPRAZOLE,
156876,PREDNISONE TAB 5MG (prednisone 5 mg oral tablet) PRO DOC LIMITEE,NA,NA,ACTIVE,19591231,DIN,156876,PREDNISONE TAB 5MG,
885754,APO-GAIN LIQ 20MG/ML (minoxidil 20 mg per mL cutaneous solution) APOTEX INC,NA,NA,ACTIVE,19921231,DIN,885754,APO-GAIN LIQ 20MG/ML,
2130998,DOM-CLONAZEPAM - TAB 0.5MG (clonazepam 0.5 mg oral tablet) DOMINION PHARMACAL,NA,NA,INACTIVE,20170803,DIN,2130998,DOM-CLONAZEPAM - TAB 0.5MG,
2294249,RAN-LISINOPRIL (lisinopril (lisinopril dihydrate) 10 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.,NA,NA,ACTIVE,20071017,DIN,2294249,RAN-LISINOPRIL,
2393069,MINT-SILDENAFIL (sildenafil (sildenafil citrate) 25 mg oral tablet) MINT PHARMACEUTICALS INC,NA,NA,ACTIVE,20130215,DIN,2393069,MINT-SILDENAFIL,
2451824,JAMP-TADALAFIL (tadalafil 2.5 mg oral tablet) JAMP PHARMA CORPORATION,NA,NA,ACTIVE,20160713,DIN,2451824,JAMP-TADALAFIL,
2353385,METFORMIN (metformin hydrochloride 850 mg oral tablet) SANIS HEALTH INC,NA,NA,ACTIVE,20100726,DIN,2353385,METFORMIN,
882828,APO-PRAZO TAB 2MG (prazosin (prazosin hydrochloride) 2 mg oral tablet) APOTEX INC,NA,NA,ACTIVE,19901231,DIN,882828,APO-PRAZO TAB 2MG,
2280191,TEVA-BETAHISTINE (betahistine hydrochloride 16 mg oral tablet) TEVA CANADA LIMITED,NA,NA,ACTIVE,20060814,DIN,2280191,TEVA-BETAHISTINE,
2233143,PATANOL (olopatadine (olopatadine hydrochloride) 0.1 % ophthalmic drops) NOVARTIS PHARMACEUTICALS CANADA INC,NA,NA,ACTIVE,19980209,DIN,2233143,PATANOL,
648027,METOPROLOL-100 TAB 100MG (metoprolol tartrate 100 mg oral tablet) PRO DOC LIMITEE,NA,NA,ACTIVE,19851231,DIN,648027,METOPROLOL-100 TAB 100MG,
2281627,DOM-SIMVASTATIN (simvastatin 10 mg oral tablet) DOMINION PHARMACAL,NA,NA,ACTIVE,20060802,DIN,2281627,DOM-SIMVASTATIN,
2279908,TEVA-MIRTAZAPINE OD (mirtazapine 30 mg orodispersible tablet) TEVA CANADA LIMITED,NA,NA,ACTIVE,20060830,DIN,2279908,TEVA-MIRTAZAPINE OD,
2414120,RAN-OLANZAPINE ODT (olanzapine 20 mg orodispersible tablet) RANBAXY PHARMACEUTICALS CANADA INC.,NA,NA,ACTIVE,20131017,DIN,2414120,RAN-OLANZAPINE ODT,
2279401,REVATIO (sildenafil (sildenafil citrate) 20 mg oral tablet) PFIZER CANADA INC,NA,NA,ACTIVE,20060612,DIN,2279401,REVATIO,
2374579,RAN-SERTRALINE (sertraline (sertraline hydrochloride) 100 mg oral capsule) RANBAXY PHARMACEUTICALS CANADA INC.,NA,NA,ACTIVE,20111124,DIN,2374579,RAN-SERTRALINE,
2451913,JAMP-DULOXETINE (duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule) JAMP PHARMA CORPORATION,NA,NA,ACTIVE,20160503,DIN,2451913,JAMP-DULOXETINE,
2393433,APO-NITROGLYCERIN (nitroglycerin 0.4 mg per actuation sublingual spray) APOTEX INC,NA,NA,ACTIVE,20130923,DIN,2393433,APO-NITROGLYCERIN,
782327,ANDRIOL (testosterone undecanoate 40 mg oral capsule) MERCK CANADA INC,NA,NA,INACTIVE,20180129,DIN,782327,ANDRIOL,
2392526,GABAPENTIN TABLETS USP (gabapentin 600 mg oral tablet) ACCORD HEALTHCARE INC,NA,NA,ACTIVE,20121012,DIN,2392526,GABAPENTIN TABLETS USP,
2361663,RAPAFLO (silodosin 4 mg oral capsule) ALLERGAN INC,NA,NA,ACTIVE,20111026,DIN,2361663,RAPAFLO,
2410257,MIRVALA 28 (desogestrel 150 mcg and ethinyl estradiol 30 mcg oral tablet with lactose oral tablet) APOTEX INC,NA,NA,ACTIVE,20140107,DIN,2410257,MIRVALA 28,
2387662,APO-IRBESARTAN/HCTZ (hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet) APOTEX INC,NA,NA,ACTIVE,20130226,DIN,2387662,APO-IRBESARTAN/HCTZ,
2260859,RATIO-OMEPRAZOLE (omeprazole (omeprazole magnesium) 10 mg gastro-resistant tablet) TEVA CANADA LIMITED,NA,NA,INACTIVE,20170901,DIN,2260859,RATIO-OMEPRAZOLE,
2313960,TEVA-ZOLMITRIPTAN (zolmitriptan 2.5 mg oral tablet) TEVA CANADA LIMITED,NA,NA,ACTIVE,20110607,DIN,2313960,TEVA-ZOLMITRIPTAN,
2243005,MIRENA (levonorgestrel 52 mg intrauterine delivery system) BAYER INC,NA,NA,ACTIVE,20010222,DIN,2243005,MIRENA,
2246594,MYLAN-CITALOPRAM (citalopram (citalopram hydrobromide) 20 mg oral tablet) MYLAN PHARMACEUTICALS ULC,NA,NA,ACTIVE,20031219,DIN,2246594,MYLAN-CITALOPRAM,
2195933,APO-LEVOCARB - TAB 10MG/100MG (carbidopa 10 mg and levodopa 100 mg oral tablet) APOTEX INC,NA,NA,ACTIVE,19951231,DIN,2195933,APO-LEVOCARB - TAB 10MG/100MG,
2293471,MAXIMUM STRENGTH ACID REDUCER WITHOUT PRESCRIPTION (ranitidine (ranitidine hydrochloride) 150 mg oral tablet) PHARMASCIENCE INC,NA,NA,ACTIVE,20070718,DIN,2293471,MAXIMUM STRENGTH ACID REDUCER WITHOUT PRESCRIPTION,
21555,NOVO-NIDAZOL TAB 250MG (metronidazole 250 mg oral tablet) NOVOPHARM LIMITED,NA,NA,INACTIVE,20170825,DIN,21555,NOVO-NIDAZOL TAB 250MG,
2455374,TADALAFIL (tadalafil 20 mg oral tablet) PRO DOC LIMITEE,NA,NA,ACTIVE,20160811,DIN,2455374,TADALAFIL,
2336731,APO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 4.5 mg oral capsule) APOTEX INC,NA,NA,ACTIVE,20100407,DIN,2336731,APO-RIVASTIGMINE,
2352931,ENALAPRIL MALEATE/HCTZ (enalapril maleate 10 mg and hydrochlorothiazide 25 mg oral tablet) AA PHARMA INC,NA,NA,ACTIVE,20110224,DIN,2352931,ENALAPRIL MALEATE/HCTZ,
2351560,MYLAN-VALACYCLOVIR (valacyclovir (valacyclovir hydrochloride) 1000 mg oral tablet) MYLAN PHARMACEUTICALS ULC,NA,NA,ACTIVE,20100525,DIN,2351560,MYLAN-VALACYCLOVIR,
2326809,AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) PRO DOC LIMITEE,NA,NA,ACTIVE,20090722,DIN,2326809,AMLODIPINE,
2036347,NOVAMOXIN (amoxicillin (amoxicillin trihydrate) 125 mg chewable tablet) TEVA CANADA LIMITED,NA,NA,ACTIVE,19941231,DIN,2036347,NOVAMOXIN,
545066,METRONIDAZOLE (metronidazole 250 mg oral tablet) AA PHARMA INC,NA,NA,ACTIVE,19821231,DIN,545066,METRONIDAZOLE,
2356910,RISPERIDONE (risperidone 2 mg oral tablet) SANIS HEALTH INC,NA,NA,ACTIVE,20101021,DIN,2356910,RISPERIDONE,
2339609,TARGIN (naloxone hydrochloride 5 mg and oxycodone hydrochloride 10 mg prolonged-release oral tablet) PURDUE PHARMA,NA,NA,ACTIVE,20101005,DIN,2339609,TARGIN,
2236951,SEROQUEL TAB 25MG (quetiapine (quetiapine fumarate) 25 mg oral tablet) ASTRAZENECA CANADA INC,NA,NA,ACTIVE,19971210,DIN,2236951,SEROQUEL TAB 25MG,
2396912,ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule) PRO DOC LIMITEE,NA,NA,ACTIVE,20121129,DIN,2396912,ATOMOXETINE,
728209,PMS-LORAZEPAM TAB 2MG (lorazepam 2 mg oral tablet) PHARMASCIENCE INC,NA,NA,ACTIVE,19881231,DIN,728209,PMS-LORAZEPAM TAB 2MG,
2363119,RAN-VALSARTAN (valsartan 160 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.,NA,NA,ACTIVE,20110216,DIN,2363119,RAN-VALSARTAN,
402745,APO OXAZEPAM TAB 15MG (oxazepam 15 mg oral tablet) APOTEX INC,NA,NA,ACTIVE,19791231,DIN,402745,APO OXAZEPAM TAB 15MG,
2287021,BACLOFEN (baclofen 10 mg oral tablet) SANIS HEALTH INC,NA,NA,ACTIVE,20100225,DIN,2287021,BACLOFEN,
2403706,PREGABALIN (pregabalin 50 mg oral capsule) SIVEM PHARMACEUTICALS ULC,NA,NA,ACTIVE,20130327,DIN,2403706,PREGABALIN,
2297302,ACT PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 0.25 mg oral tablet) ACTAVIS PHARMA COMPANY,NA,NA,ACTIVE,20090415,DIN,2297302,ACT PRAMIPEXOLE,
2421372,MINT-PAROXETINE (paroxetine (paroxetine hydrochloride hemihydrate) 10 mg oral tablet) MINT PHARMACEUTICALS INC,NA,NA,ACTIVE,20140317,DIN,2421372,MINT-PAROXETINE,
2397080,AURO-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) AURO PHARMA INC,NA,NA,ACTIVE,20130212,DIN,2397080,AURO-AMLODIPINE,
2313731,TEVA-CILAZAPRIL/HCTZ (cilazapril (cilazapril monohydrate) 5 mg and hydrochlorothiazide 12.5 mg oral tablet) TEVA CANADA LIMITED,NA,NA,ACTIVE,20090330,DIN,2313731,TEVA-CILAZAPRIL/HCTZ,
2247945,TEVA-RAMIPRIL (ramipril 2.5 mg oral capsule) TEVA CANADA LIMITED,NA,NA,ACTIVE,20070502,DIN,2247945,TEVA-RAMIPRIL,
2302152,TEVA-LISINOPRIL/HCTZ (TYPE P) (hydrochlorothiazide 25 mg and lisinopril (lisinopril dihydrate) 20 mg oral tablet) TEVA CANADA LIMITED,NA,NA,ACTIVE,20071122,DIN,2302152,TEVA-LISINOPRIL/HCTZ (TYPE P),
2108143,TEVA-MINOCYCLINE (minocycline (minocycline hydrochloride) 50 mg oral capsule) TEVA CANADA LIMITED,NA,NA,ACTIVE,19941231,DIN,2108143,TEVA-MINOCYCLINE,
2452847,AURO-VENLAFAXINE XR (venlafaxine (venlafaxine hydrochloride) 75 mg prolonged-release oral capsule) AURO PHARMA INC,NA,NA,ACTIVE,20160314,DIN,2452847,AURO-VENLAFAXINE XR,
2362430,NAPROXEN (naproxen sodium 220 mg oral tablet) PHARMASCIENCE INC,NA,NA,ACTIVE,20110318,DIN,2362430,NAPROXEN,
2307936,DOM-VALACYCLOVIR (valacyclovir (valacyclovir hydrochloride) 500 mg oral tablet) DOMINION PHARMACAL,NA,NA,ACTIVE,20100701,DIN,2307936,DOM-VALACYCLOVIR,
2341697,GD-DICLOFENAC/MISOPROSTOL 75 (diclofenac sodium 75 mg and misoprostol 200 mcg gastro-resistant tablet) GENMED A DIVISION OF PFIZER CANADA INC,NA,NA,ACTIVE,20140722,DIN,2341697,GD-DICLOFENAC/MISOPROSTOL 75,
2230999,APO-DILTIAZ CD (diltiazem hydrochloride 240 mg modified-release oral capsule) APOTEX INC,NA,NA,ACTIVE,19970327,DIN,2230999,APO-DILTIAZ CD,
1926799,IMOVANE 7.5 - TAB 7.5MG (zopiclone 7.5 mg oral tablet) SANOFI-AVENTIS CANADA INC,NA,NA,ACTIVE,19901231,DIN,1926799,IMOVANE 7.5 - TAB 7.5MG,
2383101,RAN-SILDENAFIL (sildenafil (sildenafil citrate) 25 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.,NA,NA,INACTIVE,20170718,DIN,2383101,RAN-SILDENAFIL,
2311658,ATACAND (candesartan cilexetil 32 mg oral tablet) ASTRAZENECA CANADA INC,NA,NA,ACTIVE,20080717,DIN,2311658,ATACAND,
2432242,AURO-MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet) AURO PHARMA INC,NA,NA,ACTIVE,20151104,DIN,2432242,AURO-MOXIFLOXACIN,
2331500,RIVA-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) LABORATOIRE RIVA INC,NA,NA,ACTIVE,20091006,DIN,2331500,RIVA-AMLODIPINE,
2352745,AMOXICILLIN (amoxicillin (amoxicillin trihydrate) 125 mg per 5 mL oral suspension) SANIS HEALTH INC,NA,NA,INACTIVE,20170731,DIN,2352745,AMOXICILLIN,
2240946,TARKA (trandolapril 2 mg and verapamil hydrochloride 240 mg prolonged-release oral tablet) BGP PHARMA ULC,NA,NA,ACTIVE,20020715,DIN,2240946,TARKA,
2394499,AURO-LISINOPRIL (lisinopril (lisinopril dihydrate) 20 mg oral tablet) AURO PHARMA INC,NA,NA,ACTIVE,20130212,DIN,2394499,AURO-LISINOPRIL,
2439603,VYVANSE (lisdexamfetamine dimesylate 10 mg oral capsule) SHIRE PHARMA CANADA ULC,NA,NA,ACTIVE,20150626,DIN,2439603,VYVANSE,
2371049,TWYNSTA (amlodipine (amlodipine besylate) 5 mg and telmisartan 80 mg oral tablet) BOEHRINGER INGELHEIM (CANADA) LTD LTEE,NA,NA,ACTIVE,20110811,DIN,2371049,TWYNSTA,
2417014,RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 4.5 mg oral capsule) PRO DOC LIMITEE,NA,NA,ACTIVE,20131205,DIN,2417014,RIVASTIGMINE,
2439565,NAT-DONEPEZIL (donepezil hydrochloride 10 mg oral tablet) NATCO PHARMA (CANADA) INC,NA,NA,ACTIVE,20150722,DIN,2439565,NAT-DONEPEZIL,
2305488,RIVA-FLUOXETINE (fluoxetine (fluoxetine hydrochloride) 20 mg oral capsule) LABORATOIRE RIVA INC,NA,NA,ACTIVE,20090921,DIN,2305488,RIVA-FLUOXETINE,
768715,APO-CEPHALEX (cephalexin (cephalexin monohydrate) 500 mg oral tablet) APOTEX INC,NA,NA,ACTIVE,19881231,DIN,768715,APO-CEPHALEX,
644331,PRO-AMOX-250 ORL SUS 250MG/5ML (amoxicillin (amoxicillin trihydrate) 250 mg per 5 mL oral suspension) PRO DOC LIMITEE,NA,NA,ACTIVE,19851231,DIN,644331,PRO-AMOX-250 ORL SUS 250MG/5ML,
2423944,PMS-OLANZAPINE ODT (olanzapine 20 mg orodispersible tablet) PHARMASCIENCE INC,NA,NA,ACTIVE,20140729,DIN,2423944,PMS-OLANZAPINE ODT,
2382091,TEVA-ELETRIPTAN (eletriptan (eletriptan hydrobromide) 20 mg oral tablet) TEVA CANADA LIMITED,NA,NA,ACTIVE,20131220,DIN,2382091,TEVA-ELETRIPTAN,
2248993,ZOMIG NASAL SPRAY (zolmitriptan 5 mg per actuation nasal spray) ASTRAZENECA CANADA INC,NA,NA,ACTIVE,20041223,DIN,2248993,ZOMIG NASAL SPRAY,
2246967,SANDOZ ESTRADIOL DERM 50 (estradiol (estradiol hemihydrate) 50 mcg per 24 hour transdermal patch) SANDOZ CANADA INCORPORATED,NA,NA,ACTIVE,20030424,DIN,2246967,SANDOZ ESTRADIOL DERM 50,
2314649,APO-FENTANYL MATRIX (fentanyl 50 mcg per hour transdermal patch) APOTEX INC,NA,NA,ACTIVE,20180220,DIN,2314649,APO-FENTANYL MATRIX,
2293811,APO-LANSOPRAZOLE (lansoprazole 15 mg gastro-resistant capsule) APOTEX INC,NA,NA,ACTIVE,20090603,DIN,2293811,APO-LANSOPRAZOLE,
2450186,BIO-GABAPENTIN (gabapentin 600 mg oral tablet) BIOMED PHARMA,NA,NA,ACTIVE,20170621,DIN,2450186,BIO-GABAPENTIN,
2283433,RAN-ACETAMINOPHEN 8 HOUR (acetaminophen 650 mg prolonged-release oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.,NA,NA,ACTIVE,20090901,DIN,2283433,RAN-ACETAMINOPHEN 8 HOUR,
2239926,GLUCONORM 2.0MG (repaglinide 2 mg oral tablet) NOVO NORDISK CANADA INC,NA,NA,ACTIVE,19990621,DIN,2239926,GLUCONORM 2.0MG,
720941,EUGLUCON (glyburide 5 mg oral tablet) PHARMASCIENCE INC,NA,NA,INACTIVE,20170803,DIN,720941,EUGLUCON,
2379988,ZOLMITRIPTAN ODT (zolmitriptan 2.5 mg orodispersible tablet) PRO DOC LIMITEE,NA,NA,ACTIVE,20120329,DIN,2379988,ZOLMITRIPTAN ODT,
496723,FUROSEMIDE 20 TAB (furosemide 20 mg oral tablet) PRO DOC LIMITEE,NA,NA,ACTIVE,19801231,DIN,496723,FUROSEMIDE 20 TAB,
2254522,APO-QUININE CAPSULES (quinine sulfate 300 mg oral capsule) APOTEX INC,NA,NA,ACTIVE,20040608,DIN,2254522,APO-QUININE CAPSULES,
2387891,ATORVASTATIN (atorvastatin (atorvastatin calcium) 10 mg oral tablet) SIVEM PHARMACEUTICALS ULC,NA,NA,ACTIVE,20120626,DIN,2387891,ATORVASTATIN,
2242163,KADIAN (morphine sulfate 10 mg prolonged-release oral capsule) BGP PHARMA ULC,NA,NA,ACTIVE,20011211,DIN,2242163,KADIAN,
705799,STATEX DPS 50MG/ML (morphine sulfate 50 mg per mL oral drops) PALADIN LABS INC,NA,NA,ACTIVE,19861231,DIN,705799,STATEX DPS 50MG/ML,
648035,TEVA-METOPROLOL FILM COATED (metoprolol tartrate 50 mg oral tablet) TEVA CANADA LIMITED,NA,NA,ACTIVE,19861231,DIN,648035,TEVA-METOPROLOL,
2392941,MYLAN-ATORVASTATIN (atorvastatin (atorvastatin calcium) 20 mg oral tablet) MYLAN PHARMACEUTICALS ULC,NA,NA,ACTIVE,20140603,DIN,2392941,MYLAN-ATORVASTATIN,
2353504,APO-LOSARTAN (losartan potassium 50 mg oral tablet) APOTEX INC,NA,NA,ACTIVE,20120125,DIN,2353504,APO-LOSARTAN,
2364077,SANDOZ ESCITALOPRAM (escitalopram (escitalopram oxalate) 10 mg oral tablet) SANDOZ CANADA INCORPORATED,NA,NA,ACTIVE,20140910,DIN,2364077,SANDOZ ESCITALOPRAM,
2370808,PANTOPRAZOLE (pantoprazole (pantoprazole sodium sesquihydrate) 40 mg gastro-resistant tablet) SANIS HEALTH INC,NA,NA,ACTIVE,20110913,DIN,2370808,PANTOPRAZOLE,
2316838,ACTONEL (risedronate sodium (risedronate sodium hemi-pentahydrate) 150 mg oral tablet) ALLERGAN PHARMA CO.,NA,NA,ACTIVE,20081201,DIN,2316838,ACTONEL,
2370441,ACT DILTIAZEM T (diltiazem hydrochloride 120 mg prolonged-release oral capsule) ACTAVIS PHARMA COMPANY,NA,NA,ACTIVE,20111006,DIN,2370441,ACT DILTIAZEM T,
10405,TEGRETOL 200MG (carbamazepine 200 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC,NA,NA,ACTIVE,19691231,DIN,10405,TEGRETOL 200MG,
2386305,SIMVASTATIN (simvastatin 10 mg oral tablet) SIVEM PHARMACEUTICALS ULC,NA,NA,ACTIVE,20120611,DIN,2386305,SIMVASTATIN,
2362538,TEVA-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule) TEVA CANADA LIMITED,NA,NA,ACTIVE,20131015,DIN,2362538,TEVA-ATOMOXETINE,
2283239,DOCUSATE SODIUM SYRUP USP (docusate sodium 4 mg per mL syrup) JAMP PHARMA CORPORATION,NA,NA,INACTIVE,20170807,DIN,2283239,DOCUSATE SODIUM SYRUP USP,
2471191,M-ATORVASTATIN (atorvastatin (atorvastatin calcium) 80 mg oral tablet) MANTRA PHARMA INC,NA,NA,ACTIVE,20180307,DIN,2471191,M-ATORVASTATIN,
2440229,NAT-LEVETIRACETAM (levetiracetam 750 mg oral tablet) NATCO PHARMA (CANADA) INC,NA,NA,ACTIVE,20150722,DIN,2440229,NAT-LEVETIRACETAM,
2247573,PMS-CLARITHROMYCIN (clarithromycin 250 mg oral tablet) PHARMASCIENCE INC,NA,NA,ACTIVE,20070810,DIN,2247573,PMS-CLARITHROMYCIN,
2298651,SANDOZ LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 750 mg oral tablet) SANDOZ CANADA INCORPORATED,NA,NA,ACTIVE,20090624,DIN,2298651,SANDOZ LEVOFLOXACIN,
2014203,MS.IR (morphine sulfate 5 mg oral tablet) PURDUE PHARMA,NA,NA,ACTIVE,19911231,DIN,2014203,MS.IR,
2453622,APO-OLMESARTAN/HCTZ (hydrochlorothiazide 25 mg and olmesartan medoxomil 40 mg oral tablet) APOTEX INC,NA,NA,ACTIVE,20170502,DIN,2453622,APO-OLMESARTAN/HCTZ,
2399377,PMS-ATORVASTATIN (atorvastatin (atorvastatin calcium) 10 mg oral tablet) PHARMASCIENCE INC,NA,NA,ACTIVE,20130326,DIN,2399377,PMS-ATORVASTATIN,
2350483,TERAZOSIN (terazosin (terazosin hydrochloride) 2 mg oral tablet) SANIS HEALTH INC,NA,NA,ACTIVE,20100512,DIN,2350483,TERAZOSIN,
2388308,JAMP-ACET-TRAMADOL (acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet) JAMP PHARMA CORPORATION,NA,NA,ACTIVE,20120905,DIN,2388308,JAMP-ACET-TRAMADOL,
2244002,ESTRADOT 100 (estradiol 100 mcg per 24 hour transdermal patch) NOVARTIS PHARMACEUTICALS CANADA INC,NA,NA,ACTIVE,20010905,DIN,2244002,ESTRADOT 100,
2394472,AURO-LISINOPRIL (lisinopril (lisinopril dihydrate) 5 mg oral tablet) AURO PHARMA INC,NA,NA,ACTIVE,20130212,DIN,2394472,AURO-LISINOPRIL,
2325837,PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 1.5 mg oral tablet) PRO DOC LIMITEE,NA,NA,ACTIVE,20090615,DIN,2325837,PRAMIPEXOLE,
644552,APO HYDRO TAB 100MG (hydrochlorothiazide 100 mg oral tablet) APOTEX INC,NA,NA,INACTIVE,20170804,DIN,644552,APO HYDRO TAB 100MG,
2388235,PAROXETINE (paroxetine (paroxetine hydrochloride acetone solvate) 20 mg oral tablet) SIVEM PHARMACEUTICALS ULC,NA,NA,ACTIVE,20120626,DIN,2388235,PAROXETINE,
2372908,IRBESARTAN/HCTZ (hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet) SANIS HEALTH INC,NA,NA,ACTIVE,20111018,DIN,2372908,IRBESARTAN/HCTZ,
2253178,EURO D 10 000 (vitamin D3 (cholecalciferol) 10000 unit oral capsule) SANDOZ CANADA INCORPORATED,NA,NA,ACTIVE,20050406,DIN,2253178,EURO D 10 000,
2281716,DOM-MIRTAZAPINE (mirtazapine 15 mg oral tablet) DOMINION PHARMACAL,NA,NA,INACTIVE,20170803,DIN,2281716,DOM-MIRTAZAPINE,
