"ccdd","ntp_code","ntp_en_description","ntp_fr_description","ntp_status","ntp_status_effective_time","ntp_type","ntp_formal_name","n_mp","greater_than_5_AIs"
FALSE,9003867,NA,NA,"active",2004-01-30,NA,"amphetamine aspartate 2.5 mg and amphetamine sulfate 2.5 mg and dextroamphetamine saccharate 2.5 mg and dextroamphetamine sulfate 2.5 mg prolonged-release oral capsule",4,FALSE
FALSE,9003868,NA,NA,"active",2004-01-30,NA,"amphetamine aspartate 3.75 mg and amphetamine sulfate 3.75 mg and dextroamphetamine saccharate 3.75 mg and dextroamphetamine sulfate 3.75 mg prolonged-release oral capsule",4,FALSE
FALSE,9003869,NA,NA,"active",2004-01-30,NA,"amphetamine aspartate 5 mg and amphetamine sulfate 5 mg and dextroamphetamine saccharate 5 mg and dextroamphetamine sulfate 5 mg prolonged-release oral capsule",4,FALSE
FALSE,9003870,NA,NA,"active",2004-01-30,NA,"amphetamine aspartate 6.25 mg and amphetamine sulfate 6.25 mg and dextroamphetamine saccharate 6.25 mg and dextroamphetamine sulfate 6.25 mg prolonged-release oral capsule",4,FALSE
FALSE,9003871,NA,NA,"active",2004-01-30,NA,"amphetamine aspartate 7.5 mg and amphetamine sulfate 7.5 mg and dextroamphetamine saccharate 7.5 mg and dextroamphetamine sulfate 7.5 mg prolonged-release oral capsule",4,FALSE
FALSE,9003872,NA,NA,"active",2004-01-30,NA,"gadobutrol 604.72 mg per mL solution for injection",1,FALSE
FALSE,9003874,NA,NA,"active",2004-02-02,NA,"guaifenesin 600 mg and pseudoephedrine hydrochloride 120 mg prolonged-release oral tablet",1,FALSE
FALSE,9003875,NA,NA,"active",2004-02-09,NA,"benzethonium chloride 0.2 % cutaneous liquid",4,FALSE
FALSE,9003876,NA,NA,"active",2004-02-13,NA,"acetaminophen 650 mg per 24 g and chlorpheniramine maleate 4 mg per 24 g and dextromethorphan hydrobromide 20 mg per 24 g and pseudoephedrine hydrochloride 60 mg per 24 g oral powder",1,FALSE
FALSE,9003877,NA,NA,"active",2004-03-01,NA,"avobenzone 2 % and octisalate 5 % and octocrylene 10 % cutaneous cream",1,FALSE
FALSE,9003878,NA,NA,"active",2004-03-03,NA,"cetrorelix (cetrorelix acetate) 0.25 mg per vial powder for solution for injection",1,FALSE
FALSE,9003880,NA,NA,"active",2004-03-09,NA,"benzalkonium chloride 0.3 % cutaneous liquid",1,FALSE
FALSE,9003881,NA,NA,"active",2004-03-12,NA,"octinoxate 7.5 % and oxybenzone 5 % and zinc oxide 4 % cutaneous ointment",1,FALSE
FALSE,9003882,NA,NA,"active",2004-03-12,NA,"pegfilgrastim 10 mg per mL solution for injection",1,FALSE
FALSE,9003883,NA,NA,"active",2004-03-15,NA,"tenofovir disoproxil fumarate 300 mg oral tablet",1,FALSE
FALSE,9003884,NA,NA,"active",2004-03-17,NA,"vardenafil (vardenafil hydrochloride) 10 mg oral tablet",1,FALSE
FALSE,9003885,NA,NA,"active",2004-03-17,NA,"vardenafil (vardenafil hydrochloride) 20 mg oral tablet",1,FALSE
FALSE,9003886,NA,NA,"active",2004-03-17,NA,"vardenafil (vardenafil hydrochloride) 5 mg oral tablet",1,FALSE
FALSE,9003887,NA,NA,"active",2004-03-18,NA,"agalsidase alfa 1 mg per mL solution for injection",1,FALSE
FALSE,9003888,NA,NA,"active",2004-03-24,NA,"glycerine 0.26 % and naphazoline hydrochloride 0.012 % and zinc sulfate 0.25 % ophthalmic drops",1,FALSE
FALSE,9003889,NA,NA,"active",2004-03-24,NA,"polyvinyl alcohol 5 mg per mL and povidone 6 mg per mL ophthalmic drops",1,FALSE
FALSE,9003890,NA,NA,"active",2004-03-25,NA,"avobenzone 2.5 % and octinoxate 7.5 % and octisalate 4 % lotion",2,FALSE
FALSE,9003891,NA,NA,"active",2004-04-01,NA,"avobenzone 2 % and octinoxate 7.5 % and octisalate 3 % lotion",1,FALSE
FALSE,9003892,NA,NA,"active",2004-04-01,NA,"octinoxate 6 % and octisalate 4 % and octocrylene 8 % and oxybenzone 5 % cutaneous spray",1,FALSE
FALSE,9003893,NA,NA,"active",2004-04-01,NA,"octinoxate 7.5 % and octisalate 5 % and octocrylene 2 % and oxybenzone 6 % lotion",1,FALSE
FALSE,9003894,NA,NA,"active",2004-04-05,NA,"fluvastatin (fluvastatin sodium) 80 mg prolonged-release oral tablet",1,FALSE
FALSE,9003895,NA,NA,"active",2004-04-08,NA,"agalsidase beta 35 mg per vial powder for solution for injection",1,FALSE
FALSE,9003896,NA,NA,"active",2004-04-08,NA,"polyethylene glycol 400 0.4 % and propylene glycol 0.3 % ophthalmic drops",1,FALSE
FALSE,9003897,NA,NA,"active",2004-04-15,NA,"nitrogen 99.5 % medicinal gas",1,FALSE
FALSE,9003898,NA,NA,"active",2004-04-21,NA,"flumazenil 0.1 mg per mL solution for injection",2,FALSE
FALSE,9003899,NA,NA,"active",2004-04-29,NA,"leuprolide acetate 35.8 mg NA",1,FALSE
FALSE,9003900,NA,NA,"active",2004-04-30,NA,"treprostinil (treprostinil sodium) 10 mg per mL solution for injection",1,FALSE
FALSE,9003901,NA,NA,"active",2004-04-30,NA,"treprostinil (treprostinil sodium) 1 mg per mL solution for injection",1,FALSE
FALSE,9003902,NA,NA,"active",2004-04-30,NA,"treprostinil (treprostinil sodium) 2.5 mg per mL solution for injection",1,FALSE
FALSE,9003903,NA,NA,"active",2004-04-30,NA,"treprostinil (treprostinil sodium) 5 mg per mL solution for injection",1,FALSE
FALSE,9003904,NA,NA,"active",2004-05-01,NA,"coal tar 0.66 % cutaneous solution",1,FALSE
FALSE,9003906,NA,NA,"active",2004-05-13,NA,"clodronate disodium 400 mg oral capsule",1,FALSE
FALSE,9003907,NA,NA,"active",2004-05-25,NA,"hyprolose 5 mg ophthalmic insert",1,FALSE
FALSE,9003908,NA,NA,"active",2004-05-25,NA,"octinoxate 7.5 % and zinc oxide 2.85 % lotion",1,FALSE
FALSE,9003909,NA,NA,"active",2004-05-26,NA,"miglustat 100 mg oral capsule",1,FALSE
FALSE,9003918,NA,NA,"active",2004-06-01,NA,"octinoxate 4 % and titanium dioxide 3 % cutaneous emulsion",1,FALSE
FALSE,9003919,NA,NA,"active",2004-06-03,NA,"aminolevulinic acid hydrochloride 20 % powder for cutaneous solution",1,FALSE
FALSE,9003920,NA,NA,"active",2004-06-14,NA,"fulvestrant 50 mg per mL solution for injection",1,FALSE
FALSE,9003921,NA,NA,"active",2004-06-18,NA,"amiloride hydrochloride 5 mg oral tablet",1,FALSE
FALSE,9003923,NA,NA,"active",2004-07-06,NA,"eprosartan (eprosartan mesylate) 600 mg and hydrochlorothiazide 12.5 mg oral tablet",1,FALSE
FALSE,9003925,NA,NA,"active",2004-07-15,NA,"teriparatide 250 mcg per mL solution for injection",1,FALSE
FALSE,9003926,NA,NA,"active",2004-08-02,NA,"chlorpheniramine maleate 2 mg and ibuprofen 200 mg and pseudoephedrine hydrochloride 30 mg oral tablet",4,FALSE
FALSE,9003927,NA,NA,"active",2004-08-03,NA,"pemetrexed (pemetrexed disodium) 500 mg per vial powder for solution for injection",2,FALSE
FALSE,9003928,NA,NA,"active",2004-08-09,NA,"ibuprofen 100 mg per 5 mL and pseudoephedrine hydrochloride 15 mg per 5 mL oral suspension",1,FALSE
FALSE,9003929,NA,NA,"active",2004-08-09,NA,"somatropin 10 mg per 2 mL solution for injection",2,FALSE
FALSE,9003930,NA,NA,"active",2004-08-11,NA,"nelfinavir (nelfinavir mesylate) 625 mg oral tablet",1,FALSE
FALSE,9003931,NA,NA,"active",2004-08-12,NA,"laronidase 0.58 mg per mL solution for injection",1,FALSE
FALSE,9003932,NA,NA,"active",2004-08-12,NA,"NA 36 mg transdermal patch",1,FALSE
FALSE,9003933,NA,NA,"active",2004-09-13,NA,"chorionic gonadotropin 10000 unit per vial powder for solution for injection",1,FALSE
FALSE,9003934,NA,NA,"active",2004-09-16,NA,"cinacalcet (cinacalcet hydrochloride) 30 mg oral tablet",4,FALSE
FALSE,9003935,NA,NA,"active",2004-09-16,NA,"cinacalcet (cinacalcet hydrochloride) 60 mg oral tablet",4,FALSE
FALSE,9003936,NA,NA,"active",2004-09-16,NA,"cinacalcet (cinacalcet hydrochloride) 90 mg oral tablet",4,FALSE
FALSE,9003937,NA,NA,"active",2004-09-16,NA,"nabilone 0.5 mg oral capsule",5,FALSE
FALSE,9003938,NA,NA,"active",2004-09-17,NA,"agalsidase beta 5 mg per vial powder for solution for injection",1,FALSE
FALSE,9003939,NA,NA,"active",2004-09-17,NA,"peginterferon alfa-2b 100 mcg per 0.5 mL and ribavirin 200 mg NA",1,FALSE
FALSE,9003943,NA,NA,"active",2004-09-17,NA,"peginterferon alfa-2b 120 mcg per 0.5 mL and ribavirin 200 mg NA",1,FALSE
FALSE,9003947,NA,NA,"active",2004-09-17,NA,"peginterferon alfa-2b 150 mcg per 0.5 mL and ribavirin 200 mg NA",1,FALSE
FALSE,9003951,NA,NA,"active",2004-09-17,NA,"peginterferon alfa-2b 80 mcg per 0.5 mL and ribavirin 200 mg NA",1,FALSE
FALSE,9003955,NA,NA,"active",2004-09-21,NA,"rasburicase 1.5 mg per vial powder for solution for injection",1,FALSE
FALSE,9003956,NA,NA,"active",2004-09-21,NA,"terconazole 0.4 % vaginal cream",1,FALSE
FALSE,9003957,NA,NA,"active",2004-09-23,NA,"octinoxate 7.5 % and terephthalylidene dicamphor sulfonic acid 4 % and titanium dioxide 2.5 % cutaneous cream",1,FALSE
FALSE,9003958,NA,NA,"active",2004-09-24,NA,"adalimumab 40 mg per 0.8 mL solution for injection",1,FALSE
FALSE,9003959,NA,NA,"active",2004-09-27,NA,"gatifloxacin 0.3 % ophthalmic drops",1,FALSE
FALSE,9003960,NA,NA,"active",2004-10-01,NA,"avobenzone 1 % and octinoxate 7.5 % and oxybenzone 4 % cutaneous cream",1,FALSE
FALSE,9003961,NA,NA,"active",2004-10-13,NA,"eletriptan (eletriptan hydrobromide) 20 mg oral tablet",5,FALSE
FALSE,9003962,NA,NA,"active",2004-10-13,NA,"eletriptan (eletriptan hydrobromide) 40 mg oral tablet",5,FALSE
FALSE,9003963,NA,NA,"active",2004-10-14,NA,"zoledronic acid (zoledronic acid monohydrate) 4 mg per 5 mL solution for injection",10,FALSE
FALSE,9003964,NA,NA,"active",2004-10-15,NA,"ethacrynic acid 25 mg oral tablet",1,FALSE
FALSE,9003965,NA,NA,"active",2004-10-25,NA,"imatinib (imatinib mesylate) 400 mg oral tablet",5,FALSE
FALSE,9003966,NA,NA,"active",2004-10-27,NA,"benzethonium chloride 0.2 % cutaneous solution",2,FALSE
FALSE,9003967,NA,NA,"active",2004-10-28,NA,"gadobenate dimeglumine 529 mg per mL solution for injection",1,FALSE
FALSE,9003968,NA,NA,"active",2004-11-01,NA,"alfentanil (alfentanil hydrochloride) 500 mcg per mL solution for injection",1,FALSE
FALSE,9003969,NA,NA,"active",2004-11-05,NA,"anagrelide (anagrelide hydrochloride monohydrate) 0.5 mg oral capsule",3,FALSE
FALSE,9003970,NA,NA,"active",2004-11-08,NA,"lidocaine hydrochloride 1 % cutaneous gel",2,FALSE
FALSE,9003971,NA,NA,"active",2004-11-10,NA,"etidronate disodium 200 mg oral tablet",1,FALSE
FALSE,9003972,NA,NA,"active",2004-11-12,NA,"voriconazole 200 mg oral tablet",4,FALSE
FALSE,9003973,NA,NA,"active",2004-11-12,NA,"voriconazole 200 mg per vial powder for solution for injection",2,FALSE
FALSE,9003974,NA,NA,"active",2004-11-12,NA,"voriconazole 50 mg oral tablet",4,FALSE
FALSE,9003975,NA,NA,"active",2004-11-19,NA,"dextromethorphan hydrobromide 7.5 mg orodispersible tablet",1,FALSE
FALSE,9003976,NA,NA,"active",2004-11-19,NA,"diphenhydramine hydrochloride 12.5 mg orodispersible tablet",1,FALSE
FALSE,9003977,NA,NA,"active",2004-11-20,NA,"alcohol anhydrous 65.87 % and benzalkonium chloride 0.1 % cutaneous spray",1,FALSE
FALSE,9003978,NA,NA,"active",2004-11-25,NA,"citric acid 12 g per pck and magnesium oxide 3.5 g per pck and sodium picosulfate 10 mg per pck powder for oral solution",3,FALSE
FALSE,9003979,NA,NA,"active",2004-11-29,NA,"dimethicone 6 % cutaneous cream",1,FALSE
FALSE,9003980,NA,NA,"active",2004-11-30,NA,"avobenzone 3 % and octinoxate 6 % and zinc oxide 6 % lotion",1,FALSE
FALSE,9003981,NA,NA,"active",2004-11-30,NA,"levofloxacin 250 mg oral tablet",7,FALSE
FALSE,9003982,NA,NA,"active",2004-11-30,NA,"levofloxacin 500 mg oral tablet",8,FALSE
FALSE,9003983,NA,NA,"active",2004-12-01,NA,"avobenzone 3 % and octinoxate 7.5 % and octisalate 2 % cutaneous cream",2,FALSE
FALSE,9003984,NA,NA,"active",2004-12-01,NA,"glycerine 0.3 % and propylene glycol 1 % ophthalmic drops",3,FALSE
FALSE,9003985,NA,NA,"active",2004-12-06,NA,"antihemophilic factor (human) 1200 unit per 15 mL and von willebrand factor (human) 3360 unit per 15 mL powder for solution for injection",1,FALSE
FALSE,9003986,NA,NA,"active",2004-12-06,NA,"antihemophilic factor (human) 300 unit per 5 mL and von willebrand factor (human) 840 unit per 5 mL powder for solution for injection",1,FALSE
FALSE,9003987,NA,NA,"active",2004-12-06,NA,"antihemophilic factor (human) 600 unit per 10 mL and von willebrand factor (human) 1680 unit per 10 mL powder for solution for injection",1,FALSE
FALSE,9003988,NA,NA,"active",2004-12-10,NA,"dimethicone 3 % wipe",1,FALSE
FALSE,9003989,NA,NA,"active",2004-12-16,NA,"memantine hydrochloride 10 mg oral tablet",12,FALSE
FALSE,9003990,NA,NA,"active",2004-12-20,NA,"acetaminophen 500 mg and pamabrom 25 mg oral tablet",1,FALSE
FALSE,9003991,NA,NA,"active",2004-12-20,NA,"choriogonadotropin alpha 250 mcg per 0.5 mL solution for injection",1,FALSE
FALSE,9003992,NA,NA,"active",2004-12-22,NA,"fosamprenavir (fosamprenavir calcium) 700 mg oral tablet",1,FALSE
FALSE,9003993,NA,NA,"active",2004-12-22,NA,"vinorelbine (vinorelbine tartrate) 10 mg per mL solution for injection",3,FALSE
FALSE,9003995,NA,NA,"active",2004-12-23,NA,"zolmitriptan 2.5 mg per spray nasal spray",1,FALSE
FALSE,9003997,NA,NA,"active",2004-12-23,NA,"zolmitriptan 5 mg per spray nasal spray",1,FALSE
FALSE,9003998,NA,NA,"active",2004-12-29,NA,"quinagolide (quinagolide hydrochloride) 0.025 mg oral tablet",1,FALSE
FALSE,9003999,NA,NA,"active",2004-12-29,NA,"quinagolide (quinagolide hydrochloride) 0.05 mg oral tablet",1,FALSE
FALSE,9004000,NA,NA,"active",2004-12-29,NA,"quinagolide (quinagolide hydrochloride) 0.075 mg oral tablet",1,FALSE
FALSE,9004001,NA,NA,"active",2004-12-29,NA,"quinagolide (quinagolide hydrochloride) 0.15 mg oral tablet",1,FALSE
FALSE,9004002,NA,NA,"active",2005-01-10,NA,"acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and doxylamine succinate 6.25 mg and pseudoephedrine hydrochloride 30 mg oral capsule",4,FALSE
FALSE,9004003,NA,NA,"active",2005-01-10,NA,"acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral capsule",2,FALSE
FALSE,9004004,NA,NA,"active",2005-01-15,NA,"avobenzone 3 % and octocrylene 10 % and terephthalylidene dicamphor sulfonic acid 1 % and titanium dioxide 0.95 % cutaneous stick",1,FALSE
FALSE,9004005,NA,NA,"active",2005-01-15,NA,"octinoxate 4 % cutaneous cream",1,FALSE
FALSE,9004006,NA,NA,"active",2005-02-01,NA,"bortezomib (bortezomib mannitol boronic ester) 3.5 mg per vial powder for solution for injection",4,FALSE
FALSE,9004007,NA,NA,"active",2005-02-01,NA,"octinoxate 7.3 % and oxybenzone 4.5 % cutaneous suspension",1,FALSE
FALSE,9004008,NA,NA,"active",2005-02-01,NA,"polistes spp venom protein extract 1300 mcg per vial powder for solution for injection",1,FALSE
FALSE,9004009,NA,NA,"active",2005-02-01,NA,"white faced hornet venom protein 1300 mcg per vial and yellow hornet venom protein 1300 mcg per vial and yellow jacket venom protein 1300 mcg per vial powder for solution for injection",1,FALSE
FALSE,9004010,NA,NA,"active",2005-02-03,NA,"omalizumab 150 mg per vial powder for solution for injection",1,FALSE
FALSE,9004012,NA,NA,"active",2005-02-07,NA,"paclitaxel 6 mg per mL solution for injection",5,FALSE
FALSE,9004013,NA,NA,"active",2005-02-09,NA,"benzethonium chloride 0.2 % and benzocaine 20 % cutaneous spray",1,FALSE
FALSE,9004014,NA,NA,"active",2005-02-10,NA,"dimenhydrinate 100 mg modified-release oral tablet",1,FALSE
FALSE,9004015,NA,NA,"active",2005-02-11,NA,"dimethicone 1 % cutaneous ointment",1,FALSE
FALSE,9004016,NA,NA,"active",2005-02-11,NA,"mycophenolic acid (mycophenolate sodium) 180 mg gastro-resistant tablet",2,FALSE
FALSE,9004017,NA,NA,"active",2005-02-11,NA,"mycophenolic acid (mycophenolate sodium) 360 mg gastro-resistant tablet",2,FALSE
FALSE,9004019,NA,NA,"active",2005-02-23,NA,"fosamprenavir (fosamprenavir calcium) 50 mg per mL oral suspension",1,FALSE
FALSE,9004021,NA,NA,"active",2005-02-28,NA,"vespula spp venom protein extract 1300 mcg per vial powder for solution for injection",1,FALSE
FALSE,9004022,NA,NA,"active",2005-03-01,NA,"loratadine 10 mg and pseudoephedrine sulfate 240 mg prolonged-release oral tablet",1,FALSE
FALSE,9004023,NA,NA,"active",2005-03-02,NA,"iron (sodium ferric gluconate complex in sucrose injection) 12.5 mg per mL solution for injection",1,FALSE
FALSE,9004024,NA,NA,"active",2005-03-03,NA,"iodoform 5 % NA",1,FALSE
FALSE,9004025,NA,NA,"active",2005-03-08,NA,"dextran 70 0.1 % and polyethylene glycol 400 1 % and povidone 1 % and tetrahydrozoline hydrochloride 0.05 % ophthalmic drops",3,FALSE
FALSE,9004026,NA,NA,"active",2005-03-15,NA,"acetaminophen 250 mg and dextromethorphan hydrobromide 10 mg and pseudoephedrine hydrochloride 30 mg oral capsule",2,FALSE
FALSE,9004027,NA,NA,"active",2005-03-15,NA,"nicotinic acid 1000 mg prolonged-release oral tablet",2,FALSE
FALSE,9004028,NA,NA,"active",2005-03-21,NA,"desloratadine 0.5 mg per mL syrup",1,FALSE
FALSE,9004029,NA,NA,"active",2005-03-30,NA,"dextromethorphan hydrobromide 15 mg per 5 mL and guaifenesin 200 mg per 5 mL and menthol 15 mg per 5 mL syrup",2,FALSE
FALSE,9004031,NA,NA,"active",2005-04-01,NA,"avobenzone 3 % and homosalate 9 % and octinoxate 7.5 % and octisalate 5 % and oxybenzone 5 % cutaneous cream",1,FALSE
FALSE,9004032,NA,NA,"active",2005-04-01,NA,"cilazapril (cilazapril monohydrate) 1 mg oral tablet",6,FALSE
FALSE,9004033,NA,NA,"active",2005-04-01,NA,"cilazapril (cilazapril monohydrate) 2.5 mg oral tablet",7,FALSE
FALSE,9004034,NA,NA,"active",2005-04-01,NA,"cilazapril (cilazapril monohydrate) 5 mg oral tablet",6,FALSE
FALSE,9004035,NA,NA,"active",2005-04-01,NA,"octinoxate 6 % and titanium dioxide 5.3 % and zinc oxide 1.7 % lotion",1,FALSE
FALSE,9004036,NA,NA,"active",2005-04-01,NA,"octinoxate 7.5 % and oxybenzone 3 % and titanium dioxide 2 % and zinc oxide 3.5 % lotion",1,FALSE
FALSE,9004037,NA,NA,"active",2005-04-05,NA,"imatinib (imatinib mesylate) 100 mg oral tablet",5,FALSE
FALSE,9004039,NA,NA,"active",2005-04-15,NA,"avobenzone 3 % and octinoxate 7.5 % and oxybenzone 6 % and titanium dioxide 2 % cutaneous cream",1,FALSE
FALSE,9004040,NA,NA,"active",2005-05-01,NA,"benzalkonium chloride 0.15 % cutaneous spray",2,FALSE
FALSE,9004041,NA,NA,"active",2005-05-04,NA,"avobenzone 3 % and ensulizole 2 % and octocrylene 10 % and oxybenzone 2 % lotion",1,FALSE
FALSE,9004042,NA,NA,"active",2005-05-04,NA,"avobenzone 3 % and octocrylene 12 % and oxybenzone 1 % and titanium dioxide 2.2 % lotion",2,FALSE
FALSE,9004043,NA,NA,"active",2005-05-04,NA,"avobenzone 3 % and octocrylene 12 % and oxybenzone 6 % and titanium dioxide 4 % lotion",1,FALSE
FALSE,9004044,NA,NA,"active",2005-05-08,NA,"octinoxate 7 % and octisalate 2 % and oxybenzone 3 % and titanium dioxide 2 % cutaneous cream",1,FALSE
FALSE,9004045,NA,NA,"active",2005-05-15,NA,"oxybenzone 3 % and padimate o 8 % cutaneous stick",1,FALSE
FALSE,9004046,NA,NA,"active",2005-05-16,NA,"rabies vaccine inactivated (purified chick embryo cell culture) 2.5 unit powder for solution for injection",1,FALSE
FALSE,9004047,NA,NA,"active",2005-05-17,NA,"atovaquone 62.5 mg and proguanil hydrochloride 25 mg oral tablet",1,FALSE
FALSE,9004048,NA,NA,"active",2005-05-20,NA,"white petrolatum 30 % cutaneous cream",3,FALSE
FALSE,9004049,NA,NA,"active",2005-05-24,NA,"bacitracin zinc 500 unit per g and gramicidin 0.25 mg per g and lidocaine 50 mg per g and polymyxin b (polymyxin b sulfate) 10000 unit per g cutaneous ointment",1,FALSE
FALSE,9004050,NA,NA,"active",2005-05-27,NA,"heparin sodium 10000 unit per mL solution for injection",5,FALSE
FALSE,9004052,NA,NA,"active",2005-06-08,NA,"triclosan 0.55 % cutaneous liquid",2,FALSE
FALSE,9004053,NA,NA,"active",2005-06-15,NA,"lidocaine hydrochloride 0.72 % cutaneous gel",1,FALSE
FALSE,9004054,NA,NA,"active",2005-06-22,NA,"cannabidiol (cannabis sativa extract) 25 mg per mL and delta-9-tetrahydrocannabinol (cannabis sativa extract) 27 mg per mL oromucosal spray",1,FALSE
FALSE,9004055,NA,NA,"active",2005-06-28,NA,"lutropin alfa 75 unit per vial powder for solution for injection",1,FALSE
FALSE,9004056,NA,NA,"active",2005-07-04,NA,"sodium bicarbonate 80.7 g per l solution for haemodialysis",1,FALSE
FALSE,9004057,NA,NA,"active",2005-07-09,NA,"ibuprofen 200 mg and pseudoephedrine hydrochloride 30 mg oral capsule",2,FALSE
FALSE,9004058,NA,NA,"active",2005-07-12,NA,"acetic acid 10.81 g per l and calcium chloride 6.24 g per l and dextrose 49.5 g per l and magnesium chloride 1.61 g per l and potassium chloride 10.1 g per l and sodium chloride 263 g per l solution for haemodialysis",1,TRUE
FALSE,9004059,NA,NA,"active",2005-07-12,NA,"acetic acid 10.81 g per l and calcium chloride 6.24 g per l and dextrose 49.5 g per l and magnesium chloride 1.61 g per l and potassium chloride 13.47 g per l and sodium chloride 263 g per l solution for haemodialysis",1,TRUE
FALSE,9004060,NA,NA,"active",2005-07-12,NA,"acetic acid 10.81 g per l and calcium chloride 7.47 g per l and dextrose 49.5 g per l and magnesium chloride 1.61 g per l and potassium chloride 3.35 g per l and sodium chloride 263 g per l solution for haemodialysis",1,TRUE
FALSE,9004061,NA,NA,"active",2005-07-12,NA,"acetic acid 10.81 g per l and calcium chloride 7.47 g per l and dextrose 49.5 g per l and magnesium chloride 3.21 g per l and potassium chloride 6.71 g per l and sodium chloride 263 g per l solution for haemodialysis",1,TRUE
