"ccdd","mp_code","drug_identification_number","brand_name","company_name","mp_formal_name","mp_en_description","mp_fr_description","mp_status","mp_status_effective_time"
FALSE,"02301695","02301695","SUNTHERA3 SPORT SPF/FPS 30 CONTINUOUS SPRAY","FRUIT OF THE EARTH, INC","SUNTHERA3 SPORT SPF/FPS 30 CONTINUOUS SPRAY (avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 2 % and oxybenzone 5 % spray (bag-on-valve)) FRUIT OF THE EARTH, INC",NA,NA,"active",2008-04-03
FALSE,"02301709","02301709","SPF/FPS 60 CONTINUOUS SPRAY","FRUIT OF THE EARTH, INC","SPF/FPS 60 CONTINUOUS SPRAY (avobenzone 5 % and homosalate 15 % and octisalate 6 % and octocrylene 4 % and oxybenzone 6 % spray (bag-on-valve)) FRUIT OF THE EARTH, INC",NA,NA,"active",2008-04-03
FALSE,"02301741","02301741","SUNTHERA3 KIDS/ENFANTS SPF/FPS 50 CONTINUOUS SPRAY","FRUIT OF THE EARTH, INC","SUNTHERA3 KIDS/ENFANTS SPF/FPS 50 CONTINUOUS SPRAY (avobenzone 3 % and homosalate 15 % and octisalate 5 % and oxybenzone 6 % spray (bag-on-valve)) FRUIT OF THE EARTH, INC",NA,NA,"active",2008-04-03
FALSE,"02317036","02317036","SPORT PERFORMANCE SUNSCREEN STICK ECRAN SOLAIRE EN BÂTONNET SPF FPS 50","EDGEWELL PERSONAL CARE CANADA, ULC","SPORT PERFORMANCE SUNSCREEN STICK ECRAN SOLAIRE EN BÂTONNET SPF FPS 50 (avobenzone 2 % and octocrylene 10 % and oxybenzone 6 % cutaneous stick) EDGEWELL PERSONAL CARE CANADA, ULC",NA,NA,"active",2009-05-01
TRUE,"02302993","02302993","LAMOTRIGINE-150","PRO DOC LIMITEE","LAMOTRIGINE-150 (lamotrigine 150 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active",2008-03-07
FALSE,"02304341","02304341","SODIUM CHLORIDE INJECTION USP 0.9%","TELIGENT OU","SODIUM CHLORIDE INJECTION USP 0.9% (sodium chloride 9 mg per mL solution for injection) TELIGENT OU",NA,NA,"active",2008-06-06
FALSE,"02306441","02306441","LUXIVA FLAWLESS EFFECT LIQUID FOUNDATION SPF 15","MERLE NORMAN COSMETICS INC","LUXIVA FLAWLESS EFFECT LIQUID FOUNDATION SPF 15 (octinoxate 7.5 % and oxybenzone 3 % lotion) MERLE NORMAN COSMETICS INC",NA,NA,"active",2008-06-11
FALSE,"02317591","02317591","SHEER DEFENSE TINTED MOISTURIZER BROAD SPECTRUM SPF 15 M50","MERLE NORMAN COSMETICS INC","SHEER DEFENSE TINTED MOISTURIZER BROAD SPECTRUM SPF 15 M50 (octinoxate 7.5 % and titanium dioxide 4.19 % lotion) MERLE NORMAN COSMETICS INC",NA,NA,"active",2009-05-13
FALSE,"02317605","02317605","SHEER DEFENSE TINTED MOISTURIZER BROAD SPECTRUM SPF 15 ML40","MERLE NORMAN COSMETICS INC","SHEER DEFENSE TINTED MOISTURIZER BROAD SPECTRUM SPF 15 ML40 (octinoxate 7.5 % and titanium dioxide 4.37 % lotion) MERLE NORMAN COSMETICS INC",NA,NA,"active",2009-04-03
FALSE,"02317613","02317613","SHEER DEFENSE TINTED MOISTURIZER BROAD SPECTRUM SPF 15 ML30","MERLE NORMAN COSMETICS INC","SHEER DEFENSE TINTED MOISTURIZER BROAD SPECTRUM SPF 15 ML30 (octinoxate 7.5 % and titanium dioxide 4.79 % lotion) MERLE NORMAN COSMETICS INC",NA,NA,"active",2009-04-03
FALSE,"02317621","02317621","SHEER DEFENSE TINTED MOISTURIZER BROAD SPECTRUM SPF 15 L20","MERLE NORMAN COSMETICS INC","SHEER DEFENSE TINTED MOISTURIZER BROAD SPECTRUM SPF 15 L20 (octinoxate 7.5 % and titanium dioxide 5.02 % lotion) MERLE NORMAN COSMETICS INC",NA,NA,"active",2009-04-17
FALSE,"02317648","02317648","SHEER DEFENSE TINTED MOISTURIZER BROAD SPECTRUM SPF 15 L10","MERLE NORMAN COSMETICS INC","SHEER DEFENSE TINTED MOISTURIZER BROAD SPECTRUM SPF 15 L10 (octinoxate 7.5 % and titanium dioxide 5.12 % lotion) MERLE NORMAN COSMETICS INC",NA,NA,"active",2009-04-13
FALSE,"02306468","02306468","SHISEIDO BENEFIANCE NUTRIPERFECT DAY CREAM SPF 15","SHISEIDO AMERICA INC","SHISEIDO BENEFIANCE NUTRIPERFECT DAY CREAM SPF 15 (ensulizole 2 % and octinoxate 5 % and octocrylene 3 % cutaneous cream) SHISEIDO AMERICA INC",NA,NA,"active",2009-02-02
TRUE,"02309661","02309661","PRO-AMIODARONE - 200","PRO DOC LIMITEE","PRO-AMIODARONE - 200 (amiodarone hydrochloride 200 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active",2008-07-04
TRUE,"02310228","02310228","PRO-FENO-SUPER - 100","PRO DOC LIMITEE","PRO-FENO-SUPER - 100 (fenofibrate 100 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active",2008-07-10
TRUE,"02314630","02314630","APO-FENTANYL MATRIX","APOTEX INC","APO-FENTANYL MATRIX (fentanyl 25 mcg per hour transdermal patch) APOTEX INC",NA,NA,"active",2009-05-13
TRUE,"02314649","02314649","APO-FENTANYL MATRIX","APOTEX INC","APO-FENTANYL MATRIX (fentanyl 50 mcg per hour transdermal patch) APOTEX INC",NA,NA,"active",2009-05-13
TRUE,"02314657","02314657","APO-FENTANYL MATRIX","APOTEX INC","APO-FENTANYL MATRIX (fentanyl 75 mcg per hour transdermal patch) APOTEX INC",NA,NA,"active",2009-05-13
TRUE,"02314665","02314665","APO-FENTANYL MATRIX","APOTEX INC","APO-FENTANYL MATRIX (fentanyl 100 mcg per hour transdermal patch) APOTEX INC",NA,NA,"active",2009-05-13
FALSE,"02317265","02317265","DAILY DEFENSE SPF 45","VIVIER CANADA INCORPORATED","DAILY DEFENSE SPF 45 (octinoxate 7.5 % and titanium dioxide 7.8 % and zinc oxide 4.8 % cutaneous cream) VIVIER CANADA INCORPORATED",NA,NA,"active",2009-10-02
TRUE,"02317796","02317796","PRO-CIPROFLOXACIN","PRO DOC LIMITEE","PRO-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active",2008-10-27
TRUE,"02317818","02317818","PRO-CIPROFLOXACIN","PRO DOC LIMITEE","PRO-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active",2008-10-27
FALSE,"02317834","02317834","ANTIBIOTIC CREAM PLUS PAIN RELIEF","PHARMETICS (2011) INC","ANTIBIOTIC CREAM PLUS PAIN RELIEF (gramicidin 0.25 mg per g and lidocaine hydrochloride 50 mg per g and polymyxin b sulfate 10000 unit per g cutaneous cream) PHARMETICS (2011) INC",NA,NA,"active",2009-12-23
TRUE,"02317893","02317893","QUETIAPINE","SIVEM PHARMACEUTICALS ULC","QUETIAPINE (quetiapine (quetiapine fumarate) 25 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active",2009-02-26
TRUE,"02317907","02317907","QUETIAPINE","SIVEM PHARMACEUTICALS ULC","QUETIAPINE (quetiapine (quetiapine fumarate) 100 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active",2009-02-26
TRUE,"02317923","02317923","QUETIAPINE","SIVEM PHARMACEUTICALS ULC","QUETIAPINE (quetiapine (quetiapine fumarate) 200 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active",2009-02-26
TRUE,"02317931","02317931","QUETIAPINE","SIVEM PHARMACEUTICALS ULC","QUETIAPINE (quetiapine (quetiapine fumarate) 300 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active",2009-02-26
FALSE,"02317966","02317966","PURG-ODAN","ODAN LABORATORIES LTD","PURG-ODAN (citric acid 12 g per pck and magnesium oxide 3.5 g per pck and sodium picosulfate 10 mg per pck powder for oral solution) ODAN LABORATORIES LTD",NA,NA,"active",2009-02-16
FALSE,"02317990","02317990","SUNSCREEN STICK ÉCRAN SOLAIRE EN BÂTONNET WITH ALOE VERA/AVEC ALOÈS","EDGEWELL PERSONAL CARE CANADA, ULC","SUNSCREEN STICK ÉCRAN SOLAIRE EN BÂTONNET WITH ALOE VERA/AVEC ALOÈS (avobenzone 2 % and octocrylene 10 % and oxybenzone 6 % cutaneous stick) EDGEWELL PERSONAL CARE CANADA, ULC",NA,NA,"active",2009-05-01
TRUE,"02318008","02318008","TRAVATAN Z","NOVARTIS PHARMACEUTICALS CANADA INC","TRAVATAN Z (travoprost 0.004 % ophthalmic drops) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",2008-11-10
TRUE,"02318024","02318024","APO-ATOMOXETINE","APOTEX INC","APO-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule) APOTEX INC",NA,NA,"active",2011-03-15
TRUE,"02318032","02318032","APO-ATOMOXETINE","APOTEX INC","APO-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule) APOTEX INC",NA,NA,"active",2011-03-15
TRUE,"02318040","02318040","APO-ATOMOXETINE","APOTEX INC","APO-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule) APOTEX INC",NA,NA,"active",2011-03-15
TRUE,"02318059","02318059","APO-ATOMOXETINE","APOTEX INC","APO-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule) APOTEX INC",NA,NA,"active",2011-07-19
TRUE,"02318067","02318067","APO-ATOMOXETINE","APOTEX INC","APO-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule) APOTEX INC",NA,NA,"active",2011-07-19
TRUE,"02318075","02318075","APO-ATOMOXETINE","APOTEX INC","APO-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 80 mg oral capsule) APOTEX INC",NA,NA,"active",2011-07-19
TRUE,"02318083","02318083","APO-ATOMOXETINE","APOTEX INC","APO-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule) APOTEX INC",NA,NA,"active",2011-07-19
FALSE,"02318121","02318121","ROCURONIUM BROMIDE INJECTION","HOSPIRA HEALTHCARE CORPORATION","ROCURONIUM BROMIDE INJECTION (rocuronium bromide 10 mg per mL solution for injection) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"active",2009-02-10
FALSE,"02318148","02318148","DENTI-CARE DENTI-FREEZE TOPICAL ANESTHETIC GEL","AMD MEDICOM INC","DENTI-CARE DENTI-FREEZE TOPICAL ANESTHETIC GEL (benzocaine 18 % and tetracaine hydrochloride 2 % cutaneous gel) AMD MEDICOM INC",NA,NA,"active",2009-04-16
FALSE,"02318164","02318164","RESTORALAX","BAYER INC","RESTORALAX (polyethylene glycol 3350 100 % powder for oral solution) BAYER INC",NA,NA,"active",2009-10-16
TRUE,"02318180","02318180","TEVA-ESCITALOPRAM","TEVA CANADA LIMITED","TEVA-ESCITALOPRAM (escitalopram (escitalopram oxalate) 10 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",2014-09-10
TRUE,"02318202","02318202","TEVA-ESCITALOPRAM","TEVA CANADA LIMITED","TEVA-ESCITALOPRAM (escitalopram (escitalopram oxalate) 20 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",2014-09-10
FALSE,"02318253","02318253","REBIF","EMD SERONO A DIVISION OF EMD INC CANADA","REBIF (interferon beta-1a 66 mcg per 1.5 mL solution for injection) EMD SERONO A DIVISION OF EMD INC CANADA",NA,NA,"active",2009-05-14
FALSE,"02318261","02318261","REBIF","EMD SERONO A DIVISION OF EMD INC CANADA","REBIF (interferon beta-1a 132 mcg per 1.5 mL solution for injection) EMD SERONO A DIVISION OF EMD INC CANADA",NA,NA,"active",2009-05-14
FALSE,"02318296","02318296","X3 CLEAN ALCOHOL-FREE FOAMING HAND SANITIZER/ X3 CLEAN ASSAINISSEUR MOUSSANT SANS ALCOOL POUR LES MAINS","AVMOR LTD","X3 CLEAN ALCOHOL-FREE FOAMING HAND SANITIZER/ X3 CLEAN ASSAINISSEUR MOUSSANT SANS ALCOOL POUR LES MAINS (benzalkonium chloride 0.13 % cutaneous solution) AVMOR LTD",NA,NA,"active",2008-10-24
FALSE,"02318415","02318415","ROCURONIUM BROMIDE INJECTION","SANDOZ CANADA INCORPORATED","ROCURONIUM BROMIDE INJECTION (rocuronium bromide 10 mg per mL solution for injection) SANDOZ CANADA INCORPORATED",NA,NA,"active",2008-10-24
FALSE,"02318423","02318423","ITCH RELIEF LOTION","CRLS","ITCH RELIEF LOTION (pramoxine hydrochloride 1 % and zinc acetate 0.1 % lotion) CRLS",NA,NA,"active",2009-09-09
FALSE,"02318474","02318474","DANDRUFF","BELVEDERE INTERNATIONAL INC.","DANDRUFF (pyrithione zinc 1 % shampoo) BELVEDERE INTERNATIONAL INC.",NA,NA,"active",2009-04-14
FALSE,"02318482","02318482","GOLD BOND ANTI-ITCH LOTION","SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC","GOLD BOND ANTI-ITCH LOTION (dimethicone 5 % and menthol 0.5 % and pramoxine hydrochloride 1 % lotion) SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC",NA,NA,"active",2009-03-05
FALSE,"02318601","02318601","AURO-NEVIRAPINE","AUROBINDO PHARMA LIMITED (UNIT III)","AURO-NEVIRAPINE (nevirapine 200 mg oral tablet) AUROBINDO PHARMA LIMITED (UNIT III)",NA,NA,"active",2010-12-29
TRUE,"02318660","02318660","OLMETEC","MERCK CANADA INC","OLMETEC (olmesartan medoxomil 20 mg oral tablet) MERCK CANADA INC",NA,NA,"active",2008-12-22
TRUE,"02318679","02318679","OLMETEC","MERCK CANADA INC","OLMETEC (olmesartan medoxomil 40 mg oral tablet) MERCK CANADA INC",NA,NA,"active",2008-12-22
TRUE,"02318695","02318695","PANTOPRAZOLE","PRO DOC LIMITEE","PANTOPRAZOLE (pantoprazole (pantoprazole sodium) 40 mg gastro-resistant tablet) PRO DOC LIMITEE",NA,NA,"active",2009-01-29
TRUE,"02318709","02318709","MICARDIS PLUS","BOEHRINGER INGELHEIM (CANADA) LTD LTEE","MICARDIS PLUS (hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet) BOEHRINGER INGELHEIM (CANADA) LTD LTEE",NA,NA,"active",2008-12-02
FALSE,"02318725","02318725","ANTIBACTERIAL FOAMING HAND SOAP","AVMOR LTD","ANTIBACTERIAL FOAMING HAND SOAP (benzalkonium chloride 0.125 % cutaneous solution) AVMOR LTD",NA,NA,"active",2010-02-25
FALSE,"02318733","02318733","ANTIBACTERIAL SPRAY HAND SOAP/SAVON ANTIBACTERIEN EN AEROSOL POUR LES MAINS","AVMOR LTD","ANTIBACTERIAL SPRAY HAND SOAP/SAVON ANTIBACTERIEN EN AEROSOL POUR LES MAINS (triclosan 0.5 % cutaneous spray) AVMOR LTD",NA,NA,"active",2010-02-25
FALSE,"02318741","02318741","GEMCITABINE FOR INJECTION, USP","HOSPIRA HEALTHCARE CORPORATION","GEMCITABINE FOR INJECTION, USP (gemcitabine (gemcitabine hydrochloride) 2 g per vial powder for solution for injection) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"active",2009-10-01
FALSE,"02318784","02318784","UNIVERSITY MEDICAL PHARMACEUTICALS CLEANSING SHAMPOO","VALEANT CANADA LP/VALEANT CANADA S.E.C.","UNIVERSITY MEDICAL PHARMACEUTICALS CLEANSING SHAMPOO (pyrithione zinc 2 % shampoo) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"active",2010-06-25
FALSE,"02318857","02318857","FACE AND BODY LOTION SPF 50","VICHY CANADA","FACE AND BODY LOTION SPF 50 (avobenzone 3 % and drometrizole trisiloxane 4.5 % and octisalate 5 % and octocrylene 2.5 % and terephthalylidene dicamphor sulfonic acid 1.5 % and titanium dioxide 5.85 % lotion) VICHY CANADA",NA,NA,"active",2009-05-27
FALSE,"02318911","02318911","MESOESTETIC SUN PROTECTION SPF 30","TYLSTIN MEDICAL","MESOESTETIC SUN PROTECTION SPF 30 (avobenzone 3 % and ensulizole 2 % and enzacamene 3 % and octinoxate 6 % cutaneous cream) TYLSTIN MEDICAL",NA,NA,"active",2009-07-13
FALSE,"02318946","02318946","POLYSPORIN POLY TO GO","JOHNSON & JOHNSON INC","POLYSPORIN POLY TO GO (benzalkonium chloride 0.13 % per mL and pramoxine hydrochloride 1 % per mL cutaneous spray) JOHNSON & JOHNSON INC",NA,NA,"active",2009-03-12
FALSE,"02318954","02318954","MESOESTETIC SUN PROTECTION SPF 50","TYLSTIN MEDICAL","MESOESTETIC SUN PROTECTION SPF 50 (avobenzone 3 % and ensulizole 3.5 % and octinoxate 7.1 % and octocrylene 6 % and oxybenzone 4 % and titanium dioxide 7.5 % cutaneous cream) TYLSTIN MEDICAL",NA,NA,"active",2009-07-13
FALSE,"02319012","02319012","DOVOBET GEL","LEO PHARMA INC","DOVOBET GEL (betamethasone (betamethasone dipropionate) 0.5 mg per g and calcipotriol (calcipotriol monohydrate) 50 mcg per g cutaneous gel) LEO PHARMA INC",NA,NA,"active",2009-01-28
FALSE,"02319039","02319039","CEFEPIME FOR INJECTION","APOTEX INC","CEFEPIME FOR INJECTION (cefepime (cefepime hydrochloride) 2 g per vial powder for solution for injection) APOTEX INC",NA,NA,"active",2009-03-19
TRUE,"02319055","02319055","RAN-GABAPENTIN","RANBAXY PHARMACEUTICALS CANADA INC.","RAN-GABAPENTIN (gabapentin 100 mg oral capsule) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active",2009-01-07
TRUE,"02319063","02319063","RAN-GABAPENTIN","RANBAXY PHARMACEUTICALS CANADA INC.","RAN-GABAPENTIN (gabapentin 300 mg oral capsule) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active",2009-01-07
TRUE,"02319071","02319071","RAN-GABAPENTIN","RANBAXY PHARMACEUTICALS CANADA INC.","RAN-GABAPENTIN (gabapentin 400 mg oral capsule) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active",2009-01-07
FALSE,"02319128","02319128","TC ANTIBACTERIAL LOTION SOAP","RUBBERMAID COMMERCIAL PRODUCTS LLC","TC ANTIBACTERIAL LOTION SOAP (triclosan 0.2 % lotion) RUBBERMAID COMMERCIAL PRODUCTS LLC",NA,NA,"active",2010-05-06
FALSE,"02319144","02319144","ANTIMICROBIAL FOAMING HAND SOAP / SAVON À MAINS MOUSSANT ANTIMICROBIEN","AVMOR LTD","ANTIMICROBIAL FOAMING HAND SOAP / SAVON À MAINS MOUSSANT ANTIMICROBIEN (triclosan 0.3 % cutaneous solution) AVMOR LTD",NA,NA,"active",2009-03-03
FALSE,"02319209","02319209","BENYLIN TICKLY THROAT COUGH","MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","BENYLIN TICKLY THROAT COUGH (dextromethorphan hydrobromide 15 mg per 5 mL syrup) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC",NA,NA,"active",2009-07-28
TRUE,"02319217","02319217","SANDOZ TAMSULOSIN","SANDOZ CANADA INCORPORATED","SANDOZ TAMSULOSIN (tamsulosin hydrochloride 0.4 mg prolonged-release oral capsule) SANDOZ CANADA INCORPORATED",NA,NA,"active",2014-03-19
FALSE,"02319276","02319276","TINACTIN CHILL DEODORANT POWDER SPRAY","BAYER INC","TINACTIN CHILL DEODORANT POWDER SPRAY (tolnaftate 1 % cutaneous spray) BAYER INC",NA,NA,"active",2009-07-18
FALSE,"02319292","02319292","WOMEN'S LAXATIVE","TANTA PHARMACEUTICALS INC","WOMEN'S LAXATIVE (bisacodyl 5 mg oral tablet) TANTA PHARMACEUTICALS INC",NA,NA,"active",2014-04-21
FALSE,"02319314","02319314","TINACTIN CHILL LIQUID SPRAY","BAYER INC","TINACTIN CHILL LIQUID SPRAY (tolnaftate 1 % cutaneous spray) BAYER INC",NA,NA,"active",2009-07-15
TRUE,"02319403","02319403","TEVA-HYDROMORPHONE","TEVA CANADA LIMITED","TEVA-HYDROMORPHONE (hydromorphone hydrochloride 1 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",2011-11-16
TRUE,"02319411","02319411","TEVA-HYDROMORPHONE","TEVA CANADA LIMITED","TEVA-HYDROMORPHONE (hydromorphone hydrochloride 2 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",2011-11-16
TRUE,"02319438","02319438","TEVA-HYDROMORPHONE","TEVA CANADA LIMITED","TEVA-HYDROMORPHONE (hydromorphone hydrochloride 4 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",2011-11-16
TRUE,"02319446","02319446","TEVA-HYDROMORPHONE","TEVA CANADA LIMITED","TEVA-HYDROMORPHONE (hydromorphone hydrochloride 8 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",2011-11-16
TRUE,"02319500","02319500","RATIO-SILDENAFIL R","TEVA CANADA LIMITED","RATIO-SILDENAFIL R (sildenafil (sildenafil citrate) 20 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",2010-06-09
TRUE,"02319616","02319616","OLMETEC PLUS","MERCK CANADA INC","OLMETEC PLUS (hydrochlorothiazide 12.5 mg and olmesartan medoxomil 20 mg oral tablet) MERCK CANADA INC",NA,NA,"active",2008-12-22
TRUE,"02319624","02319624","OLMETEC PLUS","MERCK CANADA INC","OLMETEC PLUS (hydrochlorothiazide 12.5 mg and olmesartan medoxomil 40 mg oral tablet) MERCK CANADA INC",NA,NA,"active",2008-12-22
TRUE,"02319632","02319632","OLMETEC PLUS","MERCK CANADA INC","OLMETEC PLUS (hydrochlorothiazide 25 mg and olmesartan medoxomil 40 mg oral tablet) MERCK CANADA INC",NA,NA,"active",2008-12-22
FALSE,"02319837","02319837","OBAGI CLENZIDERM ACNE LOTION","OBAGI MEDICAL PRODUCTS A DIV OF VALEANT PHARMACEUTICALS NORTH AMERICA LLC","OBAGI CLENZIDERM ACNE LOTION (benzoyl peroxide 5 % lotion) OBAGI MEDICAL PRODUCTS A DIV OF VALEANT PHARMACEUTICALS NORTH AMERICA LLC",NA,NA,"active",2008-12-15
FALSE,"02319888","02319888","CHEWABLE BISMUTH TABLETS WITH CALCIUM CARBONATE","PHARMETICS (2011) INC","CHEWABLE BISMUTH TABLETS WITH CALCIUM CARBONATE (bismuth subsalicylate 262 mg and calcium carbonate 350 mg chewable tablet) PHARMETICS (2011) INC",NA,NA,"active",2009-09-24
FALSE,"02319918","02319918","CLADRIBINE INJECTION","FRESENIUS KABI CANADA LTD","CLADRIBINE INJECTION (cladribine 1 mg per mL solution for injection) FRESENIUS KABI CANADA LTD",NA,NA,"active",2009-06-30
FALSE,"02319926","02319926","SPORT LOTION 50 SPF","EMPACK SPRAYTECH INC","SPORT LOTION 50 SPF (homosalate 12.5 % and octinoxate 7.5 % and octisalate 5 % and octocrylene 2 % and oxybenzone 6 % lotion) EMPACK SPRAYTECH INC",NA,NA,"active",2010-03-01
FALSE,"02319950","02319950","SPF 50 FPS","EMPACK SPRAYTECH INC","SPF 50 FPS (avobenzone 3 % and homosalate 13 % and octisalate 5 % and octocrylene 7 % and oxybenzone 4 % lotion) EMPACK SPRAYTECH INC",NA,NA,"active",2009-05-15
FALSE,"02319942","02319942","RAPID ACTION","TEVA CANADA LIMITED","RAPID ACTION (acetaminophen 500 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",2009-09-24
TRUE,"02319977","02319977","PMS-OXYCODONE","PHARMASCIENCE INC","PMS-OXYCODONE (oxycodone hydrochloride 5 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active",2008-12-03
TRUE,"02319985","02319985","PMS-OXYCODONE","PHARMASCIENCE INC","PMS-OXYCODONE (oxycodone hydrochloride 10 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active",2008-12-03
TRUE,"02319993","02319993","PMS-OXYCODONE","PHARMASCIENCE INC","PMS-OXYCODONE (oxycodone hydrochloride 20 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active",2008-12-03
TRUE,"700094","02320029","METOJECT","MEDEXUS INC","METOJECT (methotrexate (methotrexate sodium) 7.5 mg per 0.75 mL solution for injection 0.75 mL syringe) MEDEXUS INC",NA,NA,"active",2009-01-26
TRUE,"700095","02320037","METOJECT","MEDEXUS INC","METOJECT (methotrexate (methotrexate sodium) 10 mg per 1 mL solution for injection syringe) MEDEXUS INC",NA,NA,"active",2009-01-26
TRUE,"700096","02320045","METOJECT","MEDEXUS INC","METOJECT (methotrexate (methotrexate sodium) 15 mg per 1.5 mL solution for injection 1.5 mL syringe) MEDEXUS INC",NA,NA,"active",2009-01-26
TRUE,"02320134","02320134","AURO-TERBINAFINE","AURO PHARMA INC","AURO-TERBINAFINE (terbinafine (terbinafine hydrochloride) 250 mg oral tablet) AURO PHARMA INC",NA,NA,"active",2011-05-30
FALSE,"02320150","02320150","PACLITAXEL INJECTION USP","SANDOZ CANADA INCORPORATED","PACLITAXEL INJECTION USP (paclitaxel 6 mg per mL solution for injection) SANDOZ CANADA INCORPORATED",NA,NA,"active",2015-03-31
TRUE,"02320169","02320169","PMS-FINASTERIDE","PHARMASCIENCE INC","PMS-FINASTERIDE (finasteride 1 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active",2010-05-13
TRUE,"02320177","02320177","TEVA-TELMISARTAN","TEVA CANADA LIMITED","TEVA-TELMISARTAN (telmisartan 40 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",2012-01-09
TRUE,"02320185","02320185","TEVA-TELMISARTAN","TEVA CANADA LIMITED","TEVA-TELMISARTAN (telmisartan 80 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",2012-01-09
FALSE,"02320193","02320193","SPRYCEL","BRISTOL-MYERS SQUIBB CANADA","SPRYCEL (dasatinib (dasatinib monohydrate) 100 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA",NA,NA,"active",2009-05-04
FALSE,"02320258","02320258","HANDS FRESH ALCOHOL-FREE FOAM SANITIZER","KRUGER PRODUCTS L.P.","HANDS FRESH ALCOHOL-FREE FOAM SANITIZER (benzalkonium chloride 0.1 % cutaneous liquid) KRUGER PRODUCTS L.P.",NA,NA,"active",2009-10-02
TRUE,"02320312","02320312","SANDOZ METHYLPHENIDATE SR","SANDOZ CANADA INCORPORATED","SANDOZ METHYLPHENIDATE SR (methylphenidate hydrochloride 20 mg prolonged-release oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active",2008-12-23
FALSE,"02320320","02320320","SELSUN BLUE ANTI-DANDRUFF SHAMPOO","SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC","SELSUN BLUE ANTI-DANDRUFF SHAMPOO (pyrithione zinc 1 % shampoo) SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC",NA,NA,"active",2009-11-03
FALSE,"02320371","02320371","CARBOPLATIN INJECTION","ACCORD HEALTHCARE INC","CARBOPLATIN INJECTION (carboplatin 10 mg per mL solution for injection) ACCORD HEALTHCARE INC",NA,NA,"active",2015-03-11
