mp_code,mp_formal_name,changes,QA Comments
2382482,NALOXONE HYDROCHLORIDE INJECTION USP (naloxone hydrochloride (naloxone hydrochloride dihydrate) 0.4 mg per mL solution for injection) TELIGENT OU,ADDED,
2382539,FUROSEMIDE INJECTION SDZ (furosemide 20 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED,ADDED,
2382539,FUROSEMIDE INJECTION SDZ (furosemide 40 mg per 4 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED,ADDED,
2382601,NALOXONE HYDROCHLORIDE INJECTION SDZ PRESERVATIVE FREE (naloxone hydrochloride (naloxone hydrochloride dihydrate) 0.4 mg per mL solution for injection) SANDOZ CANADA INCORPORATED,ADDED,
2382636,HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 10 mg per 1 mL solution for injection vial) PFIZER CANADA INC,ADDED,
2382636,HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 10 mg per mL solution for injection 50 mL vial) PFIZER CANADA INC,ADDED,
2382636,HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 50 mg per 5 mL solution for injection vial) PFIZER CANADA INC,ADDED,
2382814,"TOBRAMYCIN INJECTION, USP (tobramycin 40 mg per mL solution for injection) MYLAN PHARMACEUTICALS ULC",ADDED,
2382822,CLINDOXYL ADV GEL (benzoyl peroxide 3 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel) GLAXOSMITHKLINE INC,ADDED,
2382873,MIDAZOLAM INJECTION SDZ (midazolam 1 mg per mL solution for injection) SANDOZ CANADA INCORPORATED,ADDED,
2382903,MIDAZOLAM INJECTION SDZ (midazolam 5 mg per mL solution for injection) SANDOZ CANADA INCORPORATED,ADDED,
2382997,MORPHINE SULFATE INJECTION SDZ (morphine sulfate 10 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED,ADDED,
2382997,MORPHINE SULFATE INJECTION SDZ (morphine sulfate 50 mg per 5 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED,ADDED,
2383012,PMS-BOSENTAN (bosentan (bosentan monohydrate) 62.5 mg oral tablet) PHARMASCIENCE INC,"ntp_code: ""9003675"" -> ""9012365""
ntp_formal_name: ""bosentan (bosentan monohydrate) 62.5 mg oral tablet"" -> ""bosentan 62.5 mg oral tablet""",
2383020,PMS-BOSENTAN (bosentan (bosentan monohydrate) 125 mg oral tablet) PHARMASCIENCE INC,"ntp_code: ""9003674"" -> ""9012364""
ntp_formal_name: ""bosentan (bosentan monohydrate) 125 mg oral tablet"" -> ""bosentan 125 mg oral tablet""",
2383381,SANDOZ MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet) SANDOZ CANADA INCORPORATED,ADDED,
2383497,MYLAN-BOSENTAN (bosentan (bosentan monohydrate) 62.5 mg oral tablet) MYLAN PHARMACEUTICALS ULC,"ntp_code: ""9003675"" -> ""9012365""
ntp_formal_name: ""bosentan (bosentan monohydrate) 62.5 mg oral tablet"" -> ""bosentan 62.5 mg oral tablet""",
2383500,MYLAN-BOSENTAN (bosentan (bosentan monohydrate) 125 mg oral tablet) MYLAN PHARMACEUTICALS ULC,"ntp_code: ""9003674"" -> ""9012364""
ntp_formal_name: ""bosentan (bosentan monohydrate) 125 mg oral tablet"" -> ""bosentan 125 mg oral tablet""",
2384094,FUROSEMIDE INJECTION USP (furosemide 40 mg per 2 mL solution for injection ampoule) TELIGENT OU,"mp_formal_name: ""FUROSEMIDE INJECTION USP (furosemide 40 mg per 2 mL solution for injection ampoule) TELIGENT OU"" -> ""FUROSEMIDE INJECTION USP (furosemide 20 mg per 2 mL solution for injection ampoule) TELIGENT OU""
ntp_code: ""9006293"" -> ""9009615""
ntp_formal_name: ""furosemide 40 mg per 2 mL solution for injection ampoule"" -> ""furosemide 20 mg per 2 mL solution for injection ampoule""",
2384124,FENTANYL CITRATE INJECTION SDZ (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED,ADDED,
2384124,FENTANYL CITRATE INJECTION SDZ (fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED,ADDED,
2384272,GUM PAROEX (chlorhexidine gluconate 0.12 % gargle/mouthwash) SUNSTAR AMERICAS INC,ADDED,
2384884,TEVA-NABILONE (nabilone 0.5 mg oral capsule) TEVA CANADA LIMITED,ADDED,
2384892,TEVA-NABILONE (nabilone 1 mg oral capsule) TEVA CANADA LIMITED,ADDED,
2385058,ZARAH 21 (drospirenone 3 mg and ethinyl estradiol 30 mcg oral tablet) COBALT PHARMACEUTICALS COMPANY,"ntp_code: ""9006589"" -> ""9006564""",
2385066,ZARAH 28 (drospirenone 3 mg and ethinyl estradiol 30 mcg oral tablet with lactose oral tablet) COBALT PHARMACEUTICALS COMPANY,"ntp_code: ""9006590"" -> ""9006565""",
2385406,FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule) TELIGENT OU,ADDED,
2385406,FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection ampoule) TELIGENT OU,ADDED,
2385414,GRANISETRON HYDROCHLORIDE INJECTION SDZ (granisetron (granisetron hydrochloride) 1 mg per mL solution for injection) SANDOZ CANADA INCORPORATED,ADDED,
2385422,BPO 5% CLEANSER (benzoyl peroxide 5 % cutaneous solution) PHYSICIANS CARE ALLIANCE LLC,ADDED,
2385430,ACNE CREAM (benzoyl peroxide 5 % cutaneous cream) PHYSICIANS CARE ALLIANCE LLC,ADDED,
2385716,CLINDAMYCIN INJECTION SDZ (clindamycin (clindamycin phosphate) 300 mg per 2 mL solution for injection vial) SANDOZ CANADA INCORPORATED,ADDED,
2385716,CLINDAMYCIN INJECTION SDZ (clindamycin (clindamycin phosphate) 600 mg per 4 mL solution for injection vial) SANDOZ CANADA INCORPORATED,ADDED,
2385716,CLINDAMYCIN INJECTION SDZ (clindamycin (clindamycin phosphate) 900 mg per 6 mL solution for injection vial) SANDOZ CANADA INCORPORATED,ADDED,
2385988,SOTALOL (sotalol hydrochloride 80 mg oral tablet) SIVEM PHARMACEUTICALS ULC,"ntp_code: ""9002873"" -> ""9011920""",
2385996,SOTALOL (sotalol hydrochloride 160 mg oral tablet) SIVEM PHARMACEUTICALS ULC,"ntp_code: ""9002872"" -> ""9011919""",
2386054,APO-ELETRIPTAN (eletriptan (eletriptan hydrobromide) 20 mg oral tablet) APOTEX INC,ADDED,
2386062,APO-ELETRIPTAN (eletriptan (eletriptan hydrobromide) 40 mg oral tablet) APOTEX INC,ADDED,
2386143,DIAZEPAM INJECTION SDZ (diazepam 20 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED,"mp_formal_name: ""DIAZEPAM INJECTION SDZ (diazepam 20 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED"" -> ""DIAZEPAM INJECTION SDZ (diazepam 10 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED""
ntp_code: ""9000145"" -> ""9001477""
ntp_formal_name: ""diazepam 20 mg per 2 mL solution for injection ampoule"" -> ""diazepam 10 mg per 2 mL solution for injection ampoule""",
2386194,ACT BOSENTAN (bosentan (bosentan monohydrate) 62.5 mg oral tablet) ACTAVIS PHARMA COMPANY,"ntp_code: ""9003675"" -> ""9012365""
ntp_formal_name: ""bosentan (bosentan monohydrate) 62.5 mg oral tablet"" -> ""bosentan 62.5 mg oral tablet""",
2386208,ACT BOSENTAN (bosentan (bosentan monohydrate) 125 mg oral tablet) ACTAVIS PHARMA COMPANY,"ntp_code: ""9003674"" -> ""9012364""
ntp_formal_name: ""bosentan (bosentan monohydrate) 125 mg oral tablet"" -> ""bosentan 125 mg oral tablet""",
2386275,SANDOZ BOSENTAN (bosentan (bosentan monohydrate) 62.5 mg oral tablet) SANDOZ CANADA INCORPORATED,"ntp_code: ""9003675"" -> ""9012365""
ntp_formal_name: ""bosentan (bosentan monohydrate) 62.5 mg oral tablet"" -> ""bosentan 62.5 mg oral tablet""",
2386283,SANDOZ BOSENTAN (bosentan (bosentan monohydrate) 125 mg oral tablet) SANDOZ CANADA INCORPORATED,"ntp_code: ""9003674"" -> ""9012364""
ntp_formal_name: ""bosentan (bosentan monohydrate) 125 mg oral tablet"" -> ""bosentan 125 mg oral tablet""",
2386585,BENZOYL PEROXIDE ACNE TREATMENT WASH 2.5% (benzoyl peroxide 2.5 % cutaneous solution) JAN MARINI SKIN RESEARCH INC,ADDED,
2387069,LYSOL NO-TOUCH ANTIBACTERIAL HAND SOAP (benzalkonium chloride 0.1 % cutaneous solution) RECKITT BENCKISER (CANADA) INC,ADDED,
2387085,OVIMA 21 (ethinyl estradiol 30 mcg and levonorgestrel 150 mcg oral tablet) APOTEX INC,"ntp_code: ""9000576"" -> ""9009383""",
2387093,OVIMA 28 (ethinyl estradiol 30 mcg and levonorgestrel 150 mcg oral tablet with lactose oral tablet) APOTEX INC,"ntp_code: ""9006562"" -> ""9009385""",
2387158,MYLAN-ZOLMITRIPTAN ODT (zolmitriptan 2.5 mg orodispersible tablet) MYLAN PHARMACEUTICALS ULC,ADDED,
2387220,LYSOL BRAND NO-TOUCH ANTIBACTERIAL HAND SOAP (benzalkonium chloride 0.1 % cutaneous solution) RECKITT BENCKISER (CANADA) INC,ADDED,
2387468,"LABETALOL HYDROCHLORIDE INJECTION, USP (labetalol hydrochloride 100 mg per 20 mL solution for injection vial) MYLAN PHARMACEUTICALS ULC",ADDED,
2387468,"LABETALOL HYDROCHLORIDE INJECTION, USP (labetalol hydrochloride 200 mg per 40 mL solution for injection vial) MYLAN PHARMACEUTICALS ULC",ADDED,
2387875,ALYSENA 21 (ethinyl estradiol 20 mcg and levonorgestrel 100 mcg oral tablet) APOTEX INC,"ntp_code: ""9000772"" -> ""9009376""",
2387883,ALYSENA 28 (ethinyl estradiol 20 mcg and levonorgestrel 100 mcg oral tablet with lactose oral tablet) APOTEX INC,"ntp_code: ""9006572"" -> ""9009377""",
2388073,AURO-AMOXICILLIN (amoxicillin (amoxicillin trihydrate) 250 mg oral capsule) AURO PHARMA INC,"ntp_code: ""9000116"" -> ""9007158""",
2388081,AURO-AMOXICILLIN (amoxicillin (amoxicillin trihydrate) 500 mg oral capsule) AURO PHARMA INC,"ntp_code: ""9000118"" -> ""9007164""",
2388138,ESME 21 (ethinyl estradiol 20 mcg and levonorgestrel 100 mcg oral tablet) MYLAN PHARMACEUTICALS ULC,"ntp_code: ""9000772"" -> ""9009376""",
2388146,ESME 28 (ethinyl estradiol 20 mcg and levonorgestrel 100 mcg oral tablet with lactose oral tablet) MYLAN PHARMACEUTICALS ULC,"ntp_code: ""9006572"" -> ""9009377""",
2389169,KOMBOGLYZE (metformin hydrochloride 500 mg and saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet) ASTRAZENECA CANADA INC,ADDED,
2389177,KOMBOGLYZE (metformin hydrochloride 850 mg and saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet) ASTRAZENECA CANADA INC,ADDED,
2389185,KOMBOGLYZE (metformin hydrochloride 1000 mg and saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet) ASTRAZENECA CANADA INC,ADDED,
2389231,LYSOL FOAM ANTIBACTERIAL HAND WASH (benzalkonium chloride 0.1 % cutaneous solution) RECKITT BENCKISER (CANADA) INC,ADDED,
2389525,DOM-ZOLMITRIPTAN (zolmitriptan 2.5 mg oral tablet) DOMINION PHARMACAL,ADDED,
2389622,TEVA-TOBRAMYCIN (tobramycin (tobramycin sulfate) 60 mg per mL inhalation solution) TEVA CANADA LIMITED,ADDED,
2389983,ONDISSOLVE ODF (ondansetron 4 mg orodispersible film) TAKEDA CANADA INC,ADDED,
2389991,ONDISSOLVE ODF (ondansetron 8 mg orodispersible film) TAKEDA CANADA INC,ADDED,
2390019,"ONDANSETRON INJECTION, USP (ondansetron (ondansetron hydrochloride dihydrate) 2 mg per mL solution for injection) MYLAN PHARMACEUTICALS ULC",ADDED,
2390051,"ONDANSETRON INJECTION, USP (ondansetron (ondansetron hydrochloride dihydrate) 2 mg per mL solution for injection) MYLAN PHARMACEUTICALS ULC",ADDED,
2390183,ACT EXEMESTANE (exemestane 25 mg oral tablet) ACTAVIS PHARMA COMPANY,ADDED,
2390396,PROACTIV TREAT (benzoyl peroxide 2.5 % cutaneous gel) THE PROACTIV COMPANY LLC,ADDED,
2390434,ANTIBACTERIAL HAND WIPES (benzalkonium chloride 0.13 % wipe) NICE-PAK PRODUCTS INC,ADDED,
2390760,MED-CYPROTERONE (cyproterone acetate 50 mg oral tablet) GENERIC MEDICAL PARTNERS INC,ADDED,
2391015,RODAN & FIELDS PROACTIV SOLUTION CLEANSE (benzoyl peroxide 2.5 % cutaneous gel) THE PROACTIV COMPANY LLC,ADDED,
2391090,LABETALOL HYDROCHLORIDE INJECTION USP (labetalol hydrochloride 100 mg per 20 mL solution for injection vial) PFIZER CANADA INC,"ntp_code: ""9006573"" -> ""9010186""",
2391678,SUBLINOX (zolpidem tartrate 5 mg orodispersible tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.,ADDED,
2392259,RIVA-ANASTROZOLE (anastrozole 1 mg oral tablet) LABORATOIRE RIVA INC,ADDED,
2392461,LYSOL BRAND II NO-TOUCH ANTIBACTERIAL HAND SOAP (benzalkonium chloride 0.1 % cutaneous solution) RECKITT BENCKISER (CANADA) INC,ADDED,
2392488,BIO-ANASTROZOLE (anastrozole 1 mg oral tablet) BIOMED PHARMA,ADDED,
2392496,BIO-LETROZOLE (letrozole 2.5 mg oral tablet) BIOMED PHARMA,ADDED,
2392925,TEVA-NABILONE (nabilone 0.25 mg oral capsule) TEVA CANADA LIMITED,ADDED,
2393034,NALOXONE HYDROCHLORIDE INJECTION (naloxone hydrochloride (naloxone hydrochloride dihydrate) 0.4 mg per mL solution for injection) OMEGA LABORATORIES LTD,ADDED,
2393042,NALOXONE HYDROCHLORIDE INJECTION (naloxone hydrochloride (naloxone hydrochloride dihydrate) 1 mg per mL solution for injection) OMEGA LABORATORIES LTD,ADDED,
2393433,APO-NITROGLYCERIN (nitroglycerin 0.4 mg per actuation sublingual spray) APOTEX INC,"ntp_code: ""9000807"" -> ""9010875""",
2393573,MINT-ANASTROZOLE (anastrozole 1 mg oral tablet) MINT PHARMACEUTICALS INC,ADDED,
2393581,ACT NABILONE (nabilone 0.5 mg oral capsule) ACTAVIS PHARMA COMPANY,ADDED,
2393603,ACT NABILONE (nabilone 1 mg oral capsule) ACTAVIS PHARMA COMPANY,ADDED,
2394421,PROACTIV+ SKIN SMOOTHING EXFOLIATOR (benzoyl peroxide 2.5 % cutaneous gel) THE PROACTIV COMPANY LLC,ADDED,
2394685,SANDOZ LATANOPROST/TIMOLOL (latanoprost 50 mcg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops) SANDOZ CANADA INCORPORATED,ADDED,
2394693,ROBITUSSIN CHILDREN'S COLD (brompheniramine maleate 2 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL oral liquid) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC,ADDED,
2394898,ACT ANASTROZOLE (anastrozole 1 mg oral tablet) ACTAVIS PHARMA COMPANY,ADDED,
2394936,SEEBRI BREEZHALER (glycopyrronium (glycopyrronium bromide) 50 mcg inhalation powder capsule) NOVARTIS PHARMACEUTICALS CANADA INC,ADDED,
2395649,ANASTROZOLE (anastrozole 1 mg oral tablet) PRO DOC LIMITEE,ADDED,
2395797,RIVA-CYPROTERONE (cyproterone acetate 50 mg oral tablet) LABORATOIRE RIVA INC,ADDED,
2396475,AXSEPT FOAMING HAND SANITIZER (benzalkonium chloride 0.1 % cutaneous solution) PHARMAX LIMITED,ADDED,
2396491,FREYA 21 (desogestrel 150 mcg and ethinyl estradiol 30 mcg oral tablet) MYLAN PHARMACEUTICALS ULC,"ntp_code: ""9006557"" -> ""9008751""",
2396610,FREYA 28 (desogestrel 150 mcg and ethinyl estradiol 30 mcg oral tablet with lactose oral tablet) MYLAN PHARMACEUTICALS ULC,"ntp_code: ""9006558"" -> ""9008752""",
2397617,ACT DONEPEZIL ODT (donepezil hydrochloride (donepezil hydrochloride monohydrate) 5 mg orodispersible tablet) ACTAVIS PHARMA COMPANY,"mp_formal_name: ""ACT DONEPEZIL ODT (donepezil hydrochloride (donepezil hydrochloride monohydrate) 5 mg orodispersible tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT DONEPEZIL ODT (donepezil hydrochloride (donepezil hydrochloride monohydrate) 5 mg orodispersible tablet) TEVA CANADA LIMITED""",
2397625,ACT DONEPEZIL ODT (donepezil hydrochloride (donepezil hydrochloride monohydrate) 10 mg orodispersible tablet) ACTAVIS PHARMA COMPANY,"mp_formal_name: ""ACT DONEPEZIL ODT (donepezil hydrochloride (donepezil hydrochloride monohydrate) 10 mg orodispersible tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT DONEPEZIL ODT (donepezil hydrochloride (donepezil hydrochloride monohydrate) 10 mg orodispersible tablet) TEVA CANADA LIMITED""",
2397749,EDARBYCLOR (azilsartan medoxomil (azilsartan medoxomil potassium) 40 mg and chlorthalidone 12.5 mg oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.,"tm_code: ""8000998"" -> ""8001075""
tm_formal_name: ""azilsartan medoxomil (azilsartan medoxomil potassium) and chlorthalidone"" -> ""azilsartan and chlorthalidone""",
2397757,EDARBYCLOR (azilsartan medoxomil (azilsartan medoxomil potassium) 80 mg and chlorthalidone 12.5 mg oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.,"tm_code: ""8000998"" -> ""8001075""
tm_formal_name: ""azilsartan medoxomil (azilsartan medoxomil potassium) and chlorthalidone"" -> ""azilsartan and chlorthalidone""",
2397765,EDARBYCLOR (azilsartan medoxomil (azilsartan medoxomil potassium) 40 mg and chlorthalidone 25 mg oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.,"tm_code: ""8000998"" -> ""8001075""
tm_formal_name: ""azilsartan medoxomil (azilsartan medoxomil potassium) and chlorthalidone"" -> ""azilsartan and chlorthalidone""",
2398400,TEVA-BOSENTAN (bosentan (bosentan monohydrate) 62.5 mg oral tablet) TEVA CANADA LIMITED,"ntp_code: ""9003675"" -> ""9012365""
ntp_formal_name: ""bosentan (bosentan monohydrate) 62.5 mg oral tablet"" -> ""bosentan 62.5 mg oral tablet""",
2398419,TEVA-BOSENTAN (bosentan (bosentan monohydrate) 125 mg oral tablet) TEVA CANADA LIMITED,"ntp_code: ""9003674"" -> ""9012364""
ntp_formal_name: ""bosentan (bosentan monohydrate) 125 mg oral tablet"" -> ""bosentan 125 mg oral tablet""",
2398427,METHOTREXATE INJECTION USP (methotrexate (methotrexate sodium) 500 mg per 20 mL solution for injection vial) SANDOZ CANADA INCORPORATED,ADDED,
2398427,METHOTREXATE INJECTION USP (methotrexate (methotrexate sodium) 50 mg per 2 mL solution for injection vial) SANDOZ CANADA INCORPORATED,ADDED,
2398435,MYLAN-ALMOTRIPTAN (almotriptan (almotriptan malate) 6.25 mg oral tablet) MYLAN PHARMACEUTICALS ULC,ADDED,
2398443,MYLAN-ALMOTRIPTAN (almotriptan (almotriptan malate) 12.5 mg oral tablet) MYLAN PHARMACEUTICALS ULC,ADDED,
2398656,RIVA-LETROZOLE (letrozole 2.5 mg oral tablet) LABORATOIRE RIVA INC,ADDED,
2398869,INDAYO (ethinyl estradiol 30 mcg and levonorgestrel 150 mcg oral tablet with lactose oral tablet) MYLAN PHARMACEUTICALS ULC,"ntp_code: ""9006562"" -> ""9009385""",
2398990,BYSTOLIC (nebivolol (nebivolol hydrochloride) 2.5 mg oral tablet) FOREST LABORATORIES CANADA INC,"ntp_code: ""9005213"" -> ""9010820""",
2399008,BYSTOLIC (nebivolol (nebivolol hydrochloride) 5 mg oral tablet) FOREST LABORATORIES CANADA INC,"ntp_code: ""9005214"" -> ""9010822""",
2399016,BYSTOLIC (nebivolol (nebivolol hydrochloride) 10 mg oral tablet) FOREST LABORATORIES CANADA INC,"ntp_code: ""9005211"" -> ""9010819""",
2399024,BYSTOLIC (nebivolol (nebivolol hydrochloride) 20 mg oral tablet) FOREST LABORATORIES CANADA INC,"ntp_code: ""9005212"" -> ""9010821""",
2399202,APO-BOSENTAN (bosentan (bosentan monohydrate) 62.5 mg oral tablet) APOTEX INC,ADDED,
2399210,APO-BOSENTAN (bosentan (bosentan monohydrate) 125 mg oral tablet) APOTEX INC,ADDED,
2399350,HAND SANITIZING WIPES (benzalkonium chloride 0.12 % wipe) ATHEA LABORATORIES INC,ADDED,
2399458,MAR-ZOLMITRIPTAN (zolmitriptan 2.5 mg oral tablet) MARCAN PHARMACEUTICALS INC,ADDED,
2399466,PENTASA (mesalazine 1 g prolonged-release oral tablet) FERRING INC,"ntp_code: ""9001397"" -> ""9010492""",
2401185,LUTERA 21 (ethinyl estradiol 20 mcg and levonorgestrel 100 mcg oral tablet) COBALT PHARMACEUTICALS COMPANY,"ntp_code: ""9000772"" -> ""9009376""",
2401207,LUTERA 28 (ethinyl estradiol 20 mcg and levonorgestrel 100 mcg oral tablet with lactose oral tablet) COBALT PHARMACEUTICALS COMPANY,"ntp_code: ""9006572"" -> ""9009377""",
2401304,RIVA-ZOLMITRIPTAN (zolmitriptan 2.5 mg oral tablet) LABORATOIRE RIVA INC,ADDED,
2401495,AMOXICILLIN CAPSULES (amoxicillin (amoxicillin trihydrate) 250 mg oral capsule) SIVEM PHARMACEUTICALS ULC,"ntp_code: ""9000116"" -> ""9007158""",
2401509,AMOXICILLIN CAPSULES (amoxicillin (amoxicillin trihydrate) 500 mg oral capsule) SIVEM PHARMACEUTICALS ULC,"ntp_code: ""9000118"" -> ""9007164""",
2401541,AMOXICILLIN GRANULES FOR ORAL SUSPENSION (amoxicillin (amoxicillin trihydrate) 250 mg per 5 mL oral suspension) SIVEM PHARMACEUTICALS ULC,"ntp_code: ""9000374"" -> ""9007160""",
2401614,MED-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 1.5 mg oral capsule) GENERIC MEDICAL PARTNERS INC,"ntp_code: ""9000900"" -> ""9011704""",
2401622,MED-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 3 mg oral capsule) GENERIC MEDICAL PARTNERS INC,"ntp_code: ""9000901"" -> ""9011706""",
2401630,MED-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 4.5 mg oral capsule) GENERIC MEDICAL PARTNERS INC,"ntp_code: ""9000902"" -> ""9011707""",
2401649,MED-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 6 mg oral capsule) GENERIC MEDICAL PARTNERS INC,"ntp_code: ""9000903"" -> ""9011708""",
2401967,TRICIRA LO 21 DAY (ethinyl estradiol 25 mcg and norgestimate 180 mcg oral tablet with ethinyl estradiol 25 mcg and norgestimate 215 mcg oral tablet with ethinyl estradiol 25 mcg and norgestimate 250 mcg oral tablet) APOTEX INC,"ntp_code: ""9006591"" -> ""9009380""",
2401975,TRICIRA LO 28 DAY (ethinyl estradiol 25 mcg and norgestimate 180 mcg oral tablet with ethinyl estradiol 25 mcg and norgestimate 215 mcg oral tablet with ethinyl estradiol 25 mcg and norgestimate 250 mcg oral tablet with lactose oral tablet) APOTEX INC,"ntp_code: ""9006592"" -> ""9009381""",
2402025,LETROZOLE (letrozole 2.5 mg oral tablet) PRO DOC LIMITEE,ADDED,
2402874,MYRBETRIQ (mirabegron 25 mg prolonged-release oral tablet) ASTELLAS PHARMA CANADA INC,ADDED,
2402882,MYRBETRIQ (mirabegron 50 mg prolonged-release oral tablet) ASTELLAS PHARMA CANADA INC,ADDED,
2403366,APO-ROSIGLITAZONE (rosiglitazone (rosiglitazone maleate) 2 mg oral tablet) APOTEX INC,"tm_code: ""8001058"" -> ""8001087""
tm_formal_name: ""rosiglitazone (rosiglitazone maleate)"" -> ""rosiglitazone""",
2403374,APO-ROSIGLITAZONE (rosiglitazone (rosiglitazone maleate) 4 mg oral tablet) APOTEX INC,"tm_code: ""8001058"" -> ""8001087""
tm_formal_name: ""rosiglitazone (rosiglitazone maleate)"" -> ""rosiglitazone""",
2403382,APO-ROSIGLITAZONE (rosiglitazone (rosiglitazone maleate) 8 mg oral tablet) APOTEX INC,"tm_code: ""8001058"" -> ""8001087""
tm_formal_name: ""rosiglitazone (rosiglitazone maleate)"" -> ""rosiglitazone""",
2403463,PURELL SF607 FOAM HAND RUB (benzalkonium chloride 0.13 % cutaneous solution) GOJO CANADA INC,ADDED,
2403471,PURELL SANITIZING WIPES (benzalkonium chloride 0.13 % wipe) GOJO CANADA INC,ADDED,
2404044,XERESE (acyclovir 5 % and hydrocortisone 1 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C.,ADDED,
2405334,SANDOZ ALMOTRIPTAN (almotriptan (almotriptan malate) 12.5 mg oral tablet) SANDOZ CANADA INCORPORATED,ADDED,
2405792,APO-ALMOTRIPTAN (almotriptan (almotriptan malate) 6.25 mg oral tablet) APOTEX INC,ADDED,
2405806,APO-ALMOTRIPTAN (almotriptan (almotriptan malate) 12.5 mg oral tablet) APOTEX INC,ADDED,
2405865,MUCUS & PHLEGM RELIEF EXTRA STRENGTH (guaifenesin 200 mg per 5 mL syrup) TRILLIUM HEALTH CARE PRODUCTS INC,ADDED,
2406179,PROACTIV 3-STEP CONVENIENCE PAK (benzoyl peroxide 2.5 % and benzoyl peroxide 2.5 % NA) THE PROACTIV COMPANY LLC,ADDED,
